01.06.2020 00:00;Bel_AF_BS_32;Vwz_AF_BS_32;Bel_AF_BS_35;Vwz_AF_BS_35;Bel_AF_BS_38;Vwz_AF_BS_38;Bel_AF_BS_41;Vwz_AF_BS_41;Bel_AF_T1_T2;Vwz_AF_T1_T2;Bel_AF_T3_T4;Vwz_AF_T3_T4;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_Reserve;Vwz_Reserve;Bel_V12;Vwz_V12;Bel_V21;Vwz_V21;Bel_V22;Vwz_V22;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24
08.06.2020 02:00;0;0;0;0;0;0;1;51330;0;3600000;0;3600000;1;12060;0;0;0;0;2;21030;4;2940;29;26130;16;13630;11;10530
08.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;0;0;0;0;6;45260;2;3840;31;25120;29;19390;14;9890
08.06.2020 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12420;3;2700;0;0;6;63360;2;1680;34;30670;53;39970;41;34740
08.06.2020 05:00;1;1000;0;0;0;0;5;10850;0;3600000;0;3600000;7;33930;10;7470;0;0;38;422070;29;74680;154;534192;175;447085;169;467433
08.06.2020 06:00;1;900;0;0;0;0;5;5090;0;3600000;0;3600000;16;161566;21;170275;0;0;54;1552100;118;317314;343;490590;395;495452;392;564827
08.06.2020 07:00;2;4050;3;2270;0;0;8;6910;0;3600000;0;3600000;45;311550;60;142764;0;0;104;2405960;91;280172;508;1122403;529;906180;511;931423
08.06.2020 08:00;3;2300;3;21610;0;0;9;7380;0;3600000;0;3600000;54;420026;56;189720;0;0;102;2325068;112;473606;441;996952;466;920033;504;978873
08.06.2020 09:00;2;1980;7;8400;0;0;11;12740;0;3600000;0;3600000;58;626858;91;184002;0;0;104;2621101;79;334950;424;1084880;422;1130218;412;1248678
08.06.2020 10:00;2;8700;4;18870;0;0;13;14540;0;3600000;0;3600000;51;311331;144;182500;0;0;104;2737435;121;585230;426;1228671;374;939567;389;1160179
08.06.2020 11:00;8;19440;15;33290;0;0;15;17180;0;3600000;0;3600000;66;401944;129;191474;0;0;116;2563741;82;435258;410;1237883;373;1229430;375;1307159
08.06.2020 12:00;7;7890;9;7840;0;0;14;11890;0;3600000;0;3600000;61;491832;74;255300;0;0;86;2755277;64;466325;485;1248885;396;1079673;399;1286713
08.06.2020 13:00;6;12000;7;5830;0;0;6;6990;0;3600000;0;3600000;81;713350;74;122650;0;0;78;2725131;61;297070;461;1347554;411;1124025;427;1148746
08.06.2020 14:00;3;3090;9;12420;0;0;21;37600;0;3600000;0;3600000;62;426120;61;186820;0;0;107;2118554;57;234776;427;1115320;422;1042185;434;1280710
08.06.2020 15:00;4;3090;7;10340;0;0;15;16020;0;3600000;0;3600000;77;610862;83;235842;0;0;106;2533159;100;543956;433;1213125;438;1151155;442;1301385
08.06.2020 16:00;5;14600;8;8200;0;0;7;5170;0;3600000;0;3600000;71;493330;85;269751;0;0;107;2298914;90;319690;428;1149974;425;922931;404;1079702
08.06.2020 17:00;0;0;14;16379;0;0;8;6040;0;3600000;0;3600000;76;614824;90;286872;0;0;89;1970322;49;233810;382;941290;404;897867;410;973415
08.06.2020 18:00;7;9240;7;12620;0;0;7;9030;0;3600000;0;3600000;70;545479;61;149844;0;0;80;1780138;37;142512;340;770965;377;711250;384;770599
08.06.2020 19:00;1;1300;5;6820;0;0;4;3650;0;3600000;0;3600000;37;95210;47;91340;0;0;65;1413321;23;87750;245;344756;280;459185;277;565756
08.06.2020 20:00;1;3020;3;4310;0;0;2;1450;0;3600000;0;3600000;33;243104;28;36180;0;0;58;870581;31;100873;203;804293;198;762992;224;707272
08.06.2020 21:00;1;810;4;4410;0;0;2;1830;0;3600000;0;3600000;17;49140;17;66780;0;0;38;412900;21;149392;163;508230;141;461050;137;494150
08.06.2020 22:00;1;1050;1;960;0;0;3;2260;0;3600000;0;3600000;10;56130;13;7210;0;0;27;302072;8;5190;127;309063;120;248633;140;266390
08.06.2020 23:00;0;0;1;670;0;0;1;640;0;3600000;0;3600000;4;3240;5;15740;0;0;31;227499;3;2750;97;124540;71;120380;59;87430
09.06.2020 00:00;0;0;2;2340;0;0;0;0;0;3600000;0;3600000;0;0;1;360;0;0;19;206970;4;13720;39;33470;37;34533;30;24210
09.06.2020 01:00;0;0;0;0;0;0;1;650;0;3600000;0;3600000;1;360;2;12780;0;0;14;110700;5;3330;33;30540;18;12770;12;12150
09.06.2020 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;10890;1;180;0;0;2;1010;3;1610;14;11580;14;8990;11;8780
09.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;1;630;0;0;7;44990;2;960;23;18100;21;16970;10;7190
09.06.2020 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12600;1;1080;0;0;2;14630;3;2320;42;43700;43;37060;33;30380
09.06.2020 05:00;0;0;0;0;0;0;2;2090;0;3600000;0;3600000;6;25740;11;15390;0;0;36;537532;32;137412;156;428734;175;497073;159;393481
09.06.2020 06:00;0;0;0;0;0;0;2;1800;0;3600000;0;3600000;17;141300;26;36810;0;0;53;1469290;136;267870;351;521743;413;449896;395;541573
09.06.2020 07:00;3;2310;3;3860;0;0;5;3250;0;3600000;0;3600000;51;283135;51;96290;0;0;98;2167590;84;305841;463;1005537;526;906571;529;968621
09.06.2020 08:00;3;2340;5;4150;0;0;9;16370;0;3600000;0;3600000;64;512500;66;129971;0;0;90;2058889;83;571304;494;1307342;479;1246280;504;1122691
09.06.2020 09:00;3;14420;2;2140;0;0;12;9620;0;3600000;0;3600000;65;434472;82;334142;0;0;95;2471274;113;590834;421;1271177;427;914230;448;1076131
09.06.2020 10:00;3;2920;7;9533;0;0;10;9620;0;3600000;0;3600000;42;367700;126;284253;0;0;100;2643103;110;371325;442;1149000;382;1052737;384;1153312
09.06.2020 11:00;2;6230;8;10890;0;0;15;12610;0;3600000;0;3600000;65;694004;178;264770;0;0;99;2740517;103;495570;399;1260054;363;1057972;395;1179472
09.06.2020 12:00;3;3760;8;7590;0;0;14;11682;0;3600000;0;3600000;74;674115;139;223830;0;0;117;2370988;72;313265;430;1157936;421;1186829;415;1282511
09.06.2020 13:00;3;2100;7;6710;0;0;7;7250;0;3600000;0;3600000;63;540617;134;150711;0;0;98;2327108;80;355814;400;1093145;420;911544;424;1009074
09.06.2020 14:00;7;12790;11;11680;0;0;11;14510;0;3600000;0;3600000;63;611596;167;257570;0;0;109;2407102;76;362893;434;1402425;419;1259660;426;1335566
09.06.2020 15:00;8;9680;6;11520;0;0;9;7340;0;3600000;0;3600000;62;621747;104;202685;0;0;103;2214055;86;576911;410;1528197;412;1243102;404;1396453
09.06.2020 16:00;10;17820;5;6190;0;0;14;14523;0;3600000;0;3600000;100;1041785;133;277411;0;0;105;2229642;82;435063;413;1126534;381;936514;379;1178544
09.06.2020 17:00;5;5920;2;2770;0;0;6;5610;0;3600000;0;3600000;81;594622;104;213380;0;0;89;1931803;81;322009;437;807981;414;751093;405;926788
09.06.2020 18:00;3;1930;5;5270;0;0;13;24103;0;3600000;0;3600000;61;420810;85;319920;0;0;96;1741535;54;234523;343;793927;330;580239;346;737881
09.06.2020 19:00;2;1540;4;4490;0;0;4;4510;0;3600000;0;3600000;52;306270;86;117460;0;0;63;1356938;31;79550;262;458841;279;416392;291;496902
09.06.2020 20:00;0;0;8;11670;0;0;2;2190;0;3600000;0;3600000;31;98142;41;89190;0;0;54;745456;36;238500;178;797124;170;750362;163;733150
09.06.2020 21:00;1;1700;1;1460;0;0;6;6530;0;3600000;0;3600000;11;45340;31;17550;0;0;33;375292;19;75130;168;477522;162;371282;168;359264
09.06.2020 22:00;0;0;0;0;0;0;2;2670;0;3600000;0;3600000;9;26460;16;20610;0;0;43;264569;19;11980;119;238889;117;237152;103;178190
09.06.2020 23:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;6;38610;12;29880;0;0;20;134600;13;28940;85;158577;58;103257;56;82697
10.06.2020 00:00;0;0;1;1220;0;0;0;0;0;3600000;0;3600000;0;0;5;5130;0;0;9;96530;4;1840;56;57979;38;38220;36;38530
10.06.2020 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12960;4;13230;0;0;3;43810;5;4310;30;38070;22;19980;14;12790
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12420;3;990;0;0;4;38250;4;2080;25;22830;17;15210;11;8260
10.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;990;3;2340;0;0;1;15590;7;3740;26;21200;22;18630;18;11750
10.06.2020 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;1170;2;1980;0;0;7;40110;4;1940;42;42180;37;26690;26;18820
10.06.2020 05:00;1;530;0;0;0;0;1;670;0;3600000;0;3600000;12;57690;19;22590;0;0;34;467020;28;178940;161;405140;163;516783;138;452763
10.06.2020 06:00;2;2690;2;2803;0;0;4;3150;0;3600000;0;3600000;20;299651;42;175766;0;0;43;1378152;126;281873;355;538289;402;524884;405;543987
10.06.2020 07:00;2;1300;1;820;0;0;6;5470;0;3600000;0;3600000;38;315898;82;173150;0;0;105;2348993;104;419062;476;1039716;482;1010763;500;1073974
10.06.2020 08:00;5;17130;7;8360;0;0;10;10670;0;3600000;0;3600000;38;331310;134;192510;0;0;96;2196806;74;372070;447;1061190;454;1166115;470;1133475
10.06.2020 09:00;8;19880;8;11670;0;0;17;18410;0;3600000;0;3600000;46;339000;142;287695;0;0;108;2379138;114;743663;398;1392079;408;1458261;430;1366157
10.06.2020 10:00;4;3900;12;11539;0;0;6;5750;0;3600000;0;3600000;32;496295;127;247160;0;0;94;2753778;99;399710;445;1331189;408;1253751;435;1300701
10.06.2020 11:00;2;2070;9;8120;0;0;4;4430;0;3600000;0;3600000;47;468202;135;181710;0;0;128;2441354;89;441620;439;1316383;418;1321700;431;1390135
10.06.2020 12:00;8;7640;7;8650;0;0;3;2240;0;3600000;0;3600000;79;847241;120;292008;0;0;111;2969644;73;381296;432;1243759;428;1298862;448;1338223
10.06.2020 13:00;1;730;14;14770;0;0;10;8910;0;3600000;0;3600000;79;502305;111;290718;0;0;106;2511591;87;374341;443;1263115;458;1173085;452;1432626
10.06.2020 14:00;5;6320;8;10670;0;0;11;11700;0;3600000;0;3600000;49;447265;116;204083;0;0;106;2372323;74;392999;429;1219706;436;1163231;413;1278064
10.06.2020 15:00;5;4400;6;6230;0;0;12;10590;0;3600000;0;3600000;60;494657;144;283935;0;0;110;2527822;65;383455;459;1149271;431;1176655;418;1401181
10.06.2020 16:00;5;4850;10;13410;0;0;9;14450;0;3600000;0;3600000;82;735312;105;364801;0;0;100;1770191;75;220920;478;1094181;454;1078160;462;1262404
10.06.2020 17:00;1;680;6;7050;0;0;16;12697;0;3600000;0;3600000;85;774186;113;216321;0;0;86;1699784;59;318275;462;1079486;421;1119216;424;1215731
10.06.2020 18:00;0;0;8;6720;0;0;8;6360;0;3600000;0;3600000;61;620500;82;260658;0;0;87;2042002;58;227611;377;726419;375;675879;354;750825
10.06.2020 19:00;1;660;6;6980;0;0;3;2220;0;3600000;0;3600000;47;378981;58;228473;0;0;64;1532964;36;118760;307;444740;305;388230;297;525993
10.06.2020 20:00;0;0;5;4960;0;0;9;7370;0;3600000;0;3600000;26;155860;48;80602;0;0;74;976446;37;230941;211;964521;197;818445;220;786932
10.06.2020 21:00;0;0;4;4630;0;0;6;5240;0;3600000;0;3600000;15;70190;22;11790;0;0;47;498347;27;101990;201;597083;163;450390;179;452412
10.06.2020 22:00;0;0;2;2370;0;0;0;0;0;3600000;0;3600000;8;13140;19;21150;0;0;40;345545;20;59320;162;375571;138;373320;146;266150
10.06.2020 23:00;0;0;1;990;0;0;2;3980;0;3600000;0;3600000;5;28890;14;15120;0;0;41;293540;14;11620;127;251384;92;174984;90;155740
11.06.2020 00:00;0;0;1;1070;0;0;1;1110;0;3600000;0;3600000;7;37160;5;25740;0;0;24;224371;9;9710;85;168970;88;159111;72;70820
11.06.2020 01:00;0;0;0;0;0;0;1;650;0;3600000;0;3600000;4;2250;8;4230;0;0;12;116520;7;5740;70;141890;74;175010;49;61620
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;7380;3;13500;0;0;11;112790;4;2880;51;58220;51;124921;27;37331
11.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;14760;3;2520;0;0;4;33942;5;4230;37;55470;40;80310;15;33260
11.06.2020 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;4;14850;0;0;3;26460;6;24230;34;54330;31;46964;14;15310
11.06.2020 05:00;2;1830;0;0;0;0;1;670;0;3600000;0;3600000;3;3060;2;3600;0;0;43;556327;8;7880;75;253846;50;106359;40;51680
11.06.2020 06:00;0;0;1;710;0;0;0;0;0;3600000;0;3600000;0;0;3;1800;0;0;16;430915;12;12800;66;62600;52;68020;28;17790
11.06.2020 07:00;0;0;0;0;0;0;1;950;0;3600000;0;3600000;3;6300;3;2250;0;0;23;793461;12;10970;76;92720;72;70880;49;36860
11.06.2020 08:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;4;72970;7;144790;0;0;24;928018;18;20140;114;139470;53;43340;55;52780
11.06.2020 09:00;0;0;2;4350;0;0;1;620;0;3600000;0;3600000;5;5850;14;16740;0;0;31;963380;30;39880;154;162810;151;146972;140;140310
11.06.2020 10:00;1;750;5;4940;0;0;1;1220;0;3600000;0;3600000;6;42380;24;11080;0;0;38;1185910;44;78080;202;236906;202;147570;195;150980
11.06.2020 11:00;4;10760;0;0;0;0;3;1720;0;3600000;0;3600000;13;200282;24;75510;0;0;40;1197936;32;34420;255;411743;234;216122;222;288812
11.06.2020 12:00;0;0;1;790;0;0;1;1380;0;3600000;0;3600000;14;201413;21;28270;0;0;54;1408538;39;44180;253;438074;245;233557;234;238281
11.06.2020 13:00;1;1340;5;7470;0;0;4;2910;0;3600000;0;3600000;18;16110;27;12600;0;0;66;1773048;47;66383;311;460610;272;310930;270;398430
11.06.2020 14:00;0;0;4;5170;0;0;5;4700;0;3600000;0;3600000;16;90800;34;17920;0;0;51;1066410;37;62211;278;387085;292;354990;314;441050
11.06.2020 15:00;1;500;11;10910;0;0;4;3730;0;3600000;0;3600000;10;102889;36;18730;0;0;45;1122285;40;159080;284;441609;252;275380;265;374861
11.06.2020 16:00;0;0;5;4890;0;0;7;5270;0;3600000;0;3600000;18;236384;31;193400;0;0;39;997050;36;109480;293;446225;257;337560;255;391269
11.06.2020 17:00;5;5220;1;1510;0;0;6;7290;0;3600000;0;3600000;18;147860;28;116049;0;0;36;1203831;39;45350;297;450891;272;270370;252;326330
11.06.2020 18:00;0;0;1;1180;0;0;4;3550;0;3600000;0;3600000;20;261397;27;49310;0;0;47;1289026;62;186913;270;388690;286;374328;292;412457
11.06.2020 19:00;1;910;0;0;0;0;3;3190;0;3600000;0;3600000;17;82330;25;64610;0;0;39;1190900;33;44110;252;346980;217;249762;229;323122
11.06.2020 20:00;3;10670;4;5890;0;0;4;2970;0;3600000;0;3600000;21;85099;23;12060;0;0;56;753852;35;169100;179;626173;159;510021;165;513031
11.06.2020 21:00;2;1730;1;2660;0;0;7;10700;0;3600000;0;3600000;8;13330;25;11430;0;0;27;304050;27;88368;203;477783;186;385340;187;382602
11.06.2020 22:00;1;590;3;5220;0;0;3;3770;0;3600000;0;3600000;10;20430;9;18450;0;0;34;264230;20;17570;152;335313;137;288457;140;238267
11.06.2020 23:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;6;5220;11;5760;0;0;22;200420;5;2870;118;207670;93;120980;86;94440
12.06.2020 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;5;5220;5;36090;0;0;4;48170;5;3230;85;91510;63;106500;54;55540
12.06.2020 01:00;0;0;0;0;0;0;2;1420;0;3600000;0;3600000;4;13230;4;1980;0;0;7;54490;3;2060;46;61476;34;31920;25;21670
12.06.2020 02:00;0;0;0;0;0;0;3;2040;0;3600000;0;3600000;0;0;2;810;0;0;9;88610;4;2110;29;42930;21;17880;16;15620
12.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;11160;1;270;0;0;3;11172;4;2060;27;20980;33;25830;20;14080
12.06.2020 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;1;270;0;0;11;60650;5;4870;46;73280;52;48320;32;41480
12.06.2020 05:00;1;1410;0;0;0;0;1;690;0;3600000;0;3600000;7;28890;12;25470;0;0;36;455150;27;94580;95;302780;133;388830;117;290697
12.06.2020 06:00;0;0;0;0;0;0;3;3250;0;3600000;0;3600000;15;172070;18;146581;0;0;39;1270686;80;112590;210;346979;250;324389;240;338729
12.06.2020 07:00;0;0;0;0;0;0;5;4890;0;3600000;0;3600000;25;256357;36;157267;0;0;80;1994123;39;118530;230;811680;258;464768;337;504478
12.06.2020 08:00;3;2680;2;2270;0;0;8;9700;0;3600000;0;3600000;30;256670;36;186913;0;0;90;2014409;65;295240;127;2701616;304;440483;321;514531
12.06.2020 09:00;3;3520;6;7960;0;0;0;0;0;3600000;0;3600000;47;503662;55;319335;0;0;115;1998556;66;345009;364;1059326;429;1075452;427;1023682
12.06.2020 10:00;4;2890;7;7690;0;0;14;15253;0;3600000;0;3600000;63;401880;71;226303;0;0;107;2347661;151;696626;405;1282344;419;1176848;440;1201167
12.06.2020 11:00;3;2410;7;7330;0;0;13;14330;0;3600000;0;3600000;82;928515;77;164960;0;0;126;2302530;74;550212;468;1388165;457;1337852;456;1418504
12.06.2020 12:00;5;6890;4;6300;0;0;21;25520;0;3600000;0;3600000;80;855450;77;165940;0;0;136;2308769;103;480448;467;1316839;474;1442748;467;1479559
12.06.2020 13:00;5;3860;10;17060;0;0;5;6520;0;3600000;0;3600000;42;313042;63;157980;0;0;223;2709134;102;301350;428;1143027;442;1118717;444;1169817
12.06.2020 14:00;3;2210;10;10060;0;0;14;13280;0;3600000;0;3600000;64;540275;59;333901;0;0;122;1977231;42;808435;425;991530;466;1085826;432;1218175
12.06.2020 15:00;2;2760;11;9880;0;0;14;15940;0;3600000;0;3600000;59;410410;64;256030;0;0;97;1991810;52;706741;441;1204904;459;1375076;432;1425953
12.06.2020 16:00;2;3020;10;9420;0;0;10;14009;0;3600000;0;3600000;58;576158;70;385102;0;0;85;1429714;48;243078;345;684754;386;895845;398;1143072
12.06.2020 17:00;2;1460;10;10920;0;0;7;5790;0;3600000;0;3600000;63;469772;60;262510;0;0;77;1620225;50;299511;344;959500;398;900241;412;1043705
12.06.2020 18:00;2;11300;7;6350;0;0;6;4360;0;3600000;0;3600000;47;344543;55;110960;0;0;75;1479236;49;209680;360;811014;382;770614;390;867954
12.06.2020 19:00;1;1180;7;13990;0;0;6;6380;0;3600000;0;3600000;40;189070;29;26830;0;0;52;1175114;25;65610;306;545807;292;493336;291;629347
12.06.2020 20:00;3;2150;5;6050;0;0;12;12280;0;3600000;0;3600000;17;188686;29;21150;0;0;59;689730;30;225640;215;763142;213;781222;226;783908
12.06.2020 21:00;4;3650;5;10240;0;0;2;1490;0;3600000;0;3600000;32;122220;15;40590;0;0;43;483731;23;109911;199;549713;181;526986;190;529937
12.06.2020 22:00;0;0;1;930;0;0;5;5010;0;3600000;0;3600000;7;17910;8;3420;0;0;36;339960;24;63790;195;490108;153;399510;179;333020
12.06.2020 23:00;0;0;2;2420;0;0;1;600;0;3600000;0;3600000;9;30330;8;29780;0;0;31;303373;9;26120;148;258303;150;274101;136;204310
13.06.2020 00:00;0;0;1;1240;0;0;1;800;0;3600000;0;3600000;6;8370;7;16333;0;0;25;154380;12;8470;140;206119;104;128940;93;124500
13.06.2020 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;1;1080;0;0;20;185370;8;18790;83;146952;72;94716;58;61950
13.06.2020 02:00;0;0;0;0;0;0;2;1620;0;3600000;0;3600000;5;7830;3;1620;0;0;15;105550;5;3600;60;71540;47;37270;37;27280
13.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;1080;2;1080;0;0;10;70260;2;950;36;37410;28;59160;20;23090
13.06.2020 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;1080;0;0;0;0;2;12940;5;7340;33;25930;30;22070;22;16470
13.06.2020 05:00;1;770;0;0;0;0;1;2080;0;3600000;0;3600000;0;0;7;15660;0;0;30;401995;17;43330;77;171740;68;132000;59;100350
13.06.2020 06:00;0;0;0;0;0;0;2;1300;0;3600000;0;3600000;0;0;7;6300;0;0;17;220950;15;49910;72;169396;86;161580;80;155940
13.06.2020 07:00;1;710;0;0;0;0;2;1520;0;3600000;0;3600000;5;22410;11;39230;0;0;29;405424;23;67090;117;318140;112;262392;106;253202
13.06.2020 08:00;0;0;4;3660;0;0;2;4850;0;3600000;0;3600000;14;55790;10;8820;0;0;45;520505;23;51990;162;580906;158;553706;165;460260
13.06.2020 09:00;0;0;9;8090;0;0;6;5450;0;3600000;0;3600000;19;19800;25;148820;0;0;38;1197613;24;85370;242;264153;256;272631;262;246471
13.06.2020 10:00;1;770;5;4500;0;0;5;5730;0;3600000;0;3600000;33;111214;33;66330;0;0;64;1398173;29;112180;308;550624;318;526523;308;653944
13.06.2020 11:00;0;0;2;1970;0;0;6;9440;0;3600000;0;3600000;46;363081;37;63080;0;0;78;1463165;55;218182;350;718384;340;640161;350;750981
13.06.2020 12:00;2;2950;5;5470;0;0;6;9090;0;3600000;0;3600000;64;569516;38;75021;0;0;66;1389364;43;221335;358;662513;380;744859;392;917084
13.06.2020 13:00;1;630;10;15140;0;0;4;3890;0;3600000;0;3600000;41;327487;65;192950;0;0;91;1837219;60;194493;361;933551;388;755033;386;826003
13.06.2020 14:00;1;1460;4;5470;0;0;3;4568;0;3600000;0;3600000;57;531215;54;74880;0;0;68;1295070;46;132360;376;875712;389;786910;381;920615
13.06.2020 15:00;2;3630;6;5980;0;0;7;8060;0;3600000;0;3600000;33;343161;49;160590;0;0;69;1486077;53;202910;374;811720;320;630141;312;739583
13.06.2020 16:00;4;7660;2;1410;0;0;5;3970;0;3600000;0;3600000;42;430592;76;118750;0;0;57;1462096;47;236536;362;769041;341;571350;367;825043
13.06.2020 17:00;0;0;1;2090;0;0;4;5560;0;3600000;0;3600000;43;451257;85;62040;0;0;67;1311664;54;197190;348;696645;289;514935;312;694895
13.06.2020 18:00;2;2090;7;6890;0;0;1;1390;0;3600000;0;3600000;46;235642;84;62900;0;0;57;1351648;67;348038;349;542704;311;396668;316;542607
13.06.2020 19:00;0;0;5;6250;0;0;4;3960;0;3600000;0;3600000;25;165940;72;49960;0;0;47;1300447;46;119370;348;644409;310;399906;304;401470
13.06.2020 20:00;0;0;12;15070;0;0;9;9820;0;3600000;0;3600000;24;173250;28;66510;0;0;51;826002;32;196950;206;807433;223;791153;233;773290
13.06.2020 21:00;2;2750;2;1490;0;0;4;3530;0;3600000;0;3600000;10;29662;15;6750;0;0;36;436111;28;45540;226;592132;188;413683;231;428831
13.06.2020 22:00;1;650;1;880;0;0;3;1930;0;3600000;0;3600000;6;41310;13;25470;0;0;25;181210;22;34740;194;429782;173;431278;187;377270
13.06.2020 23:00;1;1330;0;0;0;0;1;2490;0;3600000;0;3600000;9;32670;2;22760;0;0;26;258390;19;48360;159;342960;131;229720;119;169054
14.06.2020 00:00;0;0;1;1720;0;0;0;0;0;3600000;0;3600000;6;29240;10;19170;0;0;14;126080;15;10590;112;130092;91;119654;90;99164
14.06.2020 01:00;0;0;0;0;0;0;3;2040;0;3600000;0;3600000;4;16020;5;2070;0;0;23;141830;9;9970;88;176010;56;83040;55;67900
14.06.2020 02:00;0;0;1;1320;0;0;0;0;0;3600000;0;3600000;1;12770;2;450;0;0;10;69050;5;2540;56;59030;52;61020;44;43960
14.06.2020 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;13860;2;900;0;0;3;24690;2;1050;46;38780;31;59590;30;47150
14.06.2020 04:00;0;0;1;630;0;0;0;0;0;3600000;0;3600000;1;1170;0;0;0;0;2;17180;4;7660;28;45603;26;25083;19;19840
14.06.2020 05:00;0;0;0;0;0;0;1;810;0;3600000;0;3600000;2;8460;5;17100;0;0;27;440644;14;62550;49;106251;20;20811;21;35620
14.06.2020 06:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;1620;2;13320;0;0;10;133178;5;23080;44;80560;34;45280;34;46490
14.06.2020 07:00;0;0;0;0;0;0;2;1320;0;3600000;0;3600000;5;21610;4;2430;0;0;19;215972;7;6410;46;130060;36;87680;37;80590
14.06.2020 08:00;0;0;1;1080;0;0;1;700;0;3600000;0;3600000;3;22140;3;1350;0;0;20;301810;9;11870;69;132179;44;51470;42;61680
14.06.2020 09:00;0;0;2;5350;0;0;1;680;0;3600000;0;3600000;13;57510;9;24120;0;0;32;387102;21;32760;106;311760;80;179300;85;180860
14.06.2020 10:00;0;0;1;2210;0;0;2;1220;0;3600000;0;3600000;4;2700;10;20520;0;0;38;484762;14;41850;149;482731;151;397871;137;377920
14.06.2020 11:00;0;0;5;4940;0;0;3;7200;0;3600000;0;3600000;9;9090;21;75960;0;0;47;582232;23;110330;196;605326;169;473095;181;502975
14.06.2020 12:00;0;0;1;800;0;0;5;4960;0;3600000;0;3600000;9;34460;20;10440;0;0;57;725065;33;140870;224;753162;197;616602;196;639700
14.06.2020 13:00;1;800;2;1430;0;0;4;5210;0;3600000;0;3600000;13;68940;39;24930;0;0;69;960147;43;204181;234;965655;208;796256;215;734647
14.06.2020 14:00;1;770;5;5410;0;0;2;1570;0;3600000;0;3600000;20;37800;37;31410;0;0;49;705273;32;54510;272;873361;272;829960;269;823373
14.06.2020 15:00;0;0;3;1900;0;0;2;1090;0;3600000;0;3600000;16;21560;30;45720;0;0;42;573081;34;173132;259;946128;260;914808;262;702385
14.06.2020 16:00;1;770;2;1680;0;0;4;2820;0;3600000;0;3600000;21;75420;36;45820;0;0;47;558873;38;191360;261;998054;249;898500;247;911000
14.06.2020 17:00;1;500;3;3180;0;0;7;5700;0;3600000;0;3600000;24;107861;60;55160;0;0;45;585654;42;96800;264;989289;248;888946;270;979497
14.06.2020 18:00;1;690;4;4880;0;0;2;1400;0;3600000;0;3600000;18;104020;34;26180;0;0;50;563713;32;159740;255;978417;232;805217;233;823149
14.06.2020 19:00;2;1470;1;930;0;0;4;3920;0;3600000;0;3600000;14;77650;24;57870;0;0;35;530498;42;151800;211;713254;207;645393;221;625953
14.06.2020 20:00;0;0;2;1640;0;0;4;2770;0;3600000;0;3600000;5;39469;25;18990;0;0;50;606180;25;182870;214;593496;205;515861;204;491821
14.06.2020 21:00;0;0;6;12000;0;0;3;2130;0;3600000;0;3600000;5;17910;15;33310;0;0;30;193530;14;46380;174;396280;154;305361;146;297263
14.06.2020 22:00;0;0;1;4220;0;0;1;620;0;3600000;0;3600000;6;29860;14;20479;0;0;24;244497;9;16420;122;159590;107;164760;106;123744
14.06.2020 23:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;6;14580;0;0;11;105442;3;3790;72;96720;83;82560;67;54450
15.06.2020 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;27080;1;450;0;0;9;65740;9;6650;47;83020;44;94678;34;60800
15.06.2020 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;1;450;0;0;8;76300;1;450;22;18700;26;54730;17;16710
15.06.2020 02:00;0;0;1;820;0;0;0;0;0;3600000;0;3600000;2;14490;2;540;0;0;9;74300;4;3500;26;22060;22;29080;19;17190
