01.06.2020 00:00;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_T1_2;Vwz_T1_2;Bel_T3_4;Vwz_T3_4
13.05.2021 20:00;17;617247;26;502780;0;0;217;194030;22;48050;4;2070;4;1970;2;960;3;1560;4;2100;2;1490;1;670
13.05.2021 21:00;6;142144;23;440438;0;0;174;133100;36;23760;3;1500;4;1910;3;1530;3;1500;3;1530;2;2380;0;0
13.05.2021 22:00;2;54340;13;365102;0;0;85;57420;29;9142;2;1030;3;1560;2;1020;3;1500;3;1590;0;0;0;0
13.05.2021 23:00;1;1620;7;71190;0;0;40;21510;25;10520;2;960;2;990;1;540;2;990;3;1440;1;860;0;0
14.05.2021 00:00;3;75870;4;67120;0;0;12;9630;14;6120;0;0;1;500;3;1500;3;1520;3;1490;0;0;0;0
14.05.2021 01:00;1;23580;4;21860;0;0;9;5220;11;4320;1;500;1;540;1;480;1;540;1;480;0;0;0;0
14.05.2021 02:00;0;0;1;49580;0;0;6;4050;8;3330;1;540;1;540;0;0;0;0;0;0;0;0;0;0
14.05.2021 03:00;2;28080;2;720;0;0;11;6210;3;2700;1;540;1;540;1;480;1;480;1;540;0;0;1;650
14.05.2021 04:00;0;0;0;0;0;0;20;13770;5;3240;1;500;1;540;2;1030;2;1040;2;980;1;580;0;0
14.05.2021 05:00;4;174280;6;191465;0;0;81;51660;21;9990;3;1440;3;1550;5;2550;5;2440;5;2540;1;790;0;0
14.05.2021 06:00;5;173352;20;543980;0;0;148;143630;39;36890;9;4570;9;4520;8;4150;9;4550;9;4460;1;860;1;740
14.05.2021 07:00;13;338669;35;775656;0;0;278;267890;48;91980;8;3880;8;3960;9;4520;9;4580;10;5130;3;2380;1;770
14.05.2021 08:00;25;774625;45;1020761;0;0;327;331328;70;87560;8;4070;7;3420;9;4430;10;5070;10;5100;3;13830;0;0
14.05.2021 09:00;39;823007;73;1166083;0;0;300;410923;72;176840;7;3510;8;3950;8;4050;7;3550;8;3950;0;0;0;0
14.05.2021 10:00;41;844338;60;894280;0;0;372;407040;78;137350;9;4440;8;4020;7;3520;8;4080;8;4080;8;8720;6;14690
14.05.2021 11:00;47;893060;94;1479361;0;0;412;495230;74;143340;7;3490;7;3540;8;4130;8;3900;8;4220;6;7380;6;13330
14.05.2021 12:00;48;979309;87;1535918;0;0;415;534317;89;226390;10;5120;9;4500;7;3600;7;3450;8;3950;11;13320;5;4730
14.05.2021 13:00;32;806519;102;1516690;0;0;434;502883;87;122210;10;4950;10;5100;7;3590;8;4100;8;3960;3;2250;7;10750
14.05.2021 14:00;39;1013199;87;1660160;0;0;455;510861;74;166920;9;4420;9;4550;8;4110;9;4490;9;4490;4;6680;18;26740
14.05.2021 15:00;46;718505;96;1794991;0;0;451;518867;72;224742;9;4480;10;4910;9;4490;9;4560;9;4590;13;13906;24;24826
14.05.2021 16:00;35;949814;90;1508439;0;0;447;492431;55;83160;8;4160;8;3990;8;4090;9;4400;9;4560;17;15820;6;4950
14.05.2021 17:00;36;1244708;104;1606841;0;0;436;517618;59;146906;8;4020;9;4450;8;4030;8;4150;9;4520;2;1420;4;4140
14.05.2021 18:00;35;763950;95;1861496;0;0;408;450201;58;125630;9;4500;9;4500;8;3930;9;4520;9;4590;8;8940;9;9820
14.05.2021 19:00;28;815715;72;1190773;0;0;330;378270;60;142200;8;4030;8;4230;7;3450;8;4100;8;3970;9;13970;7;7770
14.05.2021 20:00;22;593976;44;1034626;0;0;239;202206;40;81540;3;1530;4;2000;4;2050;5;2590;5;2660;5;5850;1;720
14.05.2021 21:00;7;185192;45;749264;0;0;213;138340;50;71084;3;1460;3;1440;3;1550;4;2040;4;2010;14;14210;3;4000
14.05.2021 22:00;2;133450;10;270620;0;0;109;61020;35;13230;4;2110;4;2000;2;1030;1;480;2;1030;1;490;1;1200
14.05.2021 23:00;1;76040;7;168290;0;0;43;28280;16;7380;3;1570;3;1480;3;1510;3;1520;3;1560;0;0;0;0
15.05.2021 00:00;0;0;6;139099;0;0;20;11860;14;5850;1;540;1;480;1;540;1;480;1;540;0;0;0;0
15.05.2021 01:00;1;69020;3;101870;0;0;12;10280;10;3330;0;0;0;0;1;540;1;480;1;480;0;0;0;0
15.05.2021 02:00;0;0;3;58817;0;0;5;1980;2;1620;1;550;1;500;0;0;0;0;0;0;0;0;0;0
15.05.2021 03:00;2;27000;2;900;0;0;9;4680;10;4590;0;0;1;540;0;0;0;0;1;540;1;650;0;0
15.05.2021 04:00;1;180;1;51930;0;0;18;12690;8;3060;1;480;1;540;3;1510;3;1450;3;1500;0;0;1;580
15.05.2021 05:00;0;0;9;227310;0;0;38;24480;15;9090;3;1490;3;1460;1;550;1;480;1;510;0;0;0;0
15.05.2021 06:00;3;71776;7;71968;0;0;60;38700;20;13410;3;1440;3;1490;2;1030;2;960;3;1560;0;0;0;0
15.05.2021 07:00;7;163810;23;322947;0;0;92;63080;25;45270;3;1460;4;1980;3;1530;4;2010;4;1930;0;0;1;600
15.05.2021 08:00;14;319715;38;632790;0;0;146;153700;36;52460;5;2550;5;2480;4;1940;4;2110;4;2020;1;380;0;0
15.05.2021 09:00;17;485390;57;1186377;0;0;219;201645;39;89180;4;2060;5;2400;4;2030;4;2050;5;2540;4;3780;0;0
15.05.2021 10:00;19;385551;70;1362585;0;0;296;313000;44;76850;5;2540;5;2520;5;2460;5;2540;5;2550;4;3960;2;1430
15.05.2021 11:00;37;607969;82;1397762;0;0;370;415680;89;147760;5;2490;5;2530;5;2450;5;2560;5;2530;4;3450;4;2440
15.05.2021 12:00;34;696137;77;1378569;0;0;385;441767;68;93590;4;2000;5;2430;4;1920;4;2040;5;2450;2;1860;6;5750
15.05.2021 13:00;36;779286;79;1330600;0;0;412;455530;64;138950;5;2580;4;2070;4;1980;5;2460;5;2480;4;6320;5;7190
15.05.2021 14:00;33;845274;71;1083691;0;0;391;407707;50;103940;5;2530;5;2530;6;3080;6;2980;5;2640;6;6620;4;2300
15.05.2021 15:00;26;648899;86;1394841;0;0;403;403000;53;132537;4;2000;5;2560;3;1560;3;1460;5;2520;14;16670;3;3540
15.05.2021 16:00;25;636482;70;979929;0;0;338;338460;58;77930;5;2530;5;2540;6;2980;6;3080;5;2530;6;4280;8;7920
15.05.2021 17:00;22;464517;73;1052821;0;0;349;399180;55;76590;4;2040;4;2050;4;2100;4;1940;5;2590;9;11320;3;2870
15.05.2021 18:00;23;479958;89;1531065;0;0;334;343868;60;127080;4;1930;4;1980;3;1520;3;1510;4;2040;8;30440;7;6930
15.05.2021 19:00;28;691599;66;910880;0;0;316;300773;48;70200;4;1910;5;2520;4;1920;4;1940;4;1920;3;4480;0;0
15.05.2021 20:00;18;385494;60;1004102;0;0;253;223835;38;24650;3;1460;3;1510;5;2580;5;2520;5;2500;3;3420;2;1640
15.05.2021 21:00;12;307570;38;642066;0;0;185;132070;52;88036;4;1960;5;2490;3;1460;3;1520;4;1970;2;1560;0;0
15.05.2021 22:00;2;81810;7;329754;0;0;91;56573;27;9990;3;1580;3;1450;2;1020;2;1020;2;1020;1;4380;0;0
15.05.2021 23:00;1;15560;7;90303;0;0;31;31410;21;8280;3;1440;3;1500;4;2100;4;1930;4;2060;0;0;0;0
16.05.2021 00:00;4;103750;5;70706;0;0;39;23850;17;4860;1;540;1;500;3;1440;3;1490;3;1520;0;0;0;0
16.05.2021 01:00;1;58760;2;16200;0;0;18;8280;5;2340;1;490;1;540;0;0;0;0;0;0;2;1820;0;0
16.05.2021 02:00;1;49920;2;17190;0;0;12;5670;10;4140;1;540;1;540;0;0;0;0;0;0;0;0;0;0
16.05.2021 03:00;1;50480;2;56340;0;0;7;3600;4;2700;1;540;1;530;1;540;1;480;1;480;0;0;0;0
16.05.2021 04:00;0;0;2;52337;0;0;11;7076;4;900;1;500;1;500;1;480;1;500;1;480;0;0;0;0
16.05.2021 05:00;0;0;2;56780;0;0;28;12420;6;1620;1;490;1;500;0;0;0;0;0;0;0;0;0;0
16.05.2021 06:00;0;0;4;80205;0;0;28;13860;12;4860;3;1570;3;1620;2;1080;2;1020;2;1020;0;0;0;0
16.05.2021 07:00;1;41940;3;27630;0;0;30;15840;15;6750;2;1030;2;1050;2;1020;2;1040;2;960;0;0;0;0
16.05.2021 08:00;3;67660;10;209950;0;0;45;24390;15;14130;4;2060;4;2000;3;1570;3;1510;3;1570;0;0;0;0
16.05.2021 09:00;5;164556;21;177352;0;0;100;58850;42;56860;3;1440;3;1500;3;1480;3;1440;3;1500;0;0;0;0
16.05.2021 10:00;5;196064;13;142920;0;0;101;59040;28;32480;3;1460;4;2040;3;1530;3;1520;4;2000;0;0;0;0
16.05.2021 11:00;24;584005;30;469130;0;0;157;133550;24;25380;3;1520;3;1560;3;1520;3;1440;3;1510;3;2030;0;0
16.05.2021 12:00;15;361510;15;233810;0;0;193;150353;40;14040;4;1920;4;2110;4;2000;4;2050;4;2000;3;3020;0;0
16.05.2021 13:00;5;80210;22;399428;0;0;224;169302;49;42480;3;1470;3;1570;3;1560;3;1530;3;1560;3;2060;2;1720
16.05.2021 14:00;9;155050;29;648907;0;0;254;190651;46;58400;4;1990;4;2040;3;1470;3;1460;4;1940;2;2190;3;2860
16.05.2021 15:00;8;213687;26;411396;0;0;230;213256;48;68470;3;1520;3;1540;3;1570;3;1530;3;1460;2;1750;2;1360
16.05.2021 16:00;9;197028;35;610137;0;0;242;165460;75;145340;4;2050;4;1980;4;2040;4;2020;4;2060;3;2870;1;1050
16.05.2021 17:00;15;252230;18;235330;0;0;252;183980;33;13950;3;1500;3;1520;3;1630;3;1500;3;1480;7;9330;7;4790
16.05.2021 18:00;33;497040;39;610954;0;0;234;149940;38;33830;4;2090;4;2090;4;1950;4;1940;4;2100;1;640;0;0
16.05.2021 19:00;16;384694;36;612033;0;0;229;199306;39;51840;2;1020;2;1050;3;1570;3;1520;3;1560;2;2160;1;720
16.05.2021 20:00;10;174750;22;469040;0;0;175;108540;24;28620;4;1960;4;1980;3;1470;3;1470;4;2010;4;2700;0;0
16.05.2021 21:00;9;211705;14;355656;0;0;110;61650;26;9350;3;1480;4;2000;3;1500;3;1520;3;1570;1;1160;2;1670
16.05.2021 22:00;2;101420;13;127700;0;0;80;47880;39;32480;3;1520;3;1590;3;1460;3;1580;3;1470;1;1320;0;0
16.05.2021 23:00;1;2790;5;153587;0;0;37;22680;25;10350;2;1000;2;1010;2;980;2;980;3;1480;0;0;0;0
17.05.2021 00:00;0;0;3;104920;0;0;22;13860;12;3510;0;0;1;480;3;1500;3;1580;3;1440;0;0;0;0
17.05.2021 01:00;0;0;3;68840;0;0;14;8730;15;5580;1;490;1;480;2;1020;2;1030;2;1020;0;0;0;0
17.05.2021 02:00;0;0;0;0;0;0;11;6300;5;1350;1;550;1;480;0;0;0;0;0;0;0;0;0;0
17.05.2021 03:00;0;0;4;1530;0;0;11;5670;7;3240;1;500;1;480;1;480;1;500;1;480;0;0;0;0
17.05.2021 04:00;0;0;7;107170;0;0;24;15840;13;4950;1;540;1;500;2;1100;2;1030;2;1020;0;0;0;0
17.05.2021 05:00;3;60480;10;113100;0;0;126;89280;37;16560;3;1440;3;1440;4;2000;4;2000;4;1980;3;2040;0;0
17.05.2021 06:00;8;155818;16;228365;0;0;253;190710;57;68670;7;3570;7;3580;9;4520;10;4860;9;4590;4;2910;0;0
17.05.2021 07:00;22;918013;48;1108446;0;0;512;502414;88;202900;7;3470;8;4180;8;4060;8;3990;11;5660;1;1290;0;0
17.05.2021 08:00;21;627690;45;924195;0;0;438;757375;130;258429;6;2950;6;3000;9;4610;9;4660;10;5070;7;8200;1;1750
17.05.2021 09:00;22;588395;68;1507203;0;0;382;376792;123;183130;10;5080;10;5010;7;3530;7;3440;7;3500;13;30590;1;1160
17.05.2021 10:00;30;780448;59;1128829;0;0;378;390605;56;91880;7;3450;8;4040;6;3090;7;3540;8;4020;6;8740;4;6330
17.05.2021 11:00;30;489890;73;1313951;0;0;403;457496;65;184627;7;3670;7;3620;6;3130;8;4050;8;4100;2;1680;2;1480
17.05.2021 12:00;32;663611;88;1171048;0;0;398;492630;68;236284;9;4420;9;4630;7;3400;8;4080;8;4050;4;4600;2;1780
17.05.2021 13:00;41;832927;85;1125752;0;0;401;408850;77;223560;10;5010;10;5250;6;2930;7;3460;8;4180;15;16770;3;2800
17.05.2021 14:00;41;572954;81;1212179;0;0;434;491875;59;155500;10;5080;11;5610;7;3620;9;4540;9;4520;5;5909;4;2440
17.05.2021 15:00;37;823542;76;1070332;0;0;404;485286;71;160789;8;4210;8;4030;8;4100;9;4490;9;4560;12;8560;5;5890
17.05.2021 16:00;39;1050668;71;1204450;0;0;515;529491;95;196989;8;4120;9;4560;8;4030;9;4630;9;4520;13;9377;1;840
17.05.2021 17:00;39;914657;79;1571236;0;0;477;483196;65;165060;10;5120;9;4530;7;3530;8;4060;9;4530;2;2190;4;2740
17.05.2021 18:00;42;897058;69;1202166;0;0;392;496835;77;158153;8;4000;9;4610;9;4540;9;4460;9;4560;5;4200;4;4850
17.05.2021 19:00;20;527430;47;1159914;0;0;293;308373;42;61200;9;4340;9;4630;7;3500;8;4000;8;4160;18;21690;8;12970
17.05.2021 20:00;23;312595;43;996573;0;0;200;140560;31;16380;2;1010;3;1460;3;1460;4;1980;5;2480;3;2490;0;0
17.05.2021 21:00;10;300394;39;719357;0;0;141;98750;42;25200;3;1540;3;1494;4;2060;4;2060;4;1920;2;1140;0;0
17.05.2021 22:00;9;304383;21;507520;0;0;94;73170;37;30770;5;2530;5;2520;2;1020;2;1000;2;1020;0;0;0;0
17.05.2021 23:00;0;0;8;80596;0;0;66;37160;17;6750;2;970;2;980;2;960;3;1640;3;1490;0;0;0;0
18.05.2021 00:00;0;0;8;112220;0;0;29;17100;12;4500;1;500;1;480;1;510;1;540;1;550;0;0;0;0
18.05.2021 01:00;0;0;2;19350;0;0;15;9630;13;4680;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.05.2021 02:00;0;0;0;0;0;0;7;3510;4;1440;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.05.2021 03:00;0;0;2;1170;0;0;16;9000;10;2610;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.05.2021 04:00;1;270;3;109160;0;0;32;19100;15;7290;1;480;1;500;2;1040;2;990;2;1020;0;0;0;0
18.05.2021 05:00;2;94850;7;58500;0;0;151;79920;41;30780;4;2010;4;2110;5;2440;5;2520;5;2470;1;730;0;0
18.05.2021 06:00;7;211490;17;410180;0;0;237;192374;52;38160;7;3540;7;3500;7;3500;7;3610;8;3990;0;0;1;920
18.05.2021 07:00;21;486649;55;1037254;0;0;517;667357;72;120650;7;3510;8;4230;11;5510;11;5450;11;5700;1;1210;7;10470
18.05.2021 08:00;21;524022;55;1192660;0;0;460;504260;87;61820;8;4120;8;4000;10;5050;10;5060;10;5070;7;11020;3;2830
18.05.2021 09:00;21;549173;60;1129622;0;0;395;363702;80;101880;9;4590;9;4530;8;4050;8;4130;8;3950;6;9070;2;1420
18.05.2021 10:00;33;654665;73;1040596;0;0;328;643227;86;112310;7;3470;8;3940;7;3630;7;3518;8;4260;12;11150;1;1480
18.05.2021 11:00;29;712518;70;1005262;0;0;395;450173;88;184840;9;4640;9;4610;8;4040;8;3910;8;4050;11;10970;10;28830
18.05.2021 12:00;37;684163;76;1341551;0;0;374;397115;75;158180;8;3950;8;4010;8;3990;8;4050;8;3920;7;11290;1;1600
18.05.2021 13:00;35;591527;76;1267264;0;0;400;537148;78;144535;9;4500;10;5050;7;3570;7;3510;7;3480;6;11740;5;6850
18.05.2021 14:00;40;713140;88;1324018;0;0;464;626060;66;214270;7;3610;8;4050;8;4050;8;4060;9;4610;8;6090;4;4740
18.05.2021 15:00;39;797825;72;1164030;0;0;444;539085;79;184930;10;4950;9;4490;7;3590;7;3440;8;4140;22;34080;3;2200
18.05.2021 16:00;42;1081615;92;1514897;0;0;507;607194;64;132875;6;2990;8;3880;7;3542;8;3970;9;4580;7;38160;8;6950
18.05.2021 17:00;36;867587;82;1330345;0;0;491;482605;77;213200;8;4020;9;4560;7;3550;7;3460;8;3930;11;14080;6;6270
18.05.2021 18:00;22;633983;77;1432876;0;0;405;465290;78;204881;8;4080;9;4570;8;4020;8;3940;9;4530;15;16780;1;1210
18.05.2021 19:00;18;464649;58;1331989;0;0;303;347135;57;128297;9;4640;9;4560;7;3550;8;4100;8;4010;0;0;2;2130
18.05.2021 20:00;20;528910;48;963152;0;0;240;204253;49;106156;3;1560;3;1540;5;2660;5;2500;5;2440;8;8990;1;650
18.05.2021 21:00;19;406693;20;563425;0;0;161;131257;37;14850;4;2010;4;2020;4;2000;4;2000;4;2040;0;0;2;1640
18.05.2021 22:00;3;146140;18;356180;0;0;126;89730;41;16920;4;2010;4;2070;2;1030;2;1090;2;1040;0;0;1;390
18.05.2021 23:00;6;258720;8;266020;0;0;78;48780;35;13680;2;1030;2;1080;3;1520;3;1550;3;1540;2;1610;0;0
19.05.2021 00:00;1;1800;6;165192;0;0;41;25200;23;7560;2;1030;2;960;1;480;1;500;1;480;0;0;0;0
19.05.2021 01:00;0;0;0;0;0;0;14;7560;16;4230;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.05.2021 02:00;0;0;0;0;0;0;9;5760;13;3870;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.05.2021 03:00;2;23400;2;32850;0;0;17;12330;7;3150;0;0;0;0;0;0;0;0;0;0;0;0;1;690
19.05.2021 04:00;0;0;6;111734;0;0;27;16470;14;4770;1;480;1;500;2;980;2;960;2;1080;0;0;0;0
19.05.2021 05:00;4;82250;8;158110;0;0;135;107010;29;45990;4;1950;4;2060;5;2550;5;2550;4;2060;1;610;0;0
19.05.2021 06:00;5;161040;12;272940;0;0;215;124920;49;35910;5;2430;7;3467;7;3440;7;3590;8;3890;1;790;0;0
19.05.2021 07:00;29;626566;51;1218867;0;0;499;513270;76;159885;7;3640;8;4150;10;5040;11;5480;12;6170;3;2610;5;9300
19.05.2021 08:00;30;764227;49;1177747;0;0;467;420296;87;126990;7;3560;8;4020;9;4470;9;4440;10;5200;9;9858;1;1060
19.05.2021 09:00;23;524464;46;978224;0;0;365;407730;63;136690;8;4140;8;4030;6;3090;6;3030;8;3920;4;5070;0;0
19.05.2021 10:00;33;522607;72;873269;0;0;354;413374;63;253240;8;4060;8;3970;7;3440;7;3560;8;4140;14;19190;5;7640
19.05.2021 11:00;29;685910;71;1042527;0;0;374;524066;68;141650;8;4070;8;3840;7;3500;8;4160;8;3950;4;2960;1;640
19.05.2021 12:00;30;582086;74;1056050;0;0;387;419815;86;256920;8;3920;8;3920;7;3560;7;3560;7;3550;4;6050;2;1500
19.05.2021 13:00;48;710859;78;1018712;0;0;407;461470;82;136160;11;5530;11;5560;7;3490;8;3990;7;3430;17;18130;3;3260
19.05.2021 14:00;37;863871;58;1079785;0;0;444;537510;80;201954;8;3930;10;5180;8;4130;9;4660;9;4540;13;12880;2;2120
19.05.2021 15:00;47;1151967;75;1263382;0;0;446;548963;94;160815;9;4570;8;4020;8;3980;9;4340;8;4010;4;4560;0;0
19.05.2021 16:00;34;865751;80;1489510;0;0;480;525482;74;95580;8;4020;9;4530;7;3560;8;3950;9;4510;12;13599;1;680
19.05.2021 17:00;30;772783;77;1443405;0;0;483;535640;68;131708;10;5060;10;5016;7;3410;8;4120;9;4540;7;7470;2;1260
19.05.2021 18:00;30;900476;74;1345834;0;0;420;499189;76;194720;8;3990;8;4080;9;4550;9;4570;9;4510;4;5000;7;7200
19.05.2021 19:00;19;449684;66;1380110;0;0;309;375560;63;97110;7;3440;8;3970;6;3080;6;2880;8;3980;8;14160;3;2680
19.05.2021 20:00;23;587933;53;971785;0;0;249;191364;44;106165;4;2060;4;2030;4;1910;5;2540;5;2450;4;2400;0;0
19.05.2021 21:00;14;248058;32;737084;0;0;189;142380;40;19890;3;1490;3;1500;4;2040;4;1960;4;2050;1;420;0;0
19.05.2021 22:00;9;300391;14;320776;0;0;127;116810;45;23907;4;1970;4;2000;2;960;2;950;2;980;2;1450;0;0
19.05.2021 23:00;4;175180;14;469171;0;0;88;56880;27;9000;2;1030;2;1010;3;1440;3;1440;3;1450;0;0;0;0
20.05.2021 00:00;1;103260;7;201200;0;0;27;17820;15;5220;1;490;1;500;1;470;1;500;1;540;1;590;1;670
20.05.2021 01:00;2;3240;4;84287;0;0;20;11250;16;3780;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.05.2021 02:00;0;0;1;180;0;0;13;6120;6;2430;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.05.2021 03:00;1;3780;3;49548;0;0;14;9090;11;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.05.2021 04:00;0;0;4;44450;0;0;25;14670;16;6030;1;540;1;500;2;1020;2;1040;2;970;0;0;0;0
20.05.2021 05:00;5;111350;10;152260;0;0;133;93140;38;49644;3;1520;3;1490;5;2390;5;2450;4;2030;2;1020;1;540
20.05.2021 06:00;10;275050;16;296160;0;0;242;202230;53;62190;8;3940;8;4000;8;4060;8;4090;9;4450;0;0;0;0
20.05.2021 07:00;28;736512;40;753278;0;0;477;444415;75;146397;9;4500;9;4550;12;5860;12;6110;12;6120;0;0;3;3480
20.05.2021 08:00;30;731737;44;1165308;0;0;464;489768;89;124890;8;4060;7;3530;10;5050;10;4980;10;4960;3;3480;1;2050
20.05.2021 09:00;28;726938;57;1306767;0;0;402;451621;79;119305;7;3500;8;3970;8;4020;7;3540;8;4020;6;10180;5;5120
20.05.2021 10:00;37;836804;60;1017232;0;0;349;369050;90;200707;9;4520;9;4550;8;3920;8;4090;8;4060;4;4000;5;7570
20.05.2021 11:00;23;472104;85;1231798;0;0;376;496503;76;184527;7;3490;7;3560;8;4040;8;4090;8;4020;5;5730;13;19661
20.05.2021 12:00;45;823710;69;1170113;0;0;412;487474;73;135947;9;4410;9;4440;8;4180;8;4050;8;3920;12;19570;4;9450
20.05.2021 13:00;43;785063;85;1291693;0;0;383;695847;282;529790;9;4350;10;5110;8;3970;8;3960;8;3950;10;10060;4;5240
20.05.2021 14:00;33;786194;70;1102402;0;0;449;570593;84;267744;10;5080;10;4980;9;4490;9;4680;9;4450;16;31030;5;4470
20.05.2021 15:00;56;893974;77;1140583;0;0;435;548940;81;139815;9;4620;9;4570;9;4670;9;4550;9;4660;7;9990;6;6770
20.05.2021 16:00;42;900817;79;1298604;0;0;518;635996;75;183596;10;5110;10;4920;8;3960;9;4590;9;4530;10;11410;7;4930
20.05.2021 17:00;37;904883;80;1545305;0;0;503;653129;72;144450;9;4550;9;4570;9;4540;9;4530;9;4450;13;11650;5;5000
20.05.2021 18:00;30;787340;87;1746124;0;0;409;442718;67;167290;8;4050;8;4030;9;4380;9;4760;9;4520;7;5010;5;3670
20.05.2021 19:00;24;625334;62;1430920;0;0;334;390840;71;202521;9;4570;9;4660;8;3970;8;4020;8;4110;24;31778;10;9460
20.05.2021 20:00;13;239050;35;849866;0;0;222;198124;46;70618;3;1500;3;1500;5;2420;5;2450;5;2390;2;1350;6;13200
20.05.2021 21:00;17;321303;32;804018;0;0;158;105200;41;48690;4;2060;4;1990;4;2160;4;1920;4;1990;1;660;0;0
20.05.2021 22:00;10;259406;28;673080;0;0;143;86920;41;15840;3;1480;3;1470;2;1040;2;1020;2;1020;0;0;0;0
20.05.2021 23:00;3;55070;10;160630;0;0;88;50940;35;14490;3;1490;3;1530;3;1580;3;1510;3;1510;0;0;0;0
21.05.2021 00:00;5;128018;4;88370;0;0;34;19790;27;8460;1;480;1;540;1;500;1;480;1;540;1;620;0;0
21.05.2021 01:00;1;62820;2;17990;0;0;21;10890;20;5580;0;0;0;0;0;0;1;490;1;480;0;0;0;0
21.05.2021 02:00;0;0;1;53910;0;0;11;6660;12;3060;1;470;1;490;0;0;0;0;0;0;0;0;0;0
21.05.2021 03:00;0;0;1;270;0;0;12;7470;7;3240;0;0;0;0;0;0;0;0;0;0;1;540;0;0
21.05.2021 04:00;1;270;3;26180;0;0;25;20610;16;5580;1;500;1;500;2;1040;2;980;2;1020;0;0;1;580
21.05.2021 05:00;4;99790;7;184859;0;0;115;59570;39;33830;4;1930;4;1980;4;1970;4;2040;4;2100;1;710;0;0
21.05.2021 06:00;2;58760;15;462097;0;0;229;138748;46;28170;6;2950;7;3520;7;3550;7;3600;8;4080;2;1900;0;0
21.05.2021 07:00;31;656389;43;823948;0;0;459;507432;64;135596;8;3910;7;3470;9;4530;9;4600;10;5290;4;2650;2;2210
21.05.2021 08:00;19;610955;64;1115513;0;0;413;480109;84;110780;7;3460;7;3510;10;5090;10;4990;10;5000;6;5840;5;5280
21.05.2021 09:00;23;620650;64;1352236;0;0;381;427298;82;131470;8;4050;8;3900;5;2580;4;1990;6;3010;0;0;2;1840
21.05.2021 10:00;38;815805;60;916765;0;0;325;343180;66;170800;7;3520;6;2920;8;4110;8;4070;8;3930;6;7150;6;6690
21.05.2021 11:00;38;931632;82;1371322;0;0;425;569205;71;229940;8;4160;8;4020;8;4020;8;4000;8;3920;3;4160;4;2840
21.05.2021 12:00;60;1130191;95;1477593;0;0;454;687188;82;173918;10;5100;10;5050;8;3920;8;4100;7;3410;14;19000;6;5240
21.05.2021 13:00;26;748906;80;1522753;0;0;467;518240;86;277446;8;3920;9;4500;8;4040;8;3840;8;4180;9;8760;4;4370
21.05.2021 14:00;49;1100190;95;1759125;0;0;479;552555;69;192770;11;5520;10;4950;9;4500;9;4620;9;4470;8;7438;10;9530
21.05.2021 15:00;61;1434458;113;1733680;0;0;493;567409;78;212800;8;3860;9;4520;9;4440;9;4470;9;4580;8;9290;5;9260
21.05.2021 16:00;38;1222664;86;1338940;0;0;485;529809;76;160770;8;4060;9;4580;8;4030;8;4050;9;4440;14;15219;3;2780
21.05.2021 17:00;34;921041;93;1610092;0;0;481;661056;88;135610;9;4730;9;4430;9;4580;9;4470;9;4490;8;10280;10;19540
21.05.2021 18:00;30;732030;93;1770464;0;0;469;555538;93;189555;9;4530;9;4490;9;4600;9;4560;9;4570;13;12350;1;640
21.05.2021 19:00;20;632579;66;1176401;0;0;413;452757;73;99270;8;3960;9;4520;7;3490;7;3520;8;4030;14;17318;0;0
21.05.2021 20:00;35;971101;53;1114109;0;0;283;268308;55;108800;4;1980;4;2020;5;2520;5;2450;5;2500;3;3320;8;13840
21.05.2021 21:00;18;383206;50;905848;0;0;210;186360;50;40376;3;1520;3;1470;4;2100;4;2000;4;2050;1;880;2;5266
21.05.2021 22:00;9;221960;27;650099;0;0;178;120803;46;19980;4;2000;4;2020;2;960;2;1040;2;1040;3;2060;0;0
21.05.2021 23:00;5;75150;29;513377;0;0;129;96177;43;14220;2;1040;2;1000;3;1440;3;1520;3;1560;0;0;0;0
22.05.2021 00:00;5;159515;11;305507;0;0;88;62450;50;15120;2;1020;2;960;1;500;1;480;1;480;0;0;0;0
22.05.2021 01:00;2;22320;10;216843;0;0;42;29420;44;13500;0;0;0;0;0;0;0;0;1;540;0;0;0;0
22.05.2021 02:00;3;25280;7;130533;0;0;31;16920;30;9450;0;0;1;500;0;0;0;0;0;0;0;0;0;0
22.05.2021 03:00;2;35630;1;22940;0;0;21;12960;9;3510;0;0;0;0;1;480;1;500;1;480;1;380;0;0
22.05.2021 04:00;2;36620;2;37766;0;0;17;11970;10;3950;2;960;2;1040;2;1020;2;960;3;1460;0;0;0;0
22.05.2021 05:00;2;450;7;158830;0;0;57;38122;11;5940;3;1520;3;1470;1;480;1;540;1;540;1;790;0;0
