01.06.2020 00:00;Bel_D110;Vwz_D110;Bel_D111;Vwz_D111;Bel_D121_1;Vwz_D121_1;Bel_D121_2;Vwz_D121_2;Bel_D20;Vwz_D20;Bel_D21;Vwz_D21;Bel_D50;Vwz_D50;Bel_D51;Vwz_D51;Bel_D81_1;Vwz_D81_1;Bel_D81_2;Vwz_D81_2;Bel_TBS31;Vwz_TBS31;Bel_TBS31a;Vwz_TBS31a;Bel_TBS32;Vwz_TBS32;Bel_TBS32a;Vwz_TBS32a;Bel_TBS35;Vwz_TBS35;Bel_TBS35a;Vwz_TBS35a;Bel_TBS38;Vwz_TBS38;Bel_TBS38a;Vwz_TBS38a;Bel_TBS41;Vwz_TBS41;Bel_TBS41a;Vwz_TBS41a;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V112;Vwz_V112;Bel_V122;Vwz_V122;Bel_V22;Vwz_V22;Bel_V52;Vwz_V52;Bel_V53;Vwz_V53;Bel_V54;Vwz_V54;Bel_V55;Vwz_V55
15.08.2020 10:00;15;99000;63;664800;31;442800;36;235200;1;0;15;172800;20;37200;82;325800;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;1;600;0;3600000;3;2400;0;3600000;0;0;71;411600;25;127800;14;85800;68;352200;77;142200;71;85800;23;29400
15.08.2020 11:00;12;19200;73;974400;37;993000;75;745800;4;600;20;414600;23;39000;87;364200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;1;600;0;3600000;1;600;81;534600;32;361800;23;72600;83;334800;86;137400;78;89400;16;17400
15.08.2020 12:00;8;12600;88;824400;50;858000;49;651000;8;46200;36;444000;35;15600;118;318000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;85;616800;37;394200;38;339600;101;398400;117;187800;100;119400;15;9600
15.08.2020 13:00;15;3600;82;801000;58;658800;55;595200;10;67800;21;376200;22;56400;75;268200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;81;453000;51;339000;24;144000;69;256200;75;121200;89;103200;13;20400
15.08.2020 14:00;14;38400;96;643200;52;572400;54;468600;3;1200;25;375600;29;94800;79;238200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;81;540000;35;231000;19;175200;67;298200;73;123600;88;112800;17;16200
15.08.2020 15:00;11;25200;71;696000;40;418800;41;388800;3;1200;21;345000;29;8400;65;145800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;71;355800;26;258600;21;118200;52;223800;58;106800;75;85200;11;13200
15.08.2020 16:00;14;19800;48;378600;28;457800;34;312000;4;3000;17;266400;29;10200;61;240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;47;252000;14;81000;15;138000;58;235200;62;102600;60;63600;2;2400
15.08.2020 17:00;9;3600;46;361200;29;328200;24;244200;0;0;12;252000;31;18600;68;255600;0;0;0;0;0;0;0;0;0;0;0;0;3;4200;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;0;0;46;241800;11;34800;14;96600;63;242400;66;104400;52;55200;5;3000
15.08.2020 18:00;9;4200;53;601200;30;368400;29;269400;6;4200;18;182400;13;4200;51;196800;0;0;0;0;1;600;0;0;1;600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;55;282600;15;121800;18;124200;48;169800;53;79200;61;68400;5;5400
15.08.2020 19:00;20;34200;36;394200;21;252600;23;237000;3;1200;12;176400;19;4800;42;152400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;41;226200;11;90000;12;81600;42;114600;39;58200;49;56400;2;2400
15.08.2020 20:00;8;3000;22;276600;12;111600;14;132000;3;2400;10;185400;10;22200;37;167400;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;1;2400;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;22;115200;7;22800;12;86400;36;112800;36;55800;27;27600;2;3600
15.08.2020 21:00;5;600;25;220200;20;306600;14;233400;1;600;4;1800;15;36000;26;110400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;3598800;1;600;0;3598800;0;0;30;104400;28;88800;4;6000;26;86400;33;41400;27;28200;3;2400
15.08.2020 22:00;2;2400;18;217800;9;179400;12;171600;2;600;9;98400;6;2400;26;99600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;23;66600;31;33600;8;12600;24;67200;30;38400;19;22800;5;10800
15.08.2020 23:00;3;5400;14;148200;13;139200;14;70800;1;600;3;76200;6;1200;21;86400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;19;37200;17;34800;4;7200;31;36600;25;27000;15;13200;8;11400
16.08.2020 00:00;0;0;16;150600;7;34200;6;10800;1;600;4;12600;3;1200;10;70800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;26;64200;15;27000;4;8400;11;23400;13;9600;20;15000;2;1200
16.08.2020 01:00;7;1200;10;59400;6;82200;5;82800;0;0;1;48000;8;7800;11;55800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;12;24600;10;21600;1;2400;9;22800;12;13800;9;7800;4;5400
16.08.2020 02:00;1;0;2;9600;1;0;1;0;0;0;1;51600;4;600;4;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;4800;2;3600;1;2400;6;6600;4;4200;1;600;1;3000
16.08.2020 03:00;0;0;1;0;2;15000;2;14400;0;0;2;600;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;3;6000;4;10200;1;1800;4;6000;5;1800;2;1800;1;1800
16.08.2020 04:00;1;0;4;98400;3;600;3;0;1;0;3;22800;0;0;4;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;16800;5;7200;4;4800;3;6600;4;3600;7;9600;0;0
16.08.2020 05:00;0;0;3;40800;4;66000;4;64200;0;0;2;1200;2;0;5;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;9000;6;7200;2;3000;5;10200;7;4800;3;2400;1;1800
16.08.2020 06:00;2;0;3;25200;5;146400;5;127200;1;0;3;51000;2;1200;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;36600;4;26400;3;18600;4;11400;4;7800;5;6600;0;0
16.08.2020 07:00;5;1800;9;112800;4;91200;4;88800;1;0;1;6600;4;3000;16;84000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;8;55800;4;7200;1;4800;16;86400;16;30000;7;8400;1;600
16.08.2020 08:00;5;0;17;160200;14;306000;14;286800;0;0;2;15000;6;36600;17;92400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;24;59400;12;190800;2;9000;16;58200;16;29400;17;21600;3;3000
16.08.2020 09:00;9;3600;24;218400;18;229200;17;156600;3;600;8;133800;16;5400;31;95400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;34;91200;13;47400;9;22800;28;91800;29;51600;26;26400;6;3600
16.08.2020 10:00;15;11400;33;352800;19;479400;17;262800;5;19800;8;144600;36;24000;63;435600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;38;197400;11;70800;10;32400;60;225600;65;97800;32;34800;6;1800
16.08.2020 11:00;10;11400;43;502800;22;382800;23;239400;5;1800;19;181200;24;6000;62;214200;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;48;280800;20;70800;16;75600;53;205800;57;90600;49;54600;3;3000
16.08.2020 12:00;13;22200;40;518400;39;550200;39;461400;6;4200;13;257400;13;4200;56;283800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;52;155400;28;143400;18;120000;52;252600;57;85800;52;55200;1;1200
16.08.2020 13:00;18;6600;34;437400;20;464400;21;366600;7;59400;10;305400;12;30000;46;235200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;47;186000;17;48000;11;30000;48;161400;46;64800;46;48000;1;1200
16.08.2020 14:00;7;2400;40;333000;24;429000;25;384000;3;600;13;190800;19;6000;57;270600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;43;157200;14;76200;16;62400;46;153000;51;78600;43;48000;2;2400
16.08.2020 15:00;11;2400;36;389400;18;315600;17;175200;1;0;19;372600;25;40800;43;248400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;37;201600;10;28200;19;185400;66;147600;43;60000;47;54000;3;1200
16.08.2020 16:00;14;22200;38;350400;20;313800;19;249000;3;1200;7;64200;29;37800;46;133200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;3600000;0;0;0;3600000;0;0;46;177600;16;94800;8;24600;40;115200;43;63600;48;48000;2;0
16.08.2020 17:00;6;6600;35;439200;23;475800;21;449400;4;1200;16;342600;25;36600;51;160800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;1;600;41;223800;22;131400;16;129600;48;165600;49;73800;41;48600;8;3000
16.08.2020 18:00;16;9000;38;319800;23;319800;24;275400;6;1200;6;102600;26;6000;54;198000;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;32;195000;18;50400;8;20400;49;178800;53;81000;44;43800;8;24000
16.08.2020 19:00;22;16800;36;408000;15;346800;15;228000;2;0;18;396600;18;14400;44;206400;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;38;117600;11;31800;18;77400;40;162000;45;63000;50;56400;3;2400
16.08.2020 20:00;5;1200;39;389400;20;246000;20;168600;1;600;7;129600;18;4200;39;253800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;40;165000;15;92400;7;109800;37;115200;36;57000;36;43800;10;9000
16.08.2020 21:00;10;1800;30;365400;11;205200;9;205200;3;1200;9;117600;13;4200;32;262800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;41;100200;23;36600;8;25800;36;108000;35;49800;27;25800;10;13800
16.08.2020 22:00;0;0;15;131400;12;289800;13;138600;0;0;3;55800;5;3000;19;53400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;19;31800;19;32400;1;2400;23;58200;25;23400;14;9600;3;3600
16.08.2020 23:00;2;0;15;31800;19;229800;4;115200;2;0;1;52800;3;1200;11;102600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;4;12000;7;30000;1;4800;11;37200;11;24000;7;4800;6;18600
17.08.2020 00:00;4;25200;7;30600;13;376200;6;105000;1;2400;5;51000;1;0;5;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;3;9600;8;27600;6;70800;5;12000;6;9000;6;6000;7;12000
17.08.2020 01:00;0;0;9;59400;13;162000;4;161400;0;0;5;600;0;0;4;51000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;22800;10;22800;1;5400;5;16800;5;10800;3;2400;7;21000
17.08.2020 02:00;0;0;3;36600;8;387600;5;166200;1;0;1;600;2;600;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;4;13200;9;33000;1;4200;2;6600;3;4200;4;4200;5;17400
17.08.2020 03:00;1;0;6;25200;5;600;2;600;1;0;0;0;1;600;2;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;2;3600;2;6000;0;0;2;8400;2;3600;1;600;2;6000
17.08.2020 04:00;1;0;4;83400;5;94800;4;94800;0;0;4;49200;0;0;12;66600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;39000;5;35400;4;15600;12;52200;13;30000;3;3600;4;8400
17.08.2020 05:00;0;0;35;516000;24;193800;17;157200;0;0;3;60600;13;31800;82;470400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;33;143400;39;132600;3;69000;64;413400;72;161400;32;55200;25;82800
17.08.2020 06:00;4;0;56;809400;31;633600;30;535800;9;36000;19;270000;29;13200;209;651600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;1200;0;0;0;3598800;1;600;0;3598800;0;0;51;581400;90;522000;19;144000;129;891600;171;411000;56;75600;23;50400
17.08.2020 07:00;30;32400;251;2007600;108;1451400;111;1219800;22;12000;53;1044000;98;181800;497;999600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;4;3600;0;3600000;0;0;0;3600000;4;3600;85;2246400;95;1093800;50;691800;160;1675200;298;1098000;196;395400;49;117000
17.08.2020 08:00;35;31800;272;2114400;129;1946400;126;1698000;31;16800;119;1597200;183;195000;679;1800600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;89;2410800;79;1447200;77;1423800;132;2762400;370;2133000;258;468000;53;96600
17.08.2020 09:00;29;6000;185;1727400;71;1259400;77;1017600;21;10200;70;1026000;92;73200;429;1210800;0;0;0;0;1;600;0;0;2;2400;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;118;1726200;56;754200;56;804000;165;1691400;296;1082400;183;297000;39;72000
17.08.2020 10:00;21;27000;174;1208400;68;912000;77;787200;17;6600;59;961800;41;39600;185;684000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;119;1191000;42;541800;51;541200;132;856200;173;381600;165;229800;35;57600
17.08.2020 11:00;21;3600;204;1398000;80;1155600;86;1022400;18;36600;45;875400;35;42000;177;819600;0;0;0;0;4;4200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;138;1486200;63;769200;41;445200;137;907800;160;331800;189;245400;38;54600
17.08.2020 12:00;23;1200;274;1828800;127;1465800;132;1187400;18;46200;56;781800;44;121200;212;778800;0;0;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;2;1800;0;3600000;0;0;142;1987800;72;999000;46;415800;127;957000;189;437400;245;329400;53;96000
17.08.2020 13:00;31;146400;221;1536000;86;1414200;93;1331400;16;18000;55;931800;53;51600;191;766800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;136;1796400;64;973800;53;603000;133;949200;178;372000;202;259200;37;45600
17.08.2020 14:00;18;30600;258;1583400;96;1170000;104;1012800;10;4200;78;565800;39;12600;175;643200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;1;600;0;0;0;0;0;0;0;3600000;5;4200;0;3600000;1;600;136;1692000;65;677400;39;316800;137;784200;162;314400;231;291600;37;48000
17.08.2020 15:00;35;3600;326;1955400;105;1621800;117;1225200;17;79800;43;756000;42;21000;186;773400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;1;600;0;3600000;1;600;150;2218800;75;1069800;44;578400;127;918600;170;331800;279;484200;40;45600
17.08.2020 16:00;28;1200;444;2101200;136;1800600;148;1526400;16;118800;71;1414800;48;46800;167;681600;0;0;0;0;3;2400;0;0;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;0;0;0;3600000;4;3600;0;3600000;0;0;136;2633400;77;1224000;54;1083000;122;774600;154;274200;363;617400;50;65400
17.08.2020 17:00;54;133800;418;1975800;134;1854000;131;1659000;33;161400;100;1486800;40;90000;164;615000;0;0;0;0;1;600;0;0;0;0;0;0;1;600;3;2400;0;0;0;0;0;0;2;1200;0;3600000;6;4200;0;3600000;7;5400;141;2429400;71;1106400;62;1341600;120;744000;159;270600;402;633000;40;53400
17.08.2020 18:00;47;108600;231;1521000;102;1439400;124;1191600;16;64800;58;1015800;42;166800;108;470400;0;0;0;0;0;0;0;0;0;0;0;0;11;11400;0;0;1;600;0;0;0;0;1;1800;0;3600000;1;600;0;3600000;2;1200;126;1712400;58;1204200;50;527400;94;487800;108;177600;242;353400;32;136200
17.08.2020 19:00;24;28200;133;1106400;53;947400;59;819000;9;66000;22;594000;22;28800;67;275400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;86;1071600;30;523800;22;160800;61;262200;66;106200;132;153600;16;29400
17.08.2020 20:00;12;24600;83;776400;39;690600;44;637800;9;39600;21;352800;22;30600;60;348000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;81;552000;29;315000;21;201600;53;231600;51;90000;97;122400;7;7200
17.08.2020 21:00;9;16800;61;601200;37;687600;39;531000;3;48000;11;109800;9;3000;40;229200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;81;238800;57;132600;10;18000;45;118800;46;61800;59;52800;12;10200
17.08.2020 22:00;3;0;40;388200;24;261600;26;200400;2;0;6;98400;2;0;15;45000;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;58;114000;37;91200;8;47400;16;40200;20;24000;47;37800;5;8400
17.08.2020 23:00;0;0;18;236400;11;222600;13;193200;0;0;7;138000;4;1200;15;27600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;25;48600;23;63600;6;17400;20;22200;18;19800;16;13800;3;7200
18.08.2020 00:00;3;0;5;49200;18;449400;18;325200;1;600;2;55800;2;1200;8;84000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;15;28200;22;75600;3;57000;12;30000;11;8400;5;4200;1;16800
18.08.2020 01:00;0;0;8;75600;6;117000;8;116400;0;0;2;1200;1;1200;3;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;15;54600;9;55200;4;3000;3;9000;4;4800;8;6000;2;1200
18.08.2020 02:00;0;0;4;54000;6;171600;6;162600;0;0;1;3000;0;0;3;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;11400;6;33600;0;0;3;15000;3;4800;3;3000;2;3600
18.08.2020 03:00;1;19800;1;26400;4;142200;4;72600;1;0;2;1200;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;8400;5;9000;2;3600;1;600;0;0;1;600;1;2400
18.08.2020 04:00;0;0;12;103800;11;180000;12;180600;1;10800;3;6600;2;1200;14;87600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;17;117000;14;77400;3;8400;17;36600;19;19800;12;9600;4;4800
18.08.2020 05:00;4;1200;51;576600;15;332400;16;236400;0;0;5;59400;7;24600;92;360000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;57;194400;41;120000;5;38400;90;313800;96;124200;50;40200;8;15000
18.08.2020 06:00;13;3000;108;1093800;52;608400;53;536400;6;25200;17;402600;37;44400;206;763800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;3600000;0;0;0;3600000;0;0;83;963600;31;385200;21;225600;135;844200;174;387600;98;131400;9;20400
18.08.2020 07:00;40;54600;285;2180400;106;1861800;108;1495800;13;4200;38;1004400;82;124800;430;979800;0;0;0;0;0;0;0;0;2;1200;0;0;5;9000;1;600;0;0;0;0;3;3000;4;3600;0;3600000;5;4200;0;3600000;2;1200;96;2316600;63;1299000;35;520200;185;1555200;301;988200;231;384600;47;52800
18.08.2020 08:00;45;13200;291;2014800;136;1956600;145;1721400;21;172200;48;1164000;131;127800;442;1178400;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;2;1800;0;0;0;3600000;7;6600;0;3600000;0;0;101;2578200;96;1615800;54;851400;181;1727400;300;1002000;255;387600;55;91800
18.08.2020 09:00;28;45600;230;1836000;91;1426800;99;1362600;20;98400;43;810600;88;62400;286;1076400;0;0;0;0;0;0;0;0;1;600;0;0;1;600;1;600;0;0;0;0;1;600;1;600;0;3600000;5;4800;0;3600000;0;0;120;2089200;39;2155800;38;469200;150;1461600;237;607800;203;286800;61;108600
18.08.2020 10:00;20;73200;180;1480800;79;1246200;114;1206000;18;6600;35;778200;43;73800;184;1009200;0;0;0;0;0;0;1;600;1;600;0;0;3;2400;2;1200;0;0;0;0;1;600;1;600;0;3600000;1;600;0;3600000;1;600;128;1563000;85;905400;52;1288800;132;1010400;171;328800;163;304800;47;58800
18.08.2020 11:00;26;69000;192;1517400;102;1489800;106;1255200;10;26400;38;646200;42;114000;160;774600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;1800;2;3000;0;3600000;1;600;0;3600000;2;1200;155;1441800;74;859800;34;1075800;116;818400;147;343200;173;220200;57;91200
18.08.2020 12:00;33;53400;282;1611000;110;1127400;113;987600;13;8400;38;636600;51;142800;215;733200;0;0;0;0;8;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;3600000;3;1800;0;3600000;3;2400;160;1815000;88;878400;50;310200;142;937800;187;432600;277;346800;54;66600
18.08.2020 13:00;35;39600;266;1776600;101;1161600;107;1051200;10;55800;45;759600;35;146400;165;667800;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;1800;0;3600000;0;0;0;3600000;2;1200;140;1987200;94;796200;42;576600;145;705000;160;283200;253;351600;45;57000
18.08.2020 14:00;46;7800;273;1753200;102;1530600;108;1382400;11;5400;27;415800;46;55800;176;764400;0;0;0;0;3;2400;0;0;0;0;0;0;2;1800;1;600;0;0;0;0;0;0;0;0;0;3598800;4;3000;0;3598800;0;0;145;2032200;92;978600;46;346200;120;904200;160;297000;261;317400;39;45000
18.08.2020 15:00;43;36000;416;2100600;132;1645200;140;1398600;26;112800;55;978600;34;118200;154;534000;0;0;0;0;1;600;0;0;1;600;0;0;1;600;1;600;0;0;0;0;0;0;1;600;0;3600000;3;1800;0;3600000;1;600;132;2700600;75;1125000;57;566400;117;679800;146;260400;377;537600;47;58200
18.08.2020 16:00;53;45600;440;1938000;124;1799400;127;1728000;16;54600;58;1248000;50;96600;198;625200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;2;1800;0;3600000;2;1200;155;2554800;116;1063200;51;847800;129;800400;181;365400;386;591600;45;54600
18.08.2020 17:00;50;25800;490;2115600;134;1615200;136;1195200;28;215400;74;1173600;43;60600;141;444600;0;0;0;0;1;600;0;0;0;0;0;0;1;600;5;5400;1;600;0;0;0;0;1;600;0;3600000;0;0;0;3600000;2;1800;144;2809200;65;1174200;53;906600;107;577200;134;238200;430;868800;40;46200
18.08.2020 18:00;36;3600;333;1590600;118;1044600;126;753600;14;132600;47;854400;44;21000;110;587400;0;0;0;0;0;0;0;0;2;1200;0;0;3;2400;2;1200;0;0;0;0;1;600;0;0;0;3600000;8;6600;0;3600000;0;0;195;2060400;56;708600;46;708000;84;510600;100;198600;324;460800;33;45000
18.08.2020 19:00;22;8400;150;1068600;58;717600;65;635400;14;92400;28;675000;21;3000;54;289200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;1;600;0;3600000;2;1200;0;3600000;0;0;108;1149600;32;367800;34;289800;55;219600;53;85200;138;185400;21;22800
18.08.2020 20:00;16;31800;90;957000;44;852000;46;712200;6;27000;21;345600;18;15600;56;258000;0;0;0;0;1;1800;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;82;716400;46;419400;21;207600;52;234000;57;87000;89;111000;19;18600
18.08.2020 21:00;9;43200;67;693600;38;612000;38;476400;2;72000;5;102600;3;1200;31;264000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;80;325800;67;202800;5;11400;42;91200;35;40800;67;54600;4;7200
18.08.2020 22:00;6;2400;45;529200;20;371400;19;279600;1;0;8;133200;5;0;25;112800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;66;217200;33;77400;11;24000;29;65400;29;26400;47;40200;10;13800
18.08.2020 23:00;2;0;19;322800;9;100200;7;73200;4;6600;10;87600;3;0;13;115200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;25;46200;18;91800;12;42000;15;34200;13;18000;21;17400;8;9600
