01.06.2020 00:00;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_TFW;Vwz_TFW
16.10.2020 05:00;0;0;0;0;0;0;0;0
16.10.2020 06:00;0;0;0;0;0;0;0;0
16.10.2020 07:00;1;0;1;0;0;0;0;0
16.10.2020 08:00;0;0;0;0;4;600;6;1800
16.10.2020 09:00;0;0;0;0;4;0;2;600
16.10.2020 10:00;0;0;1;1800;4;600;3;3000
16.10.2020 11:00;0;0;2;2400;1;0;4;4200
16.10.2020 12:00;2;600;2;1200;6;1200;3;1200
16.10.2020 13:00;0;0;0;0;2;0;1;0
16.10.2020 14:00;1;0;3;2400;9;1800;4;7200
16.10.2020 15:00;6;1200;13;9600;3;0;1;0
16.10.2020 16:00;18;3000;14;4800;4;600;3;1200
16.10.2020 17:00;23;15600;6;7200;14;2400;4;1200
16.10.2020 18:00;6;1200;3;600;2;0;0;0
16.10.2020 19:00;1;0;1;1800;3;600;3;2400
16.10.2020 20:00;1;0;2;5400;0;0;1;0
16.10.2020 21:00;0;0;0;0;0;0;2;12600
16.10.2020 22:00;0;0;0;0;0;0;0;0
16.10.2020 23:00;0;0;0;0;0;0;0;0
17.10.2020 00:00;0;0;0;0;0;0;0;0
17.10.2020 01:00;0;0;0;0;0;0;0;0
17.10.2020 02:00;0;0;0;0;0;0;0;0
17.10.2020 03:00;0;0;0;0;0;0;0;0
17.10.2020 04:00;0;0;0;0;0;0;0;0
17.10.2020 05:00;0;0;0;0;0;0;0;0
17.10.2020 06:00;0;0;0;0;0;0;0;0
17.10.2020 07:00;0;0;0;0;1;0;0;0
17.10.2020 08:00;0;0;3;0;0;0;5;3600
17.10.2020 09:00;0;0;1;600;2;0;1;0
17.10.2020 10:00;0;0;2;3600;1;0;4;600
17.10.2020 11:00;14;1800;11;5400;3;1200;7;6000
17.10.2020 12:00;7;4800;2;4200;5;600;4;600
17.10.2020 13:00;2;0;0;0;0;0;0;0
17.10.2020 14:00;1;0;2;3600;0;0;0;0
17.10.2020 15:00;0;0;1;3000;6;1200;0;0
17.10.2020 16:00;2;600;0;0;0;0;0;0
17.10.2020 17:00;0;0;0;0;1;0;4;1800
17.10.2020 18:00;11;1800;3;600;0;0;3;2400
17.10.2020 19:00;0;0;0;0;2;600;0;0
17.10.2020 20:00;0;0;0;0;0;0;0;0
17.10.2020 21:00;0;0;0;0;0;0;0;0
17.10.2020 22:00;0;0;1;0;0;0;0;0
17.10.2020 23:00;0;0;0;0;0;0;0;0
18.10.2020 00:00;0;0;0;0;0;0;0;0
18.10.2020 01:00;0;0;0;0;0;0;0;0
18.10.2020 02:00;0;0;0;0;0;0;0;0
18.10.2020 03:00;0;0;0;0;0;0;0;0
18.10.2020 04:00;0;0;0;0;0;0;0;0
18.10.2020 05:00;0;0;0;0;0;0;0;0
18.10.2020 06:00;0;0;0;0;0;0;0;0
18.10.2020 07:00;0;0;0;0;0;0;0;0
18.10.2020 08:00;0;0;0;0;0;0;0;0
18.10.2020 09:00;0;0;0;0;0;0;2;600
18.10.2020 10:00;0;0;0;0;0;0;0;0
18.10.2020 11:00;5;1800;0;0;0;0;0;0
18.10.2020 12:00;1;0;1;0;0;0;0;0
18.10.2020 13:00;5;600;2;1200;0;0;0;0
18.10.2020 14:00;0;0;1;0;0;0;0;0
18.10.2020 15:00;2;1200;1;600;0;0;1;0
18.10.2020 16:00;3;600;1;0;35;8400;3;600
18.10.2020 17:00;0;0;0;0;3;600;1;0
18.10.2020 18:00;30;9600;8;9000;0;0;0;0
18.10.2020 19:00;0;0;0;0;0;0;0;0
18.10.2020 20:00;0;0;0;0;0;0;0;0
18.10.2020 21:00;0;0;0;0;0;0;0;0
18.10.2020 22:00;0;0;0;0;0;0;0;0
18.10.2020 23:00;0;0;0;0;0;0;0;0
19.10.2020 00:00;0;0;0;0;0;0;1;0
19.10.2020 01:00;0;0;0;0;0;0;0;0
19.10.2020 02:00;0;0;0;0;0;0;0;0
19.10.2020 03:00;0;0;0;0;0;0;0;0
19.10.2020 04:00;0;0;0;0;0;0;0;0
19.10.2020 05:00;0;0;0;0;0;0;0;0
19.10.2020 06:00;0;0;0;0;0;0;0;0
19.10.2020 07:00;1;0;1;1200;28;4200;7;5400
19.10.2020 08:00;1;600;0;0;3;0;4;9600
19.10.2020 09:00;0;0;3;2400;1;0;5;4800
19.10.2020 10:00;1;0;1;600;0;0;2;0
19.10.2020 11:00;5;600;4;3000;6;600;2;1200
19.10.2020 12:00;2;1200;10;4200;0;0;5;1200
19.10.2020 13:00;18;3600;1;6600;3;600;2;3000
19.10.2020 14:00;13;1800;5;1800;5;600;6;1800
19.10.2020 15:00;3;600;3;2400;4;600;8;3600
19.10.2020 16:00;19;4800;8;9000;31;6000;13;13800
19.10.2020 17:00;9;1800;11;5400;22;6000;14;10200
19.10.2020 18:00;8;1200;7;9000;9;1800;3;600
19.10.2020 19:00;1;0;2;600;3;600;1;1200
19.10.2020 20:00;0;0;0;0;0;0;0;0
19.10.2020 21:00;0;0;0;0;0;0;0;0
19.10.2020 22:00;0;0;0;0;0;0;0;0
19.10.2020 23:00;0;0;0;0;0;0;0;0
20.10.2020 00:00;0;0;0;0;0;0;0;0
20.10.2020 01:00;0;0;0;0;0;0;0;0
20.10.2020 02:00;0;0;0;0;0;0;0;0
20.10.2020 03:00;0;0;0;0;0;0;0;0
20.10.2020 04:00;0;0;0;0;0;0;0;0
20.10.2020 05:00;0;0;0;0;0;0;0;0
20.10.2020 06:00;0;0;0;0;0;0;0;0
20.10.2020 07:00;1;0;6;1200;12;1800;15;3600
20.10.2020 08:00;0;0;0;0;2;0;0;0
20.10.2020 09:00;0;0;1;1800;0;0;0;0
20.10.2020 10:00;0;0;2;1200;1;0;1;1800
20.10.2020 11:00;1;0;1;0;0;0;1;1200
20.10.2020 12:00;22;3600;6;1800;2;600;6;2400
20.10.2020 13:00;7;1200;6;19200;2;0;1;0
20.10.2020 14:00;11;1800;4;600;5;600;3;1200
20.10.2020 15:00;7;600;2;3000;19;2400;7;2400
20.10.2020 16:00;30;5400;17;8400;25;2400;2;1200
20.10.2020 17:00;24;5400;14;12000;11;1200;3;3000
20.10.2020 18:00;13;1200;6;10200;8;1200;4;4200
20.10.2020 19:00;11;2400;6;2400;8;1200;1;1800
20.10.2020 20:00;0;0;0;0;0;0;0;0
20.10.2020 21:00;4;600;0;0;0;0;0;0
20.10.2020 22:00;0;0;0;0;0;0;0;0
20.10.2020 23:00;0;0;0;0;0;0;0;0
21.10.2020 00:00;0;0;0;0;0;0;0;0
21.10.2020 01:00;0;0;0;0;0;0;0;0
21.10.2020 02:00;0;0;0;0;0;0;0;0
21.10.2020 03:00;0;0;0;0;0;0;0;0
21.10.2020 04:00;0;0;0;0;0;0;0;0
21.10.2020 05:00;0;0;0;0;0;0;0;0
21.10.2020 06:00;0;0;0;0;0;0;0;0
21.10.2020 07:00;2;0;1;0;14;1800;9;3000
21.10.2020 08:00;0;0;0;0;0;0;0;0
21.10.2020 09:00;0;0;2;0;1;0;2;600
21.10.2020 10:00;0;0;2;1800;3;1200;4;2400
21.10.2020 11:00;7;600;6;2400;1;0;2;600
21.10.2020 12:00;2;0;12;4200;0;0;2;600
21.10.2020 13:00;14;3000;1;1200;3;0;2;600
21.10.2020 14:00;7;1800;5;1800;1;0;2;1200
21.10.2020 15:00;1;0;3;600;39;7800;1;0
21.10.2020 16:00;7;1200;5;2400;6;1200;10;9000
21.10.2020 17:00;9;1200;6;8400;22;3000;13;15600
21.10.2020 18:00;0;0;3;3000;1;600;3;1200
21.10.2020 19:00;8;1200;1;1800;2;0;2;600
21.10.2020 20:00;1;0;2;2400;3;600;1;0
21.10.2020 21:00;0;0;0;0;0;0;0;0
21.10.2020 22:00;0;0;0;0;0;0;0;0
21.10.2020 23:00;0;0;0;0;0;0;0;0
22.10.2020 00:00;0;0;0;0;0;0;0;0
22.10.2020 01:00;0;0;0;0;0;0;0;0
22.10.2020 02:00;0;0;0;0;0;0;0;0
22.10.2020 03:00;0;0;0;0;0;0;0;0
22.10.2020 04:00;0;0;0;0;0;0;0;0
22.10.2020 05:00;0;0;0;0;0;0;0;0
22.10.2020 06:00;0;0;0;0;0;0;0;0
22.10.2020 07:00;1;600;1;600;11;1800;15;8400
22.10.2020 08:00;8;1800;1;1800;2;0;1;0
22.10.2020 09:00;0;0;2;1800;0;0;0;0
22.10.2020 10:00;1;0;2;1200;4;600;0;0
22.10.2020 11:00;0;0;0;0;5;600;2;600
22.10.2020 12:00;8;3000;4;1800;1;0;3;2400
22.10.2020 13:00;35;5400;9;10200;1;600;3;1800
22.10.2020 14:00;21;4200;7;4800;4;1200;7;12000
22.10.2020 15:00;6;12000;6;19800;10;3000;5;6000
22.10.2020 16:00;11;1200;6;1200;11;3600;9;5400
22.10.2020 17:00;11;1800;8;7800;2;0;10;10800
22.10.2020 18:00;19;4800;10;9600;23;3600;15;16200
22.10.2020 19:00;1;0;2;600;0;0;1;600
22.10.2020 20:00;0;0;0;0;0;0;0;0
22.10.2020 21:00;0;0;0;0;0;0;0;0
22.10.2020 22:00;0;0;0;0;0;0;0;0
22.10.2020 23:00;0;0;0;0;0;0;0;0
23.10.2020 00:00;0;0;0;0;0;0;0;0
23.10.2020 01:00;0;0;0;0;0;0;0;0
23.10.2020 02:00;0;0;0;0;0;0;0;0
23.10.2020 03:00;0;0;0;0;0;0;0;0
23.10.2020 04:00;0;0;0;0;0;0;0;0
23.10.2020 05:00;0;0;0;0;0;0;0;0
23.10.2020 06:00;0;0;0;0;0;0;0;0
23.10.2020 07:00;1;600;1;600;25;15600;10;6600
23.10.2020 08:00;4;600;3;600;0;0;3;600
23.10.2020 09:00;5;600;2;0;0;0;0;0
23.10.2020 10:00;4;600;0;0;5;1200;0;0
23.10.2020 11:00;3;600;3;1200;4;1200;3;2400
23.10.2020 12:00;9;1200;2;7800;1;0;0;0
23.10.2020 13:00;5;600;2;1200;14;3000;1;4800
23.10.2020 14:00;2;0;5;1800;3;600;4;2400
23.10.2020 15:00;2;0;9;3000;2;600;6;3600
23.10.2020 16:00;8;1200;8;3600;12;2400;6;3600
23.10.2020 17:00;7;1800;8;8400;10;1200;9;2400
23.10.2020 18:00;1;0;1;600;1;0;0;0
23.10.2020 19:00;14;2400;1;600;2;600;0;0
23.10.2020 20:00;0;0;0;0;0;0;1;600
23.10.2020 21:00;0;0;0;0;0;0;0;0
23.10.2020 22:00;0;0;0;0;0;0;0;0
23.10.2020 23:00;0;0;0;0;0;0;0;0
24.10.2020 00:00;0;0;0;0;0;0;0;0
24.10.2020 01:00;0;0;0;0;0;0;0;0
24.10.2020 02:00;0;0;0;0;0;0;0;0
24.10.2020 03:00;0;0;0;0;0;0;0;0
24.10.2020 04:00;0;0;0;0;0;0;0;0
24.10.2020 05:00;0;0;0;0;0;0;0;0
24.10.2020 06:00;0;0;0;0;0;0;0;0
24.10.2020 07:00;0;0;0;0;0;0;0;0
24.10.2020 08:00;0;0;0;0;0;0;2;600
24.10.2020 09:00;0;0;1;1800;6;600;1;1800
24.10.2020 10:00;7;1200;5;5400;7;1200;2;600
24.10.2020 11:00;1;0;6;3000;1;600;3;1800
24.10.2020 12:00;2;0;4;6000;0;0;2;600
24.10.2020 13:00;0;0;0;0;4;600;0;0
24.10.2020 14:00;0;0;0;0;0;0;1;600
24.10.2020 15:00;1;0;2;600;2;600;0;0
24.10.2020 16:00;0;0;0;0;0;0;0;0
24.10.2020 17:00;0;0;2;1200;0;0;1;0
24.10.2020 18:00;2;0;0;0;0;0;0;0
24.10.2020 19:00;3;1200;3;6600;1;0;3;1800
24.10.2020 20:00;0;0;0;0;0;0;0;0
24.10.2020 21:00;0;0;0;0;0;0;0;0
24.10.2020 22:00;0;0;0;0;0;0;0;0
24.10.2020 23:00;0;0;0;0;0;0;0;0
25.10.2020 00:00;0;0;0;0;0;0;0;0
25.10.2020 01:00;0;0;0;0;0;0;0;0
25.10.2020 02:00;0;0;0;0;0;0;0;0
25.10.2020 02:00;-1;-1;-1;-1;-1;-1;-1;-1
25.10.2020 03:00;0;0;0;0;0;0;0;0
25.10.2020 04:00;0;0;0;0;0;0;0;0
25.10.2020 05:00;0;0;0;0;0;0;0;0
25.10.2020 06:00;0;0;0;0;0;0;0;0
25.10.2020 07:00;0;0;0;0;0;0;3;0
25.10.2020 08:00;4;600;0;0;22;3600;1;600
25.10.2020 09:00;14;5400;3;1200;0;0;0;0
25.10.2020 10:00;0;0;0;0;3;600;0;0
25.10.2020 11:00;1;0;1;600;2;0;4;600
25.10.2020 12:00;0;0;0;0;0;0;0;0
25.10.2020 13:00;43;7200;6;13200;1;0;0;0
25.10.2020 14:00;1;0;3;8400;0;0;0;0
25.10.2020 15:00;5;1200;0;0;24;4200;6;4200
25.10.2020 16:00;0;0;1;1800;0;0;0;0
25.10.2020 17:00;0;0;0;0;0;0;0;0
25.10.2020 18:00;1;0;2;1800;3;1200;3;2400
25.10.2020 19:00;0;0;0;0;0;0;0;0
25.10.2020 20:00;0;0;0;0;0;0;0;0
25.10.2020 21:00;0;0;0;0;3;600;3;600
25.10.2020 22:00;0;0;0;0;0;0;0;0
25.10.2020 23:00;0;0;0;0;0;0;0;0
26.10.2020 00:00;0;0;0;0;0;0;0;0
26.10.2020 01:00;0;0;0;0;0;0;0;0
26.10.2020 02:00;0;0;0;0;0;0;0;0
26.10.2020 03:00;0;0;0;0;0;0;0;0
26.10.2020 04:00;0;0;0;0;0;0;0;0
26.10.2020 05:00;0;0;0;0;0;0;0;0
26.10.2020 06:00;0;0;0;0;0;0;0;0
26.10.2020 07:00;2;600;0;0;34;4800;6;1800
26.10.2020 08:00;2;0;1;600;0;0;0;0
26.10.2020 09:00;0;0;3;1200;2;600;1;600
26.10.2020 10:00;3;0;1;600;2;600;1;0
26.10.2020 11:00;6;0;3;1200;1;1200;3;1200
26.10.2020 12:00;3;0;12;10200;5;600;1;600
26.10.2020 13:00;11;3600;5;9600;4;600;1;600
26.10.2020 14:00;2;600;19;13800;4;2400;11;13800
26.10.2020 15:00;8;600;23;12600;8;600;11;9000
26.10.2020 16:00;21;5400;9;5400;3;1200;14;6600
26.10.2020 17:00;3;600;6;1800;18;3600;4;2400
26.10.2020 18:00;0;0;3;1200;0;0;1;0
26.10.2020 19:00;0;0;0;0;0;0;0;0
26.10.2020 20:00;0;0;0;0;0;0;0;0
26.10.2020 21:00;0;0;0;0;0;0;0;0
26.10.2020 22:00;0;0;0;0;54;8400;1;6600
26.10.2020 23:00;0;0;0;0;0;0;0;0
27.10.2020 00:00;0;0;0;0;0;0;0;0
27.10.2020 01:00;0;0;0;0;0;0;0;0
27.10.2020 02:00;0;0;0;0;0;0;0;0
27.10.2020 03:00;0;0;0;0;0;0;0;0
27.10.2020 04:00;0;0;0;0;0;0;0;0
27.10.2020 05:00;0;0;0;0;0;0;0;0
27.10.2020 06:00;1;0;1;600;3;1200;0;0
27.10.2020 07:00;0;0;2;600;23;3000;15;5400
27.10.2020 08:00;0;0;3;0;1;0;3;1800
27.10.2020 09:00;3;1200;1;1200;0;0;0;0
27.10.2020 10:00;1;0;7;1800;0;0;0;0
27.10.2020 11:00;1;0;2;1800;2;0;2;0
27.10.2020 12:00;6;4200;6;2400;1;600;1;0
27.10.2020 13:00;13;3000;14;22800;2;600;0;0
27.10.2020 14:00;13;3600;15;9600;1;0;0;0
27.10.2020 15:00;33;6600;17;14400;1;0;6;5400
27.10.2020 16:00;17;3000;15;5400;6;1200;5;2400
27.10.2020 17:00;10;2400;7;7800;16;1800;7;1800
27.10.2020 18:00;4;600;0;0;5;600;7;5400
27.10.2020 19:00;4;600;1;0;1;0;0;0
27.10.2020 20:00;0;0;0;0;0;0;0;0
27.10.2020 21:00;0;0;0;0;0;0;0;0
27.10.2020 22:00;4;600;0;0;0;0;0;0
27.10.2020 23:00;0;0;0;0;0;0;0;0
28.10.2020 00:00;0;0;0;0;0;0;0;0
28.10.2020 01:00;0;0;0;0;0;0;0;0
28.10.2020 02:00;0;0;0;0;0;0;0;0
28.10.2020 03:00;0;0;0;0;0;0;0;0
28.10.2020 04:00;0;0;0;0;0;0;0;0
28.10.2020 05:00;0;0;0;0;0;0;0;0
28.10.2020 06:00;1;0;0;0;0;0;0;0
28.10.2020 07:00;1;0;1;0;40;12000;4;1800
28.10.2020 08:00;0;0;0;0;0;0;1;1800
28.10.2020 09:00;3;600;1;1200;4;600;0;0
28.10.2020 10:00;2;3000;2;2400;0;0;1;1800
28.10.2020 11:00;6;1200;1;1800;1;0;1;0
28.10.2020 12:00;5;600;1;3000;1;0;0;0
28.10.2020 13:00;9;1200;4;1800;5;600;0;0
28.10.2020 14:00;3;0;3;1800;7;600;3;1200
28.10.2020 15:00;1;0;3;1800;18;3600;11;8400
28.10.2020 16:00;69;14400;14;14400;4;600;4;1800
28.10.2020 17:00;7;600;3;3000;29;7800;5;8400
28.10.2020 18:00;11;3000;6;8400;10;1800;2;600
28.10.2020 19:00;0;0;0;0;0;0;0;0
28.10.2020 20:00;0;0;0;0;0;0;0;0
28.10.2020 21:00;0;0;0;0;0;0;0;0
28.10.2020 22:00;0;0;0;0;0;0;0;0
28.10.2020 23:00;0;0;0;0;0;0;0;0
29.10.2020 00:00;0;0;0;0;0;0;0;0
29.10.2020 01:00;0;0;0;0;0;0;0;0
29.10.2020 02:00;0;0;0;0;0;0;0;0
29.10.2020 03:00;0;0;0;0;0;0;0;0
29.10.2020 04:00;0;0;0;0;0;0;0;0
29.10.2020 05:00;0;0;0;0;0;0;0;0
29.10.2020 06:00;0;0;0;0;0;0;0;0
29.10.2020 07:00;4;600;1;0;21;4200;7;5400
29.10.2020 08:00;13;2400;1;1200;3;0;0;0
29.10.2020 09:00;0;0;3;1800;1;0;6;3000
29.10.2020 10:00;1;0;2;0;0;0;2;1200
29.10.2020 11:00;7;1200;1;0;15;3000;2;600
29.10.2020 12:00;3;1200;5;4800;0;0;1;600
29.10.2020 13:00;4;600;5;7800;1;0;0;0
29.10.2020 14:00;26;5400;10;4800;19;4200;2;600
29.10.2020 15:00;2;0;0;0;19;4200;4;2400
29.10.2020 16:00;22;4200;9;9600;11;1200;2;0
29.10.2020 17:00;3;1200;4;1800;3;600;3;1200
29.10.2020 18:00;1;0;3;0;3;600;1;600
29.10.2020 19:00;1;0;0;0;0;0;0;0
29.10.2020 20:00;0;0;0;0;0;0;0;0
29.10.2020 21:00;0;0;0;0;0;0;0;0
29.10.2020 22:00;0;0;0;0;0;0;0;0
29.10.2020 23:00;0;0;0;0;0;0;0;0
30.10.2020 00:00;0;0;0;0;0;0;0;0
30.10.2020 01:00;0;0;0;0;0;0;0;0
30.10.2020 02:00;0;0;0;0;0;0;0;0
30.10.2020 03:00;0;0;0;0;0;0;0;0
30.10.2020 04:00;0;0;0;0;0;0;0;0
30.10.2020 05:00;0;0;0;0;0;0;0;0
30.10.2020 06:00;1;0;0;0;0;0;3;600
30.10.2020 07:00;1;0;1;600;12;1200;13;4200
30.10.2020 08:00;0;0;0;0;0;0;0;0
30.10.2020 09:00;2;0;2;1200;0;0;2;600
30.10.2020 10:00;2;0;2;600;0;0;1;0
30.10.2020 11:00;5;0;6;5400;0;0;7;4200
30.10.2020 12:00;22;10200;7;10200;1;0;0;0
30.10.2020 13:00;7;1800;1;1200;3;0;3;1200
30.10.2020 14:00;4;600;18;5400;2;0;8;1200
30.10.2020 15:00;12;1200;3;3600;24;3600;7;16200
30.10.2020 16:00;31;4200;12;4800;6;600;4;1200
30.10.2020 17:00;2;0;6;5400;5;600;5;3000
30.10.2020 18:00;0;0;3;600;30;3600;2;600
30.10.2020 19:00;22;4200;1;4800;12;1800;1;0
30.10.2020 20:00;0;0;0;0;1;0;0;0
30.10.2020 21:00;0;0;0;0;0;0;0;0
30.10.2020 22:00;0;0;0;0;0;0;0;0
30.10.2020 23:00;0;0;0;0;0;0;0;0
31.10.2020 00:00;0;0;0;0;0;0;0;0
31.10.2020 01:00;0;0;0;0;0;0;0;0
31.10.2020 02:00;0;0;0;0;0;0;0;0
31.10.2020 03:00;0;0;0;0;0;0;0;0
31.10.2020 04:00;0;0;0;0;0;0;0;0
31.10.2020 05:00;0;0;0;0;0;0;0;0
31.10.2020 06:00;0;0;0;0;0;0;0;0
31.10.2020 07:00;0;0;0;0;0;0;0;0
31.10.2020 08:00;0;0;0;0;5;600;3;1200
31.10.2020 09:00;2;1200;5;3600;1;0;1;1200
31.10.2020 10:00;15;3600;3;0;12;1800;9;2400
31.10.2020 11:00;11;1800;3;1200;10;1800;4;1800
31.10.2020 12:00;2;600;11;4200;5;0;5;4200
31.10.2020 13:00;1;0;3;1200;2;600;1;0
31.10.2020 14:00;0;0;4;1800;1;0;0;0
31.10.2020 15:00;3;1200;4;7800;9;600;4;13800
31.10.2020 16:00;6;1200;2;600;6;1800;1;0
31.10.2020 17:00;4;0;8;6000;12;3000;6;9600
31.10.2020 18:00;7;600;6;1800;3;2400;4;600
31.10.2020 19:00;2;0;2;1800;6;1200;3;3600
31.10.2020 20:00;1;0;1;600;0;0;0;0
31.10.2020 21:00;0;0;0;0;1;0;0;0
31.10.2020 22:00;0;0;0;0;0;0;2;4800
31.10.2020 23:00;0;0;0;0;0;0;0;0
01.11.2020 00:00;0;0;0;0;0;0;0;0
01.11.2020 01:00;0;0;0;0;0;0;0;0
01.11.2020 02:00;0;0;0;0;0;0;0;0
01.11.2020 03:00;0;0;0;0;0;0;0;0
01.11.2020 04:00;0;0;0;0;0;0;0;0
01.11.2020 05:00;0;0;0;0;0;0;0;0
01.11.2020 06:00;0;0;0;0;0;0;0;0
01.11.2020 07:00;0;0;1;0;0;0;0;0
01.11.2020 08:00;0;0;0;0;0;0;2;0
01.11.2020 09:00;0;0;0;0;0;0;0;0
01.11.2020 10:00;0;0;0;0;0;0;0;0
01.11.2020 11:00;0;0;0;0;1;0;0;0
01.11.2020 12:00;0;0;0;0;0;0;0;0
01.11.2020 13:00;4;1200;0;0;0;0;0;0
01.11.2020 14:00;0;0;0;0;3;0;1;600
01.11.2020 15:00;8;4200;3;7800;15;2400;4;0
01.11.2020 16:00;1;0;0;0;1;0;1;600
01.11.2020 17:00;21;5400;6;3600;0;0;0;0
01.11.2020 18:00;2;600;1;2400;0;0;0;0
01.11.2020 19:00;0;0;0;0;0;0;0;0
01.11.2020 20:00;0;0;0;0;0;0;0;0
01.11.2020 21:00;0;0;0;0;0;0;0;0
01.11.2020 22:00;0;0;0;0;0;0;0;0
02.11.2020 00:00;0;0;0;0;0;0;0;0
02.11.2020 01:00;0;0;0;0;0;0;0;0
02.11.2020 02:00;0;0;0;0;0;0;0;0
02.11.2020 03:00;0;0;0;0;0;0;0;0
02.11.2020 04:00;0;0;0;0;0;0;0;0
02.11.2020 05:00;0;0;0;0;0;0;0;0
02.11.2020 06:00;0;0;0;0;0;0;0;0
02.11.2020 07:00;1;0;1;600;44;9000;9;10200
02.11.2020 08:00;1;0;0;0;4;0;1;600
02.11.2020 09:00;0;0;3;600;1;0;2;0
02.11.2020 10:00;3;0;8;3600;22;6600;7;10200
02.11.2020 11:00;15;2400;5;4800;1;0;1;600
02.11.2020 12:00;19;4800;9;10800;3;600;2;1200
02.11.2020 13:00;24;4200;3;1800;1;0;0;0
02.11.2020 14:00;0;0;9;9600;8;1800;5;600
02.11.2020 15:00;0;0;7;4200;10;1200;8;6000
02.11.2020 16:00;6;1200;8;1800;11;1800;5;1800
02.11.2020 17:00;4;0;1;600;0;0;2;600
02.11.2020 18:00;0;0;2;600;0;0;2;600
02.11.2020 19:00;4;600;0;0;0;0;2;600
02.11.2020 20:00;0;0;0;0;0;0;0;0
02.11.2020 21:00;5;1200;1;600;0;0;0;0
02.11.2020 22:00;0;0;0;0;0;0;0;0
02.11.2020 23:00;0;0;0;0;0;0;0;0
03.11.2020 00:00;0;0;0;0;0;0;0;0
03.11.2020 01:00;0;0;0;0;0;0;0;0
03.11.2020 02:00;0;0;0;0;0;0;0;0
03.11.2020 03:00;0;0;0;0;0;0;0;0
03.11.2020 04:00;0;0;0;0;0;0;0;0
03.11.2020 05:00;0;0;0;0;0;0;0;0
03.11.2020 06:00;0;0;0;0;0;0;0;0
03.11.2020 07:00;1;0;2;1200;25;7800;18;8400
03.11.2020 08:00;0;0;0;0;1;600;0;0
03.11.2020 09:00;0;0;2;1200;5;1200;2;4200
03.11.2020 10:00;5;1200;3;1200;0;0;0;0
03.11.2020 11:00;3;0;2;7200;5;600;4;1800
03.11.2020 12:00;8;1800;6;7200;0;0;3;1200
03.11.2020 13:00;9;7800;12;12600;4;600;0;0
03.11.2020 14:00;19;3600;7;3600;1;600;1;1800
03.11.2020 15:00;8;600;3;1200;18;3600;8;3000
03.11.2020 16:00;14;3000;7;4200;17;5400;6;7200
03.11.2020 17:00;15;2400;3;1800;12;1800;2;4800
03.11.2020 18:00;1;0;1;5400;0;0;0;0
03.11.2020 19:00;1;1200;0;0;0;0;0;0
03.11.2020 20:00;0;0;0;0;0;0;0;0
03.11.2020 21:00;0;0;0;0;0;0;0;0
03.11.2020 22:00;0;0;0;0;0;0;0;0
03.11.2020 23:00;0;0;0;0;0;0;0;0
04.11.2020 00:00;0;0;0;0;0;0;0;0
04.11.2020 01:00;0;0;0;0;0;0;0;0
04.11.2020 02:00;0;0;0;0;0;0;0;0
04.11.2020 03:00;0;0;0;0;0;0;0;0
04.11.2020 04:00;0;0;0;0;0;0;0;0
04.11.2020 05:00;0;0;0;0;0;0;0;0
04.11.2020 06:00;0;0;0;0;0;0;0;0
04.11.2020 07:00;7;1200;4;3600;20;9000;4;3600
04.11.2020 08:00;0;0;0;0;1;0;1;0
04.11.2020 09:00;0;0;0;0;2;0;2;1200
04.11.2020 10:00;0;0;0;0;5;1200;0;0
04.11.2020 11:00;2;600;1;600;0;0;4;0
04.11.2020 12:00;9;3600;16;9600;2;600;3;1800
04.11.2020 13:00;32;5400;2;3000;1;0;1;0
04.11.2020 14:00;7;600;7;4800;1;0;2;1200
04.11.2020 15:00;2;600;5;1200;13;2400;2;3000
04.11.2020 16:00;2;0;0;0;2;600;0;0
04.11.2020 17:00;0;0;0;0;17;2400;3;4800
04.11.2020 18:00;0;0;0;0;0;0;3;600
04.11.2020 19:00;1;0;1;0;0;0;1;0
04.11.2020 20:00;0;0;0;0;0;0;0;0
04.11.2020 21:00;0;0;0;0;0;0;0;0
04.11.2020 22:00;0;0;0;0;0;0;0;0
04.11.2020 23:00;0;0;0;0;0;0;0;0
05.11.2020 00:00;0;0;0;0;0;0;0;0
05.11.2020 01:00;0;0;0;0;0;0;0;0
05.11.2020 02:00;0;0;0;0;0;0;0;0
05.11.2020 03:00;0;0;0;0;0;0;0;0
05.11.2020 04:00;0;0;0;0;0;0;0;0
05.11.2020 05:00;0;0;0;0;0;0;0;0
05.11.2020 06:00;0;0;0;0;0;0;0;0
05.11.2020 07:00;4;600;1;0;29;9000;9;11400
05.11.2020 08:00;0;0;0;0;1;0;0;0
05.11.2020 09:00;5;2400;1;2400;5;1200;0;0
05.11.2020 10:00;1;600;2;1800;6;1800;2;1800
05.11.2020 11:00;0;0;4;600;5;3000;5;0
05.11.2020 12:00;1;600;9;2400;1;600;0;0
05.11.2020 13:00;30;5400;11;17400;11;1800;4;1200
05.11.2020 14:00;19;3000;6;3600;7;1200;1;0
05.11.2020 15:00;34;5400;3;600;8;600;4;1800
05.11.2020 16:00;5;0;8;5400;2;600;10;4800
05.11.2020 17:00;2;1200;5;3600;17;1200;4;2400
05.11.2020 18:00;3;0;1;0;2;0;0;0
05.11.2020 19:00;0;0;0;0;0;0;0;0
05.11.2020 20:00;0;0;0;0;0;0;0;0
