01.06.2020 00:00;Bel_MP11;Vwz_MP11;Bel_MP12;Vwz_MP12;Bel_MP13;Vwz_MP13;Bel_MP51;Vwz_MP51;Bel_MP52;Vwz_MP52;Bel_MP53;Vwz_MP53;Bel_ST51;Vwz_ST51;Bel_ST55;Vwz_ST55;Bel_TBS32;Vwz_TBS32;Bel_TF32;Vwz_TF32
13.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;15110;24;25100
13.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;9810;23;10600
13.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;34309;58;73690
13.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;40399;39;74500
13.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;32047;40;56160
13.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;25009;42;39150
13.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;24030;47;55857
13.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;21080;23;28180
13.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;20600;24;52630
13.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;15770;20;19170
13.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;7190;11;7850
13.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3740;6;5220
13.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3490;2;6980
13.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1540;2;2390
14.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;28130;39;40690
14.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;15439;18;25720
14.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;10643;18;13039
14.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;10240;17;16600
14.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;7440;21;15450
14.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;39950;51;74310
14.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;43599;41;62060
14.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;45350;58;90170
14.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;20470;33;35950
14.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;16640;46;57380
14.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;24060;41;50680
14.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;13530;46;42200
14.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;8651;19;29530
14.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;11090;14;27330
14.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5887;9;28996
14.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1520;3;4890
15.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;27930;37;41519
15.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;13239;12;17100
15.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6190;5;6330
15.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;18136;23;34020
15.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;11420;16;6860
15.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;39939;31;48718
15.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;21159;33;33920
15.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;24440;46;61100
15.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;13450;32;29490
15.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;16350;33;41680
15.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;19759;32;39570
15.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;15780;18;30240
15.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;13291;20;38010
15.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3980;4;3760
15.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;5700;2;5410
15.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;510;0;0
15.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;270;1;1110
16.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;5820;5;8210
16.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;13730;24;14990
16.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;7300;10;8140
16.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;14060;21;25040
16.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;11940;16;17340
16.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;18850;20;19370
16.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;39270;57;70060
16.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;29510;34;35000
16.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;39562;44;66870
16.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;21270;47;40630
16.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;13563;24;23610
16.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;18580;37;24760
16.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;15490;12;11250
16.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3120;15;8590
16.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1850;11;23500
16.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1900;2;1720
16.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1230
16.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3800
17.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;890;1;590
17.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;43850;45;55000
17.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;7170;13;15460
17.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;8610;21;22150
17.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;16350;19;20900
17.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;15981;22;17849
17.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;50888;78;120630
17.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;33980;48;46370
17.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;24910;64;82770
17.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;23491;25;37950
17.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;22990;43;43660
17.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;30761;49;58930
17.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;8950;26;30380
17.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;11680;28;37540
17.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4450;3;2710
17.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;4680;10;14719
17.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;230;8;4560
17.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;560;0;0
18.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;410
18.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3480;4;3010
18.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;9714;8;12460
18.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;14120;30;31630
18.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;17429;24;26620
18.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;18439;26;15960
18.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;10860;24;27060
18.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;13660;31;45000
18.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;18190;16;23038
18.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;11369;28;26250
18.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;25130;29;25000
18.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;23140;41;62569
18.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;11038;16;14750
18.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;14602;34;26640
18.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1900;5;3440
18.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3250
18.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3290;0;0
19.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;340;6;5240
19.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;170
19.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4690;5;7550
19.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1060;6;4700
19.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5460;2;2540
19.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3181;11;16520
19.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;11390;9;14770
19.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;12940;9;9100
19.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3530;18;16950
19.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3990;12;7670
19.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;9270;17;20500
19.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;15530;17;20179
19.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3080;13;9240
19.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5010;13;11230
19.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;8700;8;9470
19.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3110;1;4120
19.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1340;1;740
19.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120;3;1220
20.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;24010;30;33590
20.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;33339;16;21820
20.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;10909;19;12650
20.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;8370;18;17060
20.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;10440;23;22450
20.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;36440;48;78010
20.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;30290;38;39710
20.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;43170;43;43890
20.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;25890;29;37660
20.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;28470;53;52090
20.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;13780;33;42880
20.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;11941;26;17930
20.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;14480;16;21840
20.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;4790;8;5160
20.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;620;5;3890
20.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;200;1;520
20.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;590;2;1990
21.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;39392;38;44810
21.09.2021 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;24990;25;32520
21.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;10359;15;14550
21.09.2021 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;6250;21;26470
21.09.2021 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;23088;28;34120
21.09.2021 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;42700;48;90780
21.09.2021 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;37355;50;65070
21.09.2021 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;34870;34;57950
21.09.2021 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;23240;28;35750
21.09.2021 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;34750;44;38986
21.09.2021 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;27910;41;31860
21.09.2021 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;22552;18;17650
21.09.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;11560;16;11000
21.09.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;5540;22;9130
21.09.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2871;9;7330
21.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5100
