01.06.2020 00:00;Bel_D111;Vwz_D111;Bel_D51;Vwz_D51;Bel_ST1_Anf;Vwz_ST1_Anf;Bel_ST2_Anf;Vwz_ST2_Anf;Bel_TF32_Anf;Vwz_TF32_Anf;Bel_TF32a_Anf;Vwz_TF32a_Anf;Bel_TF38_Anf;Vwz_TF38_Anf;Bel_TF38a_Anf;Vwz_TF38a_Anf
31.07.2020 13:00;112;1183800;64;563400;0;0;0;0;0;0;0;0;0;0;1;600
31.07.2020 14:00;149;1714200;49;578400;0;0;0;0;0;0;0;0;1;600;2;1200
31.07.2020 15:00;115;1181400;60;664200;0;0;0;0;1;600;0;0;0;0;1;600
31.07.2020 16:00;120;1363200;60;822000;0;0;0;0;0;0;0;0;0;0;1;600
31.07.2020 17:00;117;1145400;66;935400;0;0;0;0;0;0;0;0;2;1800;2;1800
31.07.2020 18:00;121;1276200;68;672600;0;0;0;0;0;0;0;0;0;0;1;600
31.07.2020 19:00;89;1050600;59;599400;0;0;0;0;0;0;1;600;0;0;0;0
31.07.2020 20:00;94;1074000;27;270000;0;0;0;0;0;0;0;0;3;1800;1;600
31.07.2020 21:00;70;781200;30;188400;0;0;0;0;0;0;0;0;5;4800;0;0
31.07.2020 22:00;53;537600;21;159000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 23:00;25;204000;6;47400;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 00:00;18;217800;5;66600;0;0;0;0;1;600;0;0;0;0;0;0
01.08.2020 01:00;13;149400;5;42600;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 02:00;13;121800;3;34200;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 03:00;9;78000;2;1200;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 04:00;4;63000;4;36600;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 05:00;12;156000;2;32400;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 06:00;20;227400;5;35400;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 07:00;41;496200;22;268800;0;0;0;0;0;0;1;600;0;0;0;0
01.08.2020 08:00;82;872400;45;370800;0;0;0;0;0;0;2;1200;0;0;0;0
01.08.2020 09:00;114;1159800;72;738000;0;0;0;0;2;1200;1;600;3;2400;2;1200
01.08.2020 10:00;137;1430400;83;853200;0;0;0;0;1;600;0;0;0;0;0;0
01.08.2020 11:00;138;1443600;87;790800;0;0;0;0;0;0;0;0;0;0;1;600
01.08.2020 12:00;123;1458600;67;613200;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 13:00;112;1134000;50;538800;0;0;0;0;0;0;0;0;1;600;1;600
01.08.2020 14:00;113;1287000;60;644400;0;0;0;0;0;0;0;0;2;1800;1;600
01.08.2020 15:00;89;1003200;41;417000;0;0;0;0;0;0;0;0;1;600;1;600
01.08.2020 16:00;74;869400;44;464400;0;0;0;0;0;0;0;0;1;600;1;600
01.08.2020 17:00;95;1075200;50;402000;0;0;0;0;3;3000;0;0;5;4800;1;600
01.08.2020 18:00;90;930600;55;709800;0;0;0;0;0;0;0;0;2;1200;2;1200
01.08.2020 19:00;105;1053600;48;436200;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 20:00;75;726000;37;380400;0;0;0;0;0;0;1;600;1;600;0;0
01.08.2020 21:00;72;812400;21;126000;0;0;0;0;0;0;0;0;0;0;1;600
01.08.2020 22:00;46;372600;24;192600;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 23:00;43;481800;19;136800;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 00:00;12;130800;9;82200;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 01:00;10;124200;4;33600;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 02:00;10;96600;3;35400;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 03:00;9;78000;3;13200;0;0;0;0;0;0;1;600;0;0;0;0
02.08.2020 04:00;7;93000;3;27600;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 05:00;6;47400;2;11400;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 06:00;7;69600;8;105600;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 07:00;14;141600;10;126000;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 08:00;32;325800;16;139200;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 09:00;59;559200;31;322200;0;0;0;0;0;0;1;600;0;0;1;600
02.08.2020 10:00;69;743400;43;409200;0;0;0;0;0;0;1;600;0;0;1;600
02.08.2020 11:00;71;772800;44;452400;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 12:00;79;765000;38;291600;0;0;0;0;0;0;0;0;0;0;6;4800
02.08.2020 13:00;54;570600;47;360000;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 14:00;89;907200;48;504000;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 15:00;97;1144200;64;514200;0;0;0;0;0;0;0;0;2;1200;2;1200
02.08.2020 16:00;87;873600;47;500400;0;0;0;0;0;0;2;1800;0;0;1;600
02.08.2020 17:00;106;1236000;60;594000;0;0;0;0;0;0;0;0;1;600;0;0
02.08.2020 18:00;117;1130400;56;471000;0;0;0;0;0;0;0;0;6;6000;2;1800
02.08.2020 19:00;76;879600;41;581400;0;0;0;0;0;0;1;600;2;1200;0;0
02.08.2020 20:00;70;719400;40;349800;0;0;0;0;1;600;0;0;0;0;1;600
02.08.2020 21:00;83;935400;16;124200;0;0;0;0;0;0;0;0;1;600;4;3000
02.08.2020 22:00;45;486000;12;222000;0;0;0;0;0;0;0;0;0;0;1;600
02.08.2020 23:00;21;220800;3;42600;0;0;0;0;0;0;2;1800;0;0;0;0
03.08.2020 00:00;12;185400;1;11400;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 01:00;10;118200;2;17400;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 02:00;5;51000;1;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 03:00;7;63600;2;600;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 04:00;2;19200;6;67800;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 05:00;6;58200;4;49200;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 06:00;41;549000;21;235200;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 07:00;56;697200;49;589800;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 08:00;112;1268400;48;389400;0;0;0;0;0;0;1;600;1;600;1;600
03.08.2020 09:00;127;1428600;60;736200;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 10:00;156;1531800;77;868800;0;0;0;0;2;1800;0;0;3;2400;0;0
03.08.2020 11:00;145;1821600;63;715800;0;0;0;0;0;0;3;2400;0;0;3;3000
03.08.2020 12:00;127;1569000;88;767400;0;0;0;0;0;0;0;0;0;0;2;1200
03.08.2020 13:00;109;1372800;55;496200;0;0;0;0;1;600;0;0;1;600;1;600
03.08.2020 14:00;116;1345200;68;633000;0;0;0;0;0;0;0;0;0;0;2;1800
03.08.2020 15:00;145;1464600;55;629400;0;0;0;0;2;1200;0;0;2;1200;2;1200
03.08.2020 16:00;156;1386600;73;615600;0;0;1;600;0;0;0;0;0;0;13;11400
03.08.2020 17:00;167;1761600;74;762600;0;0;0;0;0;0;0;0;2;1200;0;0
03.08.2020 18:00;122;1155600;63;530400;0;0;0;0;0;0;0;0;0;0;4;3600
03.08.2020 19:00;93;934800;38;395400;0;0;0;0;0;0;0;0;0;0;1;600
03.08.2020 20:00;70;813600;26;204000;0;0;0;0;1;600;0;0;0;0;0;0
03.08.2020 21:00;37;424200;20;209400;0;0;0;0;1;600;0;0;0;0;0;0
03.08.2020 22:00;28;319800;11;105000;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 23:00;14;110400;3;52800;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 00:00;5;70800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 01:00;8;76200;1;600;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 02:00;5;28200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 03:00;6;54000;1;600;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 04:00;6;63600;7;92400;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 05:00;7;100800;7;66000;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 06:00;32;405000;19;286800;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 07:00;83;959400;48;585000;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 08:00;123;1338000;58;726600;0;0;0;0;0;0;0;0;1;600;1;600
04.08.2020 09:00;125;1201200;68;741000;0;0;0;0;0;0;0;0;1;600;1;600
04.08.2020 10:00;133;1389600;69;601200;0;0;0;0;0;0;0;0;0;0;3;1800
04.08.2020 11:00;138;1501200;61;710400;0;0;0;0;0;0;0;0;1;600;2;1800
04.08.2020 12:00;114;1443600;71;714600;0;0;0;0;1;600;0;0;0;0;4;3600
04.08.2020 13:00;106;1321800;59;606000;0;0;0;0;0;0;0;0;3;2400;3;2400
04.08.2020 14:00;108;1192800;56;521400;0;0;0;0;1;600;0;0;2;1200;8;7200
04.08.2020 15:00;147;1494000;72;916800;0;0;0;0;1;600;0;0;4;3000;0;0
04.08.2020 16:00;128;1482600;76;747600;0;0;0;0;0;0;0;0;8;7200;0;0
04.08.2020 17:00;168;1929000;82;787200;0;0;0;0;0;0;0;0;1;600;12;11400
04.08.2020 18:00;150;1459200;73;660600;0;0;0;0;1;600;0;0;0;0;0;0
04.08.2020 19:00;93;1075800;58;447600;0;0;0;0;0;0;0;0;2;1200;0;0
04.08.2020 20:00;82;871800;37;210600;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 21:00;69;726000;25;201000;0;0;0;0;0;0;0;0;0;0;1;600
04.08.2020 22:00;28;343800;13;125400;0;0;0;0;0;0;0;0;0;0;1;600
04.08.2020 23:00;23;236400;8;36600;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 00:00;7;92400;1;10200;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 01:00;9;77400;3;12000;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 02:00;5;46800;1;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 03:00;5;38400;3;20400;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 04:00;8;81000;8;39600;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 05:00;5;48600;11;115800;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 06:00;33;390000;28;357000;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 07:00;65;731400;54;551400;0;0;0;0;0;0;0;0;0;0;2;1200
05.08.2020 08:00;127;1178400;61;644400;0;0;0;0;1;600;0;0;0;0;5;4200
05.08.2020 09:00;132;1592400;62;738000;0;0;0;0;0;0;0;0;0;0;2;1200
05.08.2020 10:00;139;1282200;64;707400;0;0;0;0;0;0;0;0;1;600;0;0
05.08.2020 11:00;130;1589400;74;742800;0;0;0;0;0;0;1;600;1;600;0;0
05.08.2020 12:00;109;1287000;82;878400;0;0;0;0;4;3600;1;600;0;0;5;4200
05.08.2020 13:00;116;1287600;60;495000;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 14:00;167;1366800;47;467400;0;0;0;0;0;0;0;0;0;0;13;12600
05.08.2020 15:00;148;1681800;71;856800;0;0;0;0;0;0;0;0;0;0;4;3000
05.08.2020 16:00;150;1420800;67;745800;0;0;0;0;1;600;0;0;0;0;0;0
05.08.2020 17:00;146;1441200;90;907800;0;0;0;0;0;0;0;0;0;0;1;600
05.08.2020 18:00;123;1375800;76;666000;0;0;0;0;0;0;0;0;1;600;0;0
05.08.2020 19:00;114;1038000;61;435600;0;0;0;0;0;0;0;0;8;7200;5;4200
05.08.2020 20:00;123;1075200;41;337800;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 21:00;71;627600;33;326400;0;0;0;0;0;0;1;600;0;0;1;600
05.08.2020 22:00;49;501000;20;195600;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 23:00;20;164400;9;62400;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 00:00;11;111000;5;90600;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 01:00;6;66600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 02:00;2;13200;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 03:00;9;92400;1;11400;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 04:00;4;43800;4;24000;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 05:00;5;52800;4;35400;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 06:00;33;468000;22;310800;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 07:00;82;883200;51;502200;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 08:00;139;1390200;65;600600;0;0;0;0;0;0;0;0;3;2400;2;1200
06.08.2020 09:00;178;1645800;72;865200;0;0;0;0;0;0;0;0;1;600;1;600
06.08.2020 10:00;203;1700400;80;1027200;0;0;0;0;0;0;0;0;1;600;1;600
06.08.2020 11:00;143;1546800;74;811800;0;0;0;0;1;600;0;0;1;600;0;0
06.08.2020 12:00;148;1105800;66;726600;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 13:00;129;1198200;55;550800;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 14:00;116;1453800;65;649800;0;0;0;0;0;0;0;0;1;600;0;0
06.08.2020 15:00;161;1662000;56;468600;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 16:00;154;1496400;70;736800;0;0;0;0;2;1200;0;0;0;0;0;0
06.08.2020 17:00;147;1456200;87;1027200;0;0;0;0;2;1800;1;600;2;1200;0;0
06.08.2020 18:00;128;1350000;72;693000;0;0;0;0;0;0;0;0;0;0;5;4200
06.08.2020 19:00;108;1249800;42;462600;0;0;0;0;0;0;0;0;0;0;1;600
06.08.2020 20:00;94;790800;26;297600;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 21:00;75;683400;27;264000;0;0;0;0;0;0;0;0;0;0;1;600
06.08.2020 22:00;58;357600;23;144000;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 23:00;20;183000;5;63000;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 00:00;17;135600;8;68400;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 01:00;12;139200;2;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 02:00;2;13800;3;34200;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 03:00;6;52200;3;14400;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 04:00;4;30000;5;37800;0;0;0;0;1;600;0;0;0;0;0;0
07.08.2020 05:00;7;103800;5;33000;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 06:00;33;376200;24;246000;0;0;0;0;0;0;0;0;1;600;0;0
07.08.2020 07:00;73;876600;38;330600;0;0;0;0;0;0;0;0;0;0;1;600
07.08.2020 08:00;116;1288200;68;735000;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 09:00;141;1350600;92;888600;0;0;0;0;0;0;1;600;1;600;0;0
07.08.2020 10:00;156;1725000;93;645600;0;0;0;0;1;600;1;600;0;0;5;4800
07.08.2020 11:00;153;1695600;68;741000;0;0;0;0;0;0;0;0;1;600;2;1800
07.08.2020 12:00;131;1365600;64;531600;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 13:00;124;1339800;58;573000;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 14:00;136;1383600;85;886800;0;0;0;0;0;0;0;0;1;600;0;0
07.08.2020 15:00;144;1361400;69;721200;0;0;0;0;0;0;0;0;0;0;1;600
07.08.2020 16:00;124;1300200;58;658200;0;0;0;0;0;0;1;600;0;0;1;600
07.08.2020 17:00;129;1469400;71;1092600;0;0;0;0;0;0;0;0;0;0;2;1200
07.08.2020 18:00;138;1562400;73;856800;0;0;0;0;0;0;2;1200;0;0;1;600
07.08.2020 19:00;112;1201800;61;517200;0;0;0;0;0;0;0;0;1;600;0;0
07.08.2020 20:00;86;972600;35;431400;0;0;0;0;0;0;0;0;0;0;1;600
07.08.2020 21:00;74;759000;32;250800;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 22:00;57;726600;20;166200;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 23:00;27;251400;11;134400;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 00:00;22;225000;7;76800;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 01:00;13;147600;4;44400;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 02:00;6;67800;3;600;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 03:00;9;67800;2;16800;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 04:00;10;135600;3;13200;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 05:00;5;72000;2;12600;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 06:00;14;123600;9;70200;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 07:00;43;488400;27;205200;0;0;0;0;0;0;0;0;0;0;1;600
08.08.2020 08:00;77;990000;55;565800;0;0;0;0;0;0;0;0;0;0;2;1200
08.08.2020 09:00;129;1414200;78;873600;0;0;0;0;0;0;0;0;0;0;2;1200
08.08.2020 10:00;145;1344600;96;1117800;0;0;0;0;0;0;0;0;5;3600;1;600
08.08.2020 11:00;137;1390200;79;618000;0;0;0;0;0;0;0;0;2;1200;2;1800
08.08.2020 12:00;124;1222200;68;808200;0;0;0;0;0;0;0;0;0;0;2;1200
08.08.2020 13:00;120;1065600;51;544200;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 14:00;91;903000;62;540600;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 15:00;82;867600;60;591000;0;0;0;0;0;0;0;0;1;600;1;600
08.08.2020 16:00;88;965400;30;368400;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 17:00;89;993600;49;461400;0;0;0;0;1;600;0;0;0;0;1;600
08.08.2020 18:00;77;799200;42;411000;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 19:00;94;858000;42;584400;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 20:00;93;888600;39;379800;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 21:00;64;682800;31;342600;0;0;0;0;0;0;0;0;0;0;3;1800
08.08.2020 22:00;47;524400;35;336000;0;0;0;0;0;0;0;0;0;0;1;600
08.08.2020 23:00;30;312000;15;201600;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 00:00;20;213000;12;86400;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 01:00;21;171000;4;13200;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 02:00;13;102000;2;21000;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 03:00;21;141600;6;90000;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 04:00;6;107400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 05:00;2;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 06:00;13;140400;9;84000;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 07:00;21;229200;10;65400;0;0;0;0;0;0;0;0;0;0;1;600
09.08.2020 08:00;46;612000;37;228600;0;0;0;0;3;2400;3;1800;0;0;0;0
09.08.2020 09:00;68;796800;55;483000;0;0;0;0;0;0;0;0;2;1200;2;1200
09.08.2020 10:00;74;564600;64;437400;0;0;0;0;0;0;0;0;0;0;2;1200
09.08.2020 11:00;99;1080000;56;571200;0;0;0;0;0;0;0;0;0;0;4;3600
09.08.2020 12:00;89;1045800;39;469200;0;0;0;0;0;0;0;0;0;0;1;600
09.08.2020 13:00;94;784200;31;372000;0;0;0;0;0;0;0;0;0;0;2;1200
09.08.2020 14:00;95;772200;40;303000;0;0;0;0;0;0;0;0;1;600;0;0
09.08.2020 15:00;87;994800;40;337200;0;0;0;0;0;0;1;600;1;600;5;4200
09.08.2020 16:00;84;831600;33;329400;0;0;0;0;0;0;0;0;1;600;1;600
09.08.2020 17:00;92;979800;55;416400;0;0;0;0;1;600;0;0;0;0;12;11400
09.08.2020 18:00;106;1278600;49;407400;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 19:00;89;823200;53;428400;0;0;0;0;0;0;0;0;0;0;2;1200
09.08.2020 20:00;94;987000;36;366600;0;0;0;0;0;0;0;0;0;0;1;600
09.08.2020 21:00;68;739200;22;178800;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 22:00;37;454800;16;141000;0;0;0;0;0;0;0;0;0;0;0;0
09.08.2020 23:00;21;292200;8;84600;0;0;0;0;0;0;0;0;1;600;1;600
10.08.2020 00:00;7;69000;2;25800;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 01:00;10;128400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 02:00;2;1200;2;12000;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 03:00;4;29400;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 04:00;3;117000;7;52200;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 05:00;7;72000;4;33600;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 06:00;41;492000;24;226800;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 07:00;86;1332000;61;772800;0;0;0;0;0;0;0;0;1;600;0;0
10.08.2020 08:00;134;1543200;76;880200;0;0;0;0;0;0;0;0;1;600;1;600
10.08.2020 09:00;149;1646400;70;662400;0;0;0;0;0;0;0;0;2;1800;1;600
10.08.2020 10:00;152;1404000;74;949800;0;0;0;0;0;0;0;0;2;1200;2;1200
10.08.2020 11:00;157;1600200;72;769200;0;0;0;0;1;600;0;0;4;3000;1;600
10.08.2020 12:00;116;1335000;59;756600;0;0;0;0;1;600;1;600;0;0;2;1200
10.08.2020 13:00;111;1138200;50;436800;0;0;0;0;0;0;0;0;2;1800;0;0
10.08.2020 14:00;128;1351800;62;480000;0;0;0;0;1;600;0;0;1;600;9;8400
10.08.2020 15:00;156;1572000;49;648000;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 16:00;160;1657200;55;612000;0;0;0;0;0;0;0;0;3;2400;3;1800
10.08.2020 17:00;135;1755600;81;801000;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 18:00;140;1323000;70;645600;0;0;0;0;1;600;0;0;1;600;0;0
10.08.2020 19:00;94;1087200;50;495600;0;0;0;0;0;0;0;0;1;600;2;1800
10.08.2020 20:00;109;889200;47;514800;0;0;0;0;4;3600;0;0;0;0;1;600
10.08.2020 21:00;65;574200;20;245400;0;0;0;0;0;0;0;0;0;0;0;0
10.08.2020 22:00;47;484800;18;139200;0;0;0;0;0;0;0;0;0;0;1;600
10.08.2020 23:00;12;101400;6;45000;0;0;0;0;1;600;0;0;0;0;0;0
11.08.2020 00:00;5;85800;2;2400;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 01:00;9;108000;2;10800;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 02:00;7;55800;1;12600;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 03:00;4;38400;2;600;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 04:00;5;61800;5;36600;0;0;1;600;0;0;0;0;0;0;0;0
11.08.2020 05:00;10;106200;4;24000;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 06:00;34;469200;22;390600;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 07:00;82;1157400;52;603000;0;0;0;0;0;0;0;0;0;0;1;600
11.08.2020 08:00;136;1686000;69;796800;0;0;0;0;4;3600;0;0;4;3000;2;1200
11.08.2020 09:00;140;1584600;87;952200;0;0;0;0;1;600;1;600;5;4200;4;3000
11.08.2020 10:00;180;1569000;69;798000;0;0;0;0;0;0;0;0;2;1800;0;0
11.08.2020 11:00;131;1413600;71;709200;1;0;0;0;0;0;0;0;1;600;2;1200
11.08.2020 12:00;156;1390800;62;678000;0;0;0;0;0;0;0;0;2;1200;0;0
11.08.2020 13:00;110;1254600;44;470400;0;0;0;0;0;0;0;0;1;600;1;600
11.08.2020 14:00;135;1490400;54;471600;0;0;0;0;1;600;0;0;0;0;1;600
11.08.2020 15:00;151;1564200;77;769200;0;0;0;0;0;0;0;0;3;2400;1;600
11.08.2020 16:00;212;1476000;71;755400;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 17:00;151;1501200;61;437400;0;0;0;0;1;600;2;1800;1;600;0;0
11.08.2020 18:00;140;1482000;60;549000;0;0;0;0;1;600;0;0;1;600;6;4800
11.08.2020 19:00;81;802200;43;366000;0;0;0;0;0;0;0;0;0;0;1;600
11.08.2020 20:00;76;855000;39;425400;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 21:00;86;576600;18;162000;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 22:00;39;411600;9;43200;0;0;0;0;0;0;0;0;0;0;0;0
11.08.2020 23:00;25;292800;11;120600;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 00:00;7;75000;9;78000;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 01:00;7;82200;1;12000;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 02:00;3;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 03:00;4;39000;1;600;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 04:00;5;53400;7;88200;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 05:00;9;70200;5;33000;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 06:00;30;408000;18;279600;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 07:00;76;1115400;71;807600;0;0;0;0;0;0;0;0;0;0;2;1200
12.08.2020 08:00;142;1677600;78;930600;0;0;1;600;0;0;0;0;6;4200;12;10800
12.08.2020 09:00;137;1470000;62;693600;0;0;0;0;1;600;1;600;2;1200;1;600
12.08.2020 10:00;141;1386600;73;958200;0;0;0;0;0;0;0;0;0;0;2;1200
12.08.2020 11:00;130;1446600;85;800400;0;0;0;0;0;0;0;0;1;600;5;4800
12.08.2020 12:00;144;1557600;68;649200;0;0;0;0;0;0;0;0;3;2400;1;600
12.08.2020 13:00;128;1427400;56;444000;0;0;0;0;0;0;0;0;3;3000;0;0
12.08.2020 14:00;121;1339800;52;547800;0;0;0;0;1;600;0;0;3;1800;1;600
12.08.2020 15:00;126;1297200;61;745800;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 16:00;166;1697400;58;556800;0;0;0;0;0;0;0;0;3;2400;0;0
12.08.2020 17:00;137;1539000;87;705600;0;0;0;0;0;0;0;0;6;6000;1;600
12.08.2020 18:00;131;1323000;64;784800;0;0;0;0;0;0;0;0;1;600;1;600
12.08.2020 19:00;130;1071600;66;734400;0;0;0;0;0;0;0;0;0;0;1;600
12.08.2020 20:00;73;900000;46;405000;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 21:00;60;597600;16;204000;0;0;0;0;0;0;0;0;0;0;1;600
12.08.2020 22:00;39;435600;16;141000;0;0;0;0;0;0;0;0;0;0;0;0
12.08.2020 23:00;17;260400;6;61200;0;0;0;0;0;0;0;0;0;0;0;0
13.08.2020 00:00;9;97200;3;35400;0;0;0;0;0;0;0;0;0;0;0;0
13.08.2020 01:00;4;47400;2;23400;0;0;0;0;0;0;0;0;0;0;0;0
