01.06.2020 00:00;Bel_A51_M1_493;Vwz_A51_M1_493;Bel_A55_M2_1290/12X;Vwz_A55_M2_1290/12X;Bel_Anf_32;Vwz_Anf_32;Bel_H51_A135/1_492;Vwz_H51_A135/1_492;Bel_H55_A110/M3_12X;Vwz_H55_A110/M3_12X;Bel_MP3_SL_A110;Vwz_MP3_SL_A110;Bel_V51_A9/M2_510;Vwz_V51_A9/M2_510
24.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.08.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.08.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
