01.06.2020 00:00;Bel_A117/MP1;Vwz_A117/MP1;Bel_A117_MP2;Vwz_A117_MP2;Bel_A117_MP3;Vwz_A117_MP3;Bel_A117_MP4;Vwz_A117_MP4;Bel_A118_MP3;Vwz_A118_MP3;Bel_A88_MP2;Vwz_A88_MP2;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_FG-AF_41a;Vwz_FG-AF_41a;Bel_FG-AF_41b;Vwz_FG-AF_41b;Bel_FG-AF_BF41a;Vwz_FG-AF_BF41a;Bel_FG-AF_BF41b;Vwz_FG-AF_BF41b
15.05.2022 14:00;0;0;0;0;0;0;0;0;0;0;4;5190;6;268018;2;37678;487;310765;523;320270;109;31140;1;2010;1;2010;1;2010;0;3600000
15.05.2022 15:00;0;0;0;0;0;0;0;0;0;0;8;10390;8;358632;0;0;487;289020;439;272570;113;31950;1;2010;1;2010;1;2010;0;3600000
15.05.2022 16:00;0;0;0;0;0;0;0;0;0;0;3;6130;5;183388;2;156689;418;291808;441;263480;98;27920;2;4020;2;4020;1;2010;0;3600000
15.05.2022 17:00;0;0;0;0;0;0;0;0;0;0;2;2600;10;421242;2;4990;500;304497;493;301033;138;37520;2;4010;2;4010;1;2010;0;3600000
15.05.2022 18:00;0;0;0;0;0;0;0;0;0;0;5;6490;13;428911;0;0;605;398521;501;301900;170;43620;2;4020;2;4020;1;2010;0;3600000
15.05.2022 19:00;0;0;0;0;0;0;0;0;0;0;3;3890;8;143950;6;46780;477;328690;414;263390;155;44940;3;6020;2;4020;2;4020;0;3600000
15.05.2022 20:00;0;0;0;0;0;0;0;0;0;0;1;1290;2;50605;2;21950;342;208072;325;194030;113;32150;1;2000;2;4010;2;4020;0;3600000
15.05.2022 21:00;0;0;0;0;0;0;0;0;0;0;5;10160;3;66540;0;0;322;177810;259;151270;101;30720;2;4020;2;4010;1;2000;0;3600000
15.05.2022 22:00;0;0;0;0;0;0;0;0;0;0;1;1300;4;106668;0;0;210;125240;199;121640;71;22760;3;6030;2;4020;2;4010;0;3600000
15.05.2022 23:00;0;0;0;0;0;0;0;0;0;0;1;1300;3;59941;1;2710;135;80060;118;74750;49;13380;2;4010;2;4010;2;4020;0;3600000
16.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;1;1310;2;7690;2;26550;67;40811;35;22570;33;14010;1;2010;2;4020;0;0;0;3600000
16.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;27580;32;19930;23;8800;1;2010;1;2000;1;2000;0;3600000
16.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21160;0;0;34;20170;21;14850;17;7590;0;0;0;0;0;0;0;3600000
16.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;5;93633;1;2200;37;23870;25;14240;21;9340;0;0;0;0;0;0;0;3600000
16.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;2;2620;0;0;0;0;73;51320;82;52930;40;20290;2;4010;2;4020;2;4020;0;3600000
16.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;4;5660;2;21210;0;0;263;191340;314;209510;82;27570;3;6039;3;6020;3;6020;0;3600000
16.05.2022 06:00;0;0;0;0;0;0;0;0;0;0;6;11430;16;359837;1;98900;570;384240;541;422680;156;78320;3;6020;3;6020;3;6010;0;3600000
16.05.2022 07:00;0;0;0;0;0;0;0;0;0;0;14;18290;16;594608;2;46390;824;807591;825;1119293;119;117560;3;6020;3;6020;3;6020;0;3600000
16.05.2022 08:00;0;0;0;0;0;0;0;0;0;0;25;40650;28;1045183;3;172990;815;737342;818;1018030;139;88680;3;6020;3;6030;3;6020;0;3600000
16.05.2022 09:00;0;0;0;0;0;0;0;0;0;0;6;7820;22;727331;3;156213;672;498383;633;624123;163;103540;2;4020;2;4010;2;4010;0;3600000
16.05.2022 10:00;0;0;0;0;0;0;0;0;0;0;10;15289;25;656281;1;3210;722;571008;655;614953;114;67730;2;4020;2;4020;2;4020;0;3600000
16.05.2022 11:00;0;0;0;0;0;0;0;0;0;0;5;13870;25;791671;4;5170;719;555738;650;534930;135;68140;2;4020;2;4020;2;4010;0;3600000
16.05.2022 12:00;0;0;0;0;0;0;0;0;0;0;2;2600;36;1250038;1;41670;716;539982;648;564352;137;83876;2;4010;2;4020;2;4020;0;3600000
16.05.2022 13:00;0;0;0;0;0;0;0;0;0;0;4;5180;31;966781;3;84600;803;689327;706;612690;150;66660;3;6020;3;6010;3;6030;0;3600000
16.05.2022 14:00;0;0;0;0;0;0;0;0;0;0;5;7940;23;760755;0;0;787;640512;763;662946;160;53420;3;6020;3;6030;3;6030;0;3600000
16.05.2022 15:00;0;0;0;0;0;0;0;0;0;0;39;66276;32;1439470;2;145550;883;842811;839;931392;127;78081;3;6020;3;6030;3;6020;0;3600000
16.05.2022 16:00;0;0;0;0;0;0;0;0;0;0;9;11690;68;1741383;4;68930;951;1090717;898;1183844;109;96580;3;6020;3;6030;3;6020;0;3600000
16.05.2022 17:00;0;0;0;0;0;0;0;0;0;0;10;14270;65;1620092;2;112097;945;1091938;816;1011334;135;41707;3;6030;3;6030;3;6030;0;3600000
16.05.2022 18:00;0;0;0;0;0;0;0;0;0;0;9;16560;45;1510173;4;88010;777;609940;743;903743;153;40920;3;6030;3;6020;3;6030;0;3600000
16.05.2022 19:00;0;0;0;0;0;0;0;0;0;0;2;2600;8;316914;3;98300;520;321410;513;334070;136;38930;3;6020;3;6010;3;6020;0;3600000
16.05.2022 20:00;0;0;0;0;0;0;0;0;0;0;4;5220;4;160271;0;0;351;213830;323;209341;113;36030;2;4020;2;4000;2;4020;0;3600000
16.05.2022 21:00;0;0;0;0;0;0;0;0;0;0;5;6510;10;166630;1;24960;261;167401;285;188261;88;26900;2;4020;2;4020;2;4020;0;3600000
16.05.2022 22:00;0;0;0;0;0;0;0;0;0;0;3;3910;3;47730;2;46130;242;147531;166;102229;97;33050;2;4020;2;4010;2;4020;0;3600000
16.05.2022 23:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;1;21090;112;66826;95;61500;41;11390;2;4010;2;4020;1;2010;0;3600000
17.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;0;0;62;41980;33;25400;30;12020;2;4010;2;4020;1;2010;0;3600000
17.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;29720;28;20330;25;11250;1;2010;1;2010;1;2010;0;3600000
17.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20480;0;0;36;23440;28;19700;16;7900;0;0;0;0;0;0;0;3600000
17.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19700;0;0;39;25480;31;22530;20;9510;0;0;0;0;0;0;0;3600000
17.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;61130;86;51750;46;24760;2;4010;2;4020;2;4010;0;3600000
17.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;3;10920;3;27040;0;0;264;178960;318;215149;88;28401;3;6020;3;6061;3;6030;0;3600000
17.05.2022 06:00;0;0;0;0;0;0;0;0;0;0;10;13080;11;286890;0;0;547;347210;550;397833;149;49730;3;6030;3;6020;2;4020;0;3600000
17.05.2022 07:00;0;0;0;0;0;0;0;0;0;0;9;12859;18;667055;2;4840;784;599820;843;1044664;136;112331;3;6030;3;6020;3;6020;0;3600000
17.05.2022 08:00;0;0;0;0;0;0;0;0;0;0;5;9070;16;735423;7;247400;809;673177;698;697948;156;102190;2;4020;2;4020;2;4020;0;3600000
17.05.2022 09:00;0;0;0;0;0;0;0;0;0;0;3;3910;25;1115926;0;0;700;568287;672;621135;127;46490;3;6030;3;6030;3;6020;0;3600000
17.05.2022 10:00;0;0;0;0;0;0;0;0;0;0;2;2610;24;848768;2;86522;706;568093;620;489430;135;70540;2;4010;2;4020;2;4020;0;3600000
17.05.2022 11:00;0;0;0;0;0;0;0;0;0;0;4;5200;20;677970;3;43961;706;530123;650;542996;137;48610;2;4020;2;4020;2;4020;0;3600000
17.05.2022 12:00;0;0;0;0;0;0;0;0;0;0;9;12980;31;738199;2;65014;737;654856;700;692490;113;128443;2;4020;2;4020;2;4010;0;3600000
17.05.2022 13:00;0;0;0;0;0;0;0;0;0;0;5;6740;24;771949;0;0;737;596999;665;561354;142;72580;3;6030;3;6030;3;6010;0;3600000
17.05.2022 14:00;0;0;0;0;0;0;0;0;0;0;17;24860;19;664519;2;36740;811;687078;711;708459;153;108160;3;6010;3;6010;3;6030;0;3600000
17.05.2022 15:00;0;0;0;0;0;0;0;0;0;0;8;10380;32;1165763;2;57440;899;805083;762;671529;165;164054;3;6020;3;6030;3;6030;0;3600000
17.05.2022 16:00;0;0;0;0;0;0;0;0;0;0;10;15660;63;1442147;3;116620;956;1379861;894;1180834;94;36610;3;6020;3;6030;3;6030;0;3600000
17.05.2022 17:00;0;0;0;0;0;0;0;0;0;0;6;7780;61;1448395;0;0;895;694935;911;1048279;101;37700;3;6030;3;6020;3;6030;0;3600000
17.05.2022 18:00;0;0;0;0;0;0;0;0;0;0;6;8110;45;1281893;2;99200;781;561075;692;556050;150;48710;2;4010;3;6030;3;6020;0;3600000
17.05.2022 19:00;0;0;0;0;0;0;0;0;0;0;6;12700;17;768280;2;114580;570;383260;513;343542;124;100630;3;6010;3;6010;3;6020;0;3600000
17.05.2022 20:00;0;0;0;0;0;0;0;0;0;0;3;8570;14;573005;0;0;417;276016;413;255791;112;32580;2;4020;2;4010;2;4020;0;3600000
17.05.2022 21:00;0;0;0;0;0;0;0;0;0;0;9;11730;5;106670;0;0;301;176730;286;182950;95;28850;2;4020;2;4020;2;4020;0;3600000
17.05.2022 22:00;0;0;0;0;0;0;0;0;0;0;2;2600;7;112800;0;0;280;177130;229;137530;100;31220;2;4020;2;4010;1;2010;0;3600000
17.05.2022 23:00;0;0;0;0;0;0;0;0;0;0;1;1300;4;45110;0;0;153;87368;130;80880;69;21990;2;4000;2;4010;2;4040;0;3600000
18.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;1;22700;65;41770;52;35300;27;10630;3;6020;2;4020;2;4010;0;3600000
18.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;29620;31;22800;22;9860;0;0;1;2010;1;2000;0;3600000
18.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;27766;33;24412;20;9550;0;0;0;0;0;0;0;3600000
18.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20090;0;0;42;25260;31;20560;22;10210;0;0;0;0;0;0;0;3600000
18.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;54080;88;71760;45;17640;2;4020;2;4020;2;4010;0;3600000
18.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;4;5200;2;21970;0;0;270;165892;307;221070;101;56230;3;6030;3;6010;3;6010;0;3600000
18.05.2022 06:00;0;0;0;0;0;0;0;0;0;0;12;15660;12;446625;2;30200;553;383938;566;517289;168;108740;3;6020;3;6020;2;4010;0;3600000
18.05.2022 07:00;0;0;0;0;0;0;0;0;0;0;9;11730;18;609169;0;0;818;760261;794;1131439;126;107740;3;6030;3;6020;3;6030;0;3600000
18.05.2022 08:00;0;0;0;0;0;0;0;0;0;0;6;7810;20;849089;2;16760;861;758788;741;768389;141;64381;3;6030;3;6020;3;6000;0;3600000
18.05.2022 09:00;0;0;0;0;0;0;0;0;0;0;5;6590;24;852654;2;90260;754;630959;702;742140;134;98651;2;4010;2;4020;2;4020;0;3600000
18.05.2022 10:00;0;0;0;0;0;0;0;0;0;0;8;10390;16;692501;3;10900;706;1004161;690;778898;94;42700;2;4020;2;4020;2;4020;0;3600000
18.05.2022 11:00;0;0;0;0;0;0;0;0;0;0;1;1300;20;599471;0;0;730;582112;666;595060;137;100990;2;4010;2;4020;2;4010;0;3600000
18.05.2022 12:00;0;0;0;0;0;0;0;0;0;0;5;6450;35;1312068;4;36610;747;733911;675;881639;117;123220;2;4000;2;4010;2;4010;0;3600000
18.05.2022 13:00;0;0;0;0;0;0;0;0;0;0;12;17380;28;791239;5;110450;744;658990;706;702881;125;101529;3;6020;3;6010;3;6030;0;3600000
18.05.2022 14:00;0;0;0;0;0;0;0;0;0;0;3;4200;21;962381;1;67620;883;771581;776;713727;121;80187;3;6020;3;6030;3;6030;0;3600000
18.05.2022 15:00;0;0;0;0;0;0;0;0;0;0;26;42730;32;896997;1;31370;937;989562;845;923817;124;55050;3;6030;3;6030;3;6020;0;3600000
18.05.2022 16:00;0;0;0;0;0;0;0;0;0;0;10;14500;62;1898379;0;0;969;1069170;882;1017362;78;32330;3;6010;3;6030;3;6030;0;3600000
18.05.2022 17:00;0;0;0;0;0;0;0;0;0;0;11;14240;60;1490267;2;16920;896;849634;802;763312;125;91926;3;6030;3;6030;3;6020;0;3600000
18.05.2022 18:00;0;0;0;0;0;0;0;0;0;0;3;5170;58;1639287;1;2700;802;629061;725;647540;156;71740;3;6020;3;6020;3;6010;0;3600000
18.05.2022 19:00;0;0;0;0;0;0;0;0;0;0;4;5160;7;295494;1;48820;565;377204;590;421402;140;64120;3;6030;3;6030;3;6030;0;3600000
18.05.2022 20:00;0;0;0;0;0;0;0;0;0;0;7;10340;11;321757;3;36780;450;272343;447;305829;138;43220;2;4020;2;4020;2;4000;0;3600000
18.05.2022 21:00;0;0;0;0;0;0;0;0;0;0;3;3880;10;225590;2;5820;345;223080;315;206133;123;37130;2;4020;2;4010;2;4020;0;3600000
18.05.2022 22:00;0;0;0;0;0;0;0;0;0;0;2;2590;9;137030;1;4880;231;143240;189;119060;72;23390;3;6010;3;6010;3;6030;0;3600000
18.05.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;5;64300;0;0;136;78690;108;68600;46;13820;1;2010;1;2010;1;2010;0;3600000
19.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;60500;0;0;124;73570;94;55200;68;20920;2;4020;2;4020;2;4010;0;3600000
19.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1100;0;0;57;33450;43;28440;24;9040;1;2010;1;2000;1;2010;0;3600000
19.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;26210;0;0;54;32300;37;24320;31;12750;0;0;0;0;0;0;0;3600000
19.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20160;0;0;48;30250;39;26960;26;11400;0;0;0;0;0;0;0;3600000
19.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;48140;76;52563;29;12480;2;4010;2;4020;2;4010;0;3600000
19.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;2;2600;1;640;0;0;241;143310;293;192680;95;32010;3;6020;3;6030;3;6020;0;3600000
19.05.2022 06:00;0;0;0;0;0;0;0;0;0;0;3;3910;9;359281;0;0;575;380170;528;367192;176;65370;2;4020;3;6020;3;6030;0;3600000
19.05.2022 07:00;0;0;0;0;0;0;0;0;0;0;19;24680;21;905302;6;138761;816;695211;841;1117673;151;157320;3;6041;3;6010;3;6030;0;3600000
