01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4
20.08.2020 08:00;181;2319183;88;1222921;68;1318994;10;5510;7;10790;7;6450;7;5740
20.08.2020 09:00;131;2122474;76;1176176;53;1183350;7;5540;16;14330;12;13770;11;7010
20.08.2020 10:00;138;1877588;92;1165032;51;928249;5;8680;8;18530;10;10990;9;6070
20.08.2020 11:00;123;1820591;95;1394877;59;1029164;6;3830;5;5460;9;7120;15;15950
20.08.2020 12:00;152;2366067;119;1728700;56;1144849;16;57540;22;58230;44;38928;33;19088
20.08.2020 13:00;161;2327600;82;1229322;44;1083939;10;44400;63;49379;18;14540;32;21710
20.08.2020 14:00;122;2077029;90;1387028;44;815223;4;2670;24;25670;16;15590;12;7370
20.08.2020 15:00;171;2125814;103;1512610;43;749914;19;17080;12;10260;18;12020;14;7840
20.08.2020 16:00;149;2359771;94;1393500;41;767346;7;7050;16;10450;14;12490;12;6880
20.08.2020 17:00;171;2571357;134;1503477;44;782220;11;47299;45;71375;21;18770;10;5520
20.08.2020 18:00;144;2331957;93;1118743;35;331137;11;10340;10;14880;30;19300;25;20758
20.08.2020 19:00;106;2013011;88;1118611;25;287246;8;5530;8;6390;12;9697;15;42320
20.08.2020 20:00;95;1743041;52;726006;36;625264;4;3400;11;8380;7;6390;14;9420
20.08.2020 21:00;87;964524;30;502771;29;335906;4;10150;8;5469;6;4870;3;1180
20.08.2020 22:00;54;995030;29;501556;23;315150;4;2200;5;4450;5;3920;3;1870
20.08.2020 23:00;39;827430;13;236740;9;137440;3;5150;4;3690;0;0;0;0
21.08.2020 00:00;19;274624;5;202590;5;35320;0;0;0;0;0;0;0;0
21.08.2020 01:00;12;78028;4;76490;2;33410;0;0;0;0;0;0;0;0
21.08.2020 02:00;4;89966;1;23490;4;115766;1;1080;0;0;0;0;0;0
21.08.2020 03:00;1;940;0;0;2;1200;0;0;1;800;0;0;0;0
21.08.2020 04:00;3;100806;5;198780;2;25370;0;0;0;0;0;0;0;0
21.08.2020 05:00;14;401171;6;141033;10;227010;1;2620;1;310;0;0;4;2670
21.08.2020 06:00;52;1190802;20;570650;22;747230;10;4700;3;3270;4;2740;7;5610
21.08.2020 07:00;146;2405409;135;1531470;62;1472299;5;3430;25;28670;39;28970;10;6790
21.08.2020 08:00;182;2194693;112;1155010;63;1204865;3;2220;18;46725;16;10550;5;3460
21.08.2020 09:00;130;1990080;97;1578004;55;1132579;5;2520;6;3180;7;4260;10;9550
21.08.2020 10:00;139;2142178;102;1628643;69;1281182;4;3140;13;13760;18;16510;12;10390
21.08.2020 11:00;152;2414406;93;1343480;50;1010989;5;4150;15;10900;24;18435;13;8280
21.08.2020 12:00;154;2434663;122;1633056;58;933836;29;17520;32;64145;32;23354;16;11810
21.08.2020 13:00;177;2344910;104;1331008;43;862352;4;3240;23;31820;36;21610;48;27170
21.08.2020 14:00;149;2243545;114;1412432;54;975250;13;42995;21;24974;16;43579;22;11100
21.08.2020 15:00;136;2562695;103;1185188;32;841432;6;3930;24;26465;25;17517;11;9520
21.08.2020 16:00;151;2452686;114;1319990;42;828896;9;5970;31;74910;13;8660;23;19492
21.08.2020 17:00;126;2367709;106;1146775;39;909079;10;6060;21;41227;23;17220;49;33288
21.08.2020 18:00;137;2396590;77;991025;52;1244872;8;6050;30;31790;13;10150;12;10160
21.08.2020 19:00;93;1810812;69;1300663;32;816551;11;36940;9;62910;9;5790;15;9510
21.08.2020 20:00;82;1227119;43;897134;31;647440;4;1640;9;7849;3;3806;10;7360
21.08.2020 21:00;70;1055224;32;522815;26;461128;6;5460;5;3780;10;5780;6;4250
21.08.2020 22:00;69;1056877;28;350470;17;268670;0;0;6;4420;3;2040;1;510
21.08.2020 23:00;42;893833;13;288065;14;205490;0;0;9;33870;6;6820;1;400
22.08.2020 00:00;31;557286;8;71540;14;185370;0;0;7;39086;2;760;2;1100
22.08.2020 01:00;18;445115;7;171940;10;188385;0;0;1;970;0;0;0;0
22.08.2020 02:00;11;259310;3;97365;2;30330;1;650;0;0;1;1050;0;0
22.08.2020 03:00;3;37050;5;73690;3;52490;0;0;0;0;0;0;0;0
22.08.2020 04:00;5;149852;5;147350;5;67930;0;0;0;0;0;0;0;0
22.08.2020 05:00;14;431582;3;46310;4;63490;1;2330;0;0;1;1440;0;0
22.08.2020 06:00;9;309679;10;293622;11;275950;0;0;0;0;0;0;0;0
22.08.2020 07:00;26;615836;17;341374;16;262075;2;1130;3;9890;6;4250;2;980
22.08.2020 08:00;64;1028260;46;721047;31;632486;1;610;9;69580;7;9780;5;3370
22.08.2020 09:00;89;1770559;69;1185886;46;1024147;13;12410;10;7190;5;3680;15;10260
22.08.2020 10:00;120;1989371;89;1390118;40;701689;3;1580;12;6890;21;19159;10;7070
22.08.2020 11:00;121;1794299;85;1422983;54;1226647;8;16470;6;3870;15;10650;19;15670
22.08.2020 12:00;129;1862172;95;1522535;48;770631;8;36140;15;13078;16;10829;15;8090
22.08.2020 13:00;116;1785214;77;1227030;36;703004;11;9000;16;13760;15;14090;12;6660
22.08.2020 14:00;110;1899706;61;815494;29;473764;0;0;8;52050;9;9020;18;24319
22.08.2020 15:00;110;1916439;65;1079018;34;604666;8;6010;3;2440;16;12810;53;28928
22.08.2020 16:00;104;1856064;56;1026922;39;620744;9;5660;32;30741;12;9850;10;7840
22.08.2020 17:00;104;1655977;62;841989;32;581476;5;3230;21;40350;5;3060;9;6330
22.08.2020 18:00;105;1612236;67;985574;29;417272;4;2230;12;10387;10;8799;8;4880
22.08.2020 19:00;88;1411684;62;739544;27;571430;6;3720;15;7040;26;22540;8;5050
22.08.2020 20:00;97;1513433;27;501649;27;455877;6;3590;6;6500;7;5180;7;6750
22.08.2020 21:00;53;899830;29;473370;23;381225;6;3640;6;3810;15;6970;10;5720
22.08.2020 22:00;49;916929;23;351340;20;195853;4;2145;4;4220;6;4800;4;2900
22.08.2020 23:00;44;887465;18;315130;12;203450;6;4760;3;1500;1;550;0;0
23.08.2020 00:00;32;799899;7;158910;4;5770;0;0;6;4030;2;1260;1;600
23.08.2020 01:00;19;391696;9;188150;6;208980;1;645;5;2340;2;1410;0;0
23.08.2020 02:00;9;195072;2;33690;3;93820;0;0;1;860;0;0;0;0
23.08.2020 03:00;5;200706;4;143260;2;59060;0;0;0;0;0;0;0;0
23.08.2020 04:00;9;244940;2;72840;5;42150;1;640;0;0;0;0;0;0
23.08.2020 05:00;7;80790;2;79635;6;84550;1;3660;1;360;5;4407;0;0
23.08.2020 06:00;6;77764;8;213724;6;85360;0;0;0;0;0;0;0;0
23.08.2020 07:00;16;268020;8;175410;5;177980;2;1290;3;5990;0;0;0;0
23.08.2020 08:00;35;746479;22;448953;13;260510;2;1220;0;0;0;0;5;5110
23.08.2020 09:00;54;1092076;41;582390;13;338816;4;18780;1;560;2;1450;6;8120
23.08.2020 10:00;70;1039898;35;511376;22;373801;1;250;4;3980;4;3300;10;9770
23.08.2020 11:00;71;1314149;57;711852;33;475193;5;3940;8;5700;7;5410;9;5950
23.08.2020 12:00;93;1127176;48;642970;34;670879;4;2020;3;3570;12;9320;9;6167
23.08.2020 13:00;82;1421877;66;1018011;29;499947;5;5010;2;1610;8;5109;6;5700
23.08.2020 14:00;102;1526465;41;637834;24;416926;4;1760;17;13440;10;9227;15;11522
23.08.2020 15:00;84;1330341;39;495072;28;245180;2;1140;3;2540;8;5190;19;15229
23.08.2020 16:00;97;1125718;50;694400;39;510238;5;2620;18;14429;13;10160;11;9530
23.08.2020 17:00;84;1201318;57;797991;35;505651;7;23540;6;4950;17;16280;22;13006
23.08.2020 18:00;114;1254809;67;779778;36;590900;7;52930;22;30150;12;24750;6;3989
23.08.2020 19:00;91;1386858;59;722313;32;496781;5;3570;40;47593;8;6340;11;7970
23.08.2020 20:00;91;1298551;62;801557;32;493685;6;6080;19;19640;5;3840;5;2530
23.08.2020 21:00;62;896599;26;612621;13;321142;4;3190;14;13779;5;3580;4;2120
23.08.2020 22:00;41;831508;13;243740;7;155375;0;0;1;890;1;820;2;1070
23.08.2020 23:00;36;822420;6;133851;8;179830;0;0;1;260;1;470;1;480
24.08.2020 00:00;15;302660;4;114538;12;275790;0;0;0;0;0;0;0;0
24.08.2020 01:00;3;118370;2;42606;4;38390;0;0;0;0;0;0;0;0
24.08.2020 02:00;1;53820;0;0;3;140578;0;0;0;0;0;0;0;0
24.08.2020 03:00;1;1070;0;0;0;0;0;0;0;0;0;0;0;0
24.08.2020 04:00;4;135352;2;69520;2;98240;0;0;0;0;0;0;0;0
24.08.2020 05:00;21;652493;6;120260;9;141860;2;2120;1;600;1;950;7;10158
24.08.2020 06:00;63;1230866;36;822897;33;881296;1;2190;0;0;2;1810;5;4470
24.08.2020 07:00;169;2571225;127;1571457;66;1132228;11;13080;20;42060;27;22800;11;6710
24.08.2020 08:00;189;2125434;90;1200690;58;1029443;13;45750;17;13854;9;6800;11;8760
24.08.2020 09:00;129;2061379;56;775452;68;1204856;11;9020;8;10020;8;7570;7;3730
24.08.2020 10:00;124;2035393;90;1260489;67;1644197;11;18960;17;13669;10;5810;8;4280
24.08.2020 11:00;140;2267154;99;1427406;64;1158952;4;3750;26;67410;14;11150;15;10390
24.08.2020 12:00;138;2187967;99;1434174;53;1045907;4;3140;21;19570;6;2930;8;7720
24.08.2020 13:00;168;2022628;93;1521345;59;1077889;23;24720;42;63640;9;7443;14;8340
24.08.2020 14:00;155;2214811;107;1413438;46;821732;4;5390;6;5760;13;9600;13;10860
24.08.2020 15:00;145;2565557;94;1346538;59;1092537;20;14098;34;60266;24;23749;20;11320
24.08.2020 16:00;152;2474526;113;1238476;43;990674;20;12370;18;16020;28;16730;16;14410
24.08.2020 17:00;173;2470222;132;1562591;49;945426;7;5820;18;19700;25;15890;16;11810
24.08.2020 18:00;124;2306064;93;1114904;44;880849;5;5830;29;42789;14;13120;11;8300
24.08.2020 19:00;111;2174912;78;868220;37;567865;21;32490;22;33949;20;17610;5;2280
24.08.2020 20:00;84;1295030;45;581307;24;512195;4;2520;10;10950;8;7260;7;2690
24.08.2020 21:00;61;861555;26;315270;28;549432;6;3010;10;6120;4;2450;6;4050
24.08.2020 22:00;40;757845;17;278889;13;240889;2;870;1;890;2;1550;2;1470
24.08.2020 23:00;24;473953;6;41080;5;71000;2;1970;2;1330;0;0;1;740
25.08.2020 00:00;12;228830;8;194403;3;100250;0;0;0;0;1;540;0;0
25.08.2020 01:00;9;178902;2;139908;1;1070;0;0;0;0;0;0;0;0
25.08.2020 02:00;3;120920;0;0;1;69650;0;0;0;0;0;0;0;0
25.08.2020 03:00;3;40810;2;56380;4;28190;0;0;0;0;0;0;0;0
25.08.2020 04:00;2;116900;2;50200;3;69260;0;0;0;0;0;0;0;0
25.08.2020 05:00;20;503550;10;152522;16;303840;5;6210;1;620;0;0;1;620
25.08.2020 06:00;56;1415927;27;675490;26;656130;3;1690;4;1870;5;4850;8;6080
25.08.2020 07:00;168;2361577;142;1323472;54;885836;6;5462;36;41007;13;14980;14;9180
25.08.2020 08:00;199;2453108;97;1373167;65;1057929;6;3850;27;56229;5;3670;10;6470
25.08.2020 09:00;148;1852585;88;1355722;72;900821;7;3560;49;40057;7;6450;11;6430
25.08.2020 10:00;122;1940825;108;1526640;52;1041738;7;7400;19;13190;9;7330;12;9260
25.08.2020 11:00;117;1865512;101;1416124;46;888360;12;8880;10;17810;15;9000;10;8000
25.08.2020 12:00;137;2369909;102;1567656;54;1156224;7;3740;31;26612;18;16850;9;19100
25.08.2020 13:00;151;2226632;85;1320747;50;1034476;42;44712;16;25099;19;20150;15;8450
25.08.2020 14:00;135;2177439;101;1402656;47;778669;7;4460;9;17580;8;6120;23;16190
25.08.2020 15:00;153;2504289;130;1381099;66;1300128;15;38850;38;35063;27;18890;17;10270
25.08.2020 16:00;170;2279728;110;1462598;44;884366;15;49630;27;78029;14;19540;10;5789
25.08.2020 17:00;163;2681768;145;1864422;57;991570;3;1610;26;20596;20;32726;9;5530
25.08.2020 18:00;144;2556335;102;1122113;48;994799;11;8810;11;38729;20;21527;8;4480
25.08.2020 19:00;101;1708430;65;911796;35;740519;7;38950;16;13710;14;12660;9;5980
25.08.2020 20:00;87;1617073;38;582252;26;419887;4;37440;12;8440;6;3800;12;10760
25.08.2020 21:00;54;806860;35;511372;17;183732;4;2230;13;10570;27;19490;5;2530
25.08.2020 22:00;35;726467;19;521269;12;136437;0;0;6;6140;1;330;19;13680
25.08.2020 23:00;20;362924;9;124030;8;108430;0;0;4;1960;5;3400;0;0
26.08.2020 00:00;7;71140;6;194200;5;248669;0;0;0;0;0;0;0;0
26.08.2020 01:00;3;107910;1;15970;1;66761;0;0;0;0;0;0;0;0
26.08.2020 02:00;2;82065;2;70070;2;16910;0;0;0;0;0;0;0;0
26.08.2020 03:00;1;800;0;0;3;20530;0;0;0;0;0;0;0;0
26.08.2020 04:00;6;262520;2;48840;5;147620;0;0;0;0;0;0;0;0
26.08.2020 05:00;14;400423;6;196958;17;522620;3;2670;0;0;0;0;2;1680
26.08.2020 06:00;59;1291629;28;783555;25;612538;1;530;9;20720;5;3440;6;5440
26.08.2020 07:00;151;2367949;130;1620856;84;1309311;13;16020;37;29532;28;38150;22;17190
26.08.2020 08:00;189;2506616;94;1100760;69;1517188;7;25850;21;15450;15;13750;5;4360
26.08.2020 09:00;135;2215714;75;868081;61;1082748;12;7880;21;54450;14;10610;19;21440
26.08.2020 10:00;122;1889267;95;1324375;72;1448392;8;5500;13;9190;19;47620;2;1060
26.08.2020 11:00;137;1877679;85;1358578;74;1240587;12;9570;11;12490;11;7250;22;17150
26.08.2020 12:00;134;2131414;88;1298899;63;1139491;10;26380;22;64935;19;17070;6;7450
26.08.2020 13:00;141;2293132;97;1420985;72;1244960;15;11870;27;42059;28;23980;14;10070
26.08.2020 14:00;136;2172392;89;1506772;47;844505;6;30320;7;9370;25;29976;11;6320
26.08.2020 15:00;155;2431636;92;1665120;51;1047404;7;6830;19;28730;13;9660;28;15200
26.08.2020 16:00;169;2292301;111;1435455;64;1200810;11;18680;56;87448;28;32719;9;8710
26.08.2020 17:00;159;2537030;135;1423090;61;987941;15;21320;8;12920;10;7030;9;6580
26.08.2020 18:00;121;2446405;80;1486662;49;728616;6;5440;10;30910;16;22740;11;12090
26.08.2020 19:00;109;1913234;69;1035929;45;804215;6;4080;11;7940;8;4339;17;11610
26.08.2020 20:00;84;1401422;45;653425;31;584650;2;1350;3;1750;9;13290;4;2520
26.08.2020 21:00;72;1206901;39;612563;20;267652;0;0;5;3980;6;3550;4;2610
26.08.2020 22:00;52;961934;36;579018;18;238848;3;2640;0;0;4;2100;3;1380
26.08.2020 23:00;29;680414;15;333184;11;196730;1;600;1;1580;1;1140;0;0
27.08.2020 00:00;13;267610;5;195100;5;71140;1;330;0;0;0;0;1;410
27.08.2020 01:00;7;65920;5;156258;4;155389;0;0;1;1440;0;0;0;0
27.08.2020 02:00;4;151120;0;0;0;0;0;0;1;920;0;0;0;0
27.08.2020 03:00;2;70870;0;0;2;1340;0;0;0;0;0;0;0;0
27.08.2020 04:00;4;184074;1;16910;1;44830;0;0;0;0;0;0;0;0
27.08.2020 05:00;15;353400;13;368810;17;328636;1;1300;0;0;0;0;4;2790
27.08.2020 06:00;60;1287701;27;741762;28;645757;2;1620;6;3020;2;3130;4;2970
27.08.2020 07:00;155;2517466;119;1223522;80;1415602;14;47310;53;92306;20;17800;12;11970
27.08.2020 08:00;179;2382220;83;1176772;55;1083563;5;2830;31;27210;19;16999;4;3240
27.08.2020 09:00;126;1978642;99;1415285;60;1404914;5;4180;26;23630;15;12140;12;7150
27.08.2020 10:00;123;2001191;86;1471753;60;1115013;7;6580;34;23352;6;7200;11;6200
27.08.2020 11:00;141;2008168;91;1309378;64;1270734;6;10790;11;8240;11;11196;9;5670
27.08.2020 12:00;144;1945860;103;1577818;42;659309;10;15480;41;42370;23;15210;18;14160
27.08.2020 13:00;149;2068324;120;1496989;61;1056825;25;15829;43;64080;31;28868;25;20530
27.08.2020 14:00;135;2276112;90;1235929;63;1043277;16;13918;27;31979;14;16280;27;23810
27.08.2020 15:00;164;2447967;109;1537476;61;955730;14;8710;31;31090;27;32010;14;10450
27.08.2020 16:00;171;2374841;131;1786067;56;1047762;9;6220;19;17298;17;10520;29;19157
27.08.2020 17:00;177;2330516;118;1314630;61;1088077;9;6360;12;11620;17;15380;14;8540
27.08.2020 18:00;162;2522138;103;1083845;54;921611;8;14890;19;28330;27;30760;18;11059
27.08.2020 19:00;119;2312745;84;1081930;35;632291;5;5520;19;13960;18;16240;9;4660
27.08.2020 20:00;91;1556554;53;801474;36;613011;5;4940;34;34318;11;8520;3;3020
27.08.2020 21:00;74;1156382;45;697467;27;439767;1;540;7;5760;7;4870;4;2049
27.08.2020 22:00;53;826118;22;352980;13;237767;4;3220;7;4500;0;0;2;980
27.08.2020 23:00;30;818777;8;85490;9;210362;2;1150;1;1300;2;1780;0;0
28.08.2020 00:00;10;125620;7;154580;6;86310;0;0;0;0;0;0;0;0
28.08.2020 01:00;4;91140;1;39360;3;113150;0;0;0;0;0;0;1;530
28.08.2020 02:00;7;292635;1;40930;3;13550;0;0;0;0;0;0;1;1840
28.08.2020 03:00;3;68440;0;0;5;147090;0;0;0;0;0;0;0;0
28.08.2020 04:00;6;205340;0;0;4;114950;0;0;0;0;0;0;0;0
28.08.2020 05:00;19;409896;7;173715;14;276747;1;1050;0;0;0;0;0;0
28.08.2020 06:00;54;1228948;27;679284;28;638788;3;1920;1;660;7;22870;7;9380
28.08.2020 07:00;167;2226938;133;1602668;60;1130067;12;8810;39;66870;18;12430;21;12911
28.08.2020 08:00;164;2271650;76;1081056;57;1145110;9;6430;16;62660;16;11750;7;3090
28.08.2020 09:00;154;2124364;87;1192288;70;1156933;9;7390;18;26130;11;7290;16;10270
28.08.2020 10:00;150;2186920;86;1443713;47;849547;4;27260;14;50480;9;8730;10;8230
28.08.2020 11:00;133;2128029;111;1812871;78;1303475;9;11240;14;88400;26;17267;15;11910
28.08.2020 12:00;157;2533744;113;1644705;58;1228892;24;16980;33;26986;16;12640;33;25190
28.08.2020 13:00;151;2549559;116;1635240;70;1433580;18;9640;65;80197;17;11440;31;16069
28.08.2020 14:00;156;2540534;119;1519732;59;1105378;30;21220;23;83760;17;11820;18;11820
28.08.2020 15:00;166;2432162;108;1760827;56;720701;9;8790;30;17700;13;14820;11;6400
28.08.2020 16:00;146;2488348;102;1513021;66;1350684;11;8340;40;61529;12;9580;17;18870
28.08.2020 17:00;155;2694720;117;1611440;47;1004565;10;5740;8;17960;35;18069;15;11450
28.08.2020 18:00;125;2322650;88;1632912;53;824719;6;3830;15;17240;30;36330;12;6880
28.08.2020 19:00;98;1957805;62;1013731;38;722870;5;3250;5;41250;10;8030;14;8800
28.08.2020 20:00;95;1308563;60;843117;31;570826;2;1200;7;5480;6;6880;10;6460
28.08.2020 21:00;70;968349;37;536873;20;313720;0;0;7;3660;3;1920;7;4900
28.08.2020 22:00;65;1073698;23;438990;19;259400;1;810;4;4330;4;2380;1;510
28.08.2020 23:00;43;684540;22;314645;11;158643;2;1820;4;3450;2;1140;5;4450
29.08.2020 00:00;28;642360;10;312020;3;126757;0;0;1;340;2;1160;0;0
29.08.2020 01:00;14;277960;4;69800;8;73810;0;0;2;1200;0;0;2;920
29.08.2020 02:00;11;400270;5;181370;5;196490;0;0;1;510;0;0;0;0
29.08.2020 03:00;6;181080;4;227560;3;94890;0;0;0;0;0;0;0;0
29.08.2020 04:00;2;33410;4;150621;2;107100;0;0;0;0;0;0;0;0
29.08.2020 05:00;8;168020;4;87100;10;298688;0;0;2;1390;0;0;1;1270
29.08.2020 06:00;14;393840;6;193456;13;249819;3;2010;1;590;0;0;1;280
29.08.2020 07:00;31;700217;20;467199;15;321215;1;680;1;1020;3;1950;8;4535
29.08.2020 08:00;87;1368784;46;710813;31;410949;1;820;4;7600;7;6390;10;6889
29.08.2020 09:00;106;1824733;67;1221410;42;923913;7;4880;4;2870;10;7567;11;23067
29.08.2020 10:00;106;1861598;92;1267247;46;979014;2;1210;16;16430;6;5770;15;8830
29.08.2020 11:00;126;1814148;105;1338547;57;1303302;3;1140;9;7180;16;9700;9;14280
29.08.2020 12:00;138;1864554;91;1203632;41;1050224;10;14550;6;5550;11;10760;10;7080
29.08.2020 13:00;119;2076568;84;1349395;44;602269;2;1010;16;13494;5;2420;22;21240
29.08.2020 14:00;124;1886412;87;1400289;58;1225919;5;2460;13;15850;11;8450;10;7940
29.08.2020 15:00;111;2206701;69;1165483;29;692913;19;15905;5;6880;13;14790;22;17210
29.08.2020 16:00;98;1602592;64;895307;38;889756;3;2140;12;13230;14;11069;11;6660
29.08.2020 17:00;102;1766720;77;1219489;43;674974;11;5270;13;9120;6;3230;22;11010
29.08.2020 18:00;108;1606628;63;929826;41;875962;8;5450;6;4610;8;5580;4;2280
29.08.2020 19:00;95;1565570;60;1085583;35;627960;6;3570;8;5390;4;2280;5;3250
29.08.2020 20:00;82;1284552;34;664586;20;352320;5;3280;6;5470;13;12030;4;2160
29.08.2020 21:00;61;921552;34;563539;22;470914;2;1130;15;10100;12;9430;4;3640
29.08.2020 22:00;47;850926;29;628449;11;212274;5;2000;3;4130;3;3090;3;2310
29.08.2020 23:00;40;927876;13;190925;16;250101;6;8190;8;4360;0;0;2;710
30.08.2020 00:00;29;634364;10;232470;9;143330;0;0;1;620;1;380;2;1750
30.08.2020 01:00;25;713109;8;213181;10;160831;1;350;2;1100;1;410;0;0
30.08.2020 02:00;7;185200;3;64830;6;118370;0;0;0;0;0;0;0;0
30.08.2020 03:00;9;175726;4;103470;7;287500;0;0;0;0;0;0;0;0
30.08.2020 04:00;4;159980;2;102270;4;28320;0;0;2;1860;0;0;0;0
30.08.2020 05:00;4;89920;4;137550;2;2680;1;1790;0;0;0;0;0;0
30.08.2020 06:00;10;405709;6;237884;6;72070;0;0;0;0;0;0;0;0
30.08.2020 07:00;12;346510;14;398105;3;87510;1;440;0;0;0;0;0;0
30.08.2020 08:00;32;487264;18;463698;17;381840;0;0;1;750;9;6930;2;1820
30.08.2020 09:00;50;859754;40;624330;22;378210;1;670;7;7110;2;4190;5;3620
30.08.2020 10:00;70;1077789;49;794156;23;244316;3;2000;6;14180;9;5320;6;5480
30.08.2020 11:00;78;1168916;56;630620;28;511806;2;2120;6;3570;18;24700;15;11300
30.08.2020 12:00;93;1440395;49;892603;28;502296;2;960;16;17660;15;16050;8;4590
30.08.2020 13:00;112;1278719;68;934352;32;575148;8;5450;5;18820;5;3960;8;6180
30.08.2020 14:00;76;1275286;47;634226;20;369389;6;3720;3;2580;5;4990;11;6750
30.08.2020 15:00;91;1287145;52;782913;28;424026;5;4560;8;13160;8;4640;9;6230
30.08.2020 16:00;103;1395115;47;709816;32;432695;6;3990;18;11580;21;12794;19;8020
30.08.2020 17:00;95;1340497;64;796686;44;725704;3;1820;11;19980;13;11990;19;11135
30.08.2020 18:00;97;1198635;54;806492;30;519976;6;27638;5;5210;10;10168;8;4940
30.08.2020 19:00;71;1179354;41;773146;22;353110;4;4230;4;4370;3;5510;8;6940
30.08.2020 20:00;86;1256899;31;581492;29;469756;2;810;4;1960;1;1260;2;1330
30.08.2020 21:00;34;755490;12;242110;18;374230;0;0;1;880;1;570;5;3680
30.08.2020 22:00;37;737856;14;160920;9;280374;1;330;0;0;3;2200;1;520
30.08.2020 23:00;17;407760;13;283306;4;156939;0;0;0;0;0;0;1;490
31.08.2020 00:00;8;195876;6;212990;6;163470;0;0;0;0;3;2780;0;0
31.08.2020 01:00;7;80790;4;94770;4;142584;0;0;0;0;0;0;0;0
31.08.2020 02:00;0;0;3;21200;2;60260;0;0;0;0;0;0;0;0
31.08.2020 03:00;3;105360;0;0;2;1210;0;0;0;0;0;0;0;0
31.08.2020 04:00;0;0;1;60390;0;0;1;840;0;0;0;0;0;0
31.08.2020 05:00;19;650528;6;136015;13;185416;2;4230;1;760;2;1500;2;1830
31.08.2020 06:00;56;1404026;33;697648;27;684799;4;3520;4;3500;1;730;3;4170
31.08.2020 07:00;164;2416853;144;1591841;73;1193655;5;9280;24;15260;16;14590;10;6220
31.08.2020 08:00;168;2218831;91;1253296;65;1131903;17;16090;38;55692;15;10700;6;3620
31.08.2020 09:00;145;2144881;63;960164;63;1113044;9;36490;36;31018;4;2590;15;9150
31.08.2020 10:00;140;2040611;104;1567964;61;1092711;8;6410;7;8730;7;4140;8;6610
31.08.2020 11:00;126;1934501;88;1709343;48;1140560;10;6550;11;25186;8;4200;19;14529
31.08.2020 12:00;145;2524335;122;1856036;55;1091141;9;49350;31;59210;38;22100;12;7530
31.08.2020 13:00;147;2108203;92;1319673;49;1055828;34;47980;29;18758;14;8890;13;7960
31.08.2020 14:00;142;2282190;130;1910954;50;775424;6;4270;10;14930;15;11470;19;12310
31.08.2020 15:00;135;2424311;109;1801841;70;1351003;13;10970;30;28610;20;15496;17;9700
31.08.2020 16:00;158;2476438;99;1405746;58;1271314;20;11670;33;35300;49;45135;19;11658
31.08.2020 17:00;175;2540417;139;1656526;49;651466;12;7410;22;77113;18;16870;15;14450
31.08.2020 18:00;140;2487311;93;1407096;49;941622;4;1550;25;31552;18;14800;36;18430
31.08.2020 19:00;102;2079031;57;1435044;35;697480;4;1940;27;54930;9;6100;7;5690
31.08.2020 20:00;75;1390825;45;970755;25;434330;6;3710;6;4850;12;42880;7;4450
31.08.2020 21:00;62;956814;28;640851;30;494984;2;1210;0;0;14;10128;4;2630
31.08.2020 22:00;45;806297;22;360760;10;117850;1;500;4;2660;1;620;4;5380
31.08.2020 23:00;24;404556;10;286610;3;65500;1;470;0;0;0;0;0;0
01.09.2020 00:00;2;83350;5;1880;4;203381;0;0;0;0;0;0;0;0
01.09.2020 01:00;4;95820;1;1610;2;69800;0;0;0;0;0;0;0;0
01.09.2020 02:00;4;120680;3;74760;3;61350;0;0;0;0;0;0;0;0
01.09.2020 03:00;5;183063;0;0;3;5240;0;0;0;0;0;0;0;0
01.09.2020 04:00;1;670;3;86310;1;22410;0;0;0;0;0;0;0;0
01.09.2020 05:00;15;433323;6;201190;11;271753;3;2430;0;0;0;0;5;3580
01.09.2020 06:00;60;1192140;30;702651;22;535567;4;2469;3;8440;1;1230;6;5480
01.09.2020 07:00;176;2308390;131;1448015;67;1189917;11;6510;35;32800;23;21100;18;10240
01.09.2020 08:00;184;2285936;90;1090083;62;1309319;7;4660;27;50330;7;5040;12;10800
01.09.2020 09:00;137;1919319;88;1308024;73;1298151;6;4790;17;16810;8;5240;7;4950
01.09.2020 10:00;136;1897299;93;1366060;48;828161;5;4590;18;27268;8;8120;8;5900
01.09.2020 11:00;132;1839676;86;1232077;51;863114;8;4930;11;8500;26;17180;10;10990
01.09.2020 12:00;144;2367950;92;1234620;43;830431;12;9910;39;38789;26;26050;32;16110
01.09.2020 13:00;149;2296509;107;1553973;64;1149464;24;32220;30;50215;16;18030;14;9410
01.09.2020 14:00;120;2058006;114;1616913;55;989481;9;8070;10;9060;16;12037;15;9950
01.09.2020 15:00;148;2478013;127;1688757;50;1055594;14;12620;41;66239;25;22430;21;17950
01.09.2020 16:00;178;2435488;129;1611592;54;1070362;9;10900;22;32730;16;12060;18;15940
01.09.2020 17:00;196;2513822;143;1794448;57;955784;8;3950;14;12160;20;14040;30;20060
01.09.2020 18:00;152;2455713;114;1164534;48;854594;7;4560;72;81729;22;18919;8;4670
