01.06.2020 00:00;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_V11;Vwz_V11;Bel_V111;Vwz_V111;Bel_V5;Vwz_V5;Bel_V51;Vwz_V51
05.06.2021 22:00;1;870;0;0;172;133778;150;145246;69;37110;134;87717
05.06.2021 23:00;0;0;0;0;131;102019;101;99130;47;22600;96;63670
06.06.2021 00:00;0;0;0;0;99;73950;86;79110;32;15420;71;42650
06.06.2021 01:00;0;0;0;0;60;38420;49;46472;17;8020;43;26710
06.06.2021 02:00;0;0;0;0;20;11320;19;14960;6;2870;13;8090
06.06.2021 03:00;0;0;0;0;17;11840;15;15510;6;3070;15;9890
06.06.2021 04:00;0;0;0;0;9;6080;8;6500;3;1390;9;4060
06.06.2021 05:00;0;0;0;0;21;11020;16;16880;4;1460;12;8640
06.06.2021 06:00;0;0;0;0;30;30140;31;32319;5;1510;11;6310
06.06.2021 07:00;1;560;1;670;43;42180;44;45500;4;1350;10;3420
06.06.2021 08:00;1;520;0;0;94;85230;91;87630;3;420;33;8469
06.06.2021 09:00;2;1630;1;550;144;129948;147;137300;10;2100;41;11920
06.06.2021 10:00;2;2170;2;1190;227;220510;223;225850;16;3710;69;19316
06.06.2021 11:00;10;12240;15;8970;291;298768;292;361707;14;3410;63;18900
06.06.2021 12:00;7;6950;9;35710;339;334529;323;402038;19;5180;67;21000
06.06.2021 13:00;13;15111;7;6959;350;392082;357;385488;21;5680;118;36238
06.06.2021 14:00;7;9590;13;10080;362;425409;396;500105;22;6430;128;43530
06.06.2021 15:00;12;8820;30;52398;306;383632;330;422032;29;7160;105;32190
06.06.2021 16:00;10;7920;14;9900;297;324470;306;353259;30;7970;122;46886
06.06.2021 17:00;25;31666;23;23820;321;396745;340;425860;15;4780;133;45450
06.06.2021 18:00;6;9659;6;7630;306;353148;323;348669;15;3840;108;33130
06.06.2021 19:00;5;3360;5;3410;247;268964;258;327660;16;6520;93;30970
06.06.2021 20:00;11;11169;5;3500;176;180989;174;253520;9;3100;78;23890
06.06.2021 21:00;3;2320;0;0;164;114810;144;145200;35;16330;76;40090
06.06.2021 22:00;0;0;0;0;93;70637;74;70507;35;18260;75;46050
06.06.2021 23:00;0;0;0;0;63;41950;49;44876;18;8750;44;24819
07.06.2021 00:00;0;0;0;0;21;13020;17;15090;4;2370;16;9590
07.06.2021 01:00;0;0;0;0;5;4300;6;4890;2;740;5;2990
07.06.2021 02:00;0;0;0;0;7;4150;6;5529;3;1210;5;2760
07.06.2021 03:00;0;0;0;0;18;11510;15;13070;3;1310;9;5630
07.06.2021 04:00;0;0;0;0;28;49020;25;38410;12;8770;21;13770
07.06.2021 05:00;0;0;0;0;75;276297;82;198178;50;31100;79;55840
07.06.2021 06:00;3;2480;1;540;225;531452;272;312830;48;21350;199;127190
07.06.2021 07:00;40;96930;10;9330;446;787606;486;809317;53;29470;315;197260
07.06.2021 08:00;48;42840;22;17910;445;681139;449;782227;50;29820;190;80900
07.06.2021 09:00;10;10750;6;39517;332;405530;349;462540;29;12290;136;52250
07.06.2021 10:00;15;14682;10;14840;353;438050;349;484717;33;204755;113;44925
07.06.2021 11:00;4;3040;11;7620;388;468846;390;503371;31;75060;174;104659
07.06.2021 12:00;15;12400;93;102723;367;478699;385;614287;24;14060;172;64276
07.06.2021 13:00;16;15309;59;48739;451;624012;469;813224;42;20550;147;53110
07.06.2021 14:00;17;10500;22;20600;501;620055;488;654640;24;10140;166;60920
07.06.2021 15:00;27;25570;41;51907;588;732138;573;874600;46;66650;187;93120
07.06.2021 16:00;19;19570;37;32570;707;898842;704;1165588;37;22000;259;95460
07.06.2021 17:00;18;15869;28;20040;570;708949;571;812709;36;11099;225;72499
07.06.2021 18:00;12;13050;17;18050;475;583348;495;676447;31;10720;222;83210
07.06.2021 19:00;11;11970;13;12440;276;313187;287;355204;15;5430;100;31528
07.06.2021 20:00;4;16890;4;5680;199;209590;192;205820;1;250;74;25170
07.06.2021 21:00;3;3780;1;2210;163;128065;154;179504;37;19270;68;39340
07.06.2021 22:00;1;680;1;610;116;96740;98;96790;52;27830;93;62236
07.06.2021 23:00;0;0;0;0;53;39280;51;43960;87;86980;39;21700
08.06.2021 00:00;0;0;0;0;25;16250;22;17840;11;5720;13;8420
08.06.2021 01:00;0;0;0;0;17;9560;14;11850;7;3120;13;7460
08.06.2021 02:00;0;0;0;0;8;4460;5;4260;4;1680;6;3980
08.06.2021 03:00;0;0;0;0;8;5000;10;10730;4;3430;6;3640
08.06.2021 04:00;0;0;0;0;30;21380;25;25620;12;6200;21;13648
08.06.2021 05:00;0;0;0;0;83;66240;77;85190;21;9710;38;21070
08.06.2021 06:00;1;1310;2;1130;244;222720;246;268818;9;3480;67;24600
08.06.2021 07:00;68;89923;20;46830;458;557121;474;833152;41;17070;183;67390
08.06.2021 08:00;107;92002;20;21640;441;677017;461;802505;51;21560;159;61824
08.06.2021 09:00;8;9880;20;24560;369;427280;365;508122;44;31550;111;40958
08.06.2021 10:00;15;11219;12;74080;346;418429;327;453532;36;39960;134;64820
08.06.2021 11:00;8;6570;8;6850;429;450030;403;472260;41;14020;112;36660
08.06.2021 12:00;11;9040;77;61608;425;591843;436;750109;39;37330;140;75590
08.06.2021 13:00;17;19100;78;72466;501;704630;508;980606;48;21940;212;71570
08.06.2021 14:00;23;30566;58;40863;495;750823;476;882757;49;97860;190;143496
08.06.2021 15:00;24;22800;41;29560;620;844738;630;999127;68;41120;229;120450
08.06.2021 16:00;30;34680;39;32530;704;900916;737;1107285;70;74789;294;158039
08.06.2021 17:00;21;22010;24;29850;652;854428;671;1012353;51;18910;244;89374
08.06.2021 18:00;26;23690;24;26667;548;694916;559;934413;51;17120;205;76429
08.06.2021 19:00;8;7140;9;19050;324;347799;335;435759;15;6350;80;25970
08.06.2021 20:00;2;1050;4;2190;201;205785;214;222570;12;3630;68;22170
08.06.2021 21:00;1;880;4;2340;166;151440;158;166650;32;13380;87;41860
08.06.2021 22:00;2;1950;2;2420;136;110160;117;138138;59;33150;101;70150
08.06.2021 23:00;0;0;0;0;61;38100;47;42340;17;7850;43;24550
09.06.2021 00:00;0;0;0;0;31;22960;28;26560;7;3720;25;13050
09.06.2021 01:00;0;0;0;0;16;11380;14;12740;5;2450;11;5680
09.06.2021 02:00;0;0;0;0;5;3260;6;5130;2;1050;4;2420
09.06.2021 03:00;0;0;0;0;6;3800;7;7310;3;1389;5;2850
09.06.2021 04:00;0;0;0;0;22;11840;22;21090;7;2920;15;8920
09.06.2021 05:00;0;0;0;0;82;144880;86;162413;9;4340;31;13498
09.06.2021 06:00;2;3950;0;0;242;238220;253;268940;18;9840;94;34229
09.06.2021 07:00;68;94661;42;33765;425;552859;441;788372;38;20960;145;50050
09.06.2021 08:00;42;52069;22;40260;446;556047;445;633040;31;68760;133;69790
09.06.2021 09:00;20;15949;12;40290;347;399050;363;416820;20;41380;74;33560
09.06.2021 10:00;8;6470;6;5190;354;369820;348;460644;37;32910;73;82030
09.06.2021 11:00;16;18410;10;16270;388;469518;388;544369;69;51900;99;84430
09.06.2021 12:00;25;19310;92;80513;437;577250;433;720888;90;86280;129;286896
09.06.2021 13:00;16;13680;65;65686;428;620910;457;936836;64;105900;151;124890
09.06.2021 14:00;33;36609;56;41315;491;675933;521;787510;49;13780;157;65910
09.06.2021 15:00;30;23268;46;47018;645;880776;675;1083418;88;79390;271;157070
09.06.2021 16:00;14;13610;39;60390;682;1005502;717;1245658;91;84380;251;149647
09.06.2021 17:00;31;37739;33;29756;612;825362;646;1068783;51;22930;150;52620
09.06.2021 18:00;14;13790;26;20550;477;578350;511;725907;27;19740;210;98270
09.06.2021 19:00;9;7160;7;4970;277;324520;299;351292;14;6300;192;101210
09.06.2021 20:00;2;1260;7;5660;227;266090;257;319821;22;6850;127;50200
09.06.2021 21:00;2;1060;5;3810;170;169062;178;201620;33;14760;97;49038
09.06.2021 22:00;0;0;2;1140;138;100369;120;109009;58;30970;106;71246
09.06.2021 23:00;0;0;0;0;74;52230;64;57760;20;9510;52;33340
10.06.2021 00:00;0;0;0;0;40;25210;29;25560;11;5530;27;16680
10.06.2021 01:00;0;0;0;0;14;9850;14;12400;6;2810;13;8140
10.06.2021 02:00;0;0;0;0;11;7630;9;6800;4;1950;8;5360
10.06.2021 03:00;0;0;0;0;9;5010;7;6150;2;890;5;2050
10.06.2021 04:00;0;0;0;0;29;17500;31;25869;12;5990;21;12400
10.06.2021 05:00;0;0;0;0;82;174300;79;188530;9;4890;32;11550
10.06.2021 06:00;3;2140;0;0;235;233890;244;244448;18;9330;98;31869
10.06.2021 07:00;23;19980;22;27959;441;475128;467;688284;41;44550;222;89840
10.06.2021 08:00;79;86808;44;25707;424;589678;442;733883;36;36860;156;87238
10.06.2021 09:00;8;7520;13;10610;379;421334;388;486047;39;85980;101;82900
10.06.2021 10:00;5;4670;11;8826;355;332612;362;460909;19;16100;75;49400
10.06.2021 11:00;10;9010;11;8210;366;392617;371;504110;67;59533;82;60980
10.06.2021 12:00;9;8956;115;80444;405;707588;425;966027;111;520580;132;182160
10.06.2021 13:00;26;24828;98;121446;482;731175;433;1490344;130;148409;206;256720
10.06.2021 14:00;18;14479;51;35019;535;650344;538;782306;36;26200;207;81800
10.06.2021 15:00;18;24900;39;62840;662;853886;685;1101798;60;23730;223;79399
10.06.2021 16:00;32;30339;52;48399;655;860100;694;1137748;65;21400;294;128620
10.06.2021 17:00;19;31640;39;43118;603;780497;650;1054533;58;17100;219;79065
10.06.2021 18:00;23;25610;39;30747;543;675679;576;923138;28;12010;295;145666
10.06.2021 19:00;10;7660;14;27718;336;412690;371;557800;11;7200;222;122470
10.06.2021 20:00;0;0;15;42589;208;217794;232;274700;2;410;66;24460
10.06.2021 21:00;4;3780;0;0;185;188976;202;214694;31;12990;94;42811
10.06.2021 22:00;0;0;2;750;176;138160;149;146010;82;40640;134;90170
10.06.2021 23:00;0;0;0;0;97;70990;86;77250;23;10698;70;40150
11.06.2021 00:00;0;0;0;0;38;25380;31;27980;13;6720;26;14490
11.06.2021 01:00;0;0;0;0;11;7120;10;9270;4;2140;9;5400
11.06.2021 02:00;0;0;0;0;13;7480;14;10860;5;2360;12;6470
11.06.2021 03:00;0;0;0;0;7;4970;10;8450;2;770;8;4380
11.06.2021 04:00;0;0;0;0;30;17490;31;25990;10;4520;19;11900
11.06.2021 05:00;0;0;0;0;67;172508;67;186368;6;3930;20;7220
11.06.2021 06:00;2;1120;2;2240;253;249580;262;265511;20;14120;100;34700
11.06.2021 07:00;63;65779;7;4790;445;454738;444;720419;39;45970;235;122069
11.06.2021 08:00;85;109046;25;36720;441;475979;440;784938;64;44930;225;130508
11.06.2021 09:00;26;22800;13;44130;357;396937;369;477619;31;18550;146;86671
11.06.2021 10:00;13;14450;10;37430;358;368609;383;461810;29;23760;143;151040
11.06.2021 11:00;8;6640;20;32120;419;466927;411;535025;79;169730;112;96670
11.06.2021 12:00;18;17955;78;77348;543;734745;568;962885;153;142180;190;226910
11.06.2021 13:00;11;8280;55;47463;643;965012;537;1667733;87;76740;120;100230
11.06.2021 14:00;15;12180;44;38480;688;878480;706;969067;35;10250;145;259780
11.06.2021 15:00;24;45200;55;61957;594;802127;612;962025;78;49340;338;172690
11.06.2021 16:00;28;30735;51;110987;564;1009840;599;1284344;133;130460;278;209580
11.06.2021 17:00;19;18910;21;32739;542;697501;598;954138;89;130730;208;192289
11.06.2021 18:00;17;17760;19;45720;485;639396;504;758075;21;11612;199;84370
11.06.2021 19:00;17;13056;14;10988;374;427260;403;584619;29;14170;242;133910
11.06.2021 20:00;7;19280;5;3780;258;309659;268;382330;17;22020;102;35220
11.06.2021 21:00;3;2410;2;880;184;191870;185;205860;30;14380;98;49170
11.06.2021 22:00;1;590;0;0;148;119150;120;128510;67;35780;112;77410
11.06.2021 23:00;0;0;0;0;124;96500;111;103435;39;19780;91;61790
12.06.2021 00:00;0;0;0;0;98;67000;83;76880;38;18979;68;41820
12.06.2021 01:00;0;0;0;0;52;36280;46;42320;18;8670;35;24840
12.06.2021 02:00;0;0;0;0;30;22060;27;25750;10;5900;27;18390
12.06.2021 03:00;0;0;0;0;12;8820;11;9390;4;2050;11;6070
12.06.2021 04:00;0;0;0;0;17;7950;15;11290;5;1940;11;6660
12.06.2021 05:00;0;0;0;0;41;196457;41;202657;7;4600;16;7360
12.06.2021 06:00;0;0;0;0;108;114520;110;114260;13;8420;47;16970
12.06.2021 07:00;0;0;1;920;138;124997;146;157101;12;18370;57;21380
12.06.2021 08:00;2;1540;6;3380;176;156518;179;209587;10;7380;54;22600
12.06.2021 09:00;13;13110;13;57165;328;360188;340;443110;16;5410;60;20770
12.06.2021 10:00;15;17440;9;6480;358;332961;361;453619;23;7080;81;163550
12.06.2021 11:00;37;29140;15;16390;428;467300;494;1196095;72;652253;144;255448
12.06.2021 12:00;19;19759;16;11610;365;465860;387;582165;98;196000;206;438520
12.06.2021 13:00;29;19458;18;21150;427;505017;438;693217;82;46000;169;222139
12.06.2021 14:00;22;18930;25;16357;436;655012;442;928095;64;88523;209;148476
12.06.2021 15:00;12;36780;19;12870;410;510204;420;602919;21;7430;147;44020
12.06.2021 16:00;14;13136;5;4000;407;393647;400;431807;29;7100;143;42060
12.06.2021 17:00;10;7010;20;50807;349;407219;359;495447;25;6160;106;27130
12.06.2021 18:00;24;24070;29;24272;299;441918;306;503720;35;21000;158;96540
12.06.2021 19:00;9;24110;15;11059;260;281460;297;388754;23;14100;128;61210
12.06.2021 20:00;3;2230;2;1490;226;240250;223;245870;3;450;98;31200
12.06.2021 21:00;3;1620;3;1810;217;218520;211;259059;38;16890;103;48610
12.06.2021 22:00;0;0;1;930;187;142218;155;157640;73;36870;141;94520
12.06.2021 23:00;3;3300;0;0;145;111840;120;118720;40;20200;106;66700
13.06.2021 00:00;0;0;0;0;111;78050;89;82960;37;18467;77;48339
13.06.2021 01:00;0;0;0;0;49;36580;49;44726;20;10280;39;24526
13.06.2021 02:00;0;0;0;0;29;19610;23;19680;7;3530;21;11886
13.06.2021 03:00;0;0;0;0;15;12920;15;13540;3;1230;13;8420
13.06.2021 04:00;0;0;0;0;22;14930;21;21480;7;2940;18;11330
13.06.2021 05:00;0;0;0;0;20;181366;18;183026;6;3070;9;5230
13.06.2021 06:00;0;0;0;0;29;26440;28;28260;1;490;12;3490
13.06.2021 07:00;0;0;0;0;36;27415;38;36420;15;10010;27;12640
13.06.2021 08:00;1;560;4;2800;109;89130;111;109742;19;14730;47;29100
13.06.2021 09:00;2;1290;5;3750;159;150300;181;166300;4;2200;61;147069
13.06.2021 10:00;11;47420;9;8970;311;345448;329;368674;14;5720;79;3055778
13.06.2021 11:00;11;11660;27;19857;332;335490;340;414580;45;14650;295;1492953
13.06.2021 12:00;11;6200;23;58530;362;394700;373;602026;61;18220;59;415600
13.06.2021 13:00;8;16820;12;41929;334;393586;247;1935977;31;12730;58;1022461
13.06.2021 14:00;13;11929;16;57459;377;481164;405;485046;13;3080;63;395529
13.06.2021 15:00;17;19339;7;4840;335;377347;369;448564;42;10120;144;83190
13.06.2021 16:00;16;12168;19;19380;298;391386;324;495550;41;9940;123;50780
13.06.2021 17:00;22;22180;16;43899;313;357970;344;438379;31;16240;78;26980
13.06.2021 18:00;7;9569;14;16330;332;424583;335;444924;17;10970;165;71580
13.06.2021 19:00;17;15020;14;37448;271;288457;303;403669;23;7460;160;82009
13.06.2021 20:00;9;9820;4;3247;237;291730;259;353399;13;5070;79;23370
13.06.2021 21:00;1;350;9;4769;178;178935;170;193103;27;11970;91;39610
13.06.2021 22:00;0;0;3;2020;133;101740;115;111780;54;27557;103;66270
13.06.2021 23:00;0;0;0;0;64;46133;58;54750;16;7060;53;36800
14.06.2021 00:00;0;0;0;0;39;29590;35;33524;16;7630;32;19790
14.06.2021 01:00;0;0;0;0;25;16840;22;17790;13;6130;18;10340
14.06.2021 02:00;0;0;0;0;8;4470;6;5600;3;1410;6;2890
14.06.2021 03:00;0;0;0;0;13;10850;19;18840;8;3970;13;6840
14.06.2021 04:00;0;0;0;0;32;21820;33;31730;10;6720;24;14900
14.06.2021 05:00;0;0;0;0;77;265087;85;279587;12;5820;45;16551
14.06.2021 06:00;1;780;1;770;235;236805;248;251576;42;15020;85;26030
14.06.2021 07:00;42;56840;14;8630;427;428616;457;716300;64;63450;220;142330
14.06.2021 08:00;80;85925;27;23250;404;556305;426;717739;86;870946;343;323357
14.06.2021 09:00;14;12410;15;11620;359;401531;357;517052;58;43332;246;195257
14.06.2021 10:00;9;8750;18;13110;348;434008;242;1583683;63;26990;130;2616083
14.06.2021 11:00;5;5230;12;8779;361;389709;355;529192;58;47790;136;2321098
14.06.2021 12:00;13;10170;49;40834;391;456849;34;3496305;74;22420;95;1493466
14.06.2021 13:00;16;13300;67;49252;450;543147;258;2006234;9;7540;96;2214504
14.06.2021 14:00;15;16359;77;65820;497;639916;520;766173;12;6160;129;344549
14.06.2021 15:00;52;42955;42;59250;579;730562;610;842447;105;34960;297;120049
14.06.2021 16:00;18;23450;38;25880;674;840468;707;946789;98;30400;240;100435
14.06.2021 17:00;34;29180;22;22210;619;954260;648;1173026;82;91500;313;1892246
14.06.2021 18:00;22;21440;55;69669;467;619857;490;811044;24;11550;215;97890
14.06.2021 19:00;14;11900;9;10190;292;311600;307;551749;22;10970;174;92090
14.06.2021 20:00;6;7660;8;7850;200;222230;215;272212;14;3620;80;25850
14.06.2021 21:00;6;4490;7;5460;174;199520;181;271066;27;13310;98;45770
14.06.2021 22:00;0;0;0;0;130;98180;119;107530;55;27190;106;71290
14.06.2021 23:00;0;0;0;0;73;49110;60;48970;22;10690;43;26720
15.06.2021 00:00;0;0;0;0;35;24680;30;25733;15;8120;27;17070
15.06.2021 01:00;0;0;0;0;10;6310;9;8010;2;900;6;3670
15.06.2021 02:00;0;0;0;0;10;5400;7;7010;1;410;4;2980
15.06.2021 03:00;0;0;0;0;7;3590;7;4960;3;1270;5;3310
15.06.2021 04:00;0;0;0;0;33;21130;32;31840;14;7240;19;11860
15.06.2021 05:00;0;0;0;0;69;241020;70;251510;9;4920;28;12520
15.06.2021 06:00;3;4860;1;1230;226;255839;246;275760;9;5660;74;19810
15.06.2021 07:00;57;76277;20;31539;441;493419;470;730634;37;52210;181;97058
15.06.2021 08:00;67;100258;14;13950;400;791792;435;902997;68;85230;271;185724
15.06.2021 09:00;8;6230;16;10820;359;403460;366;498779;36;17960;144;71637
15.06.2021 10:00;1;570;16;42897;349;361819;344;372226;27;14530;85;36540
15.06.2021 11:00;8;7200;18;10339;374;386584;400;561337;59;28780;113;47641
15.06.2021 12:00;12;10770;98;52312;399;663580;275;1970773;94;135800;134;600716
15.06.2021 13:00;26;27189;68;55151;479;575307;383;1523745;61;35630;95;936933
15.06.2021 14:00;23;22099;53;90167;485;670584;499;812111;19;10430;140;67570
15.06.2021 15:00;20;20680;45;59740;604;777079;642;872278;93;54080;299;132249
15.06.2021 16:00;11;12520;60;83790;668;841827;697;1073988;69;32370;274;145450
15.06.2021 17:00;25;26134;45;75110;607;904399;652;1143977;55;25716;231;86153
15.06.2021 18:00;16;21020;26;66547;480;570113;520;799923;29;11610;205;83580
15.06.2021 19:00;18;18380;15;20130;344;380039;368;440503;12;4030;208;107830
15.06.2021 20:00;7;8320;11;7940;246;256501;259;285980;5;2240;89;30740
15.06.2021 21:00;4;2440;4;2420;151;152410;152;173740;23;10840;68;32540
15.06.2021 22:00;3;3010;1;670;100;80410;89;81790;39;19730;74;49239
15.06.2021 23:00;2;1830;1;1140;135;95540;116;106568;40;20540;94;63260
16.06.2021 00:00;0;0;0;0;60;39190;43;33730;18;8480;32;21300
16.06.2021 01:00;0;0;0;0;14;7690;10;8390;4;1880;8;4280
16.06.2021 02:00;0;0;0;0;6;3110;6;4630;1;660;3;1020
16.06.2021 03:00;0;0;0;0;7;4440;6;5850;2;970;6;3870
16.06.2021 04:00;0;0;0;0;32;22100;34;33286;19;9650;19;12390
16.06.2021 05:00;0;0;0;0;87;147716;90;160370;14;7100;30;13692
16.06.2021 06:00;4;2470;3;1600;234;234870;241;253534;14;6220;91;28680
16.06.2021 07:00;67;62857;20;31470;433;524890;460;702651;29;48910;200;90624
16.06.2021 08:00;75;58239;14;45010;439;547337;439;708217;52;38540;166;87910
16.06.2021 09:00;10;12830;10;7670;381;485500;393;498468;41;55420;110;66430
16.06.2021 10:00;10;7910;7;5595;355;356144;372;399406;37;24480;131;82820
16.06.2021 11:00;11;7880;17;25270;348;427751;376;1246746;71;53210;121;62140
16.06.2021 12:00;12;20520;55;53722;433;550610;226;2155216;93;58300;105;1768771
16.06.2021 13:00;18;27380;66;54252;481;640432;495;772166;136;229669;151;91550
16.06.2021 14:00;24;22256;19;56590;504;597367;528;666845;44;13880;172;126809
16.06.2021 15:00;17;21930;53;45458;611;817275;629;1001921;58;24180;324;147857
16.06.2021 16:00;19;16740;58;65942;653;881156;684;1096203;91;55280;311;162004
16.06.2021 17:00;27;42870;18;16770;664;885665;683;1049754;69;33900;179;64910
16.06.2021 18:00;24;30319;25;22876;470;607721;499;779508;38;20880;232;108340
16.06.2021 19:00;18;19850;7;5800;314;378770;339;500027;6;1770;167;78010
16.06.2021 20:00;7;7430;14;10580;198;223479;212;308600;5;2770;80;29970
16.06.2021 21:00;6;16960;12;18300;181;200068;187;292730;26;12040;95;43640
16.06.2021 22:00;1;470;5;3600;190;150600;155;159678;78;44180;143;95130
16.06.2021 23:00;0;0;0;0;77;54475;67;61998;19;10030;55;33553
17.06.2021 00:00;0;0;0;0;35;23770;31;30750;10;5660;23;16880
17.06.2021 01:00;0;0;0;0;27;22810;21;17450;4;2000;15;8350
17.06.2021 02:00;0;0;0;0;8;5320;9;8050;3;1530;5;2660
17.06.2021 03:00;0;0;0;0;11;6150;8;6870;1;430;8;4030
17.06.2021 04:00;0;0;0;0;30;21820;31;32650;16;9200;20;14520
17.06.2021 05:00;0;0;0;0;84;279382;84;289042;10;5440;50;16020
17.06.2021 06:00;0;0;2;1850;229;244560;241;243987;34;11360;91;23030
17.06.2021 07:00;48;85416;17;15960;404;920798;381;1778630;51;1910989;292;1674139
17.06.2021 08:00;114;146845;27;28789;485;571924;397;1614935;51;1435813;333;599241
17.06.2021 09:00;12;10470;15;10290;328;406409;374;446120;49;35569;202;148647
17.06.2021 10:00;14;18940;5;11640;371;381652;391;410769;37;24450;254;1477434
17.06.2021 11:00;11;8400;18;19940;395;453651;409;491157;73;38490;233;248127
17.06.2021 12:00;17;24720;79;64165;434;631029;438;745137;67;49935;103;81869
17.06.2021 13:00;37;55599;62;99167;442;539466;453;759117;41;21490;101;107470
17.06.2021 14:00;39;46525;71;40436;454;680229;487;834616;43;43170;163;162810
17.06.2021 15:00;20;20620;33;35520;644;823360;673;1011156;116;63590;377;186440
17.06.2021 16:00;21;20000;34;44136;660;846436;684;988770;91;43560;255;353805
17.06.2021 17:00;21;15948;21;50680;611;805738;633;1022301;82;42450;212;581622
17.06.2021 18:00;18;24370;32;27770;463;604810;486;849353;37;15350;271;127453
17.06.2021 19:00;19;26130;17;18400;337;397427;355;526436;16;7800;216;114640
17.06.2021 20:00;2;880;7;5950;219;227079;226;240480;5;1330;91;28330
17.06.2021 21:00;3;1750;7;11770;183;192460;185;235750;26;11400;93;48530
17.06.2021 22:00;0;0;1;620;204;144467;157;151684;77;37740;134;90214
17.06.2021 23:00;0;0;0;0;89;63160;74;68450;31;14720;60;42970
18.06.2021 00:00;0;0;0;0;49;34590;47;41630;17;7780;37;22360
18.06.2021 01:00;0;0;0;0;16;9420;15;12490;4;1750;13;7680
18.06.2021 02:00;0;0;0;0;10;6940;11;11460;5;2010;7;4900
18.06.2021 03:00;0;0;0;0;7;4450;6;5260;2;910;6;2680
18.06.2021 04:00;0;0;0;0;34;22450;35;32760;17;8340;21;12250
18.06.2021 05:00;2;1470;0;0;83;277510;80;276560;6;2440;32;10620
18.06.2021 06:00;2;1920;4;2290;219;265278;231;259060;21;10430;90;31690
18.06.2021 07:00;67;85655;41;53607;428;550952;432;738093;23;30350;199;103599
18.06.2021 08:00;70;79230;23;18576;451;524097;436;664830;72;83180;260;156469
18.06.2021 09:00;8;6820;10;8170;353;360300;397;445519;32;19570;164;88950
18.06.2021 10:00;19;17210;14;13880;346;445190;370;590854;38;24470;158;252369
18.06.2021 11:00;8;6980;16;8320;381;385750;370;854887;98;69130;100;51820
18.06.2021 12:00;15;18410;161;98879;517;812516;406;2081652;133;287500;153;1558041
18.06.2021 13:00;18;24311;27;35720;596;716434;538;1213757;134;58830;185;73306
18.06.2021 14:00;23;33820;40;34330;572;742774;599;988915;77;67470;201;118990
18.06.2021 15:00;26;19860;38;37890;633;901006;660;962418;86;45550;326;152667
18.06.2021 16:00;18;23280;28;18220;533;718128;579;855174;39;11950;258;113227
18.06.2021 17:00;25;25240;28;28670;477;572925;505;732705;67;36280;176;71109
