01.06.2020 00:00;Bel_T10_b;Vwz_T10_b;Bel_T10_s;Vwz_T10_s;Bel_T13_b;Vwz_T13_b;Bel_T13_s;Vwz_T13_s;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T8_b;Vwz_T8_b;Bel_T8_s;Vwz_T8_s;Bel_T9_b;Vwz_T9_b;Bel_T9_s;Vwz_T9_s;Bel_VD11;Vwz_VD11;Bel_VD12;Vwz_VD12;Bel_VD13;Vwz_VD13;Bel_VK_iO;Vwz_VK_iO
09.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;0;0;0;0;0;0;0;0;0;14;2400;224;104400;155;63600;0;3600000
09.04.2021 06:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;1;600;0;0;0;3600000;2;1800;2;1200;2;1200;4;2400;1;1200;0;0;41;22200;452;357000;358;230400;0;3600000
09.04.2021 07:00;0;0;0;0;0;0;0;0;1;2400;1;600;0;0;0;0;0;0;0;3600000;0;0;6;4200;4;3600;7;5400;1;1200;2;1200;65;58200;633;772200;544;553200;0;3600000
09.04.2021 08:00;0;0;0;0;0;0;0;0;3;9000;4;3000;0;0;2;1200;4;6000;0;3600000;7;4800;13;7800;9;6600;15;9600;3;1800;5;3000;65;82800;610;806400;555;664800;0;3600000
09.04.2021 09:00;0;0;0;0;0;0;0;0;1;3000;9;6600;0;0;0;0;7;4800;0;3600000;6;8400;23;15600;7;9000;13;10200;7;9000;9;7200;87;166200;658;913200;501;615600;0;3600000
09.04.2021 10:00;0;0;0;0;0;0;0;0;3;8400;2;1200;1;600;1;600;6;3600;0;3600000;8;5400;17;11400;8;6000;18;11400;3;3000;6;3600;354;382800;676;1257600;601;1022400;0;3600000
09.04.2021 11:00;0;0;0;0;0;0;0;0;2;5400;7;6000;3;1800;2;1200;20;27600;0;3600000;10;9600;20;13200;11;7800;17;11400;11;12600;9;5400;240;410400;707;1437000;598;1275600;0;3600000
09.04.2021 12:00;0;0;0;0;0;0;0;0;2;6000;9;6600;1;600;5;3600;7;6600;0;3600000;11;13200;16;9600;4;3600;16;9600;11;9000;10;8400;148;150600;684;1071000;567;952800;0;3600000
09.04.2021 13:00;0;0;0;0;0;0;0;0;2;6000;6;4200;2;1800;1;600;12;9600;0;3600000;11;7200;12;9000;10;10800;20;13800;7;4800;13;8400;83;51600;670;787200;563;657000;0;3600000
09.04.2021 14:00;0;0;0;0;0;0;0;0;2;6000;11;9000;1;600;1;1800;16;13200;0;3600000;11;14400;20;15000;35;45600;32;28200;13;13800;18;12600;92;72600;657;1017000;610;1007400;0;3600000
09.04.2021 15:00;0;0;0;0;0;0;0;0;8;23400;8;5400;2;1200;4;2400;13;10800;0;3600000;12;10200;21;14400;12;14400;19;12000;20;18000;18;13200;67;123000;666;979800;546;628800;0;3600000
09.04.2021 16:00;0;0;0;0;0;0;0;0;3;9000;10;6000;3;2400;6;4800;8;6600;0;3600000;15;13800;14;8400;20;22800;28;21600;13;11400;14;10800;64;88200;607;893400;550;835800;0;3600000
09.04.2021 17:00;0;0;0;0;0;0;0;0;4;12000;9;6000;2;1200;4;3600;12;11400;0;3600000;11;7200;20;12000;15;15000;12;8400;21;21600;14;12000;58;36000;594;568200;491;384600;0;3600000
09.04.2021 18:00;0;0;1;600;0;0;0;0;1;3000;9;7200;3;2400;14;12600;15;16200;0;3600000;22;19800;22;15600;17;16200;22;15600;13;13200;12;7800;43;20400;538;477600;485;539400;0;3600000
09.04.2021 19:00;0;0;0;0;0;0;0;0;2;6000;3;1800;1;1800;2;1200;17;13200;0;3600000;4;3000;16;10800;8;9000;14;9600;10;10200;16;12600;42;19800;444;475200;369;276600;0;3600000
09.04.2021 20:00;0;0;0;0;0;0;0;0;4;11400;8;5400;2;1800;5;4200;11;15000;0;3600000;7;6000;10;7800;6;4800;10;7200;13;15000;14;10800;11;4800;374;346200;295;328800;0;3600000
09.04.2021 21:00;0;0;0;0;0;0;0;0;1;3000;1;600;2;1200;3;1800;2;1200;0;3600000;5;3000;4;2400;12;12000;8;4800;10;9000;9;6000;9;600;273;139800;197;104400;0;3600000
09.04.2021 22:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;1;600;2;1800;0;3600000;1;1800;2;1200;0;0;0;0;6;8400;6;3600;2;0;197;91800;141;54000;0;3600000
09.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;0;3600000;1;1200;2;1200;0;0;1;600;4;3600;4;3600;3;0;131;51600;76;32400;0;3600000
10.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;0;1;1200;2;1800;1;600;1;600;2;0;87;25800;56;13200;0;3600000
10.04.2021 01:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;2;1800;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;62;16800;40;8400;0;3600000
10.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;1;600;1;600;0;0;46;12600;26;3000;0;3600000
10.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;29;4200;16;3000;0;3600000
10.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;22200;20;12000;0;3600000
10.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;1;600;0;0;0;0;3;0;111;40800;53;10800;0;3600000
10.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3598800;0;0;0;0;0;0;0;0;0;0;0;0;12;1800;119;76200;83;36000;0;3598800
10.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;2;1800;2;1200;0;0;0;0;3;3600;1;600;20;11400;172;137400;113;105600;0;3600000
10.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;3600000;1;600;5;3000;0;0;1;600;3;3000;2;1200;33;13800;266;252000;183;184200;0;3600000
10.04.2021 09:00;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;1;600;1;600;0;3600000;19;25800;11;7200;1;600;0;0;3;1800;10;7200;20;7800;334;388800;275;246000;0;3600000
10.04.2021 10:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;5;6600;0;3600000;8;6600;13;7800;5;4200;7;4200;0;0;5;3600;48;12600;513;515400;363;328800;0;3600000
10.04.2021 11:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;2;1200;4;4800;0;3600000;6;4200;18;11400;7;5400;8;4800;6;9000;7;4200;37;15600;556;682200;448;687000;0;3600000
10.04.2021 12:00;0;0;0;0;0;0;0;0;1;3000;4;3000;0;0;1;600;9;6600;0;3600000;7;5400;16;10200;6;8400;18;10800;9;9600;3;1800;53;23400;649;527400;489;763800;0;3600000
10.04.2021 13:00;0;0;0;0;0;0;0;0;4;12000;7;6000;1;600;1;600;8;6600;0;3600000;8;9600;19;13200;16;12600;20;13800;9;10800;5;3600;37;15600;627;648000;507;675600;0;3600000
10.04.2021 14:00;0;0;0;0;0;0;0;0;3;9000;6;3600;2;2400;2;1200;10;6000;0;3600000;17;15000;13;7800;11;10200;18;12600;8;8400;13;10200;37;45600;610;753600;512;707400;0;3600000
10.04.2021 15:00;0;0;0;0;0;0;0;0;3;9000;4;2400;2;1200;1;600;14;12600;0;3600000;13;9000;23;15000;9;5400;9;6600;20;19800;14;9600;33;11400;529;610200;462;503400;0;3600000
10.04.2021 16:00;0;0;0;0;0;0;0;0;2;6000;7;4800;1;600;3;1800;16;18000;0;3600000;26;27000;21;13200;13;12000;14;9000;10;12000;15;11400;29;25200;513;397800;451;369000;0;3600000
10.04.2021 17:00;0;0;0;0;0;0;0;0;2;6000;6;4200;1;600;2;1200;10;6600;0;3600000;7;4800;13;8400;12;12000;25;21000;10;7800;14;9000;22;7800;515;401400;398;319200;0;3600000
10.04.2021 18:00;0;0;0;0;0;0;0;0;1;3000;7;5400;2;1200;1;600;12;21000;0;3600000;7;4200;13;7800;14;14400;12;8400;11;9600;10;10200;20;7200;444;426600;362;434400;0;3600000
10.04.2021 19:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;1;600;25;32400;0;3600000;10;9000;14;9000;12;10800;19;12600;25;29400;18;13200;12;3000;389;353400;293;297000;0;3600000
10.04.2021 20:00;0;0;0;0;0;0;0;0;2;6000;2;1200;2;1800;1;600;9;10200;0;3600000;2;1200;5;3600;6;9600;8;6600;15;15600;13;8400;7;0;310;208200;257;154800;0;3600000
10.04.2021 21:00;0;0;0;0;0;0;0;0;1;3000;2;1200;0;0;0;0;3;2400;0;3600000;2;2400;1;600;1;1200;1;600;6;3600;2;1200;3;3600;185;75000;168;67200;0;3600000
10.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;0;3600000;3;1800;2;1200;0;0;0;0;4;2400;6;3600;2;0;182;88800;128;85800;0;3600000
10.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;3600000;2;1200;1;1800;1;600;1;600;1;600;3;2400;0;0;147;66600;88;29400;0;3600000
11.04.2021 00:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;1;600;0;3600000;0;0;0;0;0;0;0;0;2;1800;1;600;1;0;104;39000;66;17400;0;3600000
11.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;2400;0;3600000;0;0;0;0;0;0;1;600;0;0;0;0;1;0;64;15000;46;10800;0;3600000
11.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;15600;21;4200;0;3600000
11.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;47;8400;16;2400;0;3600000
11.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;27;6000;13;600;0;3600000
11.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;82;20400;35;5400;0;3600000
11.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;2;1800;1;600;2;0;56;21600;29;6600;0;3600000
11.04.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;1;600;3;1800;1;600;0;0;0;0;0;0;8;3600;80;44400;35;19200;0;3600000
11.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;1;600;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;8;1800;107;57600;62;37800;0;3600000
11.04.2021 09:00;0;0;0;0;0;0;0;0;2;6000;2;1800;1;600;0;0;0;0;0;3600000;1;600;0;0;1;600;3;1800;2;1200;5;3000;14;3600;175;108600;119;78600;0;3600000
11.04.2021 10:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;5;3600;0;3600000;4;3000;7;4800;4;3000;9;5400;2;3000;6;4200;57;15600;279;239400;165;129600;0;3600000
11.04.2021 11:00;0;0;0;0;0;0;0;0;0;0;4;3000;0;0;2;1200;5;4200;0;3600000;6;5400;10;6000;2;1200;9;5400;1;600;4;2400;59;21600;319;237000;238;164400;0;3600000
11.04.2021 12:00;0;0;0;0;0;0;0;0;1;3000;4;2400;0;0;2;1200;4;3600;0;3600000;5;3000;8;4800;16;14400;10;6000;6;3600;7;4800;16;3000;412;327600;337;284400;0;3600000
11.04.2021 13:00;0;0;0;0;0;0;0;0;1;3000;4;3600;0;0;0;0;1;2400;0;3598800;15;13200;17;12000;10;8400;18;10800;3;1800;4;2400;21;5400;455;505800;343;399600;0;3598800
11.04.2021 14:00;0;0;0;0;0;0;0;0;0;0;3;2400;1;600;4;3000;4;3000;0;3600000;9;14400;13;7800;9;6600;9;5400;8;9000;13;9600;21;5400;465;466200;389;391200;0;3600000
11.04.2021 15:00;0;0;0;0;0;0;0;0;0;0;16;14400;2;1200;1;600;3;1800;0;3600000;7;6600;7;4200;6;3600;9;5400;4;3600;6;4200;24;7800;506;441600;359;378000;0;3600000
11.04.2021 16:00;0;0;0;0;0;0;0;0;1;3000;2;1200;0;0;2;1200;3;3000;0;3600000;2;1200;5;3600;5;3600;2;1200;7;7200;3;3600;22;7200;522;538200;386;393000;0;3600000
11.04.2021 17:00;0;0;0;0;0;0;0;0;0;0;3;2400;1;600;0;0;7;4800;0;3600000;4;4200;7;4200;6;4200;1;600;8;5400;7;5400;16;3000;457;338400;376;331200;0;3600000
11.04.2021 18:00;0;0;0;0;0;0;0;0;1;2400;2;1200;0;0;0;0;5;4800;0;3600000;5;3000;3;1800;4;2400;4;2400;9;7200;5;3000;13;6600;400;381600;343;356400;0;3600000
11.04.2021 19:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;2;1200;7;6600;0;3600000;3;1200;5;3000;1;600;2;1200;4;3000;2;1200;11;2400;369;297600;256;183600;0;3600000
11.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;3600000;1;600;1;600;4;6600;4;3000;4;2400;3;1800;11;3000;325;258000;234;170400;0;3600000
11.04.2021 21:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;1;600;4;3000;0;3600000;2;1200;1;600;1;600;2;1200;3;1800;2;1200;1;0;221;105000;129;55800;0;3600000
11.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;3;1800;0;3600000;1;600;0;0;1;600;0;0;0;0;0;0;1;0;138;64200;81;27600;0;3600000
11.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;1200;1;600;0;0;0;0;0;0;0;0;1;0;87;34200;56;19800;0;3600000
12.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;57;19200;28;23400;0;3600000
12.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3600;15;1200;0;3600000
12.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;34;5400;10;600;0;3600000
12.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;31;5400;14;600;0;3600000
12.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;6;600;45;10200;43;6600;0;3600000
12.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;1;600;1;600;11;0;250;120600;225;101400;0;3600000
12.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;5;6600;0;3600000;1;600;1;600;2;1200;1;600;0;0;1;600;40;20400;544;443400;468;336600;0;3600000
12.04.2021 07:00;0;0;0;0;0;0;0;0;2;6000;0;0;0;0;1;600;0;0;0;3600000;8;4800;8;6000;2;1200;5;3000;4;3000;8;6600;76;50400;704;789000;626;733200;0;3600000
12.04.2021 08:00;0;0;0;0;0;0;0;0;0;0;9;6600;1;600;3;1800;7;19200;0;3600000;5;3000;12;7200;3;1800;14;8400;10;7800;10;11400;99;130200;752;978000;655;757200;0;3600000
12.04.2021 09:00;0;0;0;0;0;0;0;0;3;9000;4;2400;0;0;3;1800;4;3600;0;3600000;10;6600;16;10200;7;6000;19;15600;19;21600;7;5400;114;258600;704;1788600;607;1405200;0;3600000
12.04.2021 10:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;1;600;7;4800;0;3600000;8;7800;14;9600;11;15600;20;13800;14;19200;13;12600;112;159000;652;1093200;562;904200;0;3600000
12.04.2021 11:00;0;0;0;0;0;0;0;0;3;9000;9;6600;1;600;1;600;8;7800;0;3600000;10;6600;11;6600;13;11400;13;9600;10;13800;17;13800;103;144600;632;1117800;526;768600;0;3600000
12.04.2021 12:00;0;0;0;0;0;0;0;0;1;3000;16;10800;0;0;4;2400;12;10800;0;3600000;10;9600;17;10200;14;19800;19;12600;6;4200;10;6600;108;171600;619;957000;489;747000;0;3600000
12.04.2021 13:00;0;0;0;0;0;0;0;0;0;0;8;6000;1;600;2;1200;12;8400;0;3600000;10;9000;13;9000;25;46200;23;16800;10;7200;9;6000;87;89400;605;828000;511;736800;0;3600000
12.04.2021 14:00;0;0;0;0;0;0;0;0;5;15000;10;6600;0;0;2;1200;9;6000;0;3600000;11;10200;25;18600;11;9000;10;6000;15;28800;18;13800;101;129600;636;993600;562;793800;0;3600000
12.04.2021 15:00;0;0;0;0;0;0;0;0;2;6000;8;5400;3;1800;3;1800;12;12000;0;3600000;16;15000;16;8400;15;13800;30;24600;12;10200;16;11400;83;136800;712;1411200;617;1420200;0;3600000
12.04.2021 16:00;0;0;0;0;0;0;0;0;2;6000;12;9600;2;1200;2;1200;9;8400;0;3600000;8;6600;10;6600;8;7800;18;10800;13;13200;17;12000;63;126000;676;1082400;587;1266600;0;3600000
12.04.2021 17:00;0;0;0;0;0;0;0;0;1;3000;4;3000;0;0;0;0;16;15600;0;3600000;6;5400;12;8400;21;27000;24;16800;11;7800;10;6000;48;30600;616;567600;494;439200;0;3600000
12.04.2021 18:00;0;0;0;0;0;0;0;0;1;3000;5;3600;1;600;2;1200;13;9600;0;3600000;9;5400;20;13200;13;10200;18;13200;11;12000;11;6600;39;21600;481;414600;422;391200;0;3600000
12.04.2021 19:00;0;0;0;0;0;0;0;0;1;3000;2;1200;1;600;0;0;4;3000;0;3600000;5;3000;21;16800;11;7200;13;7800;10;9000;15;10800;32;14400;372;274200;272;277200;0;3600000
12.04.2021 20:00;0;0;0;0;0;0;0;0;2;6000;3;1800;1;600;0;0;7;7200;0;3600000;9;7200;8;4800;3;2400;7;4800;6;5400;4;2400;9;15600;316;295800;255;172200;0;3600000
12.04.2021 21:00;0;0;0;0;0;0;0;0;3;8400;2;1200;1;600;0;0;6;4200;0;3600000;1;600;3;1800;7;9000;6;4200;3;3000;4;2400;5;1200;196;91800;162;76800;0;3600000
12.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;3;2400;0;3598800;1;600;3;1800;2;1800;2;1200;5;3600;6;4200;2;0;129;46800;107;54000;0;3598800
12.04.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;3598800;1;600;1;600;0;0;0;0;1;600;1;600;4;600;91;24600;55;18000;0;3598800
13.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;10800;32;4800;0;3600000
13.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;0;0;0;0;0;0;0;0;0;2;0;51;12600;18;1800;0;3600000
13.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;2;600;22;2400;11;2400;0;3600000
13.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;22;3600;12;1800;0;3600000
13.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;6;600;54;10800;37;4800;0;3600000
13.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;0;1;600;1;600;0;0;0;0;12;1200;233;100200;180;83400;0;3600000
13.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;3600000;2;1800;4;3000;2;1200;4;2400;1;1800;1;600;42;39600;555;525000;459;338400;0;3600000
13.04.2021 07:00;0;0;0;0;0;0;0;0;1;3000;3;2400;1;600;1;600;0;0;0;3600000;2;1200;11;6600;5;3600;6;4200;6;5400;6;4800;69;55200;689;621600;634;591600;0;3600000
13.04.2021 08:00;0;0;0;0;0;0;0;0;2;6000;6;4800;0;0;4;2400;3;7200;0;3600000;10;6600;18;11400;3;1800;12;7200;4;2400;10;6000;87;85800;701;1735200;607;1590000;0;3600000
13.04.2021 09:00;0;0;0;0;0;0;0;0;5;15000;5;3600;2;1200;2;1200;6;5400;0;3600000;10;9600;20;13200;4;3000;15;9000;6;3600;6;3600;141;211200;665;1095600;583;670800;0;3600000
13.04.2021 10:00;0;0;0;0;0;0;0;0;4;11400;10;7800;1;600;3;1800;5;5400;0;3600000;7;4200;15;9600;8;8400;16;9600;7;6600;12;8400;273;333600;653;1035000;540;861600;0;3600000
13.04.2021 11:00;0;0;0;0;0;0;0;0;1;3000;7;4200;1;600;5;2400;6;5400;0;3600000;10;8400;20;13800;6;3600;10;7800;10;9000;10;7800;172;246600;634;1051200;533;763800;0;3600000
13.04.2021 12:00;0;0;0;0;0;0;0;0;3;9000;15;12000;3;2400;2;1200;8;7800;0;3600000;9;7200;15;9000;11;10200;16;12600;6;4800;5;2400;144;179400;654;1029000;561;724800;0;3600000
13.04.2021 13:00;0;0;0;0;0;0;0;0;1;3000;6;4800;1;600;3;1800;8;7800;0;3600000;9;7200;19;14400;3;4200;17;10800;6;6000;9;6000;123;163200;639;1033200;519;777600;0;3600000
13.04.2021 14:00;0;0;0;0;0;0;0;0;5;15000;14;9600;2;1800;5;3000;23;24600;0;3600000;18;13800;20;13200;14;10800;15;9000;24;28800;17;11400;100;160800;679;1291800;581;1154400;0;3600000
13.04.2021 15:00;0;0;0;0;0;0;0;0;5;15000;10;7200;1;600;8;5400;18;16800;0;3600000;11;9600;22;16200;11;8400;19;12600;15;18000;25;18600;86;188400;648;1181400;598;1065600;0;3600000
13.04.2021 16:00;0;0;0;0;0;0;0;0;6;17400;16;12000;1;600;1;600;12;16800;0;3600000;9;6600;21;13200;16;19800;24;16200;13;9000;16;10800;63;70200;666;1060800;613;1281000;0;3600000
13.04.2021 17:00;0;0;0;0;0;0;0;0;3;9000;6;4200;3;3000;3;1800;6;4200;0;3600000;19;24000;25;19200;13;21600;20;15600;8;9600;13;9000;67;64200;600;583200;534;640800;0;3600000
13.04.2021 18:00;0;0;0;0;0;0;0;0;2;6000;4;3000;3;1800;5;3000;9;6600;0;3600000;8;7800;21;13800;9;10800;15;11400;10;10200;17;13200;45;39000;504;619200;447;406800;0;3600000
13.04.2021 19:00;0;0;0;0;0;0;0;0;1;3000;6;4200;0;0;1;600;4;2400;0;3600000;8;6000;17;10200;7;4800;12;7200;11;13800;5;3000;29;12000;388;367800;302;215400;0;3600000
13.04.2021 20:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;0;3600000;4;2400;9;5400;5;3600;6;3600;3;2400;2;1800;16;9000;272;228600;237;195600;0;3600000
13.04.2021 21:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;3600000;4;2400;3;1800;4;6000;3;3000;2;1800;3;1800;5;1200;178;95400;179;78000;0;3600000
13.04.2021 22:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;1;1200;0;3600000;1;600;2;1200;1;600;1;600;7;6000;7;5400;6;1200;164;68400;83;32400;0;3600000
13.04.2021 23:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;4;3600;0;3600000;1;600;3;1800;1;600;1;600;2;1800;2;1200;6;600;94;43200;72;27000;0;3600000
14.04.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;2;1200;0;0;0;0;2;1200;2;1200;0;0;40;7800;35;6600;0;3600000
14.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;31;7200;17;1800;0;3600000
14.04.2021 02:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;2;0;35;4800;11;2400;0;3600000
14.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;25;2400;10;1200;0;3600000
14.04.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;7;0;56;36000;36;18600;0;3600000
14.04.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;9;0;237;109200;176;64800;0;3600000
14.04.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;1;600;4;3000;0;0;4;2400;0;0;0;0;52;29400;573;429000;470;326400;0;3600000
14.04.2021 07:00;0;0;0;0;0;0;0;0;3;8400;3;2400;2;1200;2;1800;2;1200;0;3600000;3;2400;10;6000;5;3000;5;3600;3;2400;2;5400;69;82800;685;795000;627;615600;0;3600000
14.04.2021 08:00;0;0;0;0;0;0;0;0;1;3000;6;3600;1;600;3;1800;6;6000;0;3600000;11;8400;18;10200;5;3000;12;7800;4;2400;5;3000;80;105000;660;954000;629;975600;0;3600000
14.04.2021 09:00;0;0;0;0;0;0;0;0;3;9000;2;1200;1;600;2;1200;3;2400;0;3598800;5;3600;13;7800;8;9000;20;12600;11;15600;12;9600;168;222600;677;1242600;589;937200;0;3598800
14.04.2021 10:00;0;0;0;0;0;0;0;0;2;5400;9;7200;1;600;2;1200;7;6000;0;3600000;6;4200;18;12000;8;7200;12;7800;12;12000;10;7200;138;255000;622;1027800;521;863400;0;3600000
14.04.2021 11:00;0;0;0;0;0;0;0;0;2;6000;9;6600;3;1800;5;3000;3;1800;0;3600000;9;9000;12;9600;6;4800;17;11400;11;9000;6;3600;111;207600;625;1134600;503;714600;0;3600000
14.04.2021 12:00;0;0;0;0;0;0;0;0;2;6000;3;1800;0;0;2;1200;6;7200;0;3600000;15;13200;22;15600;15;14400;17;10800;9;9000;14;10200;115;174600;654;1009800;527;780000;0;3600000
14.04.2021 13:00;0;0;0;0;0;0;0;0;3;8400;13;9600;1;1800;4;2400;16;24600;0;3600000;21;19800;23;15000;17;14400;16;12600;15;12600;18;13800;112;88200;694;963600;540;813600;0;3600000
14.04.2021 14:00;0;0;0;0;0;0;0;0;3;9000;11;7800;1;600;4;2400;10;12600;0;3600000;15;10800;15;9000;9;5400;18;12000;14;17400;11;7800;89;92400;629;859800;523;709200;0;3600000
