01.06.2020 00:00;Bel_A53_M5_3007;Vwz_A53_M5_3007;Bel_A57_M2_1138;Vwz_A57_M2_1138;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D43;Vwz_D43;Bel_Fiber_reserve;Vwz_Fiber_reserve;Bel_H53_M3_3006;Vwz_H53_M3_3006;Bel_H53_M6_1140;Vwz_H53_M6_1140;Bel_H57_M1_1137;Vwz_H57_M1_1137;Bel_LLB-Test;Vwz_LLB-Test;Bel_Power_on;Vwz_Power_on;Bel_Sync;Vwz_Sync;Bel_foult;Vwz_foult
02.06.2020 06:00;27;26970;0;0;25;614633;46;135090;5;12750;0;3600000;0;3600000;285;271400;0;0;0;0;33;32980;1;1000;32;32640;0;0;0;0;0;0;0;0
02.06.2020 07:00;34;33960;0;0;24;1130192;139;779267;14;15620;0;3600000;0;3600000;450;523202;0;0;0;0;35;34970;4;4000;37;36940;0;0;0;0;0;0;0;0
02.06.2020 08:00;31;30950;0;0;21;582118;189;1562560;15;82144;0;3600000;0;3600000;490;509806;0;0;0;0;34;34771;2;1990;35;34970;0;0;0;0;0;0;0;0
02.06.2020 09:00;29;28970;0;0;16;137985;219;1627010;25;142481;0;3600000;0;3600000;522;556807;0;0;0;0;32;32110;1;1000;31;30970;0;0;0;0;0;0;0;0
02.06.2020 10:00;29;28970;0;0;15;13450;246;2017335;56;287940;0;3600000;0;3600000;583;720080;0;0;0;0;33;32980;0;0;33;33830;0;0;0;0;0;0;0;0
02.06.2020 11:00;30;29980;0;0;10;157833;233;1895207;80;427661;0;3600000;0;3600000;586;598734;0;0;0;0;32;32273;0;0;31;32040;0;0;0;0;0;0;0;0
02.06.2020 12:00;29;28990;0;0;38;760477;189;1259093;80;526150;0;3600000;0;3600000;595;651955;0;0;0;0;34;33940;0;0;34;33970;0;0;0;0;0;0;0;0
02.06.2020 13:00;31;30960;0;0;18;967971;195;848990;82;534667;0;3600000;0;3600000;542;562481;0;0;0;0;34;33950;0;0;32;31970;0;0;0;0;0;0;0;0
02.06.2020 14:00;32;31980;0;0;83;1151618;167;918692;63;420270;1;3549760;1;3548890;613;711941;0;0;0;0;36;35930;0;0;36;35920;0;0;0;0;0;0;0;0
02.06.2020 15:00;33;32990;0;0;83;1079934;203;1263963;100;642100;0;3600000;0;3600000;688;914038;0;0;0;0;36;35930;0;0;34;34532;0;0;0;0;0;0;0;0
02.06.2020 16:00;29;29940;0;0;90;1170297;215;1735351;85;528850;0;3600000;0;3600000;682;1018313;0;0;0;0;35;34990;0;0;34;33940;0;0;0;0;0;0;0;0
02.06.2020 17:00;33;34166;0;0;98;1109256;188;986841;79;499356;1;3540340;1;3538890;610;1046374;0;0;0;0;33;32960;0;0;32;31980;0;0;0;0;0;0;0;0
02.06.2020 18:00;31;30970;0;0;57;672180;137;759585;66;370390;0;3600000;0;3600000;506;550968;0;0;0;0;33;32980;0;0;32;31920;0;0;0;0;0;0;0;0
02.06.2020 19:00;21;20980;0;0;37;386130;93;389455;43;173810;0;3600000;0;3600000;388;442060;0;0;0;0;29;28980;0;0;30;29960;0;0;0;0;0;0;0;0
02.06.2020 20:00;24;23410;0;0;31;332887;79;362860;11;64932;0;3600000;0;3600000;280;250900;0;0;0;0;20;19990;0;0;19;18970;0;0;0;0;0;0;0;0
02.06.2020 21:00;17;17540;0;0;12;134690;48;93990;6;52610;0;3600000;0;3600000;218;233230;0;0;0;0;17;16980;0;0;17;16970;0;0;0;0;0;0;0;0
02.06.2020 22:00;14;13960;0;0;18;105730;30;74360;7;53680;0;3600000;0;3600000;169;127860;0;0;0;0;13;12960;0;0;13;13000;0;0;0;0;0;0;0;0
02.06.2020 23:00;12;11980;0;0;10;104180;18;15620;0;0;0;3600000;0;3600000;98;86620;0;0;0;0;11;11000;0;0;12;11970;0;0;0;0;0;0;0;0
03.06.2020 00:00;12;11990;0;0;3;97131;11;10570;1;590;0;3600000;0;3600000;60;40420;0;0;0;0;7;6990;0;0;7;6990;0;0;0;0;0;0;0;0
03.06.2020 01:00;0;0;0;0;1;76667;5;6310;0;0;1;3500080;1;3499250;30;19030;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0;0;0;0;0
03.06.2020 02:00;0;0;0;0;3;16070;1;890;0;0;0;3600000;0;3600000;25;17340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2020 03:00;3;3000;0;0;2;1280;4;4460;0;0;0;3600000;0;3600000;16;10700;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;0;0
03.06.2020 04:00;6;5990;0;0;1;300;2;3060;0;0;0;3600000;0;3600000;21;17770;0;0;0;0;9;8990;0;0;9;8990;0;0;0;0;0;0;0;0
03.06.2020 05:00;24;23950;0;0;9;22100;18;33280;0;0;0;3600000;0;3600000;89;54280;0;0;0;0;25;24950;0;0;26;25950;0;0;0;0;0;0;0;0
03.06.2020 06:00;30;29980;0;0;23;415962;44;168890;7;40020;0;3600000;0;3600000;287;240110;0;0;0;0;33;33793;1;1000;33;32980;0;0;0;0;0;0;0;0
03.06.2020 07:00;34;34053;0;0;51;712786;131;601080;13;90230;0;3600000;0;3600000;435;473788;0;0;0;0;36;36080;4;4000;37;37660;0;0;0;0;0;0;0;0
03.06.2020 08:00;32;31950;0;0;52;636452;170;641142;20;32704;0;3600000;0;3600000;522;592412;0;0;0;0;34;34139;2;2000;34;33991;0;0;0;0;0;0;0;0
03.06.2020 09:00;30;29980;0;0;71;1044710;207;1109179;33;253755;0;3600000;0;3600000;545;658429;0;0;0;0;33;35560;1;990;33;33000;0;0;0;0;0;0;0;0
03.06.2020 10:00;30;31010;0;0;92;1220657;205;1302565;40;237110;0;3600000;0;3600000;575;591765;0;0;0;0;34;34000;0;0;34;33960;0;0;0;0;0;0;0;0
03.06.2020 11:00;31;30940;0;0;82;1086332;210;1277426;62;331724;0;3600000;0;3600000;553;577310;0;0;0;0;31;30950;0;0;31;30950;0;0;0;0;0;0;0;0
03.06.2020 12:00;30;29970;0;0;75;915676;167;839582;62;409588;0;3600000;0;3600000;521;545523;0;0;0;0;33;31960;0;0;34;34036;0;0;0;0;0;0;0;0
03.06.2020 13:00;34;33930;0;0;73;837111;193;903555;68;382390;0;3600000;0;3600000;572;583911;0;0;0;0;35;34990;0;0;34;34300;0;0;0;0;0;0;0;0
03.06.2020 14:00;33;32950;0;0;74;822141;163;739865;74;456976;0;3600000;0;3600000;605;604391;0;0;0;0;35;35010;0;0;36;35940;0;0;0;0;0;0;0;0
03.06.2020 15:00;32;31950;0;0;69;999789;163;960834;81;489051;0;3600000;0;3600000;676;790562;0;0;0;0;33;33190;0;0;34;33968;0;0;0;0;0;0;0;0
03.06.2020 16:00;33;32980;0;0;82;978532;169;745507;82;552018;0;3600000;0;3600000;677;1012356;0;0;0;0;34;33950;0;0;35;34960;0;0;0;0;0;0;0;0
03.06.2020 17:00;29;28970;0;0;77;769485;162;530841;66;469045;1;3560310;1;3556350;669;955101;0;0;0;0;36;35990;0;0;35;34940;0;0;0;0;0;0;0;0
03.06.2020 18:00;30;33000;0;0;62;701470;126;713530;64;345505;0;3600000;0;3600000;492;661088;0;0;0;0;33;32910;0;0;33;32970;0;0;0;0;0;0;0;0
03.06.2020 19:00;24;23980;0;0;37;562149;89;429680;28;177957;0;3600000;0;3600000;394;451397;0;0;0;0;28;27970;0;0;29;28970;0;0;0;0;0;0;0;0
03.06.2020 20:00;24;24007;0;0;31;258289;85;353740;18;164863;0;3600000;0;3600000;255;213772;0;0;0;0;21;20960;0;0;20;19980;0;0;0;0;0;0;0;0
03.06.2020 21:00;17;16970;0;0;19;224630;44;98875;9;78980;0;3600000;0;3600000;225;260610;0;0;0;0;17;17265;0;0;18;17990;0;0;0;0;0;0;0;0
03.06.2020 22:00;14;13990;0;0;13;116600;30;29865;3;36995;0;3600000;0;3600000;190;191640;0;0;0;0;14;13990;0;0;13;12980;0;0;0;0;0;0;0;0
03.06.2020 23:00;12;11980;0;0;3;6030;13;10170;1;3960;0;3600000;0;3600000;97;67810;0;0;0;0;12;11980;0;0;12;11970;0;0;0;0;0;0;0;0
04.06.2020 00:00;12;11980;0;0;4;28170;13;25790;1;1190;0;3600000;0;3600000;63;50370;0;0;0;0;8;8000;0;0;8;8000;0;0;0;0;0;0;0;0
04.06.2020 01:00;0;0;0;0;3;48950;10;8700;2;2870;2;3343790;2;3343770;24;14810;0;0;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
04.06.2020 02:00;0;0;0;0;1;33800;0;0;0;0;0;3600000;0;3600000;21;15580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2020 03:00;3;3000;0;0;0;0;5;5820;0;0;0;3600000;0;3600000;18;10845;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;0;0
04.06.2020 04:00;6;5990;0;0;2;6580;4;50920;0;0;0;3600000;0;3600000;29;20570;0;0;0;0;9;8990;0;0;9;8970;0;0;0;0;0;0;0;0
04.06.2020 05:00;24;24170;0;0;7;87650;17;138838;1;6020;0;3600000;0;3600000;99;88640;0;0;0;0;25;24960;0;0;26;24980;0;0;0;0;0;0;0;0
04.06.2020 06:00;29;28980;0;0;19;562024;55;261400;6;42080;0;3600000;0;3600000;285;207485;0;0;0;0;33;32950;0;0;32;31960;0;0;0;0;0;0;0;0
04.06.2020 07:00;35;34930;0;0;41;562001;102;431411;6;32010;0;3600000;0;3600000;478;536070;0;0;0;0;36;35950;4;4000;36;35940;0;0;0;0;0;0;0;0
04.06.2020 08:00;32;31920;0;0;63;899589;156;684018;19;91420;0;3600000;0;3600000;521;748999;0;0;0;0;36;36630;2;2000;35;34970;0;0;0;0;0;0;0;0
04.06.2020 09:00;31;30950;0;0;76;1128603;163;1129545;22;158143;0;3600000;0;3600000;509;522160;0;0;0;0;32;30960;1;1000;33;32970;0;0;0;0;0;0;0;0
04.06.2020 10:00;27;28290;0;0;89;1262202;162;822020;36;337494;0;3420000;0;3420000;513;622320;0;0;0;0;30;29940;0;0;29;29640;0;0;0;0;0;0;0;0
04.06.2020 11:00;29;29000;0;0;90;1232184;159;1025195;64;403420;1;3491950;1;3491760;527;566198;0;0;0;0;29;28970;0;0;29;28960;0;0;0;0;0;0;0;0
04.06.2020 12:00;32;31970;0;0;79;1126102;174;1273036;88;577564;0;3600000;0;3600000;506;500479;0;0;0;0;35;34950;0;0;34;34940;0;0;0;0;0;0;0;0
04.06.2020 13:00;33;32960;0;0;69;1064224;155;717229;85;473235;0;3600000;0;3600000;593;661754;0;0;0;0;34;33420;0;0;34;33970;0;0;0;0;0;0;0;0
04.06.2020 14:00;32;31970;0;0;73;1191708;173;897230;68;389217;0;3600000;0;3600000;625;713040;0;0;0;0;38;39050;0;0;40;40072;0;0;0;0;0;0;0;0
04.06.2020 15:00;32;31980;0;0;101;1789980;201;1049286;83;433204;0;3600000;0;3600000;667;777338;0;0;0;0;34;33970;0;0;35;34940;0;0;0;0;0;0;0;0
04.06.2020 16:00;32;32290;0;0;89;1284999;175;1370077;77;587200;0;3600000;0;3600000;714;962014;0;0;0;0;35;34960;0;0;36;35940;0;0;0;0;0;0;0;0
04.06.2020 17:00;33;32960;0;0;88;1105384;188;1628251;76;406526;0;3600000;0;3600000;661;1365107;0;0;0;0;35;34960;0;0;35;36485;0;0;0;0;0;0;0;0
04.06.2020 18:00;33;32920;0;0;58;852448;117;822391;91;516469;0;3600000;0;3600000;544;612751;0;0;0;0;35;34970;0;0;35;34991;0;0;0;0;0;0;0;0
04.06.2020 19:00;24;24047;0;0;31;470213;95;294392;46;310796;0;3600000;0;3600000;364;358700;0;0;0;0;27;26950;0;0;27;26980;0;0;0;0;0;0;0;0
04.06.2020 20:00;21;20970;0;0;32;276196;69;355338;16;87980;0;3600000;0;3600000;298;281443;0;0;0;0;22;21960;0;0;22;21950;0;0;0;0;0;0;0;0
04.06.2020 21:00;17;17000;0;0;17;194135;46;151580;7;119470;0;3600000;0;3600000;177;164083;0;0;0;0;17;16970;0;0;17;16970;0;0;0;0;0;0;0;0
04.06.2020 22:00;13;12970;0;0;13;93616;30;45110;3;16810;0;3600000;0;3600000;159;169165;0;0;0;0;14;13990;0;0;13;12980;0;0;0;0;0;0;0;0
04.06.2020 23:00;12;12000;0;0;8;149330;19;61670;2;18550;0;3600000;0;3600000;98;64540;0;0;0;0;11;10990;0;0;11;10980;0;0;0;0;0;0;0;0
05.06.2020 00:00;13;12990;0;0;3;54620;7;3050;1;17000;0;3600000;0;3600000;58;36950;0;0;0;0;8;8000;0;0;8;8000;0;0;0;0;0;0;0;0
05.06.2020 01:00;0;0;0;0;2;34990;3;2870;0;0;0;3600000;0;3600000;26;22750;0;0;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
05.06.2020 02:00;0;0;0;0;0;0;0;0;2;1770;0;3600000;0;3600000;15;10300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 03:00;3;2990;0;0;2;1190;2;1770;0;0;0;3600000;0;3600000;12;6010;0;0;0;0;2;1990;0;0;2;2000;0;0;0;0;0;0;0;0
05.06.2020 04:00;6;6000;0;0;2;6010;3;50040;2;27070;0;3600000;0;3600000;22;15450;0;0;0;0;8;7980;0;0;8;7990;0;0;0;0;0;0;0;0
05.06.2020 05:00;23;22950;0;0;7;43350;18;30620;0;0;0;3600000;0;3600000;98;77220;0;0;0;0;26;25970;0;0;26;25950;0;0;0;0;0;0;0;0
05.06.2020 06:00;30;29940;0;0;35;679060;42;247209;8;39550;0;3600000;0;3600000;274;236780;0;0;0;0;32;31980;1;1000;33;32960;0;0;0;0;0;0;0;0
05.06.2020 07:00;32;31970;0;0;53;833275;97;675604;10;82320;0;3600000;0;3600000;455;507394;0;0;0;0;36;35970;4;3990;36;35940;0;0;0;0;0;0;0;0
05.06.2020 08:00;31;30970;0;0;72;1058721;141;701762;14;75721;1;3539090;1;3539090;470;580731;0;0;0;0;33;33011;2;2000;36;35830;0;0;0;0;0;0;0;0
05.06.2020 09:00;31;30950;0;0;71;1026426;181;1142795;23;132380;0;3600000;0;3600000;512;598333;0;0;0;0;33;32960;1;990;32;32070;0;0;0;0;0;0;0;0
05.06.2020 10:00;29;28960;0;0;96;1163083;203;1203708;37;255841;0;3600000;0;3600000;606;690464;0;0;0;0;30;30310;0;0;30;30810;0;0;0;0;0;0;0;0
05.06.2020 11:00;30;29950;0;0;77;908351;182;967675;97;488621;0;3600000;0;3600000;546;592950;0;0;0;0;31;32440;0;0;32;32200;0;0;0;0;0;0;0;0
05.06.2020 12:00;28;27980;0;0;67;1176674;167;948239;90;367328;0;3600000;0;3600000;621;700020;0;0;0;0;34;33000;0;0;34;33960;0;0;0;0;0;0;0;0
05.06.2020 13:00;31;31610;0;0;87;1230341;146;1032496;93;505895;0;3600000;0;3600000;623;914728;0;0;0;0;35;34950;0;0;34;33970;0;0;0;0;0;0;0;0
05.06.2020 14:00;35;34940;0;0;90;1360831;183;1343165;70;224430;0;3600000;0;3600000;649;856869;0;0;0;0;37;36940;0;0;37;36980;0;0;0;0;0;0;0;0
05.06.2020 15:00;31;31350;0;0;80;1076634;169;1295135;88;568579;0;3600000;0;3600000;659;894869;0;0;0;0;35;34910;0;0;35;34940;0;0;0;0;0;0;0;0
05.06.2020 16:00;30;29980;0;0;87;990988;186;1280878;90;460478;0;3600000;0;3600000;702;931086;0;0;0;0;35;34960;0;0;33;33730;0;0;0;0;0;0;0;0
05.06.2020 17:00;31;30950;0;0;52;785028;145;1033982;74;399140;0;3600000;0;3600000;651;813792;0;0;0;0;35;34970;0;0;34;33970;0;0;0;0;0;0;0;0
05.06.2020 18:00;30;30590;0;0;53;597953;92;325430;75;461469;0;3600000;0;3600000;523;570734;0;0;0;0;35;34980;0;0;35;34950;0;0;0;0;0;0;0;0
05.06.2020 19:00;24;23990;0;0;44;600231;97;589070;38;195206;1;3517090;1;3516250;421;512064;0;0;0;0;28;27950;0;0;27;26980;0;0;0;0;0;0;0;0
05.06.2020 20:00;22;21960;0;0;25;234800;67;237471;21;153478;0;3600000;0;3600000;353;315116;0;0;0;0;21;21000;0;0;22;21970;0;0;0;0;0;0;0;0
05.06.2020 21:00;16;15990;0;0;16;72730;49;98784;9;61950;0;3600000;0;3600000;259;271970;0;0;0;0;17;16980;0;0;16;15980;0;0;0;0;0;0;0;0
05.06.2020 22:00;12;12000;0;0;9;117694;36;73430;4;21630;0;3600000;0;3600000;224;191800;0;0;0;0;14;13990;0;0;12;11970;0;0;0;0;0;0;0;0
05.06.2020 23:00;11;10970;0;0;9;61810;25;17310;7;41580;0;3600000;0;3600000;146;159526;0;0;0;0;12;11990;0;0;11;11230;0;0;0;0;0;0;0;0
06.06.2020 00:00;13;12990;0;0;3;48460;15;52905;11;142936;0;3600000;0;3600000;109;114280;0;0;0;0;8;8420;0;0;8;8000;0;0;0;0;0;0;0;0
06.06.2020 01:00;0;0;0;0;9;14706;9;7090;3;25700;0;3600000;0;3600000;84;75860;0;0;0;0;2;1990;0;0;2;2000;0;0;0;0;0;0;0;0
06.06.2020 02:00;1;1000;0;0;4;28060;9;8670;1;19240;0;3600000;0;3600000;63;51330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 03:00;1;1000;0;0;3;86028;6;4130;1;13180;0;3600000;0;3600000;46;65630;0;0;0;0;1;1000;0;0;1;990;0;0;0;0;0;0;0;0
06.06.2020 04:00;5;4980;0;0;5;70030;2;55970;0;0;0;3600000;0;3600000;66;58380;0;0;0;0;7;7000;0;0;7;6980;0;0;0;0;0;0;0;0
06.06.2020 05:00;16;15950;0;0;4;51380;9;14380;0;0;0;3600000;0;3600000;82;78450;0;0;0;0;17;19670;0;0;17;16980;0;0;0;0;0;0;0;0
06.06.2020 06:00;19;19706;0;0;6;13600;9;21140;1;7390;0;3600000;0;3600000;97;90040;0;0;0;0;22;22024;0;0;22;21980;0;0;0;0;0;0;0;0
06.06.2020 07:00;19;18990;0;0;12;50540;26;65300;2;1380;0;3600000;0;3600000;146;186680;0;0;0;0;21;20900;0;0;22;21970;0;0;0;0;0;0;0;0
06.06.2020 08:00;19;18124;0;0;18;131694;44;132050;3;21210;0;3600000;0;3600000;247;251454;0;0;0;0;21;21040;0;0;21;20970;0;0;0;0;0;0;0;0
06.06.2020 09:00;18;17980;0;0;46;733833;80;364300;13;125490;0;3600000;0;3600000;422;361401;0;0;0;0;20;19960;0;0;20;19980;0;0;0;0;0;0;0;0
06.06.2020 10:00;16;15990;0;0;33;426319;103;292963;37;193976;0;3600000;0;3600000;576;548764;0;0;0;0;21;20960;0;0;21;20990;0;0;0;0;0;0;0;0
06.06.2020 11:00;20;19980;0;0;51;700296;119;480790;74;407794;0;3600000;0;3600000;886;648480;0;0;0;0;21;22030;0;0;21;21880;0;0;0;0;0;0;0;0
06.06.2020 12:00;17;16970;0;0;46;651542;118;514267;91;443000;1;3544550;1;3543650;1177;820294;0;0;0;0;21;20980;0;0;21;20980;0;0;0;0;0;0;0;0
06.06.2020 13:00;18;17980;0;0;53;738823;147;529959;83;507102;1;3539240;1;3539240;918;1208814;0;0;0;0;21;20980;0;0;21;20960;0;0;0;0;0;0;0;0
06.06.2020 14:00;16;15990;0;0;40;492452;141;739706;96;464670;0;3600000;0;3600000;627;671980;0;0;0;0;21;20980;0;0;21;20960;0;0;0;0;0;0;0;0
06.06.2020 15:00;18;17980;0;0;48;463955;140;644884;91;373970;0;3600000;0;3600000;627;675770;0;0;0;0;21;20990;0;0;21;20980;0;0;0;0;0;0;0;0
06.06.2020 16:00;20;19960;0;0;55;537703;116;357510;84;561251;0;3600000;0;3600000;601;601501;0;0;0;0;21;20960;0;0;21;20990;0;0;0;0;0;0;0;0
06.06.2020 17:00;20;20139;0;0;50;611460;116;541533;93;529729;0;3600000;0;3600000;493;434080;0;0;0;0;21;20960;0;0;21;20980;0;0;0;0;0;0;0;0
06.06.2020 18:00;18;18000;0;0;30;699340;95;478885;57;356563;0;3600000;0;3600000;497;446590;0;0;0;0;21;20970;0;0;21;20980;0;0;0;0;0;0;0;0
06.06.2020 19:00;12;11980;0;0;35;465563;87;293943;53;259900;0;3600000;0;3600000;384;319670;0;0;0;0;17;16990;0;0;17;17600;0;0;0;0;0;0;0;0
06.06.2020 20:00;13;12990;0;0;23;246453;77;224950;30;232280;0;3600000;0;3600000;338;439600;0;0;0;0;16;16053;0;0;16;15970;0;0;0;0;0;0;0;0
06.06.2020 21:00;14;14000;0;0;12;169023;56;100873;5;63320;0;3600000;0;3600000;276;332840;0;0;0;0;13;12990;0;0;13;12980;0;0;0;0;0;0;0;0
06.06.2020 22:00;13;12990;0;0;13;268040;35;56375;2;1290;0;3600000;0;3600000;238;248491;0;0;0;0;11;10990;0;0;11;11230;0;0;0;0;0;0;0;0
06.06.2020 23:00;12;10980;0;0;12;87200;23;17540;1;11820;0;3600000;0;3600000;167;133470;0;0;0;0;11;10990;0;0;11;11000;0;0;0;0;0;0;0;0
07.06.2020 00:00;11;10990;0;0;5;85450;12;15360;1;1090;1;3493160;1;3492960;123;134160;0;0;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
07.06.2020 01:00;1;1000;0;0;7;48370;16;25590;1;7190;0;3600000;0;3600000;96;64170;0;0;0;0;1;1000;0;0;1;990;0;0;0;0;0;0;0;0
07.06.2020 02:00;0;0;0;0;1;17690;8;6980;1;990;0;3600000;0;3600000;50;31430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 03:00;1;1000;0;0;0;0;4;2860;0;0;0;3600000;0;3600000;25;14230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 04:00;1;1000;0;0;0;0;0;0;0;0;0;3600000;0;3600000;26;16950;0;0;0;0;3;3000;0;0;3;2990;0;0;0;0;0;0;0;0
07.06.2020 05:00;5;5000;0;0;3;5020;8;6900;1;12410;0;3600000;0;3600000;24;14070;0;0;0;0;6;5980;0;0;7;6990;0;0;0;0;0;0;0;0
07.06.2020 06:00;10;10000;0;0;6;66150;3;4240;0;0;0;3600000;0;3600000;40;26349;0;0;0;0;12;11990;0;0;11;10990;0;0;0;0;0;0;0;0
07.06.2020 07:00;10;12833;0;0;2;5210;7;5720;0;0;0;3600000;0;3600000;36;21140;0;0;0;0;11;10980;0;0;11;10990;0;0;0;0;0;0;0;0
07.06.2020 08:00;9;8980;0;0;8;83552;8;6710;0;0;0;3600000;0;3600000;61;43070;0;0;0;0;11;10990;0;0;11;10980;0;0;0;0;0;0;0;0
07.06.2020 09:00;9;8990;0;0;19;453550;26;30778;0;0;0;3600000;0;3600000;138;126380;0;0;0;0;11;10980;0;0;11;10990;0;0;0;0;0;0;0;0
07.06.2020 10:00;9;9000;0;0;24;379990;33;125590;1;300;0;3600000;0;3600000;172;157780;0;0;0;0;11;10990;0;0;11;10980;0;0;0;0;0;0;0;0
07.06.2020 11:00;9;9000;0;0;32;673320;39;66560;1;7900;0;3600000;0;3600000;265;330590;0;0;0;0;11;10970;0;0;10;10000;0;0;0;0;0;0;0;0
07.06.2020 12:00;14;13970;0;0;30;579880;49;126735;2;2070;0;3600000;0;3600000;295;304869;0;0;0;0;13;12980;0;0;13;12990;0;0;0;0;0;0;0;0
07.06.2020 13:00;20;19970;0;0;26;369210;68;230764;8;31990;0;3600000;0;3600000;340;369770;0;0;0;0;20;19990;0;0;21;20960;0;0;0;0;0;0;0;0
07.06.2020 14:00;19;18980;0;0;28;292494;68;159700;7;58290;0;3600000;0;3600000;394;457520;0;0;0;0;21;20974;0;0;21;20960;0;0;0;0;0;0;0;0
07.06.2020 15:00;20;19990;0;0;29;629269;56;222660;8;36780;0;3600000;0;3600000;368;339155;0;0;0;0;21;22550;0;0;21;20970;0;0;0;0;0;0;0;0
07.06.2020 16:00;20;19571;0;0;41;563043;60;171250;5;33710;0;3600000;0;3600000;395;452462;0;0;0;0;21;21000;0;0;21;20970;0;0;0;0;0;0;0;0
07.06.2020 17:00;21;20960;0;0;32;521731;77;470656;9;62510;0;3600000;0;3600000;363;351696;0;0;0;0;21;20990;0;0;21;20980;0;0;0;0;0;0;0;0
07.06.2020 18:00;20;19980;0;0;31;431172;73;353280;5;65611;0;3600000;0;3600000;358;378949;0;0;0;0;22;21970;0;0;22;21970;0;0;0;0;0;0;0;0
07.06.2020 19:00;16;15950;0;0;27;339270;62;278832;6;15000;0;3600000;0;3600000;322;354333;0;0;0;0;18;17940;0;0;18;18980;0;0;0;0;0;0;0;0
07.06.2020 20:00;5;5000;0;0;18;160790;42;72000;5;31060;0;3600000;0;3600000;254;275664;0;0;0;0;8;7990;0;0;7;6990;0;0;0;0;0;0;0;0
07.06.2020 21:00;12;11990;0;0;8;110210;48;172720;0;0;0;3600000;0;3600000;248;271520;0;0;0;0;11;10990;0;0;11;10990;0;0;0;0;0;0;0;0
07.06.2020 22:00;12;11980;0;0;7;313943;18;35930;2;10360;0;3600000;0;3600000;145;102560;0;0;0;0;11;10980;0;0;11;11000;0;0;0;0;0;0;0;0
07.06.2020 23:00;12;11990;0;0;5;50290;21;17940;1;6110;0;3600000;0;3600000;113;72570;0;0;0;0;11;10990;0;0;11;11000;0;0;0;0;0;0;0;0
08.06.2020 00:00;12;12000;0;0;6;33110;12;10650;0;0;0;3600000;0;3600000;56;35740;0;0;0;0;7;6980;0;0;7;6990;0;0;0;0;0;0;0;0
08.06.2020 01:00;1;1000;0;0;2;1480;4;2760;1;13010;0;3600000;0;3600000;25;16250;0;0;0;0;2;1990;0;0;2;2000;0;0;0;0;0;0;0;0
08.06.2020 02:00;0;0;0;0;2;95129;5;4030;0;0;0;3600000;0;3600000;9;5870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;3;2990;0;0;2;13400;1;980;0;0;0;3600000;0;3600000;29;38160;0;0;0;0;2;2000;0;0;2;2056;0;0;0;0;0;0;0;0
08.06.2020 04:00;6;6000;0;0;3;20980;7;10650;1;5530;0;3600000;0;3600000;30;22420;0;0;0;0;9;8990;0;0;9;8970;0;0;0;0;0;0;0;0
08.06.2020 05:00;23;22970;0;0;5;89880;21;73430;2;1770;0;3600000;0;3600000;102;79676;0;0;0;0;25;24950;0;0;26;25980;0;0;0;0;0;0;0;0
08.06.2020 06:00;28;27950;0;0;18;439523;43;104490;9;41660;0;3600000;0;3600000;291;293578;0;0;0;0;32;31902;1;1000;33;33490;0;0;0;0;0;0;0;0
08.06.2020 07:00;35;34950;0;0;63;1194432;134;469180;12;28340;0;3600000;0;3600000;500;552518;0;0;0;0;36;36500;4;3990;36;35980;0;0;0;0;0;0;0;0
08.06.2020 08:00;32;31940;0;0;71;1256476;157;715499;12;80120;0;3600000;0;3600000;489;677610;0;0;0;0;35;35570;2;1990;34;33940;0;0;0;0;0;0;0;0
08.06.2020 09:00;29;29210;0;0;84;1342115;218;996997;31;181490;0;3600000;0;3600000;425;1072080;0;0;0;0;33;32960;1;1000;33;32990;0;0;0;0;0;0;0;0
08.06.2020 10:00;31;30970;0;0;75;1256106;210;1009944;36;240370;0;3600000;0;3600000;560;635334;0;0;0;0;31;30985;0;0;32;30960;0;0;0;0;0;0;0;0
08.06.2020 11:00;28;28046;0;0;97;1184416;204;831832;63;459659;0;3600000;0;3600000;521;605686;0;0;0;0;31;31750;0;0;31;31940;0;0;0;0;0;0;0;0
08.06.2020 12:00;34;33970;0;0;90;993081;197;1290636;64;286060;0;3600000;0;3600000;561;622861;0;0;0;0;32;32001;0;0;32;31960;0;0;0;0;0;0;0;0
