01.06.2020 00:00;Bel_A51_M1_492;Vwz_A51_M1_492;Bel_A55_M2_513;Vwz_A55_M2_513;Bel_Anf_32;Vwz_Anf_32;Bel_H51_A9/M2_510;Vwz_H51_A9/M2_510;Bel_H55_A110/M3UmlX;Vwz_H55_A110/M3UmlX;Bel_H55_A110/M3_12X;Vwz_H55_A110/M3_12X
12.10.2020 22:00;6;5990;5;4990;1;1010;6;6000;0;0;5;4990
12.10.2020 23:00;4;3990;4;4000;0;0;4;4000;0;0;4;3980
13.10.2020 00:00;6;5980;2;1990;0;0;6;6000;0;0;2;1990
13.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
13.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
13.10.2020 03:00;0;0;2;1990;0;0;0;0;0;0;2;1990
13.10.2020 04:00;2;1990;4;4000;0;0;2;2000;0;0;4;4000
13.10.2020 05:00;8;7980;11;11000;0;0;8;7980;0;0;12;11990
13.10.2020 06:00;14;13990;16;15970;1;1000;14;13980;0;0;15;14980
13.10.2020 07:00;16;15990;16;15990;3;3020;16;16000;0;0;16;16000
13.10.2020 08:00;16;15990;16;15990;9;9070;16;15970;0;0;16;15980
13.10.2020 09:00;16;15990;16;15970;10;10060;16;15960;0;0;16;15990
13.10.2020 10:00;16;16022;16;15970;5;5040;15;14970;0;0;16;15960
13.10.2020 11:00;16;15970;16;16000;13;13090;16;15970;0;0;16;15980
13.10.2020 12:00;16;15960;16;15990;7;7060;16;15970;0;0;16;15970
13.10.2020 13:00;16;15990;17;17000;3;3030;16;16000;0;0;17;16990
13.10.2020 14:00;17;16970;16;15980;8;8080;17;16980;0;0;16;15990
13.10.2020 15:00;16;15970;16;15990;13;13120;16;15990;0;0;16;16037
13.10.2020 16:00;16;15980;17;16990;9;9090;16;15980;0;0;17;16980
13.10.2020 17:00;16;15970;15;14990;17;17140;17;16970;0;0;15;14990
13.10.2020 18:00;16;15980;15;14980;9;9060;15;14970;0;0;15;14980
13.10.2020 19:00;12;11990;9;9000;3;3020;12;11990;0;0;9;8990
13.10.2020 20:00;7;7000;7;7000;3;3030;7;6990;0;0;7;7000
13.10.2020 21:00;8;7980;8;8000;1;1000;8;7980;0;0;8;8000
13.10.2020 22:00;6;5990;5;5000;1;1010;6;6000;0;0;5;5000
13.10.2020 23:00;4;4000;4;3990;0;0;4;3990;0;0;4;3990
14.10.2020 00:00;6;5980;2;1990;0;0;6;5990;0;0;2;1990
14.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
14.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
14.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;1990
14.10.2020 04:00;2;2000;4;4000;0;0;2;2000;0;0;4;3990
14.10.2020 05:00;8;8031;11;10980;0;0;8;8000;0;0;12;11980
14.10.2020 06:00;14;13990;16;15990;3;3030;14;13990;0;0;16;15970
14.10.2020 07:00;16;15980;16;16000;3;3020;16;16000;0;0;15;14990
14.10.2020 08:00;16;16000;16;15970;6;6040;16;16041;0;0;16;15970
14.10.2020 09:00;16;15980;18;18000;5;5030;16;16000;0;0;18;17980
14.10.2020 10:00;17;16990;16;15990;11;11040;17;16960;0;0;16;15980
14.10.2020 11:00;17;16960;16;15990;8;8060;17;16960;0;0;16;15990
14.10.2020 12:00;16;15990;17;16990;6;6050;16;15980;0;0;17;16970
14.10.2020 13:00;17;16950;16;15990;5;5030;17;16990;0;0;16;15970
14.10.2020 14:00;16;15970;16;15980;10;10080;16;15980;0;0;16;15980
14.10.2020 15:00;16;16000;15;14980;7;7050;16;15970;0;0;16;16000
14.10.2020 16:00;16;15980;17;16990;6;6104;16;16000;0;0;17;16970
14.10.2020 17:00;16;15990;16;15980;10;10090;16;16000;0;0;16;15990
14.10.2020 18:00;16;15990;15;14980;8;8080;17;16120;0;0;15;14990
14.10.2020 19:00;12;11970;9;8990;3;3030;11;11870;0;0;9;8980
14.10.2020 20:00;8;7990;8;8000;1;1000;8;8031;0;0;8;8000
14.10.2020 21:00;7;6980;7;6990;2;2020;7;7051;0;0;7;6990
14.10.2020 22:00;6;5980;5;5000;0;0;6;6000;0;0;5;4990
14.10.2020 23:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
15.10.2020 00:00;6;6000;2;2000;0;0;6;5990;0;0;2;2000
15.10.2020 01:00;0;0;0;0;1;1000;0;0;0;0;0;0
15.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
15.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
15.10.2020 04:00;2;2000;4;4000;0;0;2;2000;0;0;4;4000
15.10.2020 05:00;7;6990;12;11990;0;0;7;6990;0;0;12;11970
15.10.2020 06:00;14;13970;15;15000;1;1010;14;13970;0;0;15;15032
15.10.2020 07:00;15;15000;17;16980;7;7070;15;15000;0;0;17;16970
15.10.2020 08:00;17;16980;15;15000;6;6040;17;16990;0;0;16;15990
15.10.2020 09:00;16;15980;17;16990;6;6050;16;15980;0;0;16;15970
15.10.2020 10:00;17;16980;16;15990;10;10090;17;16970;0;0;16;15990
15.10.2020 11:00;16;15990;17;16970;8;8050;16;16000;0;0;17;16980
15.10.2020 12:00;16;15980;16;15990;13;13100;16;15970;0;0;16;15990
15.10.2020 13:00;16;15990;16;15990;5;5050;16;15980;0;0;16;15980
15.10.2020 14:00;17;16980;17;16960;11;11080;17;16990;0;0;17;16990
15.10.2020 15:00;16;15960;15;15000;7;7060;16;15990;0;0;15;14980
15.10.2020 16:00;16;16031;16;15990;17;17150;15;14970;0;0;16;15980
15.10.2020 17:00;16;16000;16;15990;7;7060;16;15970;0;0;16;16000
15.10.2020 18:00;16;15990;15;14990;5;5020;16;15990;0;0;15;14980
15.10.2020 19:00;12;11990;9;8980;6;6060;12;11980;0;0;9;9000
15.10.2020 20:00;8;7990;8;8000;2;2010;8;8000;0;0;8;8000
15.10.2020 21:00;7;7053;7;7000;3;3020;7;7000;0;0;7;6990
15.10.2020 22:00;6;6000;5;4980;1;1010;6;5990;0;0;5;4990
15.10.2020 23:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
16.10.2020 00:00;6;5980;2;2000;0;0;6;6000;0;0;2;2000
16.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2020 04:00;2;1990;5;4990;0;0;2;2000;0;0;6;5990
16.10.2020 05:00;8;7990;12;11990;0;0;8;7990;0;0;11;10980
16.10.2020 06:00;14;13980;16;16000;1;1010;14;13970;0;0;17;17000
16.10.2020 07:00;16;15990;17;17000;1;1010;16;15990;0;0;16;15980
16.10.2020 08:00;16;15990;16;15980;12;12110;17;16080;0;0;16;15980
16.10.2020 09:00;16;15970;16;15990;4;4040;15;15860;0;0;16;15980
16.10.2020 10:00;17;16990;16;15970;9;9050;17;16990;0;0;16;15980
16.10.2020 11:00;16;15990;16;15960;8;8080;16;15990;0;0;16;15970
16.10.2020 12:00;16;16000;16;15980;3;3020;16;15980;0;0;17;16970
16.10.2020 13:00;16;15980;16;16000;13;13080;16;15970;0;0;16;15960
16.10.2020 14:00;16;15990;16;15960;15;15110;16;15980;0;0;15;14990
16.10.2020 15:00;16;15980;16;16000;12;12120;17;16980;0;0;16;16000
16.10.2020 16:00;16;16000;16;16000;13;13100;16;16031;0;0;16;15970
16.10.2020 17:00;16;15990;17;16980;10;10070;16;15970;0;0;17;16980
16.10.2020 18:00;16;15980;14;13990;7;7060;16;15970;0;0;14;13960
16.10.2020 19:00;12;11990;9;9035;2;2020;12;11990;0;0;9;8980
16.10.2020 20:00;8;8000;8;8000;0;0;8;7980;0;0;8;7990
16.10.2020 21:00;7;6990;7;7000;0;0;7;6990;0;0;7;6990
16.10.2020 22:00;6;5990;5;4990;0;0;6;5990;0;0;5;5000
16.10.2020 23:00;4;3990;4;3990;1;1000;4;3980;0;0;4;3990
17.10.2020 00:00;4;4051;4;3990;0;0;4;3980;0;0;4;4000
17.10.2020 01:00;4;3990;3;3000;0;0;4;4000;0;0;3;3000
17.10.2020 02:00;5;5000;2;2000;0;0;5;4990;0;0;2;2000
17.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
17.10.2020 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
17.10.2020 05:00;6;6000;8;7980;0;0;6;5990;0;0;8;8000
17.10.2020 06:00;8;7990;8;8000;0;0;8;8000;0;0;8;7990
17.10.2020 07:00;8;7990;8;8000;1;1000;8;7990;0;0;8;7990
17.10.2020 08:00;8;7990;8;7970;3;3020;8;7990;0;0;8;8000
17.10.2020 09:00;8;7990;8;7990;4;4030;8;7990;0;0;8;7990
17.10.2020 10:00;8;8000;7;6990;5;5040;8;8000;0;0;7;6990
17.10.2020 11:00;8;7980;9;8990;9;9060;8;8000;0;0;9;8980
17.10.2020 12:00;8;7970;7;6980;10;10080;8;7980;0;0;8;7970
17.10.2020 13:00;8;8000;9;8990;12;12090;8;7990;0;0;8;8000
17.10.2020 14:00;8;8000;8;7990;7;7040;8;7980;0;0;8;7990
17.10.2020 15:00;8;7980;8;8000;7;7070;7;7000;0;0;8;8000
17.10.2020 16:00;8;8000;8;8000;8;8070;8;8000;0;0;8;7990
17.10.2020 17:00;8;7990;8;8000;6;6060;8;7990;0;0;8;8000
17.10.2020 18:00;8;8000;8;7990;6;6040;8;8000;0;0;8;7990
17.10.2020 19:00;7;7000;7;7000;9;9060;7;6990;0;0;7;6990
17.10.2020 20:00;6;6000;6;5990;0;0;6;6000;0;0;6;5980
17.10.2020 21:00;6;6000;6;5990;0;0;6;5990;0;0;6;5990
17.10.2020 22:00;6;6000;5;5000;1;1010;6;5980;0;0;5;5000
17.10.2020 23:00;4;4000;3;3000;0;0;4;4000;0;0;4;3990
18.10.2020 00:00;4;3990;5;5000;0;0;4;3990;0;0;4;3990
18.10.2020 01:00;4;3990;3;3000;0;0;4;3990;0;0;3;3000
18.10.2020 02:00;5;4990;2;2000;0;0;5;4990;0;0;2;2000
18.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
18.10.2020 04:00;1;1000;1;1000;0;0;1;1000;0;0;2;1990
18.10.2020 05:00;1;1000;3;3000;0;0;1;1000;0;0;3;3000
18.10.2020 06:00;3;3000;4;4000;0;0;3;2990;0;0;4;4000
18.10.2020 07:00;4;4000;4;4000;0;0;4;4000;0;0;4;3990
18.10.2020 08:00;4;4000;4;4000;2;2020;4;4000;0;0;4;3980
18.10.2020 09:00;4;3990;4;4000;3;3020;4;3990;0;0;4;4000
18.10.2020 10:00;4;4000;4;4000;4;4020;4;4000;0;0;4;3990
18.10.2020 11:00;4;4000;4;4000;7;7070;4;3990;0;0;4;4000
18.10.2020 12:00;5;5000;6;5990;6;6050;5;4980;0;0;6;6000
18.10.2020 13:00;8;7980;8;8000;1;1010;8;7990;0;0;8;7990
18.10.2020 14:00;8;7980;8;8000;16;16130;8;7990;0;0;8;7980
18.10.2020 15:00;8;7990;7;6990;14;14140;8;7990;0;0;7;7000
18.10.2020 16:00;8;7980;9;8990;4;4040;8;7980;0;0;9;9000
18.10.2020 17:00;8;7990;7;7000;7;7050;8;7990;0;0;7;7000
18.10.2020 18:00;8;8000;9;9000;3;3020;8;8000;0;0;9;9000
18.10.2020 19:00;6;5990;5;5000;1;1000;6;6000;0;0;5;5000
18.10.2020 20:00;4;3990;4;3990;5;5040;4;3990;0;0;4;3990
18.10.2020 21:00;4;4000;4;3990;0;0;4;3990;0;0;4;4000
18.10.2020 22:00;4;4000;4;4000;0;0;4;3990;0;0;4;3990
18.10.2020 23:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
19.10.2020 00:00;5;5000;2;1990;0;0;5;5000;0;0;2;2000
19.10.2020 01:00;1;1000;0;0;0;0;1;1000;0;0;0;0
19.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
19.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
19.10.2020 04:00;2;1990;3;3000;0;0;2;2000;0;0;3;3000
19.10.2020 05:00;9;8960;12;12000;1;1010;9;9000;0;0;12;12000
19.10.2020 06:00;13;13000;16;15990;2;2020;13;12990;0;0;16;15990
19.10.2020 07:00;16;16054;17;17032;21;21170;16;15990;0;0;17;17000
19.10.2020 08:00;17;16980;17;17000;9;9050;17;16970;0;0;17;16950
19.10.2020 09:00;17;16980;15;14990;12;12110;17;16980;0;0;15;14980
19.10.2020 10:00;17;17038;16;16052;8;8060;17;16990;0;0;17;16990
19.10.2020 11:00;15;14980;16;15990;8;8050;16;16000;0;0;16;15970
19.10.2020 12:00;16;15970;18;17990;5;5050;16;15970;0;0;18;17970
19.10.2020 13:00;17;17000;16;15990;8;8070;16;15990;0;0;16;15970
19.10.2020 14:00;17;16950;16;15980;13;13158;17;16970;0;0;16;15990
19.10.2020 15:00;16;15980;17;16990;12;12090;16;15980;0;0;17;16970
19.10.2020 16:00;16;15990;16;16000;9;9070;16;15990;0;0;16;15990
19.10.2020 17:00;16;15980;15;14990;12;12110;16;15990;0;0;16;15980
19.10.2020 18:00;16;15970;16;15990;7;7060;16;16000;0;0;15;14990
19.10.2020 19:00;14;13980;11;10980;4;4030;14;13980;0;0;11;10990
19.10.2020 20:00;9;9000;8;8000;1;1010;9;8990;0;0;8;7970
19.10.2020 21:00;7;7000;7;7038;3;3030;7;6970;0;0;7;6990
19.10.2020 22:00;6;6000;5;5000;2;2020;5;4990;0;0;5;5000
19.10.2020 23:00;4;3990;4;4000;1;1000;4;4000;0;0;4;4000
20.10.2020 00:00;6;5990;2;2000;0;0;6;5990;0;0;2;1990
20.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
20.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
20.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;1990
20.10.2020 04:00;2;2000;2;2000;0;0;2;2000;0;0;3;3000
20.10.2020 05:00;8;8000;12;12000;0;0;9;8990;0;0;11;11000
20.10.2020 06:00;13;12980;16;15980;2;2020;13;12990;0;0;15;15023
20.10.2020 07:00;16;15990;18;17980;17;17130;16;16000;0;0;17;17000
20.10.2020 08:00;18;17980;17;16970;7;7020;18;17990;0;0;17;16990
20.10.2020 09:00;16;15980;17;16960;3;3020;16;16000;0;0;17;16960
20.10.2020 10:00;17;16980;16;16000;11;11060;17;16990;0;0;16;16000
20.10.2020 11:00;17;16990;16;15980;13;13090;17;16990;0;0;17;16990
20.10.2020 12:00;16;16000;17;16970;11;11090;17;17020;0;0;16;16000
20.10.2020 13:00;17;16970;16;16036;6;6060;17;16600;0;0;16;15970
20.10.2020 14:00;17;16980;19;18980;19;19140;16;16350;0;0;19;18970
20.10.2020 15:00;17;16970;15;14980;7;7050;17;16990;0;0;15;14990
20.10.2020 16:00;16;15960;16;15990;22;22210;16;15990;0;0;16;15980
20.10.2020 17:00;16;16000;16;15980;11;11100;16;15970;0;0;16;15970
20.10.2020 18:00;16;15970;15;14960;10;10090;16;15990;0;0;15;14990
20.10.2020 19:00;14;13970;12;12000;7;7050;14;13980;0;0;12;11950
20.10.2020 20:00;9;8980;7;7000;3;3030;9;8970;0;0;8;7970
20.10.2020 21:00;7;6980;8;7990;1;1010;7;6990;0;0;7;6990
20.10.2020 22:00;6;5990;5;5000;0;0;6;5990;0;0;5;4990
20.10.2020 23:00;4;4000;4;4000;0;0;4;3990;0;0;4;3990
21.10.2020 00:00;6;6000;2;2000;0;0;6;5990;0;0;2;2000
21.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
21.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
21.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
21.10.2020 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
21.10.2020 05:00;8;7990;12;11990;0;0;8;7990;0;0;12;11960
21.10.2020 06:00;14;14000;15;14990;0;0;14;14000;0;0;16;15990
21.10.2020 07:00;16;15970;19;18960;16;16110;16;15990;0;0;18;17990
21.10.2020 08:00;18;17960;16;15980;13;13090;18;17990;0;0;16;15980
21.10.2020 09:00;16;15970;16;15990;9;9090;16;15980;0;0;16;15980
21.10.2020 10:00;16;15980;17;16990;6;6050;16;15990;0;0;17;16990
21.10.2020 11:00;17;17000;17;17000;9;9080;17;17000;0;0;17;16950
21.10.2020 12:00;16;16000;16;15990;9;9090;16;15990;0;0;16;15990
21.10.2020 13:00;17;16980;16;15980;7;7060;17;16980;0;0;16;15980
21.10.2020 14:00;18;17990;20;19990;10;10125;18;18014;0;0;20;19990
21.10.2020 15:00;15;14980;14;13990;20;20170;16;15970;0;0;14;13990
21.10.2020 16:00;17;16980;15;14990;18;18170;16;15980;0;0;15;15000
21.10.2020 17:00;15;14980;16;16066;12;12100;15;14950;0;0;16;16000
21.10.2020 18:00;16;15990;16;15990;10;10100;16;15970;0;0;16;15960
21.10.2020 19:00;14;13980;11;10980;9;9090;14;14000;0;0;11;10980
21.10.2020 20:00;9;8960;8;8000;2;2010;9;8990;0;0;8;7990
21.10.2020 21:00;7;6980;7;6970;0;0;7;6980;0;0;7;6990
21.10.2020 22:00;6;5990;5;5000;2;2020;6;6000;0;0;5;4990
21.10.2020 23:00;4;4000;4;4000;0;0;4;3990;0;0;4;3990
22.10.2020 00:00;6;6000;2;2000;0;0;6;6000;0;0;2;2000
22.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
22.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
22.10.2020 03:00;0;0;2;1990;0;0;0;0;0;0;2;2000
22.10.2020 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
22.10.2020 05:00;8;7980;11;10990;0;0;8;7980;0;0;11;10960
22.10.2020 06:00;14;13980;15;14980;1;1000;14;13980;0;0;15;14990
22.10.2020 07:00;15;14980;19;18970;19;19140;15;14990;0;0;19;18960
22.10.2020 08:00;18;17970;16;16000;10;10090;19;18950;0;0;16;15990
22.10.2020 09:00;16;16000;17;16970;10;10090;15;15000;0;0;17;16990
22.10.2020 10:00;16;16000;16;15970;6;6060;16;15980;0;0;16;15990
22.10.2020 11:00;17;16960;16;15990;17;17140;17;16960;0;0;16;15980
22.10.2020 12:00;16;15970;17;17000;7;7050;16;15990;0;0;17;16980
22.10.2020 13:00;16;15940;16;15990;13;13120;17;16970;0;0;16;16000
22.10.2020 14:00;18;17990;18;17960;11;11100;17;16970;0;0;18;17990
22.10.2020 15:00;17;16980;16;15950;16;16201;17;16980;0;0;16;15980
22.10.2020 16:00;16;16000;17;16960;17;17170;16;16000;0;0;17;17000
22.10.2020 17:00;16;16000;15;14990;11;11090;16;15960;0;0;15;15000
22.10.2020 18:00;16;15980;15;15000;11;11110;16;15960;0;0;15;14970
22.10.2020 19:00;14;13990;12;11990;1;1010;14;14000;0;0;12;11990
22.10.2020 20:00;9;9000;8;7990;2;2020;9;8990;0;0;8;8000
22.10.2020 21:00;7;7000;7;7000;2;2020;7;6990;0;0;7;7000
22.10.2020 22:00;6;5990;5;5000;3;3040;6;6000;0;0;5;5000
22.10.2020 23:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
23.10.2020 00:00;6;5990;2;2000;0;0;6;5990;0;0;2;2000
23.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
23.10.2020 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
23.10.2020 05:00;8;7980;12;11990;0;0;8;7990;0;0;12;11990
23.10.2020 06:00;14;13990;15;14990;1;1000;14;13970;0;0;16;15950
23.10.2020 07:00;16;15950;17;16990;13;13120;16;16008;0;0;16;15970
23.10.2020 08:00;16;15990;17;16990;7;7050;17;16970;0;0;17;16980
23.10.2020 09:00;17;16960;16;15990;11;11132;16;15970;0;0;16;15990
23.10.2020 10:00;16;15980;18;17980;11;11100;16;15980;0;0;18;17970
23.10.2020 11:00;17;16990;15;14980;7;7050;17;17000;0;0;16;15950
23.10.2020 12:00;16;15990;16;15980;8;8080;16;15990;0;0;15;14990
23.10.2020 13:00;16;15980;17;16980;9;9100;16;15970;0;0;18;17980
23.10.2020 14:00;16;15990;12;12000;11;11080;17;17000;0;0;11;10980
23.10.2020 15:00;11;10980;17;17000;18;18150;10;9970;0;0;17;16990
23.10.2020 16:00;18;18040;14;13990;14;14130;18;17990;0;0;14;13970
23.10.2020 17:00;15;14990;17;17039;9;9070;16;15980;0;0;17;16970
23.10.2020 18:00;16;15960;14;13990;9;9070;15;14940;0;0;14;13990
23.10.2020 19:00;14;13980;12;12000;8;8070;14;13990;0;0;12;11970
23.10.2020 20:00;9;8980;8;7980;2;2020;9;9000;0;0;8;7980
23.10.2020 21:00;7;6990;7;6990;2;2020;7;7000;0;0;7;6990
23.10.2020 22:00;6;6000;5;4990;2;2020;6;6000;0;0;5;4990
23.10.2020 23:00;4;4000;4;4000;0;0;4;3990;0;0;4;4000
24.10.2020 00:00;4;4000;4;3990;0;0;4;3990;0;0;4;4000
24.10.2020 01:00;4;4000;3;2990;0;0;4;4000;0;0;3;3000
24.10.2020 02:00;5;4990;2;2000;0;0;5;4990;0;0;2;2000
24.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
24.10.2020 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
24.10.2020 05:00;6;6000;8;7990;0;0;6;6000;0;0;8;7990
24.10.2020 06:00;8;7990;8;8000;1;1000;8;7990;0;0;8;8000
24.10.2020 07:00;8;8000;8;7970;0;0;8;8000;0;0;8;7990
24.10.2020 08:00;9;9000;9;9000;4;4030;9;8990;0;0;9;9000
24.10.2020 09:00;8;7990;8;7990;5;5040;8;7990;0;0;8;8000
24.10.2020 10:00;8;7990;8;8000;4;4040;8;7990;0;0;8;7990
24.10.2020 11:00;8;7980;7;6980;8;8040;8;7980;0;0;7;7046
24.10.2020 12:00;8;8000;9;8970;8;8060;8;8000;0;0;9;9000
24.10.2020 13:00;8;7980;8;7990;8;8060;8;7980;0;0;8;7970
24.10.2020 14:00;8;7980;8;7990;23;23180;8;7990;0;0;8;7980
24.10.2020 15:00;8;7980;9;9000;18;18150;8;7990;0;0;9;8980
24.10.2020 16:00;9;8970;7;7000;9;9070;9;8990;0;0;7;6990
24.10.2020 17:00;8;7990;9;9000;9;9080;8;7990;0;0;9;8980
24.10.2020 18:00;8;7990;8;7990;5;5050;8;7990;0;0;8;7980
24.10.2020 19:00;7;6990;6;6000;2;2020;7;6990;0;0;6;5990
24.10.2020 20:00;6;5970;7;7000;3;3030;6;6000;0;0;7;6990
24.10.2020 21:00;6;6000;5;5000;1;1010;6;6000;0;0;5;5000
24.10.2020 22:00;6;5990;5;4990;1;1010;6;6000;0;0;5;5000
24.10.2020 23:00;4;3980;5;4990;0;0;4;4000;0;0;5;5000
25.10.2020 00:00;4;3990;4;4000;0;0;4;4000;0;0;4;4000
25.10.2020 01:00;4;3980;3;3000;0;0;4;3990;0;0;3;3000
25.10.2020 02:00;5;5000;2;2000;0;0;5;4980;0;0;2;2000
25.10.2020 02:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25.10.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
25.10.2020 04:00;1;1000;2;2000;0;0;1;990;0;0;2;2000
25.10.2020 05:00;1;1000;3;3000;0;0;1;1000;0;0;3;3000
25.10.2020 06:00;3;3000;4;3990;0;0;3;3000;0;0;4;4000
25.10.2020 07:00;4;4000;4;4000;1;1010;4;4000;0;0;4;3990
25.10.2020 08:00;4;4000;4;4000;2;2020;4;3990;0;0;4;3980
25.10.2020 09:00;4;4000;4;4000;5;5040;4;4000;0;0;4;3990
25.10.2020 10:00;4;4000;4;4000;9;9080;4;3990;0;0;4;3990
25.10.2020 11:00;4;4000;4;4000;8;8080;4;4000;0;0;4;4000
25.10.2020 12:00;5;5000;6;6000;9;9090;5;4980;0;0;6;5970
25.10.2020 13:00;8;7970;8;8000;7;7060;8;7970;0;0;8;7990
25.10.2020 14:00;8;8000;8;7990;11;11110;8;7970;0;0;8;7990
25.10.2020 15:00;8;7990;8;7990;14;14110;8;7990;0;0;8;8000
25.10.2020 16:00;8;7990;8;8060;6;6050;8;7990;0;0;8;7990
25.10.2020 17:00;8;7980;8;8000;5;5050;8;7990;0;0;8;8000
25.10.2020 18:00;8;8000;8;8000;1;1010;8;8000;0;0;8;7990
25.10.2020 19:00;6;5990;5;4990;1;1010;6;5990;0;0;5;4990
25.10.2020 20:00;4;4000;4;4000;0;0;4;3990;0;0;4;4000
25.10.2020 21:00;4;4000;4;3990;0;0;4;4000;0;0;4;4000
25.10.2020 22:00;4;3990;4;3990;0;0;4;4000;0;0;4;4000
25.10.2020 23:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
26.10.2020 00:00;5;5000;2;2000;0;0;5;4990;0;0;2;1990
26.10.2020 01:00;1;1000;0;0;0;0;1;1000;0;0;0;0
26.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
26.10.2020 03:00;0;0;2;1990;0;0;0;0;0;0;2;2000
26.10.2020 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
26.10.2020 05:00;8;8000;11;10990;0;0;8;7980;0;0;12;11980
26.10.2020 06:00;14;14000;15;15000;1;1010;14;13980;0;0;16;15990
26.10.2020 07:00;16;15980;18;17980;11;11110;16;15970;0;0;17;16980
26.10.2020 08:00;18;17960;17;16990;8;8060;18;17960;0;0;17;16990
26.10.2020 09:00;16;15970;16;15980;9;9080;16;15980;0;0;16;15990
26.10.2020 10:00;16;15990;17;16970;13;13080;15;14970;0;0;17;16960
26.10.2020 11:00;16;15950;16;15990;11;11090;16;15980;0;0;16;15970
26.10.2020 12:00;16;15970;17;17000;14;14120;16;15970;0;0;17;16960
26.10.2020 13:00;17;16970;17;17000;6;6040;17;16980;0;0;17;16960
26.10.2020 14:00;17;16990;18;17970;13;13080;17;16980;0;0;18;17970
26.10.2020 15:00;17;16990;17;17039;17;17140;17;16980;0;0;17;16980
26.10.2020 16:00;16;15970;15;14990;13;13100;16;15990;0;0;15;14970
26.10.2020 17:00;18;17980;16;15990;9;9060;18;17980;0;0;16;15980
26.10.2020 18:00;16;15990;15;15033;8;8050;16;16000;0;0;15;14990
26.10.2020 19:00;14;14025;12;11990;3;3020;14;13990;0;0;12;12000
26.10.2020 20:00;9;8970;8;7990;1;1000;9;8990;0;0;8;7990
26.10.2020 21:00;7;7041;7;6990;1;1010;7;6970;0;0;7;6980
26.10.2020 22:00;6;5990;5;4990;0;0;6;6000;0;0;5;4990
26.10.2020 23:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
27.10.2020 00:00;6;5990;2;1990;0;0;6;6000;0;0;2;1990
27.10.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
27.10.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
27.10.2020 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
27.10.2020 04:00;2;1990;2;1990;0;0;2;2000;0;0;3;2990
27.10.2020 05:00;8;7980;13;12950;0;0;8;7990;0;0;12;11970
27.10.2020 06:00;13;12990;15;15000;0;0;13;12970;0;0;16;15980
27.10.2020 07:00;15;14970;18;17960;11;11070;16;15990;0;0;18;17980
27.10.2020 08:00;17;16990;16;15970;11;11090;18;17980;0;0;16;15980
27.10.2020 09:00;15;14980;14;13950;11;11090;14;13970;0;0;14;14000
27.10.2020 10:00;16;16000;17;16990;10;10070;16;15990;0;0;17;16990
27.10.2020 11:00;16;15950;16;15980;11;11080;16;15970;0;0;16;15990
