01.06.2020 00:00;Bel_D51;Vwz_D51;Bel_D52;Vwz_D52;Bel_D53;Vwz_D53;Bel_D54;Vwz_D54;Bel_D71;Vwz_D71;Bel_D72;Vwz_D72;Bel_D91;Vwz_D91;Bel_D92;Vwz_D92;Bel_D93;Vwz_D93;Bel_D94;Vwz_D94;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_TBS35;Vwz_TBS35;Bel_TBS37;Vwz_TBS37;Bel_TBS38;Vwz_TBS38;Bel_TBS39;Vwz_TBS39;Bel_TF37;Vwz_TF37;Bel_TF38;Vwz_TF38;Bel_TS57;Vwz_TS57
04.06.2020 21:00;78;1050734;49;564107;93;74242;52;49200;104;119460;101;76645;187;604862;139;564677;176;121900;135;80240;6;5980;6;6000;6;5980;0;0;0;0;6;5990;6;5990;1;770;4;22994;0;3600000;0;0;0;3600000;0;3600000;0;0
04.06.2020 22:00;70;853435;47;514692;64;54580;50;61930;77;93970;73;56730;140;502473;97;324800;138;85510;95;58980;4;4000;4;4000;4;3990;0;0;0;0;5;5000;5;4990;0;0;4;4020;0;3600000;0;0;0;3600000;0;3600000;0;0
04.06.2020 23:00;36;472430;30;526061;36;31520;32;36175;51;59913;52;38800;84;238680;57;117310;73;44280;55;33323;4;4000;4;4000;4;4000;0;0;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 00:00;23;371557;16;158170;24;25140;17;15460;24;33878;22;22677;64;145170;31;76580;59;40187;30;17350;2;2000;2;1990;2;2000;0;0;0;0;3;3000;3;3000;0;0;1;1050;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 01:00;12;304420;10;236490;13;11940;10;10490;17;16090;17;10417;42;55575;29;58400;35;21000;25;13690;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;1;1080;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 02:00;7;71178;2;16390;9;8400;4;2390;12;16090;11;6910;27;37880;15;10530;25;16710;14;7810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 03:00;6;148683;4;87431;5;3800;4;3350;7;5970;7;4820;24;30220;9;5090;22;22230;4;2050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 04:00;11;160270;9;109088;12;8750;10;14490;11;19390;11;14750;62;116830;26;43920;57;44880;23;14030;2;2000;2;2000;2;1990;0;0;0;0;2;1980;2;2000;0;0;0;0;1;3423840;0;0;1;3424000;1;3423840;0;0
05.06.2020 05:00;48;608720;42;594866;53;41470;47;50610;57;66080;54;50230;232;566151;170;321703;233;146270;170;94730;6;5990;6;6000;6;5990;2;2000;2;1990;6;6000;6;5990;0;0;1;840;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 06:00;113;1091690;116;1411842;127;131031;124;134075;125;156940;122;98470;472;1286337;388;695177;468;400288;387;259000;10;9990;9;9000;9;9000;4;4000;4;3980;9;8990;9;8990;0;0;1;1970;0;3600000;2;3540;0;3600000;0;3600000;0;0
05.06.2020 07:00;203;1640028;181;1729459;214;307170;184;475580;261;341460;257;214290;495;1508727;480;1130611;487;495680;488;397365;12;11990;12;11980;12;11990;4;4000;4;3980;10;9990;10;9990;1;870;6;8410;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 08:00;211;1839075;227;1904296;232;345576;231;600422;215;283017;213;171975;518;1645660;509;1205570;510;551876;513;449931;16;16000;14;14000;14;13980;4;4000;4;3980;10;9980;10;9990;0;0;11;11910;0;3600000;1;1350;0;3600000;0;3600000;0;0
05.06.2020 09:00;201;1657176;186;1872002;221;280124;189;351836;240;334920;231;189776;503;1501956;479;1253609;488;477360;489;406986;14;13970;14;13980;14;14062;4;3990;4;4000;10;10000;10;9990;2;1670;10;13150;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 10:00;259;1943298;230;1892267;263;477870;238;532520;242;404433;236;193234;509;1655754;522;1555187;508;534514;529;488210;13;12990;14;13980;14;13980;4;3990;3;3000;9;8990;9;8990;7;6220;13;13690;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 11:00;235;1955291;207;1755856;233;765706;211;485054;299;392380;287;227206;502;1780124;547;1781065;491;709887;545;800626;14;13990;14;14000;14;13980;4;3990;4;4058;10;10000;10;9990;3;3490;19;22810;0;3600000;1;990;0;3600000;0;3600000;0;0
05.06.2020 12:00;238;1618230;217;1814908;238;306170;224;322086;273;334706;263;210030;487;1608105;476;1566888;485;474490;483;428333;15;14960;14;13980;13;12980;5;5000;5;4990;11;11000;11;10970;4;5210;9;10380;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 13:00;227;1874617;218;2013362;243;366940;234;479535;265;392793;256;209270;557;1636409;524;1385383;548;552250;536;494210;17;16980;16;16000;16;15980;4;4000;4;3980;10;9980;10;9990;9;9950;14;14290;0;3600000;4;4370;0;3600000;0;3600000;0;0
05.06.2020 14:00;258;1951405;213;1888664;265;453760;218;430252;283;381338;278;222610;494;1480117;496;1509778;486;407187;499;384900;16;16019;14;13980;14;13970;4;4000;4;3990;9;8990;9;8970;6;5870;9;13780;0;3600000;1;910;0;3600000;0;3600000;0;0
05.06.2020 15:00;231;1803036;183;1711672;246;467966;190;270666;288;391560;282;229507;468;1519714;500;1460071;468;455394;500;507806;13;12980;13;12990;14;13990;5;4990;5;5000;12;11990;12;11980;6;5870;6;12330;0;3600000;1;820;0;3600000;0;3600000;0;0
05.06.2020 16:00;195;1773938;175;1708229;223;296405;181;302530;308;476052;302;231676;491;1401214;472;1461159;488;427365;471;423410;15;14990;14;14000;14;13960;3;3000;4;3990;10;10048;10;9980;4;3720;10;10000;0;3600000;2;1785;0;3600000;0;3600000;0;0
05.06.2020 17:00;211;1563313;178;1705966;219;317580;185;396196;299;418274;294;225373;451;1429120;459;1444234;442;375256;462;365237;14;13980;13;12980;14;13960;4;4000;4;4000;9;9000;9;8980;3;8990;7;7750;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 18:00;193;1620967;149;1642908;219;281420;157;230174;263;316440;256;191953;400;1256677;410;1190850;399;284187;414;295706;12;11980;12;11990;12;12047;4;3990;4;4000;11;10980;11;10990;0;0;5;5070;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 19:00;140;1373112;136;1570412;161;177320;135;139500;243;310801;233;165616;325;1098966;304;1032863;320;232650;300;188357;7;6990;8;8000;8;7990;3;3000;3;3000;8;7990;8;7980;2;1910;2;1810;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 20:00;98;832369;72;958392;106;97930;73;76100;152;182240;148;106740;224;664297;217;714060;221;135717;219;134950;8;8000;8;7990;8;7980;2;2000;2;2000;8;8000;8;8000;2;1700;5;5690;0;3600000;2;2280;0;3600000;0;3600000;0;0
05.06.2020 21:00;88;790256;57;756377;83;67820;57;59460;114;116940;111;80560;199;578213;175;559982;201;129000;170;96040;6;5990;6;6000;6;5980;0;0;0;0;6;6000;6;6000;1;780;0;0;0;3600000;3;3420;0;3600000;0;3600000;0;0
05.06.2020 22:00;69;920798;51;595568;69;55360;58;48360;86;105820;83;58470;164;498305;147;485040;158;102816;152;100300;3;3000;4;4000;4;4000;0;0;0;0;5;4990;5;4990;1;960;2;1930;0;3600000;0;0;0;3600000;0;3600000;0;0
05.06.2020 23:00;41;546338;38;496518;45;52660;38;36020;59;82800;57;44630;117;339475;111;302852;116;72360;104;59165;5;4990;4;4000;4;4000;0;0;0;0;4;4000;4;4000;0;0;2;1710;0;3600000;1;1110;0;3600000;0;3600000;0;0
06.06.2020 00:00;36;428965;19;310780;34;24470;20;18354;44;63320;41;29870;98;254122;65;244250;95;56490;64;35995;1;1000;1;1000;2;2000;0;0;0;0;3;2990;3;2990;1;740;1;1470;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 01:00;22;364275;13;181100;24;17370;14;11630;23;32600;24;14230;65;154268;49;62814;65;39880;44;24520;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;1;900;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 02:00;21;403375;12;312509;18;14150;15;10180;22;22840;20;11610;37;122200;23;32630;33;18130;21;11260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 03:00;5;76530;6;199560;4;3340;6;4450;17;26870;14;8660;27;48132;29;64480;27;19720;27;15140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;870;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 04:00;9;315250;9;93250;12;11150;10;9700;13;14420;13;10810;42;62750;22;33150;37;27060;20;15110;1;1000;1;1000;1;1000;0;0;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 05:00;26;307220;24;471708;20;21340;28;37870;36;52650;37;43655;110;274976;62;111540;99;63500;61;35160;5;5000;4;4000;5;5000;3;2990;3;3000;6;6000;7;6990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 06:00;28;505606;37;666578;28;29110;39;53020;39;57670;39;41430;109;215376;70;112070;94;69430;72;43190;7;7000;8;8000;8;8036;3;2990;4;4000;8;8000;8;7990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 07:00;57;687388;38;483095;53;47420;41;49950;52;88830;52;49540;160;455580;130;316640;151;98180;128;73170;9;8970;9;8980;8;7990;4;4000;4;4000;8;8000;8;7990;0;0;1;1030;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 08:00;78;888218;66;915612;84;74440;70;80730;90;103380;88;72720;217;550592;160;479963;208;132085;154;95965;7;6990;7;7000;8;8000;4;4000;4;4000;8;8000;7;7000;2;1880;1;1300;0;3600000;1;710;0;3600000;0;3600000;0;0
06.06.2020 09:00;109;1176025;106;1314441;119;92170;111;136118;115;141323;112;89040;304;794882;305;874051;290;198540;305;202617;7;7000;8;7990;8;8000;3;3000;4;3990;8;8000;8;7960;2;1900;5;5250;0;3600000;1;1780;0;3600000;0;3600000;0;0
06.06.2020 10:00;156;1562176;145;1368138;174;144500;155;163992;166;205902;161;120350;428;1383597;398;1170254;435;346611;400;292104;10;10000;9;9000;8;7990;4;4000;4;3990;8;7970;8;7980;0;0;7;9870;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 11:00;187;1741799;155;1524333;210;248820;162;268947;193;265164;183;136350;440;1348430;437;1297539;435;309730;443;317263;6;6000;6;5990;8;7980;4;4000;4;4000;8;8000;7;7000;1;850;6;6980;0;3600000;1;870;0;3600000;0;3600000;0;0
06.06.2020 12:00;200;1626615;165;1665999;208;338600;163;201210;223;284800;218;157750;496;1396898;474;1467669;486;419589;473;424276;8;8000;8;8000;8;7970;4;3990;4;3990;8;7990;8;7990;6;10180;8;10570;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 13:00;184;1812658;160;1561560;188;251210;165;203118;237;324650;233;170870;494;1461266;481;1405294;501;402334;486;429910;8;8000;8;8000;8;8037;4;3990;4;4000;8;7990;8;7990;3;3300;11;12130;0;3600000;1;1340;0;3600000;0;3600000;0;0
06.06.2020 14:00;180;1682155;151;1566502;185;315080;148;252430;208;300207;200;153410;498;1492423;503;1419559;499;401074;508;482162;8;8000;7;7000;8;7960;4;4000;4;3990;7;7000;8;7990;4;4620;5;6170;0;3600000;2;2120;0;3600000;0;3600000;0;0
06.06.2020 15:00;178;1709929;156;1645281;209;298990;160;191976;213;294414;206;153936;524;1487069;502;1517987;510;399090;499;406873;7;6990;8;7990;8;7980;4;4000;4;3990;8;8000;8;7980;2;1800;7;6540;0;3600000;3;4170;0;3600000;0;3600000;0;0
06.06.2020 16:00;154;1482432;121;1381194;155;157540;124;152940;198;303850;195;148238;436;1212630;406;1216210;431;306738;411;306536;9;9057;8;7990;8;7990;3;2990;4;4000;8;7980;8;7990;2;1890;15;20360;0;3600000;1;1150;0;3600000;0;3600000;0;0
06.06.2020 17:00;156;1312039;121;1235749;159;271950;123;143824;200;247392;196;143899;403;1196055;401;1168454;381;313514;396;338069;8;8000;8;8000;8;7990;4;4000;4;3990;8;8000;8;8000;2;3560;17;20950;0;3600000;9;12040;0;3600000;0;3600000;0;0
06.06.2020 18:00;145;1583645;117;1394168;158;160989;122;158256;183;283613;177;128410;374;1071249;348;1070839;363;226113;359;244820;7;6990;8;7980;8;7960;4;4000;4;4000;8;7990;8;7980;4;6700;7;9020;0;3600000;5;4290;0;3600000;0;3600000;0;0
06.06.2020 19:00;127;1494709;97;1153737;133;124950;101;107420;190;253320;183;129780;316;920708;302;879538;307;186472;299;194553;6;6000;6;6000;6;5980;0;0;0;0;6;6000;6;5980;2;2840;9;10260;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 20:00;111;993047;60;789994;110;86430;61;83280;146;209714;139;99390;232;781648;211;783513;229;138580;209;121620;6;5990;5;5000;5;4990;0;0;0;0;6;5990;6;6037;3;3230;3;3440;0;3600000;1;1120;0;3600000;0;3600000;0;0
06.06.2020 21:00;80;737614;82;926741;81;61890;85;75008;138;167460;128;90310;208;739164;185;681731;209;132350;183;107937;4;4000;4;4000;4;3990;0;0;0;0;4;4000;4;3990;0;0;1;1610;0;3600000;2;1650;0;3600000;0;3600000;0;0
06.06.2020 22:00;71;800695;42;483401;76;71490;48;75660;91;107740;86;63940;183;446053;146;482419;178;105780;150;86417;4;3990;4;4000;4;3990;0;0;0;0;4;4000;4;4000;2;1950;7;6280;0;3600000;0;0;0;3600000;0;3600000;0;0
06.06.2020 23:00;56;582465;45;582283;57;44440;49;48720;79;92240;75;53760;164;436503;107;401557;156;96006;98;56380;5;4990;4;3990;4;3990;0;0;0;0;4;4000;4;3990;0;0;3;3970;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 00:00;41;613889;22;346290;41;36480;27;24670;55;70770;49;36090;98;306490;91;274857;98;58140;88;53940;2;2000;2;1990;2;1990;0;0;0;0;3;2990;3;3000;2;3060;2;1760;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 01:00;29;355896;21;336117;27;21480;27;20670;31;33330;33;19850;91;133880;71;133915;86;46006;65;34380;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 02:00;17;443468;16;335343;18;13200;18;12860;27;36677;25;16510;60;98650;42;69607;59;31850;39;21865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 03:00;10;249708;9;222494;11;7150;10;7180;19;30030;15;9360;42;65510;36;38660;37;21840;36;18790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;910;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 04:00;11;190810;9;151340;11;8280;10;7500;14;18430;12;6690;39;59690;20;34210;34;21910;18;10740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 05:00;15;205100;13;201836;14;10340;14;8600;23;23837;22;14430;63;68780;26;17660;59;36960;27;13980;0;0;0;0;0;0;0;0;0;0;1;990;1;1000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 06:00;18;176340;15;306094;13;8740;15;19120;10;16700;10;13580;51;39150;21;47910;48;28320;21;10680;4;4000;4;4000;4;4000;0;0;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 07:00;24;404343;12;207416;24;22270;12;16870;22;31370;22;21930;58;71110;25;18325;54;30910;23;11640;4;3980;4;4000;4;4000;0;0;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 08:00;40;473870;26;472853;38;29750;28;33570;32;44466;31;27770;81;236376;51;124590;74;43030;50;27170;4;3980;4;3990;4;4000;0;0;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 09:00;78;756836;60;790102;78;63530;61;52020;72;85510;70;54080;152;439530;112;301690;147;87640;111;62970;4;4000;4;3990;4;4000;0;0;0;0;4;3990;4;3990;1;990;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 10:00;99;840101;72;828166;98;74790;74;61990;109;136310;104;74287;231;646696;161;459131;226;136091;159;90300;4;3990;4;4037;4;4000;0;0;0;0;4;4000;4;3970;1;740;3;2480;0;3600000;1;1020;0;3600000;0;3600000;0;0
07.06.2020 11:00;111;1189073;83;867536;110;115790;84;89190;127;130697;125;87030;295;829908;215;737805;293;181426;215;131035;4;4000;4;4000;4;3990;0;0;0;0;4;4000;4;4000;1;1130;3;2770;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 12:00;126;1015014;90;948953;136;118495;94;116018;167;541455;165;134475;307;796984;222;571139;302;183738;218;125750;6;5980;5;5000;5;5000;1;1000;1;1000;4;4000;4;4000;2;2980;2;2987200;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 13:00;147;1286889;105;1038670;155;145180;104;109900;162;591114;157;126870;308;848797;253;624072;296;182121;259;148410;9;8970;8;7990;8;7990;3;3000;3;3000;8;8000;8;7990;1;1470;0;3600000;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 14:00;163;1261631;116;1099441;169;193740;119;112410;207;525760;199;155008;337;949763;276;845367;339;226010;280;166130;7;6990;8;8000;8;8000;4;4000;4;4000;7;6990;7;6990;1;1140;7;2442349;0;3600000;1;1490;0;3600000;0;3600000;0;0
07.06.2020 15:00;158;1155877;123;993440;161;129818;127;134861;207;293630;205;159050;338;928583;275;825958;322;195570;279;183087;8;7980;8;7990;8;7990;4;4000;4;3990;8;7990;8;7990;5;4490;16;22569;0;3600000;2;2610;0;3600000;0;3600000;0;0
07.06.2020 16:00;157;1345136;135;1245131;160;178639;142;155830;204;235250;193;145358;345;1017420;286;890928;338;218650;288;187300;8;8000;8;7990;8;7980;5;4990;5;4990;8;8000;8;8000;3;4660;5;4880;0;3600000;3;2690;0;3600000;0;3600000;0;0
07.06.2020 17:00;191;1478966;124;1143796;195;191960;129;127100;182;388889;179;134380;357;924826;280;733730;348;215470;286;174251;8;7990;8;7990;8;8000;4;3990;4;4000;8;7990;8;7980;7;9090;12;1270837;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 18:00;159;1203819;119;972348;148;150660;124;139230;178;605677;173;144510;342;907458;276;909204;330;214347;275;174591;8;7990;8;8000;8;8000;3;3000;3;2990;8;7990;8;8058;6;7280;0;3600000;0;3600000;1;830;0;3600000;0;3600000;0;0
07.06.2020 19:00;122;1244815;85;1010292;124;113862;82;91291;201;417082;194;144440;277;726435;257;782249;271;157310;259;146030;6;6000;6;5990;6;5990;0;0;0;0;7;7000;7;6990;1;770;7;1508312;0;3600000;1;1070;0;3600000;0;3600000;0;0
07.06.2020 20:00;101;985949;70;752869;99;78948;70;64678;144;160583;137;92530;241;693331;204;652440;230;137153;200;115340;4;3990;4;4000;4;4000;0;0;0;0;5;4990;5;4990;0;0;6;6050;0;3600000;3;3110;0;3600000;0;3600000;0;0
07.06.2020 21:00;75;668317;62;640257;80;64750;69;54607;110;127967;110;78810;177;398389;150;404479;169;102757;149;83680;4;3990;4;3990;4;3990;0;0;0;0;4;4000;4;4000;0;0;2;5580;0;3600000;3;3110;0;3600000;0;3600000;0;0
07.06.2020 22:00;74;926322;40;436080;70;69080;47;51250;65;81610;61;46460;132;333224;109;320846;131;77108;109;60670;4;4000;4;3990;4;4000;0;0;0;0;4;4000;4;4000;1;740;1;1040;0;3600000;0;0;0;3600000;0;3600000;0;0
07.06.2020 23:00;39;569530;31;493180;39;30870;36;40680;43;51020;43;32850;87;217530;63;196947;77;385667;59;33150;5;4990;4;4000;4;4000;0;0;0;0;4;3990;4;3990;0;0;1;910;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 00:00;22;398130;14;198182;22;15750;12;24030;26;44300;23;18850;60;97110;29;40590;107;986951;27;14970;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;1;1820;0;3600000;0;3600000;0;0
08.06.2020 01:00;9;179840;8;198835;10;7480;10;9400;6;5180;7;4040;36;81210;14;11270;29;944270;13;7330;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 02:00;10;260020;2;5240;9;7790;4;2540;4;3570;4;2060;26;45708;10;21790;24;20070;12;6670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 03:00;7;127790;1;480;6;4300;2;960;7;16810;5;3670;30;29430;16;47120;93;1317334;17;10180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 04:00;8;78610;9;184243;9;8110;9;10520;15;26640;15;19210;58;88620;33;44220;582;2148431;31;16220;2;1990;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;1;1170;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 05:00;54;582830;41;576478;55;53046;42;49870;58;70350;56;51010;250;447138;209;368593;238;154024;199;109400;7;6990;6;6000;6;6000;3;3000;3;3000;6;6055;6;5990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 06:00;125;1207095;114;1345481;122;116580;121;218140;126;146120;126;98870;508;975797;418;691305;490;368520;419;270000;10;9990;10;10000;10;9960;4;4000;4;4000;9;9000;9;8980;0;0;1;2230;0;3600000;1;1060;0;3600000;0;3600000;0;0
08.06.2020 07:00;205;1744769;232;1894412;218;405409;235;556638;254;291689;248;193491;558;1544092;551;1105286;514;390272;545;482986;14;14000;11;10990;12;11990;4;4000;4;3990;10;10045;10;10055;2;3180;9;9400;0;3600000;1;1230;0;3600000;0;3600000;0;0
08.06.2020 08:00;252;1751129;232;1866106;246;418216;240;468555;240;403694;234;189107;562;1521111;546;1347971;547;501802;556;472859;14;13980;14;13990;14;13990;4;4000;4;4000;9;8980;10;9980;1;930;13;17040;0;3600000;1;1000;0;3600000;0;3600000;0;0
08.06.2020 09:00;221;1824076;200;1687874;236;420276;206;554201;223;306966;222;175130;493;1545571;491;1322184;491;482436;488;458409;12;11990;13;12980;14;13990;4;3990;4;4000;10;9990;10;9960;8;9500;8;8510;0;3600000;2;2670;0;3600000;0;3600000;0;0
08.06.2020 10:00;223;1694004;194;1554298;226;305730;195;331510;258;371300;250;207140;511;1709628;452;1451619;496;611674;457;531030;14;13990;14;13980;14;13980;4;3990;4;4000;10;10000;10;9990;7;6680;11;11020;0;3600000;1;1400;0;3600000;0;3600000;1;1040
08.06.2020 11:00;244;1827137;198;1618388;253;384268;197;382157;263;363088;264;218190;465;1437453;461;1333320;450;475406;468;459608;14;13950;14;14000;14;13970;4;3990;4;4000;10;9980;9;9000;5;9960;13;14340;0;3600000;3;3730;0;3600000;0;3600000;0;0
08.06.2020 12:00;222;1783642;180;1691894;236;374677;177;421847;265;457600;255;205767;497;1664977;467;1493944;493;500258;472;414096;13;12990;14;13980;14;13980;4;4000;5;5000;10;9990;11;11000;7;7580;13;16930;0;3600000;2;1580;0;3600000;0;3600000;0;0
08.06.2020 13:00;234;1711937;178;1665726;247;405607;187;337310;274;391599;267;227707;533;1737011;515;1514951;533;562623;519;488409;17;16510;15;14990;16;15970;5;4990;5;4990;11;11000;10;9980;10;9480;10;12110;0;3600000;2;2230;0;3600000;0;3600000;0;0
08.06.2020 14:00;234;1758487;200;1729349;235;410601;207;288050;272;432678;267;210000;499;1519343;494;1527015;492;491367;495;480839;12;12480;13;12960;14;13980;4;3990;4;3990;10;9970;11;10980;10;9760;21;25260;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 15:00;251;1585441;209;1674394;263;414883;215;350700;284;431393;271;213719;513;1562296;496;1500911;509;537500;496;391234;13;12990;14;13980;14;13980;4;4000;4;3990;10;9990;10;10000;4;4720;21;26560;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 16:00;232;1742780;214;1780711;226;343370;220;460776;305;498216;303;237635;463;1481839;453;1396927;465;426288;456;340150;15;14990;14;13990;14;13970;4;3990;4;3990;10;9990;10;9990;5;4220;13;15290;0;3600000;3;4240;0;3600000;0;3600000;0;0
08.06.2020 17:00;199;1503052;161;1652237;196;251948;170;294060;310;502187;301;251570;450;1329928;427;1141771;437;319239;428;298313;11;10980;12;12000;14;13980;4;3990;4;3980;10;9980;10;9990;13;24060;22;24670;0;3600000;6;9270;0;3600000;0;3600000;0;0
08.06.2020 18:00;171;1244661;140;1380701;171;187820;151;207540;268;356413;263;193667;376;1148722;359;982748;345;238508;370;224997;12;11970;12;11990;12;12000;4;4000;4;4000;10;10000;10;9990;2;1420;11;14100;0;3600000;1;1420;0;3600000;0;3600000;0;0
08.06.2020 19:00;115;1202820;105;1095939;120;140560;106;102861;216;317755;212;153650;285;887563;271;880882;273;185657;277;192557;7;7000;8;8000;8;7980;3;3000;3;2990;8;8000;8;7990;1;810;10;10910;0;3600000;8;9480;0;3600000;0;3600000;0;0
08.06.2020 20:00;120;1078779;75;935853;122;130070;76;74852;173;266313;164;130320;230;806964;231;747208;217;152940;230;148440;9;8990;8;7980;8;8000;2;1980;2;2000;8;7980;8;8000;3;3530;8;10450;0;3600000;0;0;0;3600000;0;3600000;0;0
08.06.2020 21:00;81;1070586;67;732458;79;66590;69;68460;126;165980;125;87868;173;562155;144;554188;132;972150;143;82730;7;6990;6;5990;6;6000;0;0;0;0;6;5990;6;6000;1;1640;3;2670;0;3600000;2;1930;0;3600000;0;3600000;0;0
08.06.2020 22:00;52;498088;41;462950;47;35030;45;39960;69;95368;66;50100;146;397699;120;337090;147;87070;120;68317;4;4000;4;4000;4;4000;0;0;0;0;5;5000;5;5058;0;0;3;3010;0;3600000;1;1050;0;3600000;0;3600000;0;0
08.06.2020 23:00;35;497112;26;392790;32;30380;30;31500;38;44650;38;28550;86;262550;67;175970;84;47750;59;33262;4;4000;4;3990;4;4000;0;0;0;0;4;3980;4;4000;1;840;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
09.06.2020 00:00;15;136240;14;265290;13;8900;15;16400;20;30900;18;17870;41;74900;32;66840;39;24810;32;15870;2;2000;2;2000;2;2000;0;0;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
09.06.2020 01:00;15;277860;10;144500;18;15950;11;12270;16;12080;13;6900;23;25340;18;11480;20;12880;15;7810;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
09.06.2020 02:00;6;118361;3;58294;6;3980;3;2700;9;17680;4;2770;18;26812;15;11100;17;14000;12;7330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
09.06.2020 03:00;3;59407;3;53800;6;2860;3;1900;9;14540;9;5270;29;26750;11;7160;26;19799;10;5420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
