01.06.2020 00:00;Bel_T10_11;Vwz_T10_11;Bel_T16_20;Vwz_T16_20;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_7;Vwz_T6_7;Bel_T8_9;Vwz_T8_9;Bel_TST58_2;Vwz_TST58_2;Bel_TST59;Vwz_TST59;Bel_TST60;Vwz_TST60;Bel_TSTQ3_2;Vwz_TSTQ3_2;Bel_VD101;Vwz_VD101;Bel_VD102;Vwz_VD102;Bel_VD201;Vwz_VD201;Bel_VD202;Vwz_VD202;Bel_VK1VD81;Vwz_VK1VD81;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2VD21;Vwz_VK2VD21;Bel_VK2VD22;Vwz_VK2VD22;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3VD60;Vwz_VK3VD60;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4VD211;Vwz_VK4VD211;Bel_VK4_Stoer;Vwz_VK4_Stoer;Bel_VK5V221;Vwz_VK5V221;Bel_VK5V821;Vwz_VK5V821;Bel_VK5_Stoer;Vwz_VK5_Stoer;Bel_VK6_Stoer;Vwz_VK6_Stoer;Bel_VK7_Stoer;Vwz_VK7_Stoer
04.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;4;3600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;7;94800;7;111000;3;16800;8;61800;308;420000;0;0;168;932400;34;42000;0;0;8;109200;0;0;268;608400;0;0;16;13800;13;9000;0;0;0;0;0;0
04.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;82200;8;100200;5;31200;12;84000;265;351600;0;0;171;723600;44;85200;0;0;8;91800;0;0;282;671400;0;0;7;16200;6;3600;0;0;0;0;0;0
04.06.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;7;86400;8;96000;5;39600;10;72000;313;382800;0;0;212;1234800;43;46200;0;0;8;99000;0;0;355;778200;0;0;15;18000;4;600;0;0;0;0;0;0
04.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;6;73200;7;88200;6;27000;8;50400;320;406800;0;0;220;1080000;32;42600;0;0;6;54000;0;0;334;699000;0;0;2;4800;2;1200;0;0;0;0;0;0
04.06.2020 16:00;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;79800;8;91200;6;46800;9;70200;372;507000;0;0;181;1186200;44;33000;0;0;9;84600;0;0;328;667200;0;0;13;12000;6;3600;0;0;0;0;0;0
04.06.2020 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;81600;6;89400;5;32400;10;61200;361;436200;0;0;204;1510800;40;30600;0;0;7;67800;0;0;363;948600;0;0;15;20400;10;14400;0;0;0;0;0;0
04.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;66600;5;70200;5;52200;12;97800;271;301800;0;0;217;1221000;25;39000;0;0;9;80400;0;0;372;714000;0;0;17;19800;10;6000;0;0;0;0;0;0
04.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57000;4;79200;3;12600;6;33600;209;292200;0;0;219;818400;35;25800;0;0;4;39000;0;0;301;537000;0;0;8;3600;3;1800;0;0;0;0;0;0
04.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;4;60600;2;8400;2;10800;149;180000;0;0;112;552000;11;7200;0;0;4;54000;0;0;173;328800;0;0;2;3600;3;1200;0;0;0;0;0;0
04.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;44400;3;50400;0;0;3;19200;105;189000;0;0;88;430200;10;9600;0;0;3;30600;0;0;136;203400;0;0;3;1200;1;600;0;0;0;0;0;0
04.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28200;2;33600;3;10800;3;16200;80;96600;0;0;88;287400;9;4800;0;0;2;21000;0;0;149;106200;0;0;4;1800;0;0;0;0;0;0;0;0
04.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31200;2;30000;2;10200;2;12000;44;28200;0;0;47;96000;5;2400;0;0;2;20400;0;0;68;48000;0;0;1;600;0;0;0;0;0;0;0;0
05.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;36000;2;33000;3;15600;3;18000;22;19800;0;0;46;96000;9;7800;0;0;2;25200;0;0;62;39000;0;0;1;1800;1;0;0;0;0;0;0;0
05.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15000;0;0;16;41400;1;0;0;0;0;0;0;0;27;15600;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3000;0;0;8;4800;0;0;12;22800;0;0;0;0;0;0;0;0;17;8400;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;6;4800;0;0;12;32400;2;1200;0;0;0;0;0;0;15;7200;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27600;1;15000;1;4200;1;7800;29;21000;0;0;14;41400;1;1800;0;0;1;14400;0;0;24;13800;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;46200;5;75600;2;8400;3;15000;139;151200;0;0;35;107400;19;11400;0;0;4;51600;0;0;46;66600;0;0;1;1800;0;0;0;0;0;0;0;0
05.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;6;61200;6;63000;6;57000;13;100800;254;306600;0;0;85;286200;30;88200;0;0;7;81000;0;0;113;223800;0;0;13;22800;4;5400;0;0;0;0;0;0
05.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;72600;8;94200;4;34800;13;93000;334;404400;0;0;113;656400;47;82800;0;0;8;84600;0;0;181;376800;0;0;6;10800;1;600;0;0;0;0;0;0
05.06.2020 08:00;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;64200;5;75600;6;58800;8;75600;307;424200;0;0;190;816000;61;87600;0;0;8;101400;0;0;276;463800;0;0;11;17400;3;1200;0;0;0;0;0;0
05.06.2020 09:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;95400;8;114600;2;9600;7;39600;285;379800;0;0;186;902400;45;67200;0;0;11;78000;0;0;263;477000;0;0;4;7800;0;0;0;0;0;0;0;0
05.06.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;72600;6;76800;7;48600;9;72600;299;1009800;1;2400;198;881400;33;33600;1;2400;9;104400;1;2400;303;480000;1;2400;12;18000;7;10800;1;1800;1;1800;1;1800
05.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;99000;8;109200;4;24600;5;38400;310;390600;0;0;198;1005600;33;54600;0;0;7;83400;0;0;331;570000;0;0;6;9000;3;2400;0;0;0;0;0;0
05.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;70800;5;75000;3;35400;11;88800;311;372600;0;0;244;1084200;44;54600;0;0;9;87000;0;0;336;594000;0;0;7;19200;3;3000;0;0;0;0;0;0
05.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;100800;8;112200;5;23400;11;60000;345;423000;0;0;217;1087200;52;54600;0;0;8;88800;0;0;362;681600;0;0;14;22800;3;4200;0;0;0;0;0;0
05.06.2020 14:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;103200;8;107400;5;30600;7;50400;372;476400;0;0;198;1300200;38;30600;0;0;8;79800;0;0;366;756000;0;0;4;1800;5;5400;0;0;0;0;0;0
05.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;7;188400;9;118800;3;16800;12;67800;317;405600;0;0;185;1078200;20;32400;0;0;8;83400;0;0;297;706200;0;0;7;9000;3;4800;0;0;0;0;0;0
05.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;64200;7;79800;4;47400;10;87000;321;416400;0;0;165;1243800;42;45600;0;0;8;68400;0;0;301;740400;0;0;14;16200;6;5400;0;0;0;0;0;0
05.06.2020 17:00;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;72000;5;81000;6;55200;10;90000;307;409200;0;0;186;1288800;36;58200;0;0;8;78000;0;0;310;749400;0;0;4;3000;2;2400;0;0;0;0;0;0
05.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;71400;7;88800;8;64200;11;90000;290;430800;0;0;168;1239600;24;20400;0;0;10;76800;0;0;287;712800;0;0;9;9000;4;1800;0;0;0;0;0;0
05.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;58200;4;67200;4;15000;8;42600;172;231000;0;0;149;857400;16;21000;0;0;4;39000;0;0;223;564000;0;0;8;6600;6;3600;0;0;0;0;0;0
05.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;5;64200;2;7800;3;17400;154;186000;0;0;136;609000;17;15600;0;0;4;42600;0;0;174;336600;0;0;8;6000;3;6000;0;0;0;0;0;0
05.06.2020 21:00;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;44400;3;51000;3;12000;3;21600;122;186600;0;0;80;403800;10;9600;0;0;3;40800;0;0;132;216000;0;0;3;4200;1;600;0;0;0;0;0;0
05.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31800;2;33600;2;9000;2;12000;91;72600;0;0;104;328800;8;5400;0;0;2;17400;0;0;201;145200;0;0;10;5400;0;0;0;0;0;0;0;0
05.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31200;2;31200;2;9600;2;14400;54;40800;0;0;71;197400;5;3000;0;0;3;23400;0;0;126;92400;0;0;2;600;0;0;0;0;0;0;0;0
06.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;33600;2;34200;3;15000;4;25800;49;31800;0;0;77;243600;6;6600;0;0;2;19800;0;0;132;88800;0;0;11;5400;0;0;0;0;0;0;0;0
06.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5400;31;24600;0;0;29;62400;1;600;0;0;0;0;0;0;47;24600;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;24000;0;0;25;51000;1;0;0;0;0;0;0;0;40;19800;0;0;2;600;0;0;0;0;0;0;0;0
06.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4800;15;17400;0;0;19;63000;2;0;0;0;0;0;0;0;24;21000;0;0;5;3600;0;0;0;0;0;0;0;0
06.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28200;1;16800;0;0;0;0;16;33600;0;0;15;68400;2;600;0;0;2;10800;0;0;19;27600;0;0;7;1800;3;3600;0;0;0;0;0;0
06.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;45000;4;69000;0;0;0;0;43;100800;0;0;18;67200;4;3000;0;0;4;46800;0;0;28;36600;0;0;2;3000;2;0;0;0;0;0;0;0
06.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;60600;4;66000;0;0;3;15600;80;99600;0;0;50;165000;8;9600;0;0;4;40800;0;0;59;99600;0;0;1;1800;1;0;0;0;0;0;0;0
06.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57000;4;61800;1;4200;3;19200;121;129600;0;0;67;259200;15;18000;0;0;4;48600;0;0;77;154800;0;0;1;3600;0;0;0;0;0;0;0;0
06.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57600;4;68400;2;7200;4;22200;179;196200;0;0;102;403200;17;15600;0;0;4;52800;0;0;128;241800;0;0;3;7800;0;0;0;0;0;0;0;0
06.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;54000;5;62400;1;4800;4;22800;239;279000;0;0;145;530400;23;17400;0;0;4;45600;0;0;188;373200;0;0;13;27600;3;4200;0;0;0;0;0;0
06.06.2020 10:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;57600;4;61200;0;0;3;19200;287;358200;0;0;183;679200;25;24000;0;0;4;45000;0;0;249;411600;0;0;9;12600;2;3600;0;0;0;0;0;0
06.06.2020 11:00;0;0;0;0;1;600;2;1200;0;0;2;1800;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;5;64200;3;12600;6;31200;366;525600;0;0;210;959400;27;19200;0;0;4;50400;0;0;336;523200;0;0;12;22200;4;4200;0;0;0;0;0;0
06.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;54000;4;61200;2;8400;3;15600;404;437400;0;0;220;976800;28;18600;0;0;4;53400;0;0;348;547200;0;0;9;16200;3;600;0;0;0;0;0;0
06.06.2020 13:00;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;63000;4;63000;1;5400;3;17400;365;394200;0;0;215;856200;15;16800;0;0;4;52800;0;0;340;492000;0;0;10;15000;5;3600;0;0;0;0;0;0
06.06.2020 14:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;67200;4;64800;2;7200;5;24600;323;403200;0;0;196;895200;22;16200;0;0;4;45000;0;0;305;540600;0;0;5;4200;12;20400;0;0;0;0;0;0
06.06.2020 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57600;4;67200;4;16800;3;18600;296;342600;0;0;182;942600;18;16200;0;0;4;42000;0;0;291;579000;0;0;4;9000;3;600;0;0;0;0;0;0
06.06.2020 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;54000;4;58200;3;13200;3;21600;290;399000;0;0;190;804000;32;21600;0;0;4;43200;0;0;306;505200;0;0;12;20400;4;2400;0;0;0;0;0;0
06.06.2020 17:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;57000;4;63600;3;15600;5;25800;264;348600;0;0;189;811200;23;20400;0;0;4;48000;0;0;318;443400;0;0;9;12600;6;9000;0;0;0;0;0;0
06.06.2020 18:00;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;58200;4;64800;2;8400;2;12000;261;290400;0;0;176;789000;23;24600;0;0;5;39000;0;0;278;470400;0;0;11;16200;2;600;0;0;0;0;0;0
06.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;3;42000;4;51600;3;13800;4;18600;217;231600;0;0;144;724200;20;12000;0;0;3;33000;0;0;211;394200;0;0;11;9600;3;2400;0;0;0;0;0;0
06.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28200;2;31200;2;9600;4;21000;153;165000;0;0;126;409200;6;8400;0;0;2;23400;0;0;145;255000;0;0;5;8400;0;0;0;0;0;0;0;0
06.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;36000;2;31200;2;10200;3;17400;115;133800;0;0;101;385800;13;10800;0;0;2;16200;0;0;128;231600;0;0;5;10800;2;600;0;0;0;0;0;0
06.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29400;2;33600;2;11400;2;15000;113;123000;0;0;103;285600;7;8400;0;0;2;21000;0;0;181;102600;0;0;2;1200;0;0;0;0;0;0;0;0
06.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;34800;2;31800;2;9600;1;7200;90;73200;0;0;84;224400;7;6600;0;0;2;19200;0;0;134;110400;0;0;6;3000;0;0;0;0;0;0;0;0
07.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29400;2;33600;3;16800;2;13200;83;64800;0;0;50;135000;8;10200;0;0;2;22800;0;0;83;54600;0;0;2;600;0;0;0;0;0;0;0;0
07.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;29400;0;0;30;78600;1;0;0;0;0;0;0;0;52;24600;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;1;5400;1;3600;33;21000;0;0;27;49800;1;0;0;0;0;0;0;0;33;16800;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;22200;0;0;25;59400;3;0;0;0;0;0;0;0;42;23400;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18000;3;29400;0;0;0;0;24;18000;0;0;17;42600;2;0;0;0;2;10200;0;0;26;16200;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;32400;3;38400;0;0;1;3000;17;11400;0;0;15;23400;3;0;0;0;2;25200;0;0;13;11400;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31200;2;33000;0;0;0;0;22;19800;0;0;19;46800;6;1200;0;0;2;30000;0;0;18;23400;0;0;7;65400;24;334200;0;0;0;0;0;0
07.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27600;2;31200;0;0;0;0;23;18000;0;0;26;56400;6;600;0;0;2;27600;0;0;27;30600;0;0;5;22800;2;5400;2;5400;0;0;0;0
07.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;30000;2;32400;2;9000;2;11400;62;54000;0;0;58;140400;9;9600;0;0;2;21600;0;0;75;85200;0;0;3;12000;2;6000;0;0;0;0;0;0
07.06.2020 09:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;27600;2;30000;2;10200;2;11400;120;134400;0;0;77;238200;11;33600;0;0;2;25200;0;0;101;127800;0;0;3;6000;4;1800;0;0;0;0;0;0
07.06.2020 10:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;33000;2;34200;2;9000;2;12600;169;194400;0;0;133;403800;23;10800;0;0;2;31200;0;0;183;217800;0;0;0;0;4;3600;0;0;0;0;0;0
07.06.2020 11:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28800;3;35400;2;8400;2;12000;213;249600;0;0;149;416400;15;9600;0;0;2;19200;0;0;189;246600;0;0;5;8400;1;1200;0;0;0;0;0;0
07.06.2020 12:00;0;0;0;0;1;600;1;600;0;0;1;1800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;26400;2;28800;2;9000;3;554400;204;295800;0;0;145;606000;19;23400;0;0;2;39000;0;0;230;349800;0;0;2;3600;1;1800;0;0;0;0;0;0
07.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;53400;4;60600;2;9000;3;16800;215;264000;0;0;158;611400;18;10800;0;0;4;61800;0;0;244;357600;0;0;4;5400;1;600;0;0;0;0;0;0
07.06.2020 14:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;4;57000;4;64800;2;8400;2;10800;235;349200;0;0;186;830400;25;13800;0;0;4;40200;0;0;232;437400;0;0;8;9600;4;11400;0;0;0;0;0;0
07.06.2020 15:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;600;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;4;49800;4;61200;1;4200;2;11400;221;264600;0;0;199;688200;33;33000;0;0;4;58200;0;0;284;426600;0;0;12;20400;2;1200;0;0;0;0;0;0
07.06.2020 16:00;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;58800;5;65400;2;8400;5;21600;232;284400;0;0;176;693000;43;34200;0;0;4;47400;0;0;234;385200;0;0;14;20400;7;8400;0;0;0;0;0;0
07.06.2020 17:00;0;0;0;0;0;0;3;2400;0;0;2;1800;0;0;1;600;5;4800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;4;57600;4;61800;3;12600;2;11400;247;330000;0;0;182;646800;20;24000;0;0;4;48000;0;0;235;366000;0;0;8;4200;4;7800;0;0;0;0;0;0
07.06.2020 18:00;0;0;0;0;0;0;5;3600;0;0;0;0;0;0;0;0;1;600;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;5;63600;4;66600;2;9000;2;10200;220;294000;0;0;170;795600;28;28200;0;0;5;51000;0;0;263;375600;0;0;6;10200;0;0;0;0;0;0;0;0
07.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;40200;3;46800;2;8400;2;11400;192;216000;0;0;128;528000;6;7800;0;0;3;34200;0;0;184;293400;0;0;4;10800;1;2400;0;0;0;0;0;0
07.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;34800;3;40200;3;12000;3;15000;170;189000;0;0;118;423600;18;10800;0;0;2;21600;0;0;146;243600;0;0;6;7800;2;1200;0;0;0;0;0;0
07.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;38400;2;31200;4;19200;4;22200;119;142200;0;0;69;228600;5;7200;0;0;2;21000;0;0;119;123000;0;0;7;9600;3;3000;0;0;0;0;0;0
07.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29400;2;31200;2;8400;2;11400;72;51600;0;0;86;255000;6;6600;0;0;4;21600;0;0;127;97200;0;0;1;1200;1;0;0;0;0;0;0;0
07.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;26400;2;31800;2;9000;2;9600;40;29400;0;0;57;159000;9;4800;0;0;2;19200;0;0;94;76200;0;0;2;600;0;0;0;0;0;0;0;0
