01.06.2020 00:00;Bel_A51_M2_638;Vwz_A51_M2_638;Bel_A55_M4_641;Vwz_A55_M4_641;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D55;Vwz_D55;Bel_H51_M1_637;Vwz_H51_M1_637;Bel_H55_M3_640;Vwz_H55_M3_640;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V51_M5_636;Vwz_V51_M5_636
05.04.2021 00:00;1;1000;2;2000;22;9760;11;5440;1;48950;3;115670;47;48320;22;32655;0;0;1;1000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 01:00;0;0;0;0;15;6880;7;1600;2;42230;0;0;24;25280;17;9920;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 02:00;0;0;0;0;10;4480;9;3840;0;0;1;39990;10;5180;7;2060;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 03:00;0;0;0;0;13;6240;9;3520;0;0;0;0;17;8750;9;3220;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 04:00;1;1000;0;0;14;9440;6;4800;0;0;1;21590;16;8580;13;5540;0;0;1;1000;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 05:00;2;1990;2;2000;39;22880;14;7200;1;56150;1;44310;26;12090;20;7350;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 06:00;2;2000;2;2000;34;19980;14;5600;0;0;1;2720;59;166550;15;5700;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 07:00;2;2000;2;1990;52;51520;7;3040;1;24630;1;16640;43;142643;13;46990;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 08:00;2;2000;2;2000;63;40480;12;5120;3;38550;4;143190;65;160800;15;5890;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4310
05.04.2021 09:00;2;2000;2;2000;125;80630;20;66550;8;163490;6;157465;142;525027;25;47790;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
05.04.2021 10:00;2;2000;2;2000;176;156681;23;9280;10;186550;16;276630;196;542165;38;110110;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5800
05.04.2021 11:00;2;1990;2;1990;217;196320;31;29120;12;151383;13;212698;238;747975;44;114820;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
05.04.2021 12:00;2;2000;2;2000;290;403565;47;103170;10;90050;16;168049;265;861389;42;130980;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2860
05.04.2021 13:00;4;3990;4;4000;250;257430;27;55520;6;107330;11;177570;268;925236;32;107830;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4340
05.04.2021 14:00;4;3990;4;4000;244;216509;30;77590;7;125120;10;226754;311;937907;31;129186;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
05.04.2021 15:00;4;4000;4;3990;254;241590;28;20800;8;107970;17;292069;263;844998;44;106150;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;4110
05.04.2021 16:00;4;3990;4;4000;240;184800;22;69910;13;268013;21;616536;275;715406;35;54410;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
05.04.2021 17:00;4;3980;4;4000;229;198101;19;34240;7;172620;21;460410;279;858228;40;165740;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7210
05.04.2021 18:00;4;3980;4;4000;258;286390;24;9760;13;196249;10;203790;242;788153;42;166710;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;12940
05.04.2021 19:00;4;4000;4;4000;180;122850;18;64310;6;293869;12;277276;198;582594;32;54360;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8680
05.04.2021 20:00;2;2000;2;2000;125;81920;24;85940;1;28640;8;236223;153;356516;37;81364;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
05.04.2021 21:00;2;2000;2;1990;70;39040;18;7040;1;17920;2;78550;104;102676;22;48600;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2880
05.04.2021 22:00;2;2000;2;2000;68;37760;10;4160;1;47030;7;250082;78;82960;16;7200;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
05.04.2021 23:00;2;2000;2;2000;40;19360;11;3200;1;16918;1;52470;45;38090;13;5280;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 00:00;1;1000;2;2000;23;12160;9;5760;1;18880;4;136940;29;42190;11;5530;0;0;1;1000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 01:00;0;0;0;0;15;6560;8;2880;2;18720;0;0;16;14740;9;5700;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 02:00;0;0;0;0;13;5760;5;1920;0;0;1;61110;15;8590;6;2330;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 03:00;0;0;0;0;7;4960;6;3840;1;31030;1;23680;17;8480;7;4370;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 04:00;3;2990;2;1990;31;26560;22;15200;0;0;0;0;28;20940;14;6970;0;0;3;2990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 05:00;4;3990;5;4990;168;122390;44;27840;0;0;1;62925;119;93200;31;13950;0;0;4;4000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 06:00;5;5000;5;4980;326;352091;45;89410;5;66434;7;56150;212;694856;32;39840;0;0;5;4990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 07:00;6;6000;6;6000;383;568018;41;129100;7;166478;29;680801;367;883700;47;151340;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4360
06.04.2021 08:00;6;5990;6;6000;422;789888;55;290232;33;825340;45;694565;399;1128688;51;161460;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;21350
06.04.2021 09:00;6;5990;5;4990;356;509919;51;155231;17;285890;33;632831;369;1089700;55;102950;0;0;6;5980;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;11540
06.04.2021 10:00;6;5990;7;6990;357;453672;39;98210;19;163340;26;530105;358;1205796;54;299474;0;0;6;5990;6;5960;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5820
06.04.2021 11:00;6;5980;6;6000;339;455459;40;141270;14;251066;14;263480;386;1296506;65;229792;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4340
06.04.2021 12:00;6;6000;5;4990;376;490556;32;128348;21;306370;25;338980;447;1393922;80;270015;0;0;6;5990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
06.04.2021 13:00;6;5990;7;7000;379;818550;58;91510;16;396401;16;322520;458;1417817;96;250395;0;0;6;6000;7;7000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;12660
06.04.2021 14:00;6;5980;6;5960;427;694081;39;163628;29;471551;41;654659;504;1577354;78;370331;0;0;6;5980;6;5980;0;0;0;0;0;3600000;0;0;0;0;0;0;2;3930
06.04.2021 15:00;6;5990;6;6000;464;641390;68;202360;44;737553;46;749872;550;1381780;68;307723;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;11;15850
06.04.2021 16:00;6;6000;5;5000;443;582098;49;104027;19;400000;32;653912;610;1472460;81;380935;0;0;6;5990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;16600
06.04.2021 17:00;6;6000;7;6990;425;536541;39;101910;22;580470;31;579137;536;1374663;66;270048;0;0;6;5980;7;7000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;21500
06.04.2021 18:00;6;6000;5;4990;325;347310;37;18880;16;308157;13;225900;498;1255724;80;216080;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;11300
06.04.2021 19:00;7;6980;6;6000;191;132790;19;57430;11;237612;12;276900;317;863096;73;248640;0;0;7;7000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5770
06.04.2021 20:00;4;4000;5;5000;135;123970;22;51340;5;84150;6;230628;192;664642;41;117200;0;0;4;4000;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
06.04.2021 21:00;3;3000;3;3000;99;53600;24;29440;4;207010;1;20960;148;242430;32;19260;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 22:00;2;2000;2;2000;66;34880;18;5760;3;129090;0;0;92;70410;26;12340;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
06.04.2021 23:00;2;2000;2;2000;28;12640;9;2240;1;21750;0;0;45;56840;13;8850;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 00:00;0;0;1;1000;21;9440;14;7040;0;0;0;0;30;20570;19;9280;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 01:00;0;0;0;0;16;8160;9;3520;2;14390;1;50560;17;15830;12;8570;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 02:00;0;0;0;0;14;6240;5;1440;0;0;0;0;13;6880;7;2880;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 03:00;0;0;0;0;14;9270;9;5440;1;39510;0;0;18;29570;6;3400;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 04:00;3;2990;2;2000;34;28000;27;16000;0;0;0;0;30;16630;21;7561;0;0;3;3000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 05:00;4;3990;5;4980;161;150294;47;26447;1;59200;0;0;125;106100;46;19260;0;0;4;4000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 06:00;5;5000;5;4990;340;377640;45;45760;5;92044;9;130800;221;702067;63;88486;0;0;5;5000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2920
07.04.2021 07:00;6;6000;6;5990;358;373402;52;98060;13;365287;29;536780;353;988444;58;171976;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7280
07.04.2021 08:00;6;5990;6;5980;354;428045;57;236516;37;615391;44;779874;381;1076187;78;133260;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7270
07.04.2021 09:00;6;5980;6;5990;346;502265;43;114870;25;507981;38;662184;336;1044948;60;332330;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7260
07.04.2021 10:00;6;5990;5;4980;352;529484;36;106710;21;466217;12;220282;367;1183382;53;267590;0;0;7;6990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6260
07.04.2021 11:00;6;6000;6;5990;365;501950;29;56053;22;392655;21;298103;403;1298663;63;273760;0;0;5;4990;7;7000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;14470
07.04.2021 12:00;6;5990;6;6000;357;460910;35;56376;19;427140;22;440071;445;1367335;45;142530;0;0;6;5990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9690
07.04.2021 13:00;6;5990;7;7042;369;515660;44;88160;17;444851;25;231259;418;1337059;67;346031;0;0;6;6000;7;7000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2900
07.04.2021 14:00;6;6053;6;6000;343;435620;54;217570;17;348275;31;600479;479;1459557;71;239453;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7270
07.04.2021 15:00;6;6000;6;6000;442;692347;44;152630;33;511431;43;855644;492;1617010;63;466484;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11550
07.04.2021 16:00;6;6000;6;5990;390;504951;33;53590;26;464638;22;409230;615;1504282;72;226707;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7260
07.04.2021 17:00;6;5980;6;6000;388;539192;31;124950;11;295577;26;522757;510;1255975;56;271420;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7240
07.04.2021 18:00;6;5990;5;5033;336;358711;32;61590;9;131990;16;326800;451;1014855;57;245370;0;0;7;7000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11600
07.04.2021 19:00;6;5990;7;6990;195;144844;27;67340;1;1440;8;205130;307;869671;45;154634;0;0;5;4990;7;6990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;10040
07.04.2021 20:00;5;4990;4;3990;152;123500;24;36140;5;169570;7;215030;210;547407;48;89580;0;0;5;5000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2890
07.04.2021 21:00;3;2990;3;3000;86;50400;21;14720;3;99990;5;196024;126;218448;41;44490;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 22:00;2;2000;2;2000;80;43408;20;7360;1;29760;4;143960;84;166380;39;15740;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.04.2021 23:00;2;2000;2;2000;35;17910;10;2080;0;0;3;109493;64;56710;31;13160;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 00:00;0;0;1;990;30;14240;13;3200;0;0;0;0;24;18530;21;9630;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 01:00;0;0;0;0;14;6400;9;3360;2;6560;0;0;19;19294;10;4730;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 02:00;0;0;0;0;17;7360;7;2080;0;0;0;0;12;6360;10;3950;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 03:00;0;0;0;0;14;8480;8;3840;2;41580;0;0;17;8680;7;3040;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 04:00;3;3000;2;1990;30;27680;14;14560;0;0;0;0;28;14586;20;9360;0;0;3;2990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 05:00;4;4000;4;4000;153;140130;54;63990;2;74604;1;50935;114;129270;43;39130;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.04.2021 06:00;5;5000;6;6000;314;317730;45;87562;7;131064;8;152930;231;765130;35;19660;0;0;5;5000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
08.04.2021 07:00;6;6000;6;6000;406;590714;55;144450;16;297348;24;672837;370;874033;62;133770;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2900
08.04.2021 08:00;6;6000;6;5990;399;651300;52;188647;33;614570;40;724083;425;1267386;53;299733;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;10500
08.04.2021 09:00;6;5990;6;6000;401;513337;41;121250;27;524098;29;528397;366;1269175;73;309617;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4360
08.04.2021 10:00;6;6000;6;5990;381;481929;27;154129;20;384122;24;348374;422;1331779;65;135020;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
08.04.2021 11:00;6;5990;6;5990;373;533484;44;221874;15;314716;33;698151;475;1386682;57;279580;0;0;6;5990;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4340
08.04.2021 12:00;6;5990;5;5000;397;572466;48;171546;23;377988;30;482086;456;1391387;66;230525;0;0;6;5990;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7210
08.04.2021 13:00;6;6000;7;6970;346;385120;46;65450;24;347460;26;275960;449;1296451;72;417706;0;0;6;5980;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;13030
08.04.2021 14:00;6;5980;6;5670;393;461974;51;210070;29;442470;27;303211;537;1625639;82;399564;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;10;14530
08.04.2021 15:00;6;6000;6;6300;507;950920;65;206154;41;977538;48;972045;570;1593473;78;427468;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;16480
08.04.2021 16:00;6;5990;6;6000;432;623431;58;80855;29;692036;31;604795;636;1607080;86;261340;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;12;17300
08.04.2021 17:00;6;5990;6;5980;440;681340;51;88960;17;482755;24;596336;592;1359406;81;280344;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10090
08.04.2021 18:00;6;5980;5;4980;361;509070;40;113270;12;230930;16;442876;514;1183808;70;150210;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13050
08.04.2021 19:00;6;5990;7;7000;253;251020;37;29280;12;234870;16;472678;310;897733;63;154880;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8650
08.04.2021 20:00;5;5000;4;4000;170;118220;31;28480;4;92460;11;202244;208;536440;42;70122;0;0;5;4990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
08.04.2021 21:00;3;2980;3;2990;87;49600;30;12800;4;139289;4;108150;150;224080;52;32880;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2967
08.04.2021 22:00;2;2000;2;1990;86;42560;24;8640;4;97938;1;60310;121;159080;28;29010;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;19950
08.04.2021 23:00;2;2000;2;1990;32;15617;7;3520;0;0;1;32640;57;30250;11;5280;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 00:00;0;0;1;1000;24;12320;9;3360;4;31563;0;0;36;29930;13;6430;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 01:00;0;0;0;0;15;7200;7;3040;2;6720;1;25600;21;20590;11;6060;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 02:00;0;0;0;0;9;4480;4;1600;0;0;0;0;8;5370;6;2770;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 03:00;0;0;0;0;15;9920;8;5120;1;51830;0;0;22;11520;12;4210;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 04:00;3;3000;2;2000;33;24160;19;11830;0;0;1;61910;33;18510;15;5370;0;0;3;3000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 05:00;4;4000;5;5000;170;103170;40;27360;0;0;0;0;116;108022;44;91030;0;0;4;4000;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
09.04.2021 06:00;5;5000;4;3980;281;323374;42;126913;3;80630;6;147715;210;685578;31;76210;0;0;5;4990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;3820
09.04.2021 07:00;6;6000;7;7000;377;406137;52;134390;11;314749;22;459967;338;990364;49;119280;0;0;6;5970;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6620
09.04.2021 08:00;6;6000;6;6000;366;521360;49;329758;34;703023;29;661849;378;1265081;59;222460;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;16340
09.04.2021 09:00;6;5990;5;4990;366;460867;38;119237;26;388361;32;361558;341;1081183;64;337758;0;0;6;5990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
09.04.2021 10:00;6;6000;7;7000;379;429550;38;55190;23;317260;28;392855;376;1229027;78;369212;0;0;6;5980;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;8230
09.04.2021 11:00;7;6990;7;6980;362;406200;38;165090;17;416955;26;379401;435;1391182;94;352020;0;0;7;6980;7;6970;0;0;0;0;0;3600000;0;0;0;0;0;0;4;7450
09.04.2021 12:00;6;6000;5;5000;414;516457;48;106179;24;426432;27;613286;572;1506487;77;336440;0;0;6;6000;5;4980;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5760
09.04.2021 13:00;6;5980;7;6990;413;559383;60;210254;35;644102;21;439147;538;1429904;99;375966;0;0;6;6000;7;6990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12960
09.04.2021 14:00;6;5990;6;5990;427;679487;49;119064;32;755328;35;780745;589;1413066;94;191356;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;11950
09.04.2021 15:00;6;5990;6;5990;446;716552;62;207723;38;732404;49;986998;593;1496697;83;391850;0;0;6;5990;6;5960;0;0;0;0;0;3600000;0;0;0;0;0;0;14;20070
09.04.2021 16:00;6;5990;6;5990;418;539165;50;99670;22;357110;28;746138;565;1321460;98;424420;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11510
09.04.2021 17:00;6;5990;6;6000;423;544735;56;82720;18;322980;23;319820;535;1368695;91;260933;0;0;6;6000;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;13;22850
09.04.2021 18:00;6;5990;6;5990;367;434125;43;102710;17;113100;22;304664;451;1190900;72;195035;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;12940
09.04.2021 19:00;6;6000;6;5980;235;201138;33;73270;12;339232;10;265570;326;932031;59;172580;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10140
09.04.2021 20:00;5;5000;4;4000;168;124810;34;91840;10;130220;9;206601;235;729866;50;104754;0;0;5;5000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;11;15790
09.04.2021 21:00;3;3000;3;3000;121;65590;26;10080;8;172300;6;119660;168;286687;48;27880;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
09.04.2021 22:00;2;2000;2;1990;76;41120;10;6400;2;54070;2;73789;114;184009;27;77760;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.04.2021 23:00;1;1000;2;1990;43;23520;8;2080;3;99520;2;67520;76;107290;16;6920;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
10.04.2021 00:00;1;1000;1;1000;37;17920;15;5440;0;0;4;75235;53;58170;20;11750;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
10.04.2021 01:00;0;0;0;0;35;15200;20;5920;3;50870;0;0;27;17910;14;7870;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.04.2021 02:00;0;0;0;0;15;7680;6;3520;4;292503;3;52960;17;9990;6;30300;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.04.2021 03:00;0;0;0;0;20;10720;8;5280;1;39896;0;0;22;11440;13;5800;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.04.2021 04:00;3;3000;2;1980;40;25280;19;10080;0;0;1;22390;24;12550;18;8410;0;0;3;3000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.04.2021 05:00;4;4000;4;4000;61;38080;16;11200;0;0;1;31200;38;30480;16;8830;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.04.2021 06:00;5;4990;6;6000;75;52160;22;10720;3;121750;3;111490;76;115240;24;25660;0;0;5;4990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;2430
10.04.2021 07:00;6;6000;6;6000;99;64000;12;7840;5;173459;5;190700;97;166500;29;43710;0;0;6;5990;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4340
10.04.2021 08:00;6;6000;6;6000;176;137165;36;16960;5;94050;9;347259;158;355170;47;79530;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4310
10.04.2021 09:00;6;5970;6;5980;208;199360;34;39510;5;198040;14;181410;235;800132;51;66836;0;0;6;5990;6;5980;0;0;0;0;0;3600000;0;0;0;0;0;0;1;6480
10.04.2021 10:00;7;6990;6;6000;300;346520;30;59672;12;134012;17;158870;283;1052192;61;271076;0;0;7;7022;6;5980;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
10.04.2021 11:00;6;6000;7;7000;324;406550;33;44190;12;146776;19;365754;372;1202683;69;271220;0;0;6;6000;7;6990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
10.04.2021 12:00;6;5990;6;6000;347;378486;38;135190;14;274104;25;510137;407;1362704;82;351610;0;0;6;5980;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12910
10.04.2021 13:00;7;6990;7;7000;297;393279;34;109600;18;215458;20;205770;407;1157248;70;232984;0;0;7;7000;7;6990;0;0;0;0;0;3600000;0;0;0;0;0;0;3;5440
10.04.2021 14:00;6;6000;5;5000;345;467326;48;166860;16;260203;17;452765;479;1416689;84;407815;0;0;6;6000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7230
10.04.2021 15:00;7;6980;6;5990;273;278724;28;54240;16;235630;26;307558;411;1236399;63;355199;0;0;7;7000;5;5000;0;0;0;0;0;3600000;0;0;1;1790;0;0;15;23679
10.04.2021 16:00;5;5000;7;7000;311;325637;37;43200;14;177720;17;223863;368;1218989;78;523260;0;0;5;5000;7;6990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8630
10.04.2021 17:00;7;7000;5;4990;300;307128;41;92854;18;243765;23;336026;388;1150924;68;278480;0;0;7;6990;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12505
10.04.2021 18:00;5;5000;6;5990;260;271310;31;60960;11;140000;10;20000;315;962145;61;259540;0;0;5;5000;6;5990;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5770
10.04.2021 19:00;7;6990;6;6000;204;241880;16;36045;9;47040;14;113760;254;915917;39;162100;0;0;7;6990;6;6000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
10.04.2021 20:00;4;4000;5;4990;150;85920;20;49760;4;90540;9;211970;181;446474;48;83540;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
10.04.2021 21:00;2;2000;2;2000;93;50120;18;7520;1;58550;2;58765;104;137770;26;15540;0;0;2;1990;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;12410
10.04.2021 22:00;2;2000;2;2000;63;34710;17;5760;6;249308;2;54390;101;141730;20;15190;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
