01.06.2020 00:00;Bel_B1;Vwz_B1;Bel_B2;Vwz_B2;Bel_D1;Vwz_D1;Bel_FG38_blind;Vwz_FG38_blind;Bel_FG38_sehend;Vwz_FG38_sehend;Bel_MP1;Vwz_MP1;Bel_MP1_A_113;Vwz_MP1_A_113;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP3_A_113;Vwz_MP3_A_113;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_MP8;Vwz_MP8;Bel_T1;Vwz_T1
14.12.2021 11:00;2;1990;2;2000;12;396556;11;5350;0;0;2;2000;10;10000;2;2000;10;10000;11;10990;2;1990;2;2000;10;10000;13;12990;10;9990;0;0
14.12.2021 12:00;2;1990;2;2000;10;329295;22;10130;0;0;2;2000;9;8970;2;2000;9;8990;9;8990;2;2000;2;2000;9;8990;11;11000;10;9990;0;0
14.12.2021 13:00;2;2000;2;1990;14;340710;41;10876;0;0;2;2000;9;8990;2;1990;9;8990;11;10990;3;2980;3;3000;9;8980;13;12980;9;9000;0;0
14.12.2021 14:00;2;2000;2;2000;16;305075;46;16735;0;0;2;1980;11;10990;2;2000;11;11000;11;10990;3;3000;3;3000;12;12000;13;12990;11;10990;0;0
14.12.2021 15:00;2;2000;2;1990;11;308170;26;11210;0;0;2;2000;10;10000;2;1990;10;9980;9;8990;2;2000;2;2000;10;9980;11;11000;10;10000;0;0
14.12.2021 16:00;2;2000;2;1990;12;391020;51;15250;0;0;2;2000;10;9970;2;1990;10;9970;11;11000;4;4000;4;4000;10;9970;13;12990;10;9970;0;0
14.12.2021 17:00;2;2000;2;2000;11;302008;29;12660;0;0;2;1990;10;9990;2;2000;9;8990;10;9980;3;3000;3;2990;11;10980;12;12000;10;9970;0;0
14.12.2021 18:00;2;2000;2;1990;11;387953;72;21540;0;0;2;1990;10;9990;2;1990;10;9990;10;10000;2;2000;2;2000;11;10990;12;12000;10;10000;0;0
14.12.2021 19:00;0;0;0;0;14;377890;3;1780;0;0;0;0;10;9970;0;0;10;10000;10;9980;3;2980;2;2000;10;9990;10;10000;10;9990;0;0
14.12.2021 20:00;0;0;0;0;6;249009;0;0;0;0;0;0;12;11980;0;0;11;11000;5;5000;2;1990;2;2000;11;10980;5;5000;11;11000;0;0
14.12.2021 21:00;0;0;0;0;5;111679;0;0;0;0;0;0;8;7980;0;0;8;8000;4;4000;1;1000;1;1000;8;7980;4;4000;8;8052;0;0
14.12.2021 22:00;0;0;0;0;3;131995;0;0;0;0;0;0;4;4000;0;0;4;4000;3;3000;3;2990;2;1990;4;3990;3;3000;4;4000;0;0
14.12.2021 23:00;0;0;0;0;4;116593;0;0;0;0;0;0;4;4000;0;0;4;3990;3;3000;2;2000;1;1000;4;3990;3;3000;4;3990;0;0
15.12.2021 00:00;0;0;0;0;1;56540;0;0;0;0;0;0;2;2000;0;0;2;1990;1;1000;1;1000;0;0;2;1990;1;990;2;2000;0;0
15.12.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4980;0;0;5;5000;0;0;0;0;0;0;5;5000;0;0;5;5000;0;0
15.12.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.12.2021 03:00;0;0;0;0;6;261860;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;0;0;0;0;0;0;5;5000;0;0;0;0
15.12.2021 04:00;0;0;0;0;5;167520;0;0;0;0;0;0;1;1000;0;0;1;1000;5;4980;2;2000;2;1990;1;1000;5;5000;1;1000;0;0
15.12.2021 05:00;0;0;0;0;7;357730;0;0;0;0;0;0;3;3000;0;0;3;3000;7;6990;3;3000;3;2990;3;2990;7;7000;3;3000;0;0
15.12.2021 06:00;0;0;0;0;14;280460;2;1170;0;0;0;0;6;5990;0;0;6;5990;9;8990;3;2990;2;1990;6;5990;9;8970;6;5980;0;0
15.12.2021 07:00;0;0;0;0;12;357723;26;8306;0;0;0;0;8;7990;0;0;8;7990;10;9990;3;2990;3;3000;8;8000;10;9990;8;8043;0;0
15.12.2021 08:00;0;0;0;0;9;289110;24;10170;0;0;0;0;10;9990;0;0;9;9000;8;8000;3;3000;3;2990;9;8980;8;8000;9;9000;0;0
