01.06.2020 00:00;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF36;Vwz_TF36;Bel_TF36a;Vwz_TF36a
20.09.2020 08:00;0;0;1;0;7;600;0;0
20.09.2020 09:00;0;0;3;5400;0;0;0;0
20.09.2020 10:00;0;0;3;600;5;600;0;0
20.09.2020 11:00;0;0;5;1800;5;0;1;600
20.09.2020 12:00;0;0;4;0;5;0;0;0
20.09.2020 13:00;0;0;7;2400;11;1200;0;0
20.09.2020 14:00;0;0;2;1200;22;4800;0;0
20.09.2020 15:00;0;0;7;600;6;1200;0;0
20.09.2020 16:00;0;0;22;7200;3;0;0;0
20.09.2020 17:00;0;0;2;0;10;2400;0;0
20.09.2020 18:00;3;0;7;1200;20;1800;3;0
20.09.2020 19:00;2;0;7;600;4;0;0;0
20.09.2020 20:00;0;0;6;1200;0;0;0;0
20.09.2020 21:00;0;0;0;0;0;0;0;0
20.09.2020 22:00;0;0;0;0;0;0;0;0
20.09.2020 23:00;0;0;0;0;0;0;0;0
21.09.2020 00:00;0;0;0;0;3;600;0;0
21.09.2020 01:00;0;0;0;0;0;0;0;0
21.09.2020 02:00;0;0;0;0;0;0;0;0
21.09.2020 03:00;0;0;0;0;0;0;0;0
21.09.2020 04:00;0;0;0;0;0;0;0;0
21.09.2020 05:00;0;0;0;0;0;0;0;0
21.09.2020 06:00;0;0;0;0;13;2400;0;0
21.09.2020 07:00;13;6600;20;7200;100;12000;0;0
21.09.2020 08:00;0;0;4;0;14;4200;0;0
21.09.2020 09:00;1;0;4;9000;8;1200;0;0
21.09.2020 10:00;0;0;3;600;0;0;0;0
21.09.2020 11:00;0;0;5;7200;2;600;0;0
21.09.2020 12:00;6;1800;50;12600;35;8400;37;8400
21.09.2020 13:00;1;0;34;4800;12;2400;0;0
21.09.2020 14:00;0;0;44;23400;25;4200;29;1800
21.09.2020 15:00;2;0;42;13800;21;4200;14;2400
21.09.2020 16:00;0;0;11;1800;9;0;0;0
21.09.2020 17:00;0;0;5;9000;20;3600;2;600
21.09.2020 18:00;0;0;13;2400;23;3600;0;0
21.09.2020 19:00;0;0;6;600;22;7800;0;0
21.09.2020 20:00;0;0;2;600;0;0;0;0
21.09.2020 21:00;0;0;12;1800;5;600;0;0
21.09.2020 22:00;0;0;1;0;1;0;0;0
21.09.2020 23:00;0;0;0;0;0;0;0;0
22.09.2020 00:00;0;0;0;0;0;0;0;0
22.09.2020 01:00;0;0;0;0;0;0;0;0
22.09.2020 02:00;0;0;0;0;0;0;0;0
22.09.2020 03:00;0;0;0;0;0;0;0;0
22.09.2020 04:00;0;0;0;0;0;0;0;0
22.09.2020 05:00;0;0;0;0;0;0;0;0
22.09.2020 06:00;0;0;2;0;11;1800;0;0
22.09.2020 07:00;2;600;19;4200;105;14400;3;600
22.09.2020 08:00;0;0;22;7800;14;600;0;0
22.09.2020 09:00;0;0;1;0;18;1800;0;0
22.09.2020 10:00;0;0;21;3000;4;600;0;0
22.09.2020 11:00;1;0;11;1800;6;2400;0;0
22.09.2020 12:00;27;7800;69;31800;21;1800;40;12600
22.09.2020 13:00;22;3600;21;7800;8;0;0;0
22.09.2020 14:00;0;0;50;14400;37;9000;0;0
22.09.2020 15:00;0;0;9;3600;32;7200;2;600
22.09.2020 16:00;0;0;26;15600;23;3600;3;600
22.09.2020 17:00;1;0;20;8400;5;600;1;0
22.09.2020 18:00;0;0;12;2400;8;600;2;0
22.09.2020 19:00;1;0;20;4200;5;600;0;0
22.09.2020 20:00;0;0;4;600;3;0;0;0
22.09.2020 21:00;0;0;1;0;0;0;0;0
22.09.2020 22:00;0;0;1;0;0;0;0;0
22.09.2020 23:00;0;0;0;0;0;0;0;0
23.09.2020 00:00;0;0;0;0;0;0;0;0
23.09.2020 01:00;0;0;0;0;0;0;0;0
23.09.2020 02:00;0;0;0;0;0;0;0;0
23.09.2020 03:00;0;0;0;0;0;0;0;0
23.09.2020 04:00;0;0;0;0;0;0;0;0
23.09.2020 05:00;0;0;0;0;0;0;0;0
23.09.2020 06:00;0;0;6;1200;20;3600;0;0
23.09.2020 07:00;20;7200;6;1800;91;15600;0;0
23.09.2020 08:00;4;600;11;1800;15;3000;0;0
23.09.2020 09:00;0;0;4;600;11;1200;0;0
23.09.2020 10:00;0;0;4;1800;2;1200;0;0
23.09.2020 11:00;3;600;3;1200;2;600;0;0
23.09.2020 12:00;0;0;63;18600;64;9000;4;0
23.09.2020 13:00;0;0;8;600;15;600;10;2400
23.09.2020 14:00;3;5400;63;27600;10;7200;16;6600
23.09.2020 15:00;0;0;8;2400;22;6600;0;0
23.09.2020 16:00;0;0;16;12600;22;7200;1;600
23.09.2020 17:00;1;0;9;3000;4;0;0;0
23.09.2020 18:00;0;0;11;6600;5;0;1;0
23.09.2020 19:00;0;0;9;3000;13;2400;1;0
23.09.2020 20:00;3;0;5;3000;10;600;0;0
23.09.2020 21:00;0;0;0;0;0;0;0;0
23.09.2020 22:00;0;0;0;0;0;0;0;0
23.09.2020 23:00;0;0;0;0;0;0;0;0
24.09.2020 00:00;0;0;0;0;0;0;0;0
24.09.2020 01:00;0;0;0;0;0;0;0;0
24.09.2020 02:00;0;0;0;0;0;0;0;0
24.09.2020 03:00;0;0;0;0;0;0;0;0
24.09.2020 04:00;0;0;0;0;0;0;0;0
24.09.2020 05:00;0;0;0;0;0;0;0;0
24.09.2020 06:00;0;0;0;0;17;3600;0;0
24.09.2020 07:00;0;0;14;1800;124;34800;2;0
24.09.2020 08:00;1;0;15;2400;6;600;0;0
24.09.2020 09:00;0;0;10;2400;11;1200;0;0
24.09.2020 10:00;1;0;5;0;5;1200;0;0
24.09.2020 11:00;0;0;11;1200;5;0;0;0
24.09.2020 12:00;0;0;47;8400;40;3600;0;0
24.09.2020 13:00;3;0;33;13200;42;15600;0;0
24.09.2020 14:00;0;0;31;7200;11;1200;0;0
24.09.2020 15:00;0;0;9;1200;29;4200;0;0
24.09.2020 16:00;1;0;18;10200;33;3600;0;0
24.09.2020 17:00;0;0;6;0;11;2400;0;0
24.09.2020 18:00;1;0;12;4800;5;1200;0;0
24.09.2020 19:00;0;0;2;0;3;0;0;0
24.09.2020 20:00;0;0;2;600;5;2400;0;0
24.09.2020 21:00;0;0;0;0;0;0;0;0
24.09.2020 22:00;0;0;0;0;0;0;0;0
24.09.2020 23:00;0;0;0;0;0;0;0;0
25.09.2020 00:00;0;0;0;0;0;0;0;0
25.09.2020 01:00;0;0;0;0;0;0;0;0
25.09.2020 02:00;0;0;0;0;0;0;0;0
25.09.2020 03:00;0;0;0;0;0;0;0;0
25.09.2020 04:00;0;0;0;0;0;0;0;0
25.09.2020 05:00;0;0;0;0;0;0;0;0
25.09.2020 06:00;3;600;0;0;20;2400;0;0
25.09.2020 07:00;18;4200;36;6600;128;20400;0;0
25.09.2020 08:00;0;0;6;0;4;600;0;0
25.09.2020 09:00;6;1200;2;0;11;0;0;0
25.09.2020 10:00;1;0;7;600;4;0;0;0
25.09.2020 11:00;0;0;4;600;2;0;0;0
25.09.2020 12:00;0;0;35;6000;32;4200;0;0
25.09.2020 13:00;0;0;12;2400;20;2400;0;0
25.09.2020 14:00;0;0;53;18600;13;3000;0;0
25.09.2020 15:00;0;0;15;5400;21;4800;5;22200
25.09.2020 16:00;0;0;9;2400;15;4200;2;0
25.09.2020 17:00;0;0;4;0;9;1800;2;0
25.09.2020 18:00;0;0;13;1800;5;600;0;0
25.09.2020 19:00;0;0;4;0;11;8400;0;0
25.09.2020 20:00;0;0;4;0;3;0;0;0
25.09.2020 21:00;0;0;0;0;14;1200;0;0
25.09.2020 22:00;0;0;0;0;0;0;0;0
25.09.2020 23:00;0;0;0;0;0;0;0;0
26.09.2020 00:00;0;0;0;0;0;0;0;0
26.09.2020 01:00;0;0;0;0;0;0;0;0
26.09.2020 02:00;0;0;0;0;0;0;0;0
26.09.2020 03:00;0;0;0;0;0;0;0;0
26.09.2020 04:00;0;0;0;0;0;0;0;0
26.09.2020 05:00;0;0;0;0;0;0;0;0
26.09.2020 06:00;0;0;0;0;0;0;0;0
26.09.2020 07:00;0;0;0;0;4;600;0;0
26.09.2020 08:00;0;0;2;0;1;0;0;0
26.09.2020 09:00;0;0;1;1200;7;7200;0;0
26.09.2020 10:00;0;0;2;600;5;0;2;1200
26.09.2020 11:00;0;0;2;0;4;3000;0;0
26.09.2020 12:00;0;0;0;0;0;0;0;0
26.09.2020 13:00;3;0;2;600;4;0;2;0
26.09.2020 14:00;0;0;0;0;3;0;0;0
26.09.2020 15:00;0;0;8;1800;2;0;0;0
26.09.2020 16:00;0;0;4;1200;6;600;0;0
26.09.2020 17:00;0;0;6;600;14;600;0;0
26.09.2020 18:00;0;0;1;0;2;1800;0;0
26.09.2020 19:00;0;0;2;0;0;0;0;0
26.09.2020 20:00;2;0;1;0;0;0;0;0
26.09.2020 21:00;0;0;0;0;0;0;0;0
26.09.2020 22:00;0;0;0;0;0;0;0;0
26.09.2020 23:00;0;0;0;0;0;0;0;0
27.09.2020 00:00;0;0;2;600;3;0;0;0
27.09.2020 01:00;0;0;0;0;0;0;0;0
27.09.2020 02:00;0;0;0;0;0;0;0;0
27.09.2020 03:00;0;0;0;0;0;0;0;0
27.09.2020 04:00;0;0;0;0;0;0;0;0
27.09.2020 05:00;0;0;0;0;0;0;0;0
27.09.2020 06:00;0;0;0;0;0;0;0;0
27.09.2020 07:00;0;0;0;0;0;0;0;0
27.09.2020 08:00;0;0;1;2400;1;0;0;0
27.09.2020 09:00;0;0;1;0;0;0;0;0
27.09.2020 10:00;0;0;4;0;2;0;0;0
27.09.2020 11:00;0;0;0;0;5;0;0;0
27.09.2020 12:00;2;0;21;3600;1;0;0;0
27.09.2020 13:00;0;0;0;0;8;600;0;0
27.09.2020 14:00;0;0;3;0;3;600;0;0
27.09.2020 15:00;0;0;16;1200;1;0;0;0
27.09.2020 16:00;0;0;4;600;4;600;0;0
27.09.2020 17:00;0;0;7;600;9;3600;1;0
27.09.2020 18:00;0;0;3;0;3;0;1;0
27.09.2020 19:00;0;0;2;600;2;1800;2;0
27.09.2020 20:00;0;0;3;1200;1;0;0;0
27.09.2020 21:00;0;0;0;0;1;0;0;0
27.09.2020 22:00;0;0;0;0;0;0;0;0
27.09.2020 23:00;0;0;0;0;0;0;0;0
28.09.2020 00:00;0;0;0;0;0;0;0;0
28.09.2020 01:00;0;0;0;0;0;0;0;0
28.09.2020 02:00;0;0;0;0;0;0;0;0
28.09.2020 03:00;0;0;0;0;0;0;0;0
28.09.2020 04:00;0;0;0;0;0;0;0;0
28.09.2020 05:00;0;0;0;0;0;0;0;0
28.09.2020 06:00;0;0;2;0;29;4200;0;0
28.09.2020 07:00;26;6000;11;3000;80;12600;2;600
28.09.2020 08:00;8;21600;21;3600;19;1200;0;0
28.09.2020 09:00;0;0;2;0;5;0;0;0
28.09.2020 10:00;0;0;7;1200;5;1200;1;0
28.09.2020 11:00;0;0;3;0;4;600;1;0
28.09.2020 12:00;3;0;88;24000;43;4200;4;0
28.09.2020 13:00;5;600;15;3000;16;1200;0;0
28.09.2020 14:00;0;0;29;6000;18;3600;0;0
28.09.2020 15:00;0;0;25;5400;17;1200;1;0
28.09.2020 16:00;0;0;15;3600;32;11400;1;1800
28.09.2020 17:00;0;0;16;1800;11;1800;0;0
28.09.2020 18:00;0;0;28;3600;29;3000;0;0
28.09.2020 19:00;1;0;1;0;1;0;0;0
28.09.2020 20:00;0;0;11;1800;1;0;0;0
28.09.2020 21:00;0;0;0;0;1;0;0;0
28.09.2020 22:00;0;0;0;0;0;0;0;0
28.09.2020 23:00;0;0;0;0;0;0;0;0
29.09.2020 00:00;0;0;0;0;0;0;0;0
29.09.2020 01:00;0;0;0;0;0;0;0;0
29.09.2020 02:00;0;0;0;0;0;0;0;0
29.09.2020 03:00;0;0;0;0;0;0;0;0
29.09.2020 04:00;0;0;0;0;0;0;0;0
29.09.2020 05:00;0;0;0;0;0;0;0;0
29.09.2020 06:00;0;0;1;600;12;3600;0;0
29.09.2020 07:00;5;0;22;8400;154;31800;1;600
29.09.2020 08:00;4;2400;7;600;13;600;0;0
29.09.2020 09:00;0;0;1;0;4;0;1;0
29.09.2020 10:00;0;0;7;600;4;600;5;1200
29.09.2020 11:00;0;0;1;0;3;4200;0;0
29.09.2020 12:00;0;0;149;39600;51;10800;1;0
29.09.2020 13:00;3;0;31;7800;3;600;0;0
29.09.2020 14:00;0;0;20;4200;4;600;2;0
29.09.2020 15:00;0;0;9;1200;5;0;1;0
29.09.2020 16:00;0;0;16;12600;18;2400;1;0
29.09.2020 17:00;6;1200;13;2400;27;3600;0;0
29.09.2020 18:00;0;0;2;0;0;0;0;0
29.09.2020 19:00;0;0;4;600;5;1200;0;0
29.09.2020 20:00;0;0;2;600;3;0;0;0
29.09.2020 21:00;0;0;2;0;3;0;0;0
29.09.2020 22:00;0;0;1;0;0;0;0;0
29.09.2020 23:00;0;0;0;0;0;0;0;0
30.09.2020 00:00;0;0;0;0;0;0;0;0
30.09.2020 01:00;0;0;0;0;0;0;0;0
30.09.2020 02:00;0;0;0;0;0;0;0;0
30.09.2020 03:00;0;0;0;0;0;0;0;0
30.09.2020 04:00;0;0;0;0;0;0;0;0
30.09.2020 05:00;0;0;0;0;1;0;0;0
30.09.2020 06:00;0;0;3;0;36;5400;0;0
30.09.2020 07:00;6;600;15;4800;108;14400;1;0
30.09.2020 08:00;2;0;9;1200;16;3000;0;0
30.09.2020 09:00;0;0;4;600;11;600;0;0
30.09.2020 10:00;3;2400;5;600;7;600;0;0
30.09.2020 11:00;0;0;2;0;7;6600;0;0
30.09.2020 12:00;10;3000;58;7200;29;4800;23;7800
30.09.2020 13:00;0;0;7;3000;17;2400;0;0
30.09.2020 14:00;0;0;73;26400;9;5400;0;0
30.09.2020 15:00;1;600;27;4800;19;3000;0;0
30.09.2020 16:00;0;0;23;9600;21;3000;1;2400
30.09.2020 17:00;0;0;2;1200;16;1200;0;0
30.09.2020 18:00;0;0;21;15000;13;600;3;0
30.09.2020 19:00;4;0;3;0;0;0;1;0
30.09.2020 20:00;0;0;6;1800;23;4200;2;0
30.09.2020 21:00;0;0;0;0;3;0;0;0
30.09.2020 22:00;0;0;0;0;1;0;0;0
30.09.2020 23:00;0;0;0;0;0;0;0;0
01.10.2020 00:00;0;0;0;0;0;0;0;0
01.10.2020 01:00;0;0;0;0;0;0;0;0
01.10.2020 02:00;0;0;0;0;0;0;0;0
01.10.2020 03:00;0;0;0;0;0;0;0;0
01.10.2020 04:00;0;0;0;0;0;0;0;0
01.10.2020 05:00;0;0;0;0;0;0;0;0
01.10.2020 06:00;0;0;0;0;31;5400;0;0
01.10.2020 07:00;16;3600;44;14400;99;15000;0;0
01.10.2020 08:00;0;0;15;3000;26;4200;0;0
01.10.2020 09:00;5;2400;4;3000;16;1800;0;0
01.10.2020 10:00;0;0;5;600;3;0;0;0
01.10.2020 11:00;0;0;19;3600;16;4200;0;0
01.10.2020 12:00;0;0;84;18600;13;2400;41;12000
01.10.2020 13:00;0;0;15;6000;17;2400;0;0
01.10.2020 14:00;0;0;35;5400;3;600;0;0
01.10.2020 15:00;0;0;17;1800;10;1200;3;600
01.10.2020 16:00;0;0;15;1800;17;3600;0;0
01.10.2020 17:00;4;600;5;0;5;3000;0;0
01.10.2020 18:00;0;0;12;3000;1;0;0;0
01.10.2020 19:00;0;0;1;0;9;0;0;0
01.10.2020 20:00;0;0;2;0;0;0;0;0
01.10.2020 21:00;0;0;1;0;0;0;0;0
01.10.2020 22:00;0;0;0;0;0;0;0;0
01.10.2020 23:00;0;0;0;0;0;0;0;0
02.10.2020 00:00;0;0;0;0;0;0;0;0
02.10.2020 01:00;0;0;0;0;0;0;0;0
02.10.2020 02:00;0;0;0;0;0;0;0;0
02.10.2020 03:00;0;0;0;0;0;0;0;0
02.10.2020 04:00;0;0;0;0;0;0;0;0
02.10.2020 05:00;0;0;0;0;0;0;0;0
02.10.2020 06:00;0;0;1;0;7;1800;0;0
02.10.2020 07:00;0;0;6;600;68;9600;0;0
02.10.2020 08:00;0;0;19;4200;16;2400;2;0
02.10.2020 09:00;2;0;1;0;20;3600;0;0
02.10.2020 10:00;3;600;84;30600;18;3000;19;5400
02.10.2020 11:00;1;0;11;11400;5;0;0;0
02.10.2020 12:00;0;0;3;0;12;3000;1;0
02.10.2020 13:00;6;600;18;5400;9;4200;0;0
02.10.2020 14:00;0;0;17;3000;29;7800;2;600
02.10.2020 15:00;2;600;38;11400;35;4200;0;0
02.10.2020 16:00;0;0;8;4200;8;3000;1;0
02.10.2020 17:00;0;0;14;5400;7;600;0;0
02.10.2020 18:00;0;0;15;5400;7;600;0;0
02.10.2020 19:00;0;0;0;0;6;0;0;0
02.10.2020 20:00;0;0;0;0;4;1200;0;0
02.10.2020 21:00;0;0;2;0;1;0;0;0
02.10.2020 22:00;1;600;0;0;2;600;0;0
02.10.2020 23:00;0;0;6;600;0;0;0;0
03.10.2020 00:00;0;0;0;0;0;0;0;0
03.10.2020 01:00;0;0;5;1800;0;0;0;0
03.10.2020 02:00;0;0;0;0;0;0;0;0
03.10.2020 03:00;0;0;0;0;0;0;0;0
03.10.2020 04:00;0;0;0;0;0;0;0;0
03.10.2020 05:00;0;0;0;0;0;0;0;0
03.10.2020 06:00;0;0;0;0;0;0;0;0
03.10.2020 07:00;0;0;0;0;2;0;0;0
03.10.2020 08:00;1;0;0;0;2;0;0;0
03.10.2020 09:00;0;0;0;0;3;600;0;0
03.10.2020 10:00;0;0;0;0;0;0;0;0
03.10.2020 11:00;2;0;1;0;12;1200;0;0
03.10.2020 12:00;0;0;0;0;1;0;0;0
03.10.2020 13:00;2;0;4;600;9;1200;0;0
03.10.2020 14:00;0;0;0;0;0;0;0;0
03.10.2020 15:00;0;0;0;0;7;600;0;0
03.10.2020 16:00;0;0;0;0;3;0;0;0
03.10.2020 17:00;0;0;2;0;8;600;0;0
03.10.2020 18:00;0;0;19;1800;22;3000;0;0
03.10.2020 19:00;2;0;0;0;7;1200;0;0
03.10.2020 20:00;0;0;0;0;4;600;0;0
03.10.2020 21:00;0;0;3;600;0;0;4;600
03.10.2020 22:00;0;0;0;0;2;0;0;0
03.10.2020 23:00;0;0;0;0;0;0;0;0
04.10.2020 00:00;0;0;0;0;0;0;0;0
04.10.2020 01:00;0;0;0;0;0;0;0;0
04.10.2020 02:00;0;0;0;0;0;0;0;0
04.10.2020 03:00;0;0;0;0;0;0;0;0
04.10.2020 04:00;0;0;0;0;0;0;0;0
04.10.2020 05:00;0;0;0;0;0;0;0;0
04.10.2020 06:00;0;0;0;0;0;0;0;0
04.10.2020 07:00;0;0;0;0;0;0;0;0
04.10.2020 08:00;2;0;13;3600;8;1200;0;0
04.10.2020 09:00;0;0;1;0;1;0;0;0
04.10.2020 10:00;0;0;0;0;0;0;0;0
04.10.2020 11:00;0;0;2;1800;2;0;3;600
04.10.2020 12:00;0;0;4;0;1;0;0;0
04.10.2020 13:00;0;0;0;0;1;0;0;0
04.10.2020 14:00;0;0;4;600;3;0;0;0
04.10.2020 15:00;0;0;7;1800;5;600;0;0
04.10.2020 16:00;3;0;3;600;64;8400;1;0
04.10.2020 17:00;0;0;4;0;7;600;0;0
04.10.2020 18:00;0;0;9;0;6;1200;0;0
04.10.2020 19:00;0;0;7;1200;8;3000;0;0
04.10.2020 20:00;0;0;3;0;2;0;0;0
04.10.2020 21:00;0;0;1;0;1;0;0;0
04.10.2020 22:00;0;0;1;0;0;0;0;0
04.10.2020 23:00;0;0;1;0;0;0;0;0
05.10.2020 00:00;0;0;0;0;0;0;0;0
05.10.2020 01:00;0;0;0;0;0;0;0;0
05.10.2020 02:00;0;0;0;0;0;0;0;0
05.10.2020 03:00;0;0;0;0;0;0;0;0
05.10.2020 04:00;0;0;0;0;0;0;0;0
05.10.2020 05:00;0;0;0;0;0;0;0;0
05.10.2020 06:00;0;0;0;0;0;0;0;0
05.10.2020 07:00;0;0;11;2400;7;600;0;0
05.10.2020 08:00;0;0;3;0;17;1200;0;0
05.10.2020 09:00;0;0;9;2400;7;0;0;0
05.10.2020 10:00;0;0;5;2400;1;0;0;0
05.10.2020 11:00;2;600;6;1200;8;1200;1;0
05.10.2020 12:00;0;0;3;600;4;600;0;0
05.10.2020 13:00;0;0;0;0;7;1800;0;0
05.10.2020 14:00;1;0;3;600;13;4200;0;0
05.10.2020 15:00;0;0;5;600;26;4800;0;0
05.10.2020 16:00;0;0;9;2400;9;2400;1;0
05.10.2020 17:00;0;0;7;1800;1;0;0;0
05.10.2020 18:00;0;0;3;600;1;600;0;0
05.10.2020 19:00;0;0;1;0;0;0;0;0
05.10.2020 20:00;1;0;0;0;4;0;0;0
05.10.2020 21:00;0;0;1;0;1;0;0;0
05.10.2020 22:00;0;0;7;1200;0;0;0;0
05.10.2020 23:00;0;0;0;0;0;0;0;0
06.10.2020 00:00;0;0;0;0;0;0;0;0
06.10.2020 01:00;0;0;0;0;0;0;0;0
06.10.2020 02:00;0;0;0;0;0;0;0;0
06.10.2020 03:00;0;0;0;0;0;0;0;0
06.10.2020 04:00;0;0;0;0;0;0;0;0
06.10.2020 05:00;0;0;0;0;0;0;0;0
06.10.2020 06:00;0;0;0;0;1;0;0;0
06.10.2020 07:00;0;0;28;7800;9;1800;1;0
06.10.2020 08:00;0;0;3;0;9;2400;0;0
06.10.2020 09:00;0;0;3;1200;4;0;0;0
06.10.2020 10:00;0;0;6;1200;1;0;0;0
06.10.2020 11:00;1;0;0;0;10;9600;0;0
06.10.2020 12:00;0;0;6;1200;10;600;0;0
06.10.2020 13:00;0;0;11;10800;6;0;0;0
06.10.2020 14:00;0;0;8;600;41;27000;0;0
06.10.2020 15:00;0;0;6;1800;18;4800;1;600
06.10.2020 16:00;0;0;17;4200;6;0;0;0
06.10.2020 17:00;0;0;4;1800;9;3600;0;0
06.10.2020 18:00;0;0;3;0;10;1200;0;0
06.10.2020 19:00;0;0;4;600;2;600;0;0
06.10.2020 20:00;0;0;7;1200;0;0;0;0
06.10.2020 21:00;0;0;2;0;0;0;0;0
06.10.2020 22:00;0;0;0;0;0;0;0;0
06.10.2020 23:00;0;0;0;0;0;0;0;0
07.10.2020 00:00;0;0;1;0;0;0;0;0
07.10.2020 01:00;0;0;0;0;0;0;0;0
07.10.2020 02:00;0;0;0;0;0;0;0;0
07.10.2020 03:00;0;0;0;0;0;0;0;0
07.10.2020 04:00;0;0;0;0;0;0;0;0
07.10.2020 05:00;0;0;0;0;0;0;0;0
07.10.2020 06:00;0;0;3;1200;0;0;0;0
07.10.2020 07:00;0;0;2;0;15;4800;0;0
07.10.2020 08:00;0;0;12;600;15;600;0;0
07.10.2020 09:00;0;0;4;600;3;1800;0;0
07.10.2020 10:00;0;0;7;1800;8;1200;0;0
07.10.2020 11:00;0;0;8;1800;18;1800;0;0
07.10.2020 12:00;0;0;7;2400;27;3600;0;0
07.10.2020 13:00;8;3000;8;2400;8;600;0;0
07.10.2020 14:00;1;600;9;3600;20;3000;0;0
07.10.2020 15:00;0;0;9;3600;23;3000;0;0
07.10.2020 16:00;0;0;29;9600;3;0;0;0
07.10.2020 17:00;0;0;4;0;27;3000;2;600
07.10.2020 18:00;0;0;10;1200;4;0;0;0
07.10.2020 19:00;0;0;1;600;12;1800;0;0
07.10.2020 20:00;1;0;5;1200;7;600;0;0
07.10.2020 21:00;0;0;0;0;0;0;0;0
07.10.2020 22:00;0;0;1;0;0;0;0;0
07.10.2020 23:00;0;0;0;0;0;0;0;0
08.10.2020 00:00;0;0;0;0;0;0;0;0
08.10.2020 01:00;0;0;0;0;0;0;0;0
08.10.2020 02:00;0;0;0;0;0;0;0;0
08.10.2020 03:00;0;0;0;0;0;0;0;0
08.10.2020 04:00;0;0;0;0;0;0;0;0
08.10.2020 05:00;0;0;0;0;0;0;0;0
08.10.2020 06:00;0;0;0;0;0;0;0;0
08.10.2020 07:00;0;0;13;2400;6;1200;0;0
08.10.2020 08:00;0;0;2;0;11;600;1;0
08.10.2020 09:00;0;0;3;0;6;0;0;0
08.10.2020 10:00;0;0;4;600;2;1200;0;0
08.10.2020 11:00;1;0;0;0;8;1200;0;0
08.10.2020 12:00;0;0;2;600;11;3600;1;0
08.10.2020 13:00;3;0;1;0;3;600;0;0
08.10.2020 14:00;0;0;26;9000;13;1200;0;0
08.10.2020 15:00;5;1800;23;3000;9;0;1;0
08.10.2020 16:00;1;0;14;4200;14;1200;2;600
08.10.2020 17:00;0;0;4;1800;21;1800;0;0
08.10.2020 18:00;0;0;5;1200;12;1200;2;0
08.10.2020 19:00;0;0;3;600;2;600;0;0
08.10.2020 20:00;0;0;7;600;10;1200;0;0
08.10.2020 21:00;0;0;0;0;1;0;0;0
08.10.2020 22:00;0;0;2;600;0;0;0;0
08.10.2020 23:00;0;0;0;0;0;0;0;0
09.10.2020 00:00;0;0;0;0;0;0;0;0
09.10.2020 01:00;0;0;0;0;0;0;0;0
09.10.2020 02:00;0;0;0;0;0;0;0;0
09.10.2020 03:00;0;0;0;0;0;0;0;0
09.10.2020 04:00;0;0;0;0;0;0;0;0
09.10.2020 05:00;0;0;0;0;0;0;0;0
09.10.2020 06:00;0;0;0;0;0;0;0;0
09.10.2020 07:00;0;0;7;1200;6;600;0;0
09.10.2020 08:00;0;0;7;1200;7;0;0;0
09.10.2020 09:00;0;0;1;0;9;2400;0;0
09.10.2020 10:00;0;0;1;0;1;0;0;0
09.10.2020 11:00;0;0;8;1200;6;600;0;0
09.10.2020 12:00;0;0;7;12000;2;600;0;0
09.10.2020 13:00;0;0;6;2400;8;1200;0;0
09.10.2020 14:00;0;0;13;3000;11;2400;0;0
09.10.2020 15:00;0;0;2;600;5;1800;0;0
09.10.2020 16:00;0;0;5;600;7;600;0;0
09.10.2020 17:00;0;0;7;4200;1;0;0;0
09.10.2020 18:00;0;0;5;1200;0;0;0;0
09.10.2020 19:00;0;0;4;0;1;0;0;0
09.10.2020 20:00;0;0;1;0;1;0;0;0
09.10.2020 21:00;0;0;0;0;0;0;0;0
09.10.2020 22:00;0;0;0;0;3;600;0;0
09.10.2020 23:00;0;0;0;0;0;0;9;3600
10.10.2020 00:00;0;0;0;0;0;0;0;0
10.10.2020 01:00;0;0;0;0;0;0;0;0
10.10.2020 02:00;0;0;0;0;0;0;0;0
10.10.2020 03:00;0;0;0;0;0;0;0;0
10.10.2020 04:00;0;0;0;0;0;0;0;0
10.10.2020 05:00;0;0;0;0;0;0;0;0
10.10.2020 06:00;0;0;0;0;0;0;0;0
10.10.2020 07:00;0;0;1;0;3;2400;0;0
10.10.2020 08:00;0;0;5;2400;1;0;0;0
10.10.2020 09:00;0;0;0;0;0;0;0;0
10.10.2020 10:00;0;0;1;0;6;1200;0;0
10.10.2020 11:00;0;0;1;0;9;3000;0;0
10.10.2020 12:00;0;0;7;1200;9;0;0;0
10.10.2020 13:00;0;0;8;1200;12;2400;0;0
10.10.2020 14:00;0;0;4;0;5;600;0;0
10.10.2020 15:00;0;0;6;1800;4;0;0;0
10.10.2020 16:00;3;600;8;4800;9;1800;2;0
10.10.2020 17:00;2;0;6;3600;47;6600;0;0
10.10.2020 18:00;0;0;12;4200;26;3600;1;0
10.10.2020 19:00;0;0;5;600;9;4800;0;0
10.10.2020 20:00;0;0;5;600;0;0;0;0
10.10.2020 21:00;0;0;7;0;0;0;0;0
10.10.2020 22:00;0;0;0;0;0;0;0;0
10.10.2020 23:00;0;0;0;0;0;0;0;0
11.10.2020 00:00;0;0;0;0;0;0;0;0
11.10.2020 01:00;0;0;0;0;0;0;0;0
11.10.2020 02:00;0;0;0;0;0;0;0;0
11.10.2020 03:00;0;0;0;0;0;0;0;0
11.10.2020 04:00;0;0;0;0;0;0;0;0
11.10.2020 05:00;0;0;0;0;0;0;0;0
