01.06.2020 00:00;Bel_B426_MP4;Vwz_B426_MP4;Bel_D11;Vwz_D11;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_T1_4;Vwz_T1_4;Bel_T2_3;Vwz_T2_3
17.07.2020 09:00;3;2620;54;1174763;602;537829;752;1125880;85;121270;3;2630;3;2620;3;2620;3;11941;2;122651
17.07.2020 10:00;3;2620;50;1285380;661;718412;744;1241028;88;120470;3;2640;3;2630;3;2630;3;5490;5;148321
17.07.2020 11:00;3;2610;57;1695178;793;540000;844;1078241;101;122284;3;2620;3;2610;3;2650;5;10900;20;45445
17.07.2020 12:00;3;2610;68;1480409;810;495177;880;1223417;77;132511;3;2610;3;2620;3;2630;16;30987;118;55672
17.07.2020 13:00;4;3490;69;1747617;862;660337;893;1296495;92;110720;4;3490;4;3490;4;3510;5;9430;47;451449
17.07.2020 14:00;4;3500;85;1852582;939;695733;933;1387904;94;234254;4;3490;4;3490;4;3520;8;12142;471;456758
17.07.2020 15:00;4;3500;74;1887798;909;638089;922;1489118;84;65969;4;3510;4;3490;4;3500;11;23883;-1;-1
17.07.2020 16:00;4;3490;61;1553062;907;567880;882;1167450;71;88030;4;3480;4;3490;4;3510;6;11151;496;921117
17.07.2020 17:00;4;3490;49;1586012;852;506639;841;1066780;86;124920;4;3490;4;3500;4;3510;10;22492;29;313593
17.07.2020 18:00;4;3490;46;1360561;733;410050;757;746637;65;49150;4;3500;4;3500;4;3490;3;4380;34;473273
17.07.2020 19:00;4;3500;18;423884;541;261716;649;567261;66;30240;4;3490;4;3510;4;3490;13;30170;4;116410
17.07.2020 20:00;4;3490;16;263125;460;231920;450;283195;67;24050;4;3500;4;3490;4;3490;4;13230;0;0
17.07.2020 21:00;2;1750;26;256895;331;182850;365;305993;60;33110;2;1750;2;1750;2;1740;5;6710;1;14730
17.07.2020 22:00;3;2630;20;167868;271;142450;281;187960;59;54590;3;2610;3;2630;3;2610;0;0;0;0
17.07.2020 23:00;3;2610;7;73840;192;95510;221;135363;44;18500;2;1760;2;1740;3;2630;1;22290;0;0
18.07.2020 00:00;1;870;8;79287;125;66590;117;81660;37;11790;2;1750;2;1740;1;870;0;0;0;0
18.07.2020 01:00;0;0;5;42010;73;32310;67;40910;24;5880;0;0;0;0;0;0;0;0;0;0
18.07.2020 02:00;0;0;3;17030;60;28130;39;22600;19;4120;0;0;0;0;0;0;1;2070;0;0
18.07.2020 03:00;0;0;7;77810;42;19880;44;29640;19;5870;0;0;0;0;0;0;0;0;0;0
18.07.2020 04:00;0;0;5;36120;48;24670;51;24810;15;5110;1;870;1;880;0;0;0;0;0;0
18.07.2020 05:00;2;1740;16;131995;84;42500;134;75860;27;14660;2;1740;2;1760;2;1750;0;0;0;0
18.07.2020 06:00;2;1750;15;443254;159;83340;161;90097;40;21800;2;1750;2;1750;2;1750;0;0;1;9330
18.07.2020 07:00;2;1740;18;384798;236;127010;227;117820;45;20860;2;1750;2;1760;2;1750;0;0;0;0
18.07.2020 08:00;2;1740;33;799096;359;183860;376;289260;51;41710;2;1750;2;1740;2;1750;11;20971;1;63920
18.07.2020 09:00;2;1740;43;1038779;469;285135;595;637763;60;58880;2;1750;2;1750;2;1750;4;4170;3;169430
18.07.2020 10:00;2;1760;43;1044342;595;368528;725;785594;54;80410;2;1740;2;1750;2;1750;7;11030;553;419311
18.07.2020 11:00;2;1760;47;1286837;699;429249;769;785999;61;56910;2;1750;2;1740;2;1750;6;16840;-1;-1
18.07.2020 12:00;2;1750;55;1333806;721;464020;812;874443;57;38190;2;1740;2;1750;2;1750;4;6300;-1;-1
18.07.2020 13:00;2;1740;70;1772796;747;501733;748;784041;69;129190;2;1760;2;1740;2;1750;6;11983;-1;-1
18.07.2020 14:00;2;1750;51;1162438;717;454070;732;713356;79;34980;2;1740;2;1750;2;1750;8;24770;-1;-1
18.07.2020 15:00;2;1760;46;1194017;640;364580;738;786390;74;55370;2;1740;2;1750;2;1740;9;12130;-1;-1
18.07.2020 16:00;2;1740;39;1164771;631;343012;710;713345;47;16540;2;1750;2;1740;2;1750;4;9312;-1;-1
18.07.2020 17:00;2;1740;36;771230;598;307961;704;574858;69;60000;2;1740;2;1740;2;1750;6;15052;-1;-1
18.07.2020 18:00;2;1760;40;810186;608;311157;600;550050;53;21330;2;1750;2;1740;2;1760;9;14463;-1;-1
18.07.2020 19:00;2;1750;20;430567;512;287420;535;394330;58;18290;2;1760;2;1740;2;1740;4;22030;-1;-1
18.07.2020 20:00;2;1740;33;497402;408;209450;455;396480;38;42536;2;1750;2;1740;2;1750;6;10790;-1;-1
18.07.2020 21:00;2;1750;21;202981;333;157330;354;237920;39;18460;2;1740;2;1750;2;1740;6;8060;4;960
18.07.2020 22:00;2;1760;3;18610;215;98650;314;165720;35;12680;2;1740;2;1740;2;1750;0;0;0;0
18.07.2020 23:00;2;1750;18;169370;208;99560;226;146430;36;11010;2;1760;2;1740;2;1750;3;4510;0;0
19.07.2020 00:00;1;870;10;76530;155;69350;138;77105;32;10800;2;1760;2;1740;1;870;2;3060;0;0
19.07.2020 01:00;0;0;2;14010;80;33030;102;47110;16;4610;0;0;0;0;0;0;0;0;0;0
19.07.2020 02:00;0;0;11;98510;70;30650;52;26110;15;3360;0;0;0;0;0;0;0;0;0;0
19.07.2020 03:00;0;0;2;3180;46;20680;34;15270;11;2850;0;0;0;0;0;0;0;0;0;0
19.07.2020 04:00;0;0;4;31030;43;17630;39;18500;19;6390;0;0;0;0;0;0;0;0;0;0
19.07.2020 05:00;1;880;21;172190;53;28970;71;38390;27;27850;1;880;1;870;1;880;0;0;0;0
19.07.2020 06:00;1;870;7;325170;65;30120;76;35460;16;7980;1;880;1;870;1;870;0;0;0;0
19.07.2020 07:00;1;870;2;133040;58;29470;80;39460;13;6690;1;870;1;870;1;870;1;2120;0;0
19.07.2020 08:00;1;870;15;287356;102;48380;156;79420;19;10220;1;870;1;880;1;870;1;2200;2;15070
19.07.2020 09:00;1;870;13;484500;219;100930;263;148354;20;8750;1;870;1;870;1;870;1;1010;27;93355
19.07.2020 10:00;1;870;25;484390;323;183391;338;174130;36;24690;1;880;1;880;1;880;6;9804;-1;-1
19.07.2020 11:00;1;880;28;689292;402;221726;476;334789;34;49310;1;880;1;870;1;870;3;6531;-1;-1
19.07.2020 12:00;1;870;30;706220;441;220797;521;337204;48;32170;1;870;1;880;1;880;2;12857;-1;-1
19.07.2020 13:00;1;870;27;625250;461;252781;485;395091;46;40958;1;880;1;870;1;880;5;26361;-1;-1
19.07.2020 14:00;1;870;25;691228;511;284626;550;349301;37;15440;1;870;1;870;1;870;2;7380;-1;-1
19.07.2020 15:00;1;880;24;585386;461;238355;479;301657;28;10960;1;870;1;870;1;870;4;10225;-1;-1
19.07.2020 16:00;1;870;34;926344;448;241420;537;417381;35;50620;1;870;1;880;1;870;5;24172;-1;-1
19.07.2020 17:00;1;880;36;811624;460;275293;580;453481;46;32900;1;938;1;870;1;870;5;11820;-1;-1
19.07.2020 18:00;1;880;22;396866;428;216995;499;314170;69;40420;1;870;1;880;1;880;2;3902;203;3479589
19.07.2020 19:00;1;870;29;444778;398;234837;526;454975;43;38530;1;870;1;870;1;870;1;1561;817;2910277
19.07.2020 20:00;1;870;22;183905;332;157180;412;297410;42;15770;1;880;1;870;1;870;3;4070;-1;-1
19.07.2020 21:00;1;870;28;318019;299;163250;341;298769;37;47710;1;870;1;880;1;870;1;930;48;45621
19.07.2020 22:00;1;870;19;117280;253;119660;249;163806;46;17800;1;870;1;880;1;870;0;0;1;24110
19.07.2020 23:00;1;870;8;94437;137;68870;110;63025;33;12880;1;870;1;870;1;870;3;3599;0;0
20.07.2020 00:00;0;0;3;9240;70;33710;81;51880;23;8740;1;870;1;870;0;0;0;0;0;0
20.07.2020 01:00;0;0;2;26890;39;18490;42;27570;13;4630;0;0;0;0;0;0;0;0;0;0
20.07.2020 02:00;0;0;2;2390;33;14970;29;17350;18;4790;0;0;0;0;0;0;0;0;0;0
20.07.2020 03:00;0;0;9;95970;32;16210;35;21803;14;5890;0;0;0;0;0;0;0;0;0;0
20.07.2020 04:00;2;1750;2;14330;58;34690;99;65320;44;16710;3;2620;3;2630;2;1740;0;0;0;0
20.07.2020 05:00;4;3480;23;285866;216;153990;379;356007;50;31200;4;3500;4;3490;4;3480;0;0;0;0
20.07.2020 06:00;4;3557;43;724117;500;320450;586;645754;64;93580;4;3480;4;3510;4;3510;6;18670;0;0
20.07.2020 07:00;4;3490;48;1495557;613;395593;818;1263077;63;84780;4;3490;4;3510;4;3500;1;1710;2;87990
20.07.2020 08:00;4;3490;58;1358857;557;605605;746;1281681;96;62550;4;3500;4;3480;4;3500;4;6440;22;274514
20.07.2020 09:00;3;2620;60;1422845;633;606953;767;1256302;73;125730;3;2630;3;2620;3;2610;0;0;-1;-1
20.07.2020 10:00;3;2620;50;1348287;691;549627;755;1084357;78;153770;3;2630;3;2610;3;2620;8;17870;-1;-1
20.07.2020 11:00;3;2610;50;1083163;701;542283;722;923520;81;61750;3;2620;3;2630;3;2630;5;8080;-1;-1
20.07.2020 12:00;3;2671;63;1587654;722;698702;778;1332900;77;200449;3;2640;3;2610;3;2620;7;9291;-1;-1
20.07.2020 13:00;4;3480;72;1236810;759;728361;791;1332683;88;142308;4;3490;4;3490;4;3500;9;21107;-1;-1
20.07.2020 14:00;4;3510;62;1774160;828;616276;780;966468;70;81675;4;3480;4;3490;4;3500;10;17010;-1;-1
20.07.2020 15:00;4;3490;87;2007564;915;650845;883;1333424;87;183880;4;3480;4;3500;4;3490;4;12181;-1;-1
20.07.2020 16:00;4;3490;74;1735985;911;847400;890;1565652;85;92180;4;3500;4;3490;4;3490;10;19486;-1;-1
20.07.2020 17:00;4;3490;62;1253350;908;524848;868;1137611;63;36100;4;3510;4;3490;4;3490;12;17821;-1;-1
20.07.2020 18:00;4;3490;40;1210533;728;390737;682;803953;73;40600;4;3490;4;3510;4;3510;4;4610;-1;-1
20.07.2020 19:00;4;3500;37;912106;518;274486;533;555696;61;31520;4;3490;4;3480;4;3480;0;0;-1;-1
20.07.2020 20:00;4;3480;26;483377;384;194816;380;291289;54;70370;4;3480;4;3490;4;3490;1;860;20;102964
20.07.2020 21:00;2;1750;34;263719;297;188600;329;270847;53;53480;2;1750;2;1750;2;1750;2;2901;3;84884
20.07.2020 22:00;3;2630;14;155770;244;130097;272;188520;60;20490;3;2620;3;2610;3;2620;3;8810;0;0
20.07.2020 23:00;3;2620;12;132906;123;61038;129;101850;32;18140;2;1740;2;1740;3;2620;0;0;1;12790
21.07.2020 00:00;1;870;1;790;64;33790;79;42690;32;13426;2;1750;2;1750;1;870;1;950;0;0
21.07.2020 01:00;0;0;3;17830;42;20870;42;26270;21;7970;0;0;0;0;0;0;0;0;0;0
21.07.2020 02:00;0;0;5;44860;39;22100;26;18770;15;7190;0;0;0;0;0;0;0;0;0;0
21.07.2020 03:00;0;0;7;65049;41;25140;27;17520;17;8440;1;870;1;880;0;0;0;0;0;0
21.07.2020 04:00;2;1750;11;156270;62;74240;83;108051;44;175230;2;1740;2;1750;2;1740;0;0;0;0
21.07.2020 05:00;4;3500;37;491775;202;175120;389;553025;68;109150;4;3510;4;3510;4;3520;0;0;0;0
21.07.2020 06:00;4;3500;40;813497;489;327208;607;595746;66;84350;4;3490;4;3480;4;3510;2;3690;1;31532
21.07.2020 07:00;4;3490;51;1279752;676;454100;830;1399269;87;86430;4;3500;4;3490;4;3510;8;12560;2;107260
21.07.2020 08:00;4;3490;36;844700;618;395290;845;1090159;71;58649;4;3500;4;3490;4;3480;7;8960;5;302800
21.07.2020 09:00;3;2630;60;1386771;620;471277;734;1219458;73;160357;3;2630;3;2630;3;2620;8;20497;301;475458
21.07.2020 10:00;3;2620;51;1035326;689;535747;759;1109156;79;76200;3;2610;3;2630;3;2630;9;12870;-1;-1
21.07.2020 11:00;3;2620;54;1308562;715;673284;746;1339695;86;48530;3;2620;3;2630;3;2620;1;2260;-1;-1
21.07.2020 12:00;3;2620;67;1374558;764;914048;786;1362430;87;168440;3;2610;3;2610;3;2620;2;2291;-1;-1
21.07.2020 13:00;4;3490;99;1859177;726;830294;764;1554097;110;200074;4;3490;4;3500;4;3480;5;12839;1591;943325
21.07.2020 14:00;4;3557;61;1880461;859;664749;814;1167440;99;80070;4;3490;4;3500;4;3490;6;21739;-1;-1
21.07.2020 15:00;4;3500;67;1767854;861;651385;875;1479528;94;92286;4;3480;4;3500;4;3480;11;23650;-1;-1
21.07.2020 16:00;4;3490;60;1509597;951;688036;907;1371626;62;98340;4;3500;4;3510;4;3500;18;38032;-1;-1
21.07.2020 17:00;4;3520;54;1477840;909;576280;889;1393255;68;47780;4;3490;4;3490;4;3480;14;44595;-1;-1
21.07.2020 18:00;4;3490;45;1258826;782;444162;743;734708;109;109668;4;3510;4;3510;4;3490;9;18232;-1;-1
21.07.2020 19:00;4;3490;32;713551;557;285463;566;471480;89;50670;4;3500;4;3510;4;3500;2;5362;-1;-1
21.07.2020 20:00;4;3490;19;326970;473;242447;447;380700;63;25040;4;3490;4;3500;4;3500;2;4810;-1;-1
21.07.2020 21:00;2;1740;34;361675;289;157900;351;280676;45;19390;2;1750;2;1740;2;1750;1;970;3;68790
21.07.2020 22:00;3;2620;18;171758;272;152120;310;203025;65;24990;3;2620;3;2620;3;2620;2;6230;0;0
21.07.2020 23:00;3;2630;15;104710;151;89440;124;84873;42;14460;2;1740;2;1740;3;2640;1;1230;0;0
22.07.2020 00:00;1;870;2;28160;63;32120;86;50808;30;9870;2;1760;2;1740;1;870;0;0;0;0
22.07.2020 01:00;0;0;3;28020;31;13380;32;22330;15;6200;0;0;0;0;0;0;0;0;0;0
22.07.2020 02:00;0;0;6;58730;54;29910;27;19270;18;5880;0;0;0;0;0;0;0;0;0;0
22.07.2020 03:00;0;0;6;67320;41;23459;41;25430;19;7330;1;870;0;0;0;0;0;0;0;0
22.07.2020 04:00;2;1750;7;46770;64;45240;107;76080;43;17650;2;1750;3;2630;2;1750;0;0;0;0
22.07.2020 05:00;4;3500;33;425742;219;146680;353;359570;62;53630;4;3500;4;3490;4;3490;1;1350;8;8726
22.07.2020 06:00;4;3500;45;1121855;485;417520;630;834231;78;76330;4;3480;4;3490;4;3500;0;0;0;0
22.07.2020 07:00;4;3500;41;1042484;651;420770;797;1091284;83;54250;4;3480;4;3500;4;3551;3;4980;4;196816
22.07.2020 08:00;4;3510;39;1364239;576;333936;729;919977;67;51882;4;3510;4;3532;4;3490;5;6720;18;396070
22.07.2020 09:00;3;2610;45;1093154;616;504661;749;1023495;63;31000;3;2610;3;2620;3;2610;3;5800;242;237440
22.07.2020 10:00;3;2610;54;1231734;682;664908;774;1487779;83;116470;3;2620;3;2610;3;2610;1;2120;-1;-1
22.07.2020 11:00;3;2620;66;1316099;683;701167;756;1498842;76;188937;3;2630;3;2630;3;2630;1;1280;-1;-1
22.07.2020 12:00;3;2620;58;1319742;753;594260;784;1216988;95;215770;3;2620;3;2610;3;2630;3;9154;-1;-1
22.07.2020 13:00;4;3490;81;1613307;754;746367;758;1313374;89;118298;4;3490;4;3500;4;3520;6;9160;-1;-1
22.07.2020 14:00;4;3500;64;2026844;849;623841;830;1378314;78;103497;4;3500;4;3520;4;3510;8;21871;-1;-1
22.07.2020 15:00;4;3510;85;1964826;906;635517;883;1364918;103;95920;4;3480;4;3480;4;3500;10;23561;-1;-1
22.07.2020 16:00;4;3500;72;1816942;913;625724;888;1401478;64;59548;4;3490;4;3490;4;3500;21;60290;-1;-1
22.07.2020 17:00;4;3490;62;1547159;931;576940;841;1081562;88;60330;4;3490;4;3510;4;3490;10;22124;-1;-1
22.07.2020 18:00;4;3480;39;985143;674;375737;722;678758;84;88874;4;3500;4;3490;4;3500;6;24110;535;3149366
22.07.2020 19:00;4;3490;29;823077;597;354350;597;531382;83;51900;4;3500;4;3500;4;3480;4;6770;-1;-1
22.07.2020 20:00;4;3510;18;586322;409;206171;465;347424;66;35800;4;3490;4;3480;4;3490;4;4120;-1;-1
22.07.2020 21:00;2;1740;30;224670;324;191703;382;278080;49;22050;2;1750;2;1750;2;1760;2;1850;11;59718
22.07.2020 22:00;3;2680;15;112690;253;132977;277;188720;54;18450;3;2630;3;2630;3;2620;2;8580;1;4400
22.07.2020 23:00;3;2620;13;98970;137;67620;136;89221;25;8910;2;1750;2;1750;3;2630;0;0;0;0
23.07.2020 00:00;1;880;9;57260;81;42840;92;55520;39;18290;2;1760;2;1750;1;870;0;0;1;9380
23.07.2020 01:00;0;0;3;26250;54;25010;47;32940;24;8130;0;0;0;0;0;0;0;0;0;0
23.07.2020 02:00;0;0;0;0;41;22780;41;24690;15;4940;0;0;0;0;0;0;0;0;0;0
23.07.2020 03:00;0;0;6;60460;42;24040;35;21780;26;7310;0;0;0;0;0;0;0;0;0;0
23.07.2020 04:00;2;1750;5;44090;67;43990;76;47430;24;9520;3;2620;3;2630;2;1740;0;0;0;0
23.07.2020 05:00;4;3500;23;233120;206;125106;348;233730;59;27690;4;3500;4;3500;4;3510;3;3010;1;10000
23.07.2020 06:00;4;3500;44;989162;477;294625;616;725523;70;101350;4;3500;4;3490;4;3500;2;3600;1;66741
23.07.2020 07:00;4;3490;50;1491835;660;412750;807;993219;83;69160;4;3490;4;3500;4;3510;3;3820;7;461279
23.07.2020 08:00;4;3480;39;1309097;654;421303;764;869054;86;53770;4;3490;4;3510;4;3500;3;5172;11;306196
23.07.2020 09:00;3;2620;56;1315059;644;480895;768;1003010;75;106650;3;2620;3;2610;3;2620;8;11920;398;393219
23.07.2020 10:00;3;2610;57;1468725;735;589909;750;1185660;64;56480;3;2610;3;2620;3;2620;5;8170;-1;-1
23.07.2020 11:00;3;2630;61;1704960;753;701715;764;1296997;77;77790;3;2620;3;2610;3;2620;7;12640;-1;-1
23.07.2020 12:00;3;2620;57;1307331;721;666474;813;1278355;93;127510;3;2620;3;2610;3;2630;2;4842;-1;-1
23.07.2020 13:00;4;3480;66;1382182;744;621429;861;1396626;78;109211;4;3490;4;3510;4;3490;9;17632;-1;-1
23.07.2020 14:00;4;3490;65;1718944;841;560782;800;1077131;102;104488;4;3480;4;3490;4;3500;6;8010;-1;-1
23.07.2020 15:00;4;3520;91;2195187;936;794077;902;1522067;79;126210;4;3490;4;3490;4;3510;8;17030;-1;-1
23.07.2020 16:00;4;3480;62;1412807;953;642400;946;1593509;76;82630;4;3490;4;3500;4;3510;10;17124;-1;-1
23.07.2020 17:00;4;3490;68;1716721;851;542974;952;1422285;81;89622;4;3510;4;3500;4;3500;7;11427;-1;-1
23.07.2020 18:00;4;3480;58;1309741;791;444564;736;848231;91;135430;4;3490;4;3500;4;3490;8;36030;-1;-1
23.07.2020 19:00;4;3500;23;567597;593;290600;636;512589;60;22570;4;3490;4;3490;4;3490;8;31568;-1;-1
23.07.2020 20:00;4;3500;25;562453;442;229160;473;366630;59;39310;4;3500;4;3480;4;3490;3;3100;444;324503
23.07.2020 21:00;2;1750;34;248403;311;165500;334;332177;52;22650;2;1740;2;1750;2;1750;4;7530;9;22170
23.07.2020 22:00;3;2630;18;176000;319;169070;341;246430;57;19130;3;2620;3;2630;3;2640;2;7540;0;0
23.07.2020 23:00;3;2620;6;28716;162;80920;158;92930;31;12770;2;1740;2;1750;3;2630;0;0;0;0
24.07.2020 00:00;1;870;5;17820;82;38000;84;52780;25;10980;2;1740;2;1760;1;870;1;1250;0;0
24.07.2020 01:00;0;0;0;0;41;21800;47;27840;17;6670;0;0;0;0;0;0;1;1630;0;0
24.07.2020 02:00;0;0;5;31530;36;18320;35;22950;10;3510;0;0;0;0;0;0;0;0;0;0
24.07.2020 03:00;0;0;10;105180;43;21800;39;27680;13;4620;0;0;0;0;0;0;0;0;0;0
24.07.2020 04:00;2;1740;5;44240;65;45292;88;60920;39;16860;3;2610;3;2630;2;1760;0;0;0;0
24.07.2020 05:00;4;3500;23;209158;199;140380;334;286560;41;68450;4;3500;4;3490;4;3500;1;2070;1;25690
24.07.2020 06:00;4;3490;37;762611;451;263560;572;607484;62;64090;4;3490;4;3510;4;3490;3;3296;1;44200
24.07.2020 07:00;4;3490;42;1051572;612;415020;711;837908;60;42950;4;3490;4;3490;4;3500;0;0;5;224869
24.07.2020 08:00;4;3490;37;961129;585;423353;712;729916;68;31376;4;3480;4;3490;4;3490;1;1820;2;119370
24.07.2020 09:00;3;2630;68;1549844;616;435104;747;1119257;85;120393;3;2610;3;2630;3;2620;1;1570;12;258787
24.07.2020 10:00;3;2620;62;1546246;742;627947;798;1326105;83;91360;3;2630;3;2610;3;2620;6;9697;-1;-1
24.07.2020 11:00;3;2630;47;1406835;800;526406;809;1052682;67;67367;3;2620;3;2620;3;2630;7;9967;-1;-1
24.07.2020 12:00;3;2630;70;1669380;832;551836;867;1207604;78;220605;3;2620;3;2665;3;2630;5;10193;-1;-1
24.07.2020 13:00;4;3490;93;1934886;831;585086;890;1276888;78;171636;4;3510;4;3490;4;3500;7;22050;-1;-1
24.07.2020 14:00;4;3480;72;1499064;874;590125;915;1503203;100;136460;4;3510;4;3490;4;3490;15;33415;-1;-1
24.07.2020 15:00;4;3500;62;1454574;893;587513;879;1323897;79;94130;4;3490;4;3490;4;3490;5;7270;492;3066017
24.07.2020 16:00;4;3480;54;1270931;875;527672;831;961467;62;78440;4;3490;4;3500;4;3500;4;5878;-1;-1
24.07.2020 17:00;4;3480;51;1579624;783;473563;805;1080657;60;78094;4;3490;4;3490;4;3490;6;9460;-1;-1
24.07.2020 18:00;4;3480;39;1151311;724;420113;794;850271;56;24220;4;3490;4;3490;4;3500;5;6328;-1;-1
24.07.2020 19:00;4;3490;30;525238;561;281086;642;546424;71;28700;4;3500;4;3510;4;3490;2;3730;-1;-1
24.07.2020 20:00;4;3500;22;427070;415;217787;466;377049;55;51690;4;3490;4;3490;4;3490;3;4000;220;159388
24.07.2020 21:00;2;1750;26;316954;302;158817;372;287970;51;38918;2;1740;2;1750;2;1750;0;0;9;17218
24.07.2020 22:00;3;2630;14;166470;309;173385;296;181469;48;16510;3;2630;3;2610;3;2620;2;8740;0;0
24.07.2020 23:00;3;2630;5;80990;196;96650;199;110210;35;12910;2;1740;2;1750;3;2620;0;0;0;0
25.07.2020 00:00;1;880;2;26580;136;65499;131;71995;28;17200;2;1740;2;1740;1;880;0;0;2;23070
25.07.2020 01:00;0;0;5;32630;58;28519;79;43020;21;7140;0;0;0;0;0;0;0;0;0;0
25.07.2020 02:00;0;0;5;46000;59;27050;42;20840;13;3990;0;0;0;0;0;0;0;0;0;0
25.07.2020 03:00;0;0;5;29760;53;24690;47;28320;15;4940;0;0;0;0;0;0;0;0;0;0
25.07.2020 04:00;0;0;2;39630;37;20370;50;27220;17;6520;1;880;1;880;0;0;0;0;0;0
25.07.2020 05:00;2;1750;25;239096;96;48860;136;82891;21;11170;2;1750;2;1750;2;1740;2;1380;0;0
25.07.2020 06:00;2;1750;20;537465;157;79300;164;108127;38;13670;2;1750;2;1750;2;1760;0;0;0;0
25.07.2020 07:00;2;1750;20;614216;251;141310;232;159300;38;55020;2;1740;2;1740;2;1750;1;690;0;0
25.07.2020 08:00;2;1750;29;651210;323;169720;391;303963;49;36856;2;1740;2;1750;2;1740;3;4060;3;1221
25.07.2020 09:00;2;1740;45;1089849;500;269850;578;605314;55;49051;2;1750;2;1740;2;1750;4;6090;-1;-1
25.07.2020 10:00;2;1750;54;1098933;570;350830;738;851858;56;93767;2;1750;2;1750;2;1740;2;4980;-1;-1
25.07.2020 11:00;2;1750;50;1226314;667;460564;761;873064;53;101850;2;1750;2;1750;2;1750;6;14250;-1;-1
25.07.2020 12:00;2;1740;52;1199270;688;440736;754;877460;58;68210;2;1750;2;1750;2;1740;6;10151;-1;-1
25.07.2020 13:00;2;1760;56;1224443;722;535317;782;854905;64;62500;2;1750;2;1760;2;1750;5;11580;-1;-1
25.07.2020 14:00;2;1750;63;1387183;666;412227;749;890547;58;57857;2;1750;2;1750;2;1760;3;7521;-1;-1
25.07.2020 15:00;2;1750;37;966270;640;356057;692;590980;58;27930;2;1740;2;1750;2;1750;4;21942;-1;-1
25.07.2020 16:00;2;1740;34;789572;641;328390;585;468010;42;48220;2;1740;2;1750;2;1740;7;25868;-1;-1
25.07.2020 17:00;2;1750;22;669074;607;320525;638;598321;54;20570;2;1750;2;1740;2;1750;7;23170;-1;-1
25.07.2020 18:00;2;1740;28;846216;525;256260;631;555294;45;16410;2;1750;2;1750;2;1750;4;6450;-1;-1
25.07.2020 19:00;2;1750;19;114580;485;254406;544;356238;56;52980;2;1750;2;1760;2;1750;4;11191;-1;-1
25.07.2020 20:00;2;1760;25;330751;365;186401;413;273210;45;25350;2;1740;2;1760;2;1750;4;8263;175;86794
25.07.2020 21:00;2;1750;24;236760;307;167800;372;281180;50;37080;2;1740;2;1750;2;1760;1;1010;13;55307
25.07.2020 22:00;2;1740;18;153130;266;128860;326;228609;39;15600;2;1740;2;1750;2;1750;0;0;2;280
25.07.2020 23:00;2;1740;9;77820;199;91030;208;116115;35;11950;2;1740;2;1750;2;1760;0;0;0;0
26.07.2020 00:00;1;870;8;49970;134;60870;146;72215;22;6650;2;1740;2;1750;1;880;0;0;0;0
26.07.2020 01:00;0;0;6;53426;103;47400;92;42810;16;4320;0;0;0;0;0;0;0;0;1;9580
26.07.2020 02:00;0;0;2;3490;87;38820;61;29260;23;5740;0;0;0;0;0;0;0;0;0;0
26.07.2020 03:00;0;0;2;12250;66;28320;47;20330;18;4320;0;0;0;0;0;0;0;0;0;0
26.07.2020 04:00;0;0;1;14320;33;14320;40;18630;18;5720;0;0;0;0;0;0;0;0;0;0
26.07.2020 05:00;1;880;18;151490;46;23560;73;39030;24;12720;1;870;1;870;1;870;0;0;0;0
26.07.2020 06:00;1;870;6;239350;68;30700;55;27420;16;6200;1;880;1;880;1;870;0;0;0;0
26.07.2020 07:00;1;880;9;122960;47;21670;68;31310;10;6980;1;870;1;870;1;870;0;0;1;71490
26.07.2020 08:00;1;870;6;100320;90;42510;99;44786;10;5100;1;870;1;880;1;880;0;0;0;0
26.07.2020 09:00;1;870;10;405594;194;86590;232;111405;14;8270;1;880;1;880;1;880;0;0;74;75720
26.07.2020 10:00;1;870;17;529367;245;136660;286;173167;19;16220;1;870;1;870;1;870;3;2908;540;462965
26.07.2020 11:00;1;880;14;552500;296;170049;403;259003;31;10500;1;880;1;870;1;870;4;4770;227;240606
26.07.2020 12:00;1;870;20;690759;426;222150;475;319648;31;8600;1;870;1;870;1;870;0;0;26;96850
26.07.2020 13:00;1;870;38;795673;402;208240;407;293680;34;37380;1;870;1;870;1;880;3;5660;401;236218
26.07.2020 14:00;1;870;31;786764;432;237050;507;335100;36;11760;1;870;1;880;1;870;4;8020;-1;-1
26.07.2020 15:00;1;870;29;465224;451;239000;486;362918;42;25480;1;870;1;870;1;880;3;3190;-1;-1
26.07.2020 16:00;1;870;29;607409;399;205007;494;329199;37;34400;1;870;1;880;1;870;1;880;-1;-1
26.07.2020 17:00;1;880;16;486206;446;215540;512;329810;45;36110;1;880;1;870;1;870;2;8460;-1;-1
26.07.2020 18:00;1;880;23;493546;435;202369;492;343594;52;17050;1;870;1;870;1;880;3;4620;-1;-1
26.07.2020 19:00;1;870;27;239010;387;197058;395;283056;35;12090;1;870;1;870;1;880;8;16512;-1;-1
26.07.2020 20:00;1;880;22;225790;331;158540;331;244800;33;12420;1;870;1;870;1;870;3;5080;294;283862
26.07.2020 21:00;1;880;20;210898;278;136430;282;161000;40;14940;1;870;1;870;1;870;0;0;4;36119
26.07.2020 22:00;1;870;5;34850;201;90730;218;108700;37;11800;1;870;1;870;1;880;0;0;0;0
