01.06.2020 00:00;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V21;Vwz_V21;Bel_V81;Vwz_V81;Bel_VK1_IO;Vwz_VK1_IO;Bel_VK2_IO;Vwz_VK2_IO;Bel_VK3_IO;Vwz_VK3_IO
28.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;12;31200;7;20400;23;78600;12;145800;0;0;0;0;0;0
28.08.2021 05:00;0;0;0;0;0;0;0;0;1;600;10;99600;7;26400;30;88200;20;210600;0;0;0;0;0;0
28.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;40;428400;38;208800;56;201600;29;148200;0;0;0;0;0;0
28.08.2021 07:00;0;0;0;0;0;0;0;0;0;0;43;573000;50;269400;90;398400;52;205200;0;0;0;0;0;0
28.08.2021 08:00;0;0;0;0;1;600;1;600;0;0;58;901200;71;589800;119;744000;107;441600;0;0;0;0;0;0
28.08.2021 09:00;1;600;3;1800;2;1800;3;2400;2;1200;98;1382400;104;1067400;160;1194600;124;704400;0;0;0;0;0;0
28.08.2021 10:00;1;600;6;13800;1;600;0;0;8;6000;120;1635000;105;1366200;175;1464000;134;834600;0;0;0;0;0;0
28.08.2021 11:00;5;3000;2;1200;2;1200;4;2400;6;4800;123;1830000;111;1365000;191;1614600;141;1243800;0;0;0;0;0;0
28.08.2021 12:00;3;1800;3;1800;1;600;6;4800;3;2400;133;1925400;99;1698000;205;1385400;139;1094400;0;0;0;0;0;0
28.08.2021 13:00;2;1200;2;1200;4;3600;0;0;5;3600;129;1560600;112;1302600;179;1540800;110;951000;0;0;0;0;0;0
28.08.2021 14:00;0;0;1;600;1;600;2;1200;1;600;132;1434000;121;1229400;171;1377000;118;729000;0;0;0;0;0;0
28.08.2021 15:00;1;600;11;13200;6;5400;3;2400;11;7200;126;1637400;114;1347600;154;1205400;116;692400;0;0;0;0;0;0
28.08.2021 16:00;1;600;3;3000;2;1200;4;2400;5;3600;123;1701000;117;1363200;165;1230000;94;897600;0;0;0;0;0;0
28.08.2021 17:00;1;600;2;1800;16;13800;2;1200;5;3600;138;1703400;123;1608600;169;1360200;100;867600;0;0;0;0;0;0
28.08.2021 18:00;3;1800;2;1800;0;0;3;1800;7;5400;112;1788000;137;1431000;148;1097400;119;811200;0;0;0;0;0;0
28.08.2021 19:00;1;600;1;600;1;600;0;0;1;600;107;1290600;110;978000;145;935400;84;352800;0;0;0;0;0;0
28.08.2021 20:00;2;1200;1;600;1;600;2;1200;0;0;123;1209000;108;934200;121;886800;75;510600;0;0;0;0;0;0
28.08.2021 21:00;1;600;3;2400;0;0;0;0;1;600;91;648000;89;454200;96;431400;55;381600;0;0;0;0;0;0
28.08.2021 22:00;0;0;0;0;0;0;0;0;1;600;80;492000;73;331200;90;383400;58;444600;0;0;0;0;0;0
28.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;43;355800;44;195000;74;391800;43;390600;0;0;0;0;0;0
29.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;28;233400;35;204000;54;223200;25;220800;0;0;0;0;0;0
29.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;17;133800;15;99000;36;148800;19;165600;0;0;0;0;0;0
29.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;14;167400;14;172200;28;116400;7;58800;0;0;0;0;0;0
29.08.2021 03:00;0;0;0;0;0;0;1;600;0;0;12;86400;15;72000;25;111000;8;84600;0;0;0;0;0;0
29.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;9;64800;13;98400;19;69000;9;130200;0;0;0;0;0;0
29.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;5;35400;6;25800;21;70800;17;177600;0;0;0;0;0;0
29.08.2021 06:00;0;0;0;0;0;0;0;0;0;0;16;117000;18;64200;26;88800;14;109800;0;0;0;0;0;0
29.08.2021 07:00;0;0;0;0;0;0;0;0;0;0;15;148200;14;39600;47;144600;27;112200;0;0;0;0;0;0
29.08.2021 08:00;0;0;0;0;0;0;0;0;0;0;37;444000;46;160200;64;208200;47;147000;0;0;0;0;0;0
29.08.2021 09:00;1;600;1;600;0;0;0;0;1;600;43;657600;52;312600;99;325800;79;285000;0;0;0;0;0;0
29.08.2021 10:00;2;1200;0;0;1;600;2;1200;0;0;71;898800;75;506400;126;625200;80;322800;0;0;0;0;0;0
29.08.2021 11:00;0;0;4;3600;1;600;2;1200;5;4800;80;1082400;93;704400;137;781200;100;399600;0;0;0;0;0;0
29.08.2021 12:00;1;600;0;0;0;0;4;3600;0;0;98;1395000;97;1116600;135;1031400;124;589200;0;0;0;0;0;0
29.08.2021 13:00;3;1800;1;600;1;600;2;1200;2;1200;93;1193400;96;805800;159;1021200;106;577800;0;0;0;0;0;0
29.08.2021 14:00;5;3600;0;0;0;0;5;4200;0;0;103;1409400;109;1095600;172;1141200;103;605400;0;0;0;0;0;0
29.08.2021 15:00;0;0;4;3600;3;1800;0;0;5;4200;119;1369800;114;1119600;147;1089600;96;652800;0;0;0;0;0;0
29.08.2021 16:00;1;600;2;2400;4;2400;4;3600;4;3000;111;1435200;105;1060200;136;1068600;100;517200;0;0;0;0;0;0
29.08.2021 17:00;0;0;2;1800;1;600;1;600;5;4200;95;1174800;86;900000;150;941400;123;750000;0;0;0;0;0;0
29.08.2021 18:00;2;1800;4;2400;1;600;2;1200;6;3600;119;1416000;116;1189200;139;1154400;116;778200;0;0;0;0;0;0
29.08.2021 19:00;0;0;2;1200;0;0;0;0;1;600;104;1188600;102;872400;143;1003800;84;536400;0;0;0;0;0;0
29.08.2021 20:00;0;0;0;0;0;0;0;0;0;0;75;889200;80;670200;88;583200;46;421800;0;0;0;0;0;0
29.08.2021 21:00;0;0;0;0;1;600;0;0;0;0;61;580800;66;438600;87;481200;50;486000;0;0;0;0;0;0
29.08.2021 22:00;0;0;1;600;0;0;1;600;1;600;32;372600;35;228600;57;260400;32;249000;0;0;0;0;0;0
29.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;14;136200;16;108000;33;112200;11;119400;0;0;0;0;0;0
30.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;15;101400;17;55800;22;63600;23;147600;0;0;0;0;0;0
30.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;8;63000;8;39000;13;61800;6;25800;0;0;0;0;0;0
30.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;9;71400;10;48600;7;24600;2;10200;0;0;0;0;0;0
30.08.2021 03:00;0;0;1;600;0;0;0;0;0;0;7;62400;8;50400;11;39600;5;65400;0;0;0;0;0;0
30.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;10;64200;9;42600;23;57600;15;255600;0;0;0;0;0;0
30.08.2021 05:00;0;0;0;0;0;0;0;0;0;0;27;273600;26;116400;46;144600;46;485400;0;0;0;0;0;0
30.08.2021 06:00;1;600;1;600;1;600;0;0;2;1800;44;847200;44;590400;97;692400;66;633600;0;0;0;0;0;0
30.08.2021 07:00;2;1200;21;19800;9;7200;5;4200;22;17400;101;1822800;81;1582200;164;1657800;96;1536000;0;0;0;0;0;0
30.08.2021 08:00;4;2400;4;3000;4;2400;3;1800;4;3000;107;1765200;84;1558200;181;1560000;105;1427400;0;0;0;0;0;0
30.08.2021 09:00;4;2400;6;8400;4;3000;5;3600;5;4200;119;1933800;102;1500600;195;1590600;118;1173000;0;0;0;0;0;0
30.08.2021 10:00;3;1800;11;9000;9;6600;14;9600;7;5400;109;2155800;84;1690800;183;1629000;122;1198800;0;0;0;0;0;0
30.08.2021 11:00;1;600;11;9000;17;13800;6;4800;7;4200;125;2235600;90;2049600;184;1698600;95;1794000;0;0;0;0;0;0
30.08.2021 12:00;6;3600;6;4800;3;2400;6;3600;17;12600;136;2322600;91;2173200;174;1672200;105;1273200;0;0;0;0;0;0
30.08.2021 13:00;7;5400;16;13800;9;7200;5;3600;13;9600;145;2168400;96;2015400;181;1623000;117;951600;0;0;0;0;0;0
30.08.2021 14:00;8;4800;45;41400;7;4800;2;1200;17;13200;149;2273400;104;2082600;148;1761000;127;1087800;0;0;0;0;0;0
30.08.2021 15:00;1;600;11;9000;6;3600;9;8400;23;19800;161;2621400;86;2537400;170;1971000;105;1421400;0;0;0;0;0;0
30.08.2021 16:00;16;13800;12;11400;4;2400;8;5400;19;14400;177;2806800;79;2800200;164;1991400;97;1591200;0;0;0;0;0;0
30.08.2021 17:00;8;4800;9;8400;6;4200;17;12000;19;13800;175;2748000;85;2659800;163;2098800;115;1788600;0;0;0;0;0;0
30.08.2021 18:00;5;3600;4;3000;8;6000;7;4200;6;3600;144;2159400;103;1998000;169;1726800;118;823800;0;0;0;0;0;0
30.08.2021 19:00;14;10800;6;4800;0;0;9;6000;8;6000;134;1642200;104;1382400;163;1237200;105;616200;0;0;0;0;0;0
30.08.2021 20:00;2;1200;1;600;0;0;2;1200;3;2400;97;945000;95;612600;126;750600;65;431400;0;0;0;0;0;0
30.08.2021 21:00;1;600;1;600;2;1200;0;0;0;0;78;397800;89;256800;106;666000;48;335400;0;0;0;0;0;0
30.08.2021 22:00;0;0;0;0;0;0;1;600;0;0;75;505200;69;316800;68;315600;38;274800;0;0;0;0;0;0
30.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;38;174600;36;118800;31;130200;22;157800;0;0;0;0;0;0
31.08.2021 00:00;0;0;0;0;0;0;0;0;0;0;16;58800;10;22800;21;77400;13;114000;0;0;0;0;0;0
31.08.2021 01:00;0;0;0;0;0;0;0;0;0;0;6;43800;6;23400;16;66600;4;183600;0;0;0;0;0;0
31.08.2021 02:00;0;0;0;0;0;0;0;0;0;0;18;66600;13;36600;9;27600;6;25800;0;0;0;0;0;0
31.08.2021 03:00;0;0;0;0;0;0;0;0;0;0;16;43200;10;28800;15;45600;10;64800;0;0;0;0;0;0
31.08.2021 04:00;0;0;0;0;0;0;0;0;0;0;6;25800;5;25200;23;49800;15;267000;0;0;0;0;0;0
31.08.2021 05:00;0;0;0;0;0;0;0;0;1;600;30;168000;24;70200;55;171600;38;418200;0;0;0;0;0;0
31.08.2021 06:00;0;0;0;0;0;0;0;0;1;600;64;975000;69;588000;109;542400;70;608400;0;0;0;0;0;0
31.08.2021 07:00;9;6000;39;63000;11;8400;4;2400;29;24000;109;1522800;82;1295400;204;1524000;101;1075800;0;0;0;0;0;0
31.08.2021 08:00;0;0;14;23400;5;3000;2;1200;15;12000;129;2038800;101;1891200;186;1425600;118;1281000;0;0;0;0;0;0
31.08.2021 09:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
31.08.2021 10:00;0;0;2;1800;1;600;6;4200;4;3000;118;1934400;113;1483200;163;1718400;125;911400;0;0;0;0;0;0
31.08.2021 11:00;3;1800;1;600;8;5400;5;3600;2;1200;111;2138400;84;1974600;180;1635000;121;1031400;0;0;0;0;0;0
31.08.2021 12:00;10;7800;17;15600;20;18000;6;4200;14;12000;127;2373000;96;2241000;169;1990800;133;1446600;0;0;0;0;0;0
31.08.2021 13:00;10;8400;22;18600;12;9000;15;11400;22;20400;133;2053200;93;1881000;166;1735800;112;1020000;0;0;0;0;0;0
31.08.2021 14:00;4;3000;13;9000;4;2400;3;1800;15;12000;146;2331000;86;2093400;163;1636800;120;1095000;0;0;0;0;0;0
31.08.2021 15:00;10;6600;50;44400;13;10200;7;5400;19;15000;176;2559600;104;2455200;152;2026200;114;1302000;0;0;0;0;0;0
31.08.2021 16:00;11;8400;33;33000;16;13200;8;6000;32;25800;192;2733000;81;2678400;181;2006400;114;1585200;0;0;0;0;0;0
31.08.2021 17:00;5;3600;26;91200;6;4200;10;8400;20;15600;178;2650800;94;2607600;181;2198400;109;1530000;0;0;0;0;0;0
31.08.2021 18:00;8;5400;26;66600;4;2400;3;1800;7;4800;144;2533800;95;2510400;192;1723200;111;1294800;0;0;0;0;0;0
31.08.2021 19:00;6;4200;19;195000;1;600;6;4200;9;8400;126;1953600;104;1606200;155;1387200;89;721200;0;0;0;0;0;0
31.08.2021 20:00;1;600;6;81600;2;1200;0;0;1;600;111;1209000;107;984000;161;1110000;89;654000;0;0;0;0;0;0
31.08.2021 21:00;0;0;3;26400;0;0;1;600;3;2400;96;769800;94;482400;105;663600;60;429600;0;0;0;0;0;0
31.08.2021 22:00;0;0;0;0;1;600;0;0;0;0;67;517800;68;248400;83;288600;58;352800;0;0;0;0;0;0
31.08.2021 23:00;0;0;0;0;0;0;0;0;0;0;42;316200;35;192600;49;193200;22;141000;0;0;0;0;0;0
01.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;19;136800;17;55800;38;148200;19;124200;0;0;0;0;0;0
01.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;6;38400;5;9000;10;45600;4;16800;0;0;0;0;0;0
01.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;13;40200;14;45000;9;24000;11;49200;0;0;0;0;0;0
01.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;12;28200;9;22800;17;45600;3;45000;0;0;0;0;0;0
01.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;11;87000;10;25800;27;92400;11;214800;0;0;0;0;0;0
01.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;23;235200;18;160800;59;170400;47;398400;0;0;0;0;0;0
01.09.2021 06:00;1;600;0;0;0;0;0;0;0;0;51;866400;54;567600;111;644400;67;507000;0;0;0;0;0;0
01.09.2021 07:00;8;5400;35;51000;12;8400;1;600;36;28200;99;1710000;77;1392000;186;1651800;114;1136400;0;0;0;0;0;0
01.09.2021 08:00;2;1200;7;6000;9;7800;3;1800;12;9000;139;2075400;92;1944000;176;1629600;124;1447800;0;0;0;0;0;0
01.09.2021 09:00;7;4800;2;1200;4;2400;4;3600;10;6600;100;1683600;91;1426800;196;1460400;110;1125600;0;0;0;0;0;0
01.09.2021 10:00;3;2400;14;12000;5;3600;14;10800;5;3000;108;1869600;106;1570200;193;1521000;110;1247400;0;0;0;0;0;0
01.09.2021 11:00;1;600;6;4200;3;1800;4;3000;3;1800;101;2017800;126;1700400;196;1928400;105;1083000;0;0;0;0;0;0
01.09.2021 12:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.09.2021 13:00;23;21600;5;3600;40;37200;4;2400;10;6000;53;2700600;65;2429400;179;1804800;120;1204800;0;0;0;0;0;0
01.09.2021 14:00;2;1200;11;9600;16;13200;2;1200;13;10200;91;2853000;94;2453400;166;1863000;106;1293000;0;0;0;0;0;0
01.09.2021 15:00;6;3600;43;87000;5;3000;10;7800;36;30600;154;2739600;88;2728200;226;1983600;127;1610400;0;0;0;0;0;0
01.09.2021 16:00;3;1800;55;265800;6;4200;11;9600;26;21000;183;2401200;85;2495400;221;1887600;87;2229000;0;0;0;0;0;0
01.09.2021 17:00;30;27000;31;226200;5;3000;16;12600;17;12600;146;2794800;82;2913000;180;2003400;84;1869600;0;0;0;0;0;0
01.09.2021 18:00;3;2400;32;178800;8;6000;8;6000;9;5400;119;2427600;116;2192400;192;1680600;127;1111800;0;0;0;0;0;0
01.09.2021 19:00;6;4200;16;75600;2;1200;6;3600;5;2400;141;1660200;109;1433400;179;1261200;106;675000;0;0;0;0;0;0
01.09.2021 20:00;3;1800;2;3000;1;600;5;3600;6;3600;108;1312800;110;1079400;152;1174800;76;507000;0;0;0;0;0;0
01.09.2021 21:00;2;1200;0;0;1;600;2;1200;1;600;113;681600;98;500400;133;750000;65;375600;0;0;0;0;0;0
01.09.2021 22:00;0;0;0;0;0;0;1;600;0;0;103;477000;84;349200;101;550200;39;238800;0;0;0;0;0;0
01.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;49;333000;47;138600;49;168000;19;160200;0;0;0;0;0;0
02.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;18;136200;17;93600;26;119400;18;126600;0;0;0;0;0;0
02.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;16;58800;12;40200;17;150600;6;28800;0;0;0;0;0;0
02.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;23;84000;20;48000;12;163200;4;19800;0;0;0;0;0;0
02.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;9;66000;12;25800;17;114000;7;62400;0;0;0;0;0;0
02.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;14;117600;11;30000;34;131400;13;264000;0;0;0;0;0;0
02.09.2021 05:00;0;0;0;0;0;0;0;0;1;600;35;253800;32;118800;48;202800;55;480600;0;0;0;0;0;0
02.09.2021 06:00;1;600;0;0;1;600;0;0;0;0;48;706200;58;814800;105;673200;77;555600;0;0;0;0;0;0
02.09.2021 07:00;5;3600;30;31800;12;10800;3;1800;35;31200;99;1741800;85;1617600;176;1509600;94;1302600;0;0;0;0;0;0
02.09.2021 08:00;4;3000;9;11400;3;1800;10;7200;14;10200;123;2013000;103;1665000;173;1711200;111;1341000;0;0;0;0;0;0
02.09.2021 09:00;0;0;5;3000;2;1200;3;2400;4;2400;97;1613400;90;1400400;187;1449000;126;1147200;0;0;0;0;0;0
02.09.2021 10:00;1;600;15;12600;3;1800;5;3600;14;10800;108;1836000;100;1524000;204;1770600;121;1143000;0;0;0;0;0;0
02.09.2021 11:00;3;2400;7;5400;4;2400;4;2400;9;7800;107;2278800;86;2305200;208;1890600;138;1280400;0;0;0;0;0;0
02.09.2021 12:00;3;1800;7;4200;12;8400;2;1200;10;7800;55;2900400;80;2458800;182;1836600;112;1732800;0;0;0;0;0;0
02.09.2021 13:00;3;2400;8;6600;14;11400;3;2400;13;10800;45;2965800;64;2637600;156;1842600;124;1138800;0;0;0;0;0;0
02.09.2021 14:00;1;600;2;1200;8;4800;2;1200;13;10800;15;3444600;79;2237400;161;1825200;77;1912800;0;0;0;0;0;0
02.09.2021 15:00;2;1200;14;12000;10;6600;4;3600;26;22200;146;2764800;93;2554800;204;1963200;91;2244600;0;0;0;0;0;0
02.09.2021 16:00;17;13200;17;22200;15;12600;8;6000;29;23400;174;2911200;61;2950800;201;1875600;82;2586600;0;0;0;0;0;0
02.09.2021 17:00;7;4800;22;19200;16;12600;11;9000;24;20400;137;2501400;70;2704200;184;1966800;110;1754400;0;0;0;0;0;0
02.09.2021 18:00;2;1200;7;6000;8;7200;7;4800;9;7200;126;2876400;116;2608800;184;1906800;119;1342200;0;0;0;0;0;0
02.09.2021 19:00;2;1200;0;0;11;7800;3;1800;6;5400;137;2062200;106;2011800;151;1420200;120;741600;0;0;0;0;0;0
02.09.2021 20:00;1;600;4;3000;4;3600;2;1800;4;2400;126;1146600;102;1045800;142;927600;82;637200;0;0;0;0;0;0
02.09.2021 21:00;3;1800;2;1200;1;600;1;600;2;1200;97;841200;90;642600;124;803400;53;423000;0;0;0;0;0;0
02.09.2021 22:00;0;0;0;0;0;0;0;0;0;0;76;595800;71;444000;98;466800;63;385200;0;0;0;0;0;0
02.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;44;325800;45;148200;53;183000;22;154800;0;0;0;0;0;0
03.09.2021 00:00;0;0;0;0;0;0;0;0;0;0;10;78600;10;33600;29;132600;19;106200;0;0;0;0;0;0
03.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;7;25800;8;17400;16;167400;4;16800;0;0;0;0;0;0
03.09.2021 02:00;1;600;0;0;0;0;0;0;0;0;16;60600;11;35400;10;24000;10;46200;0;0;0;0;0;0
03.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;14;55800;13;34200;10;81000;4;30600;0;0;0;0;0;0
03.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;15;75600;13;58200;23;84000;13;213000;0;0;0;0;0;0
03.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;72;283800;24;126600;55;204000;40;469800;0;0;0;0;0;0
03.09.2021 06:00;1;600;1;600;0;0;0;0;4;3600;47;599400;49;379800;100;522000;65;427800;0;0;0;0;0;0
03.09.2021 07:00;6;3600;56;85200;8;6000;7;4800;42;37200;107;1500000;76;1288800;180;1759200;108;1229400;0;0;0;0;0;0
03.09.2021 08:00;2;1200;16;18000;4;2400;5;4200;12;9600;128;1891200;91;1740600;206;1635600;121;1170000;0;0;0;0;0;0
03.09.2021 09:00;5;3600;3;2400;2;1200;5;3000;12;9600;95;1698000;89;1575000;197;1548600;125;1327800;0;0;0;0;0;0
03.09.2021 10:00;3;1800;3;1800;1;600;4;3000;4;2400;109;2095800;108;2125200;192;1590000;118;1131000;0;0;0;0;0;0
03.09.2021 11:00;3;1800;6;4200;6;3600;13;10800;13;10200;105;1860000;48;2709000;182;1822200;119;1628400;0;0;0;0;0;0
03.09.2021 12:00;5;3000;7;4800;9;6600;4;1800;9;7200;64;2886000;31;3210600;184;1962600;123;1523400;0;0;0;0;0;0
03.09.2021 13:00;10;6600;9;7200;18;15000;6;4200;20;16200;13;3388200;31;3118200;165;2230800;90;1945800;0;0;0;0;0;0
03.09.2021 14:00;0;0;21;20400;9;7200;5;3600;21;16800;11;3506400;58;2646600;182;1995000;41;2773800;0;0;0;0;0;0
03.09.2021 15:00;8;6600;18;16800;7;4200;11;9000;16;12000;170;2695200;90;2533800;192;2025600;82;2147400;0;0;0;0;0;0
03.09.2021 16:00;4;3000;33;30000;22;18000;10;6000;44;38400;171;2638200;103;2550600;202;1870200;75;2419200;0;0;0;0;0;0
03.09.2021 17:00;2;1200;13;10800;10;8400;7;4800;25;23400;114;2740200;89;2574000;158;2028000;121;1574400;0;0;0;0;0;0
03.09.2021 18:00;1;600;9;10200;4;2400;0;0;13;9000;96;2306400;112;2100000;193;1542600;110;1207800;0;0;0;0;0;0
03.09.2021 19:00;2;1200;4;1800;3;1800;3;1800;1;0;153;1837800;111;1622400;167;1509600;112;778200;0;0;0;0;0;0
03.09.2021 20:00;5;3000;5;4800;2;1800;5;3000;6;4200;135;1276200;122;1232400;156;1182000;98;702000;0;0;0;0;0;0
03.09.2021 21:00;6;5400;7;5400;3;2400;1;600;2;1200;98;803400;107;595800;118;745800;69;459000;0;0;0;0;0;0
03.09.2021 22:00;0;0;1;600;2;1200;0;0;0;0;80;502200;81;287400;86;412800;59;357600;0;0;0;0;0;0
03.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;64;399000;59;352800;65;364800;43;280200;0;0;0;0;0;0
04.09.2021 00:00;0;0;1;600;0;0;0;0;1;600;37;252000;46;157800;44;152400;24;168600;0;0;0;0;0;0
04.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;22;143400;18;80400;29;97200;20;139200;0;0;0;0;0;0
04.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;25;82800;17;52200;24;73200;22;139800;0;0;0;0;0;0
04.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;17;51600;13;24000;16;60000;16;254400;0;0;0;0;0;0
04.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;8;82800;11;24600;17;54000;18;313800;0;0;0;0;0;0
04.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;14;107400;12;29400;30;93000;19;247800;0;0;0;0;0;0
04.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;35;367200;35;178800;47;193800;36;230400;0;0;0;0;0;0
04.09.2021 07:00;0;0;1;600;0;0;1;600;1;600;45;553200;52;320400;78;353400;60;238200;0;0;0;0;0;0
04.09.2021 08:00;1;600;1;600;1;600;2;1200;3;2400;83;874200;95;603000;145;939600;99;531600;0;0;0;0;0;0
04.09.2021 09:00;19;17400;5;3000;2;1200;7;5400;5;3000;97;1247400;107;1014000;174;1092000;118;781200;0;0;0;0;0;0
04.09.2021 10:00;2;1200;4;2400;2;1200;2;1200;7;4800;129;1539600;115;1293600;196;1494600;140;1189200;0;0;0;0;0;0
04.09.2021 11:00;3;1800;6;4200;5;4800;3;1800;7;4800;124;1944600;121;1935000;209;1752600;141;1230600;0;0;0;0;0;0
04.09.2021 12:00;2;600;5;3600;3;1800;1;600;9;7800;84;2089800;114;1792200;201;1629600;139;1377000;0;0;0;0;0;0
04.09.2021 13:00;3;1800;4;3000;2;1200;2;1200;2;1200;35;2886000;97;1485600;174;1822800;119;906600;0;0;0;0;0;0
04.09.2021 14:00;2;1200;4;3000;9;7200;2;1200;8;6600;63;2373000;127;1311000;182;1515000;122;1122000;0;0;0;0;0;0
04.09.2021 15:00;3;1800;7;5400;10;9000;7;4800;6;4200;152;1891800;127;1547400;183;1389000;146;920400;0;0;0;0;0;0
04.09.2021 16:00;6;4800;5;3600;6;3600;3;1800;11;7200;145;1821600;134;1483800;175;1183800;77;1963200;0;0;0;0;0;0
04.09.2021 17:00;4;3000;2;1200;4;2400;1;600;9;8400;137;1852200;123;1725000;190;1266600;126;658800;0;0;0;0;0;0
04.09.2021 18:00;1;600;3;1800;3;1800;0;0;4;2400;105;1644000;119;1365600;172;1124400;105;593400;0;0;0;0;0;0
04.09.2021 19:00;3;1800;6;3600;4;2400;5;3000;7;4800;111;1321800;110;1122600;142;1011600;105;541800;0;0;0;0;0;0
04.09.2021 20:00;2;1200;3;1800;4;2400;2;1200;6;4200;131;1092600;114;958200;150;864600;104;654000;0;0;0;0;0;0
04.09.2021 21:00;14;13800;1;600;1;600;2;1800;1;600;110;626400;95;541800;113;655200;64;433200;0;0;0;0;0;0
04.09.2021 22:00;0;0;0;0;0;0;0;0;3;2400;73;443400;80;356400;97;531000;52;289200;0;0;0;0;0;0
04.09.2021 23:00;0;0;0;0;0;0;0;0;0;0;73;470400;65;308400;65;313800;37;380400;0;0;0;0;0;0
05.09.2021 00:00;0;0;1;600;0;0;0;0;1;600;21;99000;21;71400;58;166800;20;144000;0;0;0;0;0;0
05.09.2021 01:00;0;0;0;0;0;0;0;0;0;0;24;138600;22;71400;33;100200;18;159000;0;0;0;0;0;0
05.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;42;204000;33;124800;27;102000;14;93000;0;0;0;0;0;0
05.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;8;72000;8;32400;26;78000;7;72600;0;0;0;0;0;0
05.09.2021 04:00;0;0;0;0;0;0;0;0;0;0;11;65400;10;27600;23;64200;9;108000;0;0;0;0;0;0
05.09.2021 05:00;0;0;0;0;0;0;0;0;0;0;13;164400;19;53400;25;66600;19;229800;0;0;0;0;0;0
05.09.2021 06:00;0;0;0;0;0;0;0;0;0;0;21;210000;18;123000;36;89400;10;46200;0;0;0;0;0;0
05.09.2021 07:00;0;0;0;0;0;0;0;0;0;0;21;313800;19;172800;51;178200;42;126600;0;0;0;0;0;0
05.09.2021 08:00;0;0;0;0;0;0;0;0;2;1200;42;499200;49;188400;56;255600;67;214800;0;0;0;0;0;0
05.09.2021 09:00;0;0;0;0;0;0;0;0;0;0;49;499200;60;277800;122;512400;97;354600;0;0;0;0;0;0
05.09.2021 10:00;1;600;0;0;0;0;3;2400;0;0;79;825600;99;515400;159;695400;93;456600;0;0;0;0;0;0
05.09.2021 11:00;1;600;1;600;2;1200;6;4200;3;1800;90;998400;105;673800;182;899400;109;529200;0;0;0;0;0;0
05.09.2021 12:00;0;0;1;600;1;600;1;600;1;600;86;1564200;109;1137600;152;963000;117;624000;0;0;0;0;0;0
05.09.2021 13:00;0;0;4;3600;4;3000;0;0;4;3600;91;1585200;119;1005600;143;975000;99;621000;0;0;0;0;0;0
05.09.2021 14:00;0;0;5;3600;3;1800;0;0;7;5400;62;2563800;123;1135200;168;1470000;117;1099800;0;0;0;0;0;0
05.09.2021 15:00;3;1800;5;3000;1;600;2;1200;3;1800;120;1508400;111;1209600;175;1005600;129;1022400;0;0;0;0;0;0
