01.06.2020 00:00;Bel_D1;Vwz_D1;Bel_D2;Vwz_D2;Bel_FG35H;Vwz_FG35H;Bel_FG35W;Vwz_FG35W;Bel_TS_Brandmeldung;Vwz_TS_Brandmeldung;Bel_TS_Schluesselschalter;Vwz_TS_Schluesselschalter;Bel_TS_Warte;Vwz_TS_Warte
14.06.2020 08:00;8;2240;0;3600000;0;0;1;500;0;0;0;0;0;0
14.06.2020 09:00;31;12810;0;3600000;0;0;0;0;0;0;0;0;0;0
14.06.2020 10:00;39;20530;0;3600000;0;0;1;1700;0;0;0;0;0;0
14.06.2020 11:00;21;9700;0;3600000;0;0;2;950;0;0;0;0;0;0
14.06.2020 12:00;56;20800;0;3600000;0;0;12;10640;0;0;0;0;0;0
14.06.2020 13:00;44;22430;0;3600000;6;8680;3;6480;0;0;0;0;0;0
14.06.2020 14:00;53;19140;0;3600000;1;1190;3;1680;0;0;0;0;0;0
14.06.2020 15:00;46;15710;0;3600000;5;7170;7;8050;0;0;0;0;0;0
14.06.2020 16:00;46;17050;0;3600000;4;4140;4;1780;0;0;0;0;0;0
14.06.2020 17:00;93;39870;0;3600000;7;5010;1;1840;0;0;0;0;0;0
14.06.2020 18:00;56;24590;0;3600000;2;1920;4;4400;0;0;0;0;0;0
14.06.2020 19:00;43;19750;0;3600000;3;1660;4;4510;0;0;0;0;0;0
14.06.2020 20:00;46;21780;0;3600000;0;0;5;6650;0;0;0;0;0;0
14.06.2020 21:00;36;15080;0;3600000;0;0;4;3370;0;0;0;0;0;0
14.06.2020 22:00;20;7200;0;3600000;1;390;0;0;0;0;0;0;0;0
14.06.2020 23:00;11;4410;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 00:00;7;3030;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 01:00;6;2680;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;3;990;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;1;540;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 04:00;6;2610;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 05:00;13;6360;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 06:00;33;16680;0;3600000;4;5020;2;2280;0;0;0;0;0;0
15.06.2020 07:00;98;49620;0;3600000;3;1820;4;2600;0;0;0;0;0;0
15.06.2020 08:00;76;34800;0;3600000;3;2760;9;5400;0;0;0;0;0;0
15.06.2020 09:00;75;38070;0;3600000;3;2530;11;6900;0;0;0;0;0;0
15.06.2020 10:00;74;44230;0;3600000;11;11920;14;7920;0;0;0;0;0;0
15.06.2020 11:00;88;45480;0;3600000;15;13630;10;9370;0;0;0;0;0;0
15.06.2020 12:00;93;40570;0;3600000;8;2750;21;16150;0;0;0;0;0;0
15.06.2020 13:00;94;40333;0;3600000;7;8170;7;4090;0;0;0;0;0;0
15.06.2020 14:00;103;41440;0;3600000;13;7810;16;18380;0;0;0;0;0;0
15.06.2020 15:00;114;46190;0;3600000;7;4220;19;14680;0;0;0;0;0;0
15.06.2020 16:00;130;48030;0;3600000;14;6340;16;14450;0;0;0;0;0;0
15.06.2020 17:00;116;48230;0;3600000;18;7110;9;5688;0;0;0;0;0;0
15.06.2020 18:00;121;53543;0;3600000;13;8380;7;4610;0;0;0;0;0;0
15.06.2020 19:00;85;37890;0;3600000;9;3120;6;5840;0;0;0;0;0;0
15.06.2020 20:00;60;24190;0;3600000;0;0;0;0;0;0;0;0;0;0
15.06.2020 21:00;48;17320;0;3600000;5;3750;2;760;0;0;0;0;0;0
15.06.2020 22:00;31;16150;0;3600000;0;0;1;1310;0;0;0;0;0;0
15.06.2020 23:00;21;8210;0;3600000;0;0;1;454;0;0;0;0;0;0
16.06.2020 00:00;14;6650;0;3600000;0;0;0;0;0;0;0;0;0;0
16.06.2020 01:00;4;1740;0;3600000;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;8;4630;0;3600000;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;3;1410;0;3600000;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;6;3640;0;3600000;0;0;0;0;0;0;0;0;0;0
16.06.2020 05:00;13;8180;0;3600000;0;0;0;0;0;0;0;0;0;0
16.06.2020 06:00;44;18900;0;3600000;3;2480;0;0;0;0;0;0;0;0
16.06.2020 07:00;100;57340;0;3600000;1;570;2;1830;0;0;0;0;0;0
16.06.2020 08:00;98;44780;0;3600000;4;2920;10;8030;0;0;0;0;0;0
16.06.2020 09:00;95;45850;0;3600000;5;1600;12;9860;0;0;0;0;0;0
16.06.2020 10:00;88;45820;0;3600000;8;4490;10;4970;0;0;0;0;0;0
16.06.2020 11:00;108;55440;0;3600000;8;5210;17;7690;0;0;0;0;0;0
16.06.2020 12:00;93;46270;0;3600000;12;4720;14;9570;0;0;0;0;0;0
16.06.2020 13:00;107;45060;0;3600000;12;4280;12;21670;0;0;0;0;0;0
16.06.2020 14:00;114;53460;0;3600000;19;13768;14;9440;0;0;0;0;0;0
16.06.2020 15:00;139;62470;0;3600000;14;5546;21;18580;0;0;0;0;0;0
16.06.2020 16:00;120;49670;0;3600000;14;7430;14;11780;0;0;0;0;0;0
16.06.2020 17:00;134;66200;0;3600000;26;20236;13;8660;0;0;0;0;0;0
16.06.2020 18:00;178;125090;0;3600000;5;2370;10;11690;0;0;0;0;0;0
16.06.2020 19:00;88;37370;0;3600000;13;11360;4;3660;0;0;0;0;0;0
16.06.2020 20:00;75;28530;0;3600000;2;450;4;3070;0;0;0;0;0;0
16.06.2020 21:00;54;28990;0;3600000;0;0;3;2720;0;0;0;0;0;0
16.06.2020 22:00;31;14520;0;3600000;0;0;6;2830;0;0;0;0;0;0
16.06.2020 23:00;22;9290;0;3600000;0;0;1;2020;0;0;0;0;0;0
17.06.2020 00:00;9;4900;0;3600000;0;0;0;0;0;0;0;0;0;0
17.06.2020 01:00;4;2130;0;3600000;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;10;7740;0;3600000;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;2;880;0;3600000;0;0;0;0;0;0;0;0;0;0
17.06.2020 04:00;12;6370;0;3600000;0;0;0;0;0;0;0;0;0;0
17.06.2020 05:00;12;5890;0;3600000;0;0;0;0;0;0;0;0;0;0
17.06.2020 06:00;44;20930;0;3600000;1;1040;1;1250;0;0;0;0;0;0
17.06.2020 07:00;69;33390;0;3600000;3;2060;6;13120;0;0;0;0;0;0
17.06.2020 08:00;101;42760;0;3600000;4;2060;12;8820;0;0;0;0;0;0
17.06.2020 09:00;88;50070;0;3600000;15;8460;5;3530;0;0;0;0;0;0
17.06.2020 10:00;96;42240;0;3600000;8;5280;15;12720;0;0;0;0;0;0
17.06.2020 11:00;101;54890;0;3600000;12;8490;26;18750;0;0;0;0;0;0
17.06.2020 12:00;103;49030;0;3600000;15;7250;13;15490;0;0;0;0;0;0
17.06.2020 13:00;105;44730;0;3600000;12;7140;9;7390;0;0;0;0;0;0
17.06.2020 14:00;115;58950;0;3600000;13;18300;26;19510;0;0;0;0;0;0
17.06.2020 15:00;123;46090;0;3600000;21;8479;17;16650;0;0;0;0;0;0
17.06.2020 16:00;122;46340;0;3600000;21;15750;26;21270;0;0;0;0;0;0
17.06.2020 17:00;129;56020;0;3600000;10;4220;22;13190;0;0;0;0;0;0
17.06.2020 18:00;107;48070;0;3600000;13;5560;15;11800;0;0;0;0;0;0
17.06.2020 19:00;91;48486;0;3600000;17;7740;27;9030;0;0;0;0;0;0
17.06.2020 20:00;58;25630;0;3600000;1;1420;4;1390;0;0;0;0;0;0
17.06.2020 21:00;44;15330;0;3600000;3;5060;4;2530;0;0;0;0;0;0
17.06.2020 22:00;27;9300;0;3600000;0;0;2;1980;0;0;0;0;0;0
17.06.2020 23:00;13;6430;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 00:00;8;4960;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 01:00;8;3170;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;4;1290;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;5;1740;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 04:00;8;4570;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 05:00;11;6060;0;3600000;0;0;0;0;0;0;0;0;0;0
18.06.2020 06:00;45;22480;0;3600000;2;1290;0;0;0;0;0;0;0;0
18.06.2020 07:00;97;43450;0;3600000;1;2170;10;6690;0;0;0;0;0;0
18.06.2020 08:00;90;38810;0;3600000;6;5270;4;3250;0;0;0;0;0;0
18.06.2020 09:00;93;57350;0;3600000;4;6590;18;11990;0;0;0;0;0;0
18.06.2020 10:00;91;52150;0;3600000;12;5400;15;16190;0;0;0;0;0;0
18.06.2020 11:00;110;61670;0;3600000;10;7690;11;7980;0;0;0;0;0;0
18.06.2020 12:00;116;58770;0;3600000;6;2910;7;9980;0;0;0;0;0;0
18.06.2020 13:00;104;47100;0;3600000;6;4510;18;16940;0;0;0;0;0;0
18.06.2020 14:00;119;47080;0;3600000;15;9540;25;11360;0;0;0;0;0;0
18.06.2020 15:00;128;57100;0;3600000;13;9830;21;20280;0;0;0;0;0;0
18.06.2020 16:00;117;55170;0;3600000;16;11220;17;13960;0;0;0;0;0;0
18.06.2020 17:00;129;61790;0;3600000;14;7930;10;14540;0;0;0;0;0;0
18.06.2020 18:00;139;64840;0;3600000;14;6390;11;9330;0;0;0;0;0;0
18.06.2020 19:00;1171;153765;0;3600000;15;15390;12;9360;0;0;0;0;0;0
18.06.2020 20:00;443;82690;0;3600000;5;2580;2;370;0;0;0;0;0;0
18.06.2020 21:00;40;16470;0;3600000;4;930;7;1980;0;0;0;0;0;0
18.06.2020 22:00;34;13880;0;3600000;2;540;2;1270;0;0;0;0;0;0
18.06.2020 23:00;19;11310;0;3600000;0;0;2;3240;0;0;0;0;0;0
19.06.2020 00:00;14;8720;0;3600000;0;0;0;0;0;0;0;0;0;0
19.06.2020 01:00;12;5890;0;3600000;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;8;3870;0;3600000;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;4;1420;0;3600000;0;0;0;0;0;0;0;0;0;0
19.06.2020 04:00;8;4960;0;3600000;0;0;0;0;0;0;0;0;0;0
19.06.2020 05:00;14;6860;0;3600000;0;0;0;0;0;0;0;0;0;0
19.06.2020 06:00;35;15860;0;3600000;0;0;2;890;0;0;0;0;0;0
19.06.2020 07:00;69;30450;0;3600000;0;0;4;7410;0;0;0;0;0;0
19.06.2020 08:00;73;30690;0;3600000;5;2200;8;6230;0;0;0;0;0;0
19.06.2020 09:00;90;42830;0;3600000;5;8210;12;11200;0;0;0;0;0;0
19.06.2020 10:00;98;49240;0;3600000;11;5190;15;10370;0;0;0;0;0;0
19.06.2020 11:00;106;62845;0;3600000;6;4800;18;12920;0;0;0;0;0;0
19.06.2020 12:00;122;53900;0;3600000;8;4810;8;7680;0;0;0;0;0;0
19.06.2020 13:00;122;53120;0;3600000;13;10530;17;12460;0;0;0;0;0;0
19.06.2020 14:00;136;62180;0;3600000;8;5650;21;15850;0;0;0;0;0;0
19.06.2020 15:00;105;51310;0;3600000;26;12210;22;31600;0;0;0;0;0;0
19.06.2020 16:00;138;62890;0;3600000;16;9950;19;9550;0;0;0;0;0;0
19.06.2020 17:00;553;87483;0;3600000;17;10106;13;9390;0;0;0;0;0;0
19.06.2020 18:00;2144;244386;0;3600000;16;7950;16;15370;0;0;0;0;0;0
19.06.2020 19:00;3842;436052;0;3600000;20;12390;18;16436;0;0;0;0;0;0
19.06.2020 20:00;67;30731;0;3600000;19;9150;6;5850;0;0;0;0;0;0
19.06.2020 21:00;55;23850;0;3600000;4;2920;8;7970;0;0;0;0;0;0
19.06.2020 22:00;39;12750;0;3600000;5;1830;2;2720;0;0;0;0;0;0
19.06.2020 23:00;34;12050;0;3600000;4;1480;0;0;0;0;0;0;0;0
20.06.2020 00:00;17;9140;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 01:00;31;14510;0;3600000;0;0;1;1790;0;0;0;0;0;0
20.06.2020 02:00;18;7450;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 03:00;14;6860;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 04:00;10;4690;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 05:00;11;4730;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 06:00;11;5460;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 07:00;24;11310;0;3600000;0;0;0;0;0;0;0;0;0;0
20.06.2020 08:00;27;9950;0;3600000;0;0;3;2530;0;0;0;0;0;0
20.06.2020 09:00;47;19910;0;3600000;3;2050;4;3520;0;0;0;0;0;0
20.06.2020 10:00;67;28570;0;3600000;9;4260;11;7040;0;0;0;0;0;0
20.06.2020 11:00;77;34680;0;3600000;4;3170;23;18840;0;0;0;0;0;0
20.06.2020 12:00;74;38590;0;3600000;12;7230;4;3870;0;0;0;0;0;0
20.06.2020 13:00;82;37330;0;3600000;12;9300;12;11330;0;0;0;0;0;0
20.06.2020 14:00;91;44520;0;3600000;9;12407;12;11580;0;0;0;0;0;0
20.06.2020 15:00;357;68641;0;3600000;15;8450;15;13500;0;0;0;0;0;0
20.06.2020 16:00;67;29350;0;3600000;13;12620;13;17360;0;0;0;0;0;0
20.06.2020 17:00;97;47990;0;3600000;13;9840;15;12350;0;0;0;0;0;0
20.06.2020 18:00;1500;180496;0;3600000;21;16670;16;13150;0;0;0;0;0;0
20.06.2020 19:00;2001;211613;0;3600000;11;4020;4;2790;0;0;0;0;0;0
20.06.2020 20:00;3814;547650;0;3600000;2;1310;4;4360;0;0;0;0;0;0
20.06.2020 21:00;44;21950;0;3600000;1;820;9;5900;0;0;0;0;0;0
20.06.2020 22:00;33;13650;0;3600000;5;7820;5;4640;0;0;0;0;0;0
20.06.2020 23:00;32;20170;0;3600000;2;2820;1;1020;0;0;0;0;0;0
21.06.2020 00:00;19;6810;0;3600000;0;0;1;830;0;0;0;0;0;0
21.06.2020 01:00;14;5430;0;3600000;0;0;1;200;0;0;0;0;0;0
21.06.2020 02:00;16;5380;0;3600000;0;0;0;0;0;0;0;0;0;0
21.06.2020 03:00;12;4300;0;3600000;0;0;0;0;0;0;0;0;0;0
21.06.2020 04:00;10;4880;0;3600000;0;0;0;0;0;0;0;0;0;0
21.06.2020 05:00;10;3810;0;3600000;0;0;0;0;0;0;0;0;0;0
21.06.2020 06:00;14;19700;0;3600000;0;0;0;0;0;0;1;575610;0;0
21.06.2020 07:00;19;27080;0;3600000;0;0;0;0;0;0;0;1818001;0;0
21.06.2020 08:00;9;6580;0;3600000;0;0;1;650;0;0;0;0;0;0
21.06.2020 09:00;15;14710;0;3600000;0;0;1;690;0;0;0;0;0;0
21.06.2020 10:00;34;36770;0;3600000;1;640;3;1622;0;0;0;0;0;0
21.06.2020 11:00;39;36970;0;3600000;2;930;0;0;0;0;0;0;0;0
21.06.2020 12:00;57;47703;0;3600000;2;1710;11;9890;0;0;0;0;0;0
21.06.2020 13:00;62;25190;0;3600000;1;780;4;5720;0;0;0;0;0;0
21.06.2020 14:00;66;25700;0;3600000;5;1950;11;11680;0;0;0;0;0;0
21.06.2020 15:00;53;23990;0;3600000;8;2870;3;7650;0;0;0;0;0;0
21.06.2020 16:00;38;13440;0;3600000;10;2140;14;3660;0;0;0;0;0;0
21.06.2020 17:00;50;17310;0;3600000;7;6700;5;11618;0;0;0;0;0;0
21.06.2020 18:00;71;36890;0;3600000;6;3530;6;4770;0;0;0;0;0;0
21.06.2020 19:00;64;25670;0;3600000;3;1470;10;5910;0;0;0;0;0;0
21.06.2020 20:00;27;9820;0;3600000;3;1720;6;10410;0;0;0;0;0;0
21.06.2020 21:00;34;12440;0;3600000;1;630;5;4040;0;0;0;0;0;0
21.06.2020 22:00;28;10710;0;3600000;3;880;3;820;0;0;0;0;0;0
21.06.2020 23:00;11;3610;0;3600000;1;680;0;0;0;0;0;0;0;0
22.06.2020 00:00;7;2460;0;3600000;0;0;1;640;0;0;0;0;0;0
22.06.2020 01:00;8;4390;0;3600000;0;0;0;0;0;0;0;0;0;0
22.06.2020 02:00;5;710;0;3600000;0;0;0;0;0;0;0;0;0;0
22.06.2020 03:00;5;1590;0;3600000;0;0;0;0;0;0;0;0;0;0
22.06.2020 04:00;6;2670;0;3600000;0;0;0;0;0;0;0;0;0;0
22.06.2020 05:00;13;5120;0;3600000;1;1190;0;0;0;0;0;0;0;0
22.06.2020 06:00;43;18640;0;3600000;0;0;0;0;0;0;0;0;0;0
22.06.2020 07:00;77;36390;0;3600000;2;680;15;6050;0;0;0;0;0;0
22.06.2020 08:00;80;38110;0;3600000;3;2360;10;5740;0;0;0;0;0;0
22.06.2020 09:00;87;44540;0;3600000;5;6690;8;6530;0;0;0;0;0;0
22.06.2020 10:00;82;36810;0;3600000;11;15560;5;6750;0;0;0;0;0;0
22.06.2020 11:00;115;55410;0;3600000;10;3170;13;9350;0;0;0;0;0;0
22.06.2020 12:00;106;47750;0;3600000;6;5400;10;7550;0;0;0;0;0;0
22.06.2020 13:00;103;46700;0;3600000;3;1040;18;8580;0;0;0;0;0;0
22.06.2020 14:00;97;41537;0;3600000;16;13780;19;12480;0;0;0;0;0;0
22.06.2020 15:00;698;115405;0;3600000;17;8810;17;13240;0;0;0;0;0;0
22.06.2020 16:00;1008;135669;0;3600000;10;12170;13;10130;0;0;0;0;0;0
22.06.2020 17:00;116;50979;0;3600000;14;10270;16;14440;0;0;0;0;0;0
22.06.2020 18:00;157;53245;0;3600000;10;7800;8;7540;0;0;0;0;0;0
22.06.2020 19:00;2120;248735;0;3600000;14;10060;4;11540;0;0;0;0;0;0
22.06.2020 20:00;5911;820650;0;3600000;4;4870;7;4310;0;0;0;0;0;0
22.06.2020 21:00;31;14360;0;3600000;5;1930;5;8280;0;0;0;0;0;0
22.06.2020 22:00;42;16770;0;3600000;3;1030;3;670;0;0;0;0;0;0
22.06.2020 23:00;23;9780;0;3600000;0;0;2;1000;0;0;0;0;0;0
23.06.2020 00:00;10;3610;0;3600000;0;0;0;0;0;0;0;0;0;0
23.06.2020 01:00;9;4560;0;3600000;0;0;0;0;0;0;0;0;0;0
23.06.2020 02:00;10;3590;0;3600000;0;0;0;0;0;0;0;0;0;0
23.06.2020 03:00;3;1090;0;3600000;0;0;0;0;0;0;0;0;0;0
23.06.2020 04:00;5;2630;0;3600000;0;0;0;0;0;0;0;0;0;0
23.06.2020 05:00;11;5080;0;3600000;0;0;0;0;0;0;0;0;0;0
23.06.2020 06:00;45;18900;0;3600000;1;2210;1;590;0;0;0;0;0;0
23.06.2020 07:00;88;40420;0;3600000;0;0;5;4540;0;0;0;0;0;0
23.06.2020 08:00;77;32440;0;3600000;3;1550;6;4600;0;0;0;0;0;0
23.06.2020 09:00;87;39710;0;3600000;1;2650;8;6260;0;0;0;0;0;0
23.06.2020 10:00;82;43430;0;3600000;11;4820;10;12910;0;0;0;0;0;0
23.06.2020 11:00;108;55030;0;3600000;10;5110;6;5560;0;0;0;0;0;0
23.06.2020 12:00;118;51944;0;3600000;11;7030;13;13580;0;0;0;0;0;0
23.06.2020 13:00;103;43350;0;3600000;17;15715;11;9190;0;0;0;0;0;0
23.06.2020 14:00;1197;130429;0;3600000;10;8240;18;14310;0;0;0;0;0;0
23.06.2020 15:00;5061;574921;0;3600000;16;20160;19;12366;0;0;0;0;0;0
23.06.2020 16:00;2344;266543;0;3600000;20;9100;16;18770;0;0;0;0;0;0
23.06.2020 17:00;944;153115;0;3600000;14;5050;15;13480;0;0;0;0;0;0
23.06.2020 18:00;2872;310860;0;3600000;12;8070;22;23900;0;0;0;0;0;0
23.06.2020 19:00;4441;456818;0;3600000;11;5830;21;20037;0;0;0;0;0;0
23.06.2020 20:00;-1;-1;0;3600000;6;1830;4;4620;0;0;0;0;0;0
23.06.2020 21:00;51;19640;0;3600000;8;3940;6;12240;0;0;0;0;0;0
23.06.2020 22:00;31;14120;0;3600000;0;0;4;3050;0;0;0;0;0;0
23.06.2020 23:00;20;10650;0;3600000;0;0;5;1960;0;0;0;0;0;0
24.06.2020 00:00;8;3850;0;3600000;0;0;1;1120;0;0;0;0;0;0
24.06.2020 01:00;6;2720;0;3600000;0;0;0;0;0;0;0;0;0;0
24.06.2020 02:00;3;2500;0;3600000;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;5;2380;0;3600000;0;0;0;0;0;0;0;0;0;0
24.06.2020 04:00;8;4400;0;3600000;0;0;0;0;0;0;0;0;0;0
24.06.2020 05:00;15;7110;0;3600000;0;0;0;0;0;0;0;0;0;0
24.06.2020 06:00;41;16990;0;3600000;1;1380;0;0;0;0;0;0;0;0
24.06.2020 07:00;78;32700;0;3600000;2;730;4;8430;0;0;0;0;0;0
24.06.2020 08:00;71;32580;0;3600000;6;4560;11;7460;0;0;0;0;0;0
24.06.2020 09:00;71;35760;0;3600000;4;3180;17;11160;0;0;0;0;0;0
24.06.2020 10:00;90;41700;0;3600000;8;3270;17;10170;0;0;0;0;0;0
24.06.2020 11:00;82;43550;0;3600000;9;3960;16;11810;0;0;0;0;0;0
24.06.2020 12:00;106;51790;0;3600000;6;5120;20;17215;0;0;0;0;0;0
24.06.2020 13:00;106;48480;0;3600000;20;10890;7;4470;0;0;0;0;0;0
24.06.2020 14:00;110;42850;0;3600000;7;5830;14;11800;0;0;0;0;0;0
24.06.2020 15:00;2981;320886;0;3600000;9;5220;16;12540;0;0;0;0;0;0
24.06.2020 16:00;7746;947099;0;3600000;13;8550;21;17380;0;0;0;0;0;0
24.06.2020 17:00;2380;277396;0;3600000;25;17540;19;13460;0;0;0;0;0;0
24.06.2020 18:00;130;47222;0;3600000;13;5950;16;17630;0;0;0;0;0;0
24.06.2020 19:00;809;79235;0;3600000;13;13930;14;8830;0;0;0;0;0;0
24.06.2020 20:00;1042;106381;0;3600000;3;1440;6;2440;0;0;0;0;0;0
24.06.2020 21:00;68;20240;0;3600000;1;630;0;0;0;0;0;0;0;0
24.06.2020 22:00;32;10140;0;3600000;0;0;2;1560;0;0;0;0;0;0
24.06.2020 23:00;14;5820;0;3600000;1;480;1;1030;0;0;0;0;0;0
25.06.2020 00:00;12;5940;0;3600000;0;0;0;0;0;0;0;0;0;0
25.06.2020 01:00;8;5130;0;3600000;0;0;0;0;0;0;0;0;0;0
25.06.2020 02:00;6;2320;0;3600000;0;0;0;0;0;0;0;0;0;0
25.06.2020 03:00;7;3560;0;3600000;0;0;0;0;0;0;0;0;0;0
25.06.2020 04:00;4;2140;0;3600000;0;0;0;0;0;0;0;0;0;0
25.06.2020 05:00;14;7130;0;3600000;0;0;0;0;0;0;0;0;0;0
25.06.2020 06:00;40;17790;0;3600000;1;910;0;0;0;0;0;0;0;0
25.06.2020 07:00;84;38460;0;3600000;2;1540;3;4720;0;0;0;0;0;0
25.06.2020 08:00;76;36310;0;3600000;3;1550;13;8260;0;0;0;0;0;0
25.06.2020 09:00;91;44520;0;3600000;2;4180;5;2170;0;0;0;0;0;0
25.06.2020 10:00;95;43820;0;3600000;3;1380;15;11340;0;0;0;0;0;0
25.06.2020 11:00;108;55420;0;3600000;11;4152;13;10270;0;0;0;0;0;0
25.06.2020 12:00;127;55031;0;3600000;11;6040;17;14080;0;0;0;0;0;0
25.06.2020 13:00;1422;166469;0;3600000;11;7340;8;13480;0;0;0;0;0;0
25.06.2020 14:00;1072;134475;0;3600000;2;940;10;15860;0;0;0;0;0;0
25.06.2020 15:00;1724;180459;0;3600000;27;13140;13;11010;0;0;0;0;0;0
25.06.2020 16:00;134;59630;0;3600000;15;11640;22;13690;0;0;0;0;0;0
25.06.2020 17:00;616;93904;0;3600000;11;13940;14;10470;0;0;0;0;0;0
25.06.2020 18:00;1542;204345;0;3600000;9;4640;9;6770;0;0;0;0;0;0
25.06.2020 19:00;1976;221481;0;3600000;14;9570;4;3420;0;0;0;0;0;0
25.06.2020 20:00;3161;374788;0;3600000;2;1660;1;500;0;0;0;0;0;0
25.06.2020 21:00;54;21780;0;3600000;3;1750;3;5120;0;0;0;0;0;0
25.06.2020 22:00;31;12030;0;3600000;2;1970;11;6650;0;0;0;0;0;0
25.06.2020 23:00;24;9780;0;3600000;1;960;1;160;0;0;0;0;0;0
26.06.2020 00:00;10;4600;0;3600000;0;0;0;0;0;0;0;0;0;0
26.06.2020 01:00;13;5720;0;3600000;0;0;0;0;0;0;0;0;0;0
26.06.2020 02:00;8;3650;0;3600000;0;0;0;0;0;0;0;0;0;0
26.06.2020 03:00;3;1470;0;3600000;0;0;0;0;0;0;0;0;0;0
26.06.2020 04:00;7;3060;0;3600000;0;0;0;0;0;0;0;0;0;0
26.06.2020 05:00;16;8400;0;3600000;0;0;0;0;0;0;0;0;0;0
26.06.2020 06:00;39;18190;0;3600000;1;1660;0;0;0;0;0;0;0;0
26.06.2020 07:00;73;27000;0;3600000;5;2830;5;4230;0;0;0;0;0;0
26.06.2020 08:00;81;37240;0;3600000;1;910;9;6330;0;0;0;0;0;0
26.06.2020 09:00;71;37630;0;3600000;2;1220;14;11610;0;0;0;0;0;0
26.06.2020 10:00;109;59750;0;3600000;4;3180;12;9330;0;0;0;0;0;0
26.06.2020 11:00;94;45460;0;3600000;15;8220;14;13710;0;0;0;0;0;0
26.06.2020 12:00;942;123397;0;3600000;15;10120;18;16250;0;0;0;0;0;0
26.06.2020 13:00;2183;207474;0;3600000;13;14200;17;13500;0;0;0;0;0;0
26.06.2020 14:00;1216;132128;0;3600000;17;12790;22;16270;0;0;0;0;0;0
26.06.2020 15:00;1211;138160;0;3600000;13;18570;10;9684;0;0;0;0;0;0
26.06.2020 16:00;104;45781;0;3600000;17;13280;19;18740;0;0;0;0;0;0
26.06.2020 17:00;106;47400;0;3600000;13;11160;10;7040;0;0;0;0;0;0
26.06.2020 18:00;106;42981;0;3600000;22;9500;20;13230;0;0;0;0;0;0
26.06.2020 19:00;5461;790138;0;3600000;26;17540;11;7800;0;0;0;0;0;0
26.06.2020 20:00;2208;417408;0;3600000;2;1490;6;3960;0;0;0;0;0;0
26.06.2020 21:00;47;20150;0;3600000;0;0;8;4530;0;0;0;0;0;0
26.06.2020 22:00;41;17850;0;3600000;2;830;2;2070;0;0;0;0;0;0
26.06.2020 23:00;45;18310;0;3600000;0;0;2;760;0;0;0;0;0;0
27.06.2020 00:00;20;9140;0;3600000;1;870;2;1850;0;0;0;0;0;0
27.06.2020 01:00;17;7150;0;3600000;0;0;0;0;0;0;0;0;0;0
27.06.2020 02:00;17;8320;0;3600000;2;1680;0;0;0;0;0;0;0;0
27.06.2020 03:00;17;7860;0;3600000;0;0;0;0;0;0;0;0;0;0
27.06.2020 04:00;10;4580;0;3600000;0;0;0;0;0;0;0;0;0;0
27.06.2020 05:00;16;20940;0;3600000;0;0;0;0;0;0;0;0;0;0
27.06.2020 06:00;22;9230;0;3600000;0;0;0;0;0;0;0;0;0;0
27.06.2020 07:00;21;8660;0;3600000;0;0;2;1390;0;0;0;0;0;0
27.06.2020 08:00;36;13780;0;3600000;2;1070;5;1860;0;0;0;0;0;0
27.06.2020 09:00;45;17590;0;3600000;4;2720;7;2800;0;0;0;0;0;0
27.06.2020 10:00;57;25750;0;3600000;4;3010;12;3760;0;0;0;0;0;0
27.06.2020 11:00;96;43650;0;3600000;10;7590;15;7260;0;0;0;0;0;0
27.06.2020 12:00;102;45496;0;3600000;9;7740;12;12160;0;0;0;0;0;0
27.06.2020 13:00;2680;318044;0;3600000;7;5560;19;17460;0;0;0;0;0;0
27.06.2020 14:00;1831;190968;0;3600000;9;4050;1;550;0;0;0;0;0;0
