01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_D82;Vwz_D82;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V113;Vwz_V113;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V51;Vwz_V51;Bel_V52;Vwz_V52;Bel_V83;Vwz_V83;Bel_V84;Vwz_V84
04.11.2021 07:00;89;1613400;63;547200;0;0;8;11400;1;600;4;3000;1;600;13;10200;0;0;4;3600;115;2021400;60;282000;0;0;0;0;105;964800;64;1866000;68;435600;0;0;0;0;0;0;72;3063000;0;0;84;1239600;86;816600;54;253200
04.11.2021 08:00;107;1521600;51;835200;0;0;7;5400;1;1800;1;600;2;1200;6;3600;0;0;9;6000;157;2141400;62;331800;0;0;0;0;96;1000200;63;1669200;57;297600;0;0;0;0;0;0;95;3079200;0;0;78;966000;91;909000;60;325200
04.11.2021 09:00;89;1390800;52;537600;2;1200;5;6000;0;0;3;5400;1;600;5;3000;0;0;7;4200;128;1996800;76;373800;0;0;0;0;95;753000;57;1630800;38;255600;0;0;0;0;0;0;97;2548200;0;0;62;442800;60;576000;31;76200
04.11.2021 10:00;111;1412400;43;358200;1;600;16;19200;0;0;4;3600;1;600;6;3600;1;600;8;6000;155;1891200;90;535800;0;0;0;0;96;620400;64;1689600;25;189600;0;0;0;0;0;0;93;2079600;0;0;53;407400;58;511800;21;84600
04.11.2021 11:00;95;1381200;37;471000;1;600;6;4200;0;0;7;4800;1;600;9;5400;0;0;18;13800;163;1891800;61;411600;0;0;0;0;101;541200;53;1470600;50;342000;0;0;0;0;0;0;101;2215800;0;0;55;463800;54;637200;23;147600
04.11.2021 12:00;122;1398000;36;297600;3;1800;19;31200;2;1800;7;5400;2;1200;11;7200;2;1200;14;9600;155;1896600;88;422400;0;0;0;0;122;964800;68;1636800;70;452400;0;0;0;0;0;0;117;2206800;0;0;57;496200;48;418800;29;96600
04.11.2021 13:00;121;1455000;41;459600;1;1200;12;10200;2;4200;13;9000;5;3000;19;12600;1;600;5;3600;163;2164200;94;651000;0;0;0;0;126;1091400;73;1779000;80;557400;0;0;0;0;0;0;96;2041200;0;0;65;619800;68;760200;30;202800
04.11.2021 14:00;147;1620600;50;451800;2;1200;27;32400;0;0;7;4800;0;0;33;26400;0;0;12;8400;151;2242200;119;582000;0;0;0;0;152;1004400;66;1906800;81;492000;0;0;0;0;0;0;109;2268000;0;0;72;611400;74;864600;35;111600
04.11.2021 15:00;138;1840200;50;626400;2;1800;15;14400;2;1800;9;6600;3;1800;28;24000;0;0;12;9000;148;2604600;124;891000;0;0;0;0;124;1183800;57;2045400;75;460200;0;0;0;0;0;0;97;2633400;0;0;56;654600;56;844200;29;114000
04.11.2021 16:00;182;2359800;50;525600;2;1200;19;17400;2;1800;5;3000;1;600;19;16800;3;2400;1;600;119;2866200;131;993600;0;0;0;0;141;1567800;54;2781600;93;658800;0;0;0;0;0;0;70;3072000;0;0;63;721800;71;660600;32;155400
04.11.2021 17:00;199;2345400;58;586200;0;0;11;10200;1;2400;18;23400;0;0;8;6000;2;1200;10;6600;80;2967600;132;897600;0;0;0;0;162;1554000;51;2783400;97;529800;0;0;0;0;0;0;85;3238200;0;0;78;742200;69;786600;35;173400
04.11.2021 18:00;150;2076600;43;309000;4;3600;14;14400;0;0;6;4200;2;1200;22;20400;0;0;18;12600;110;2527800;138;693000;0;0;0;0;135;1310400;57;2436600;86;493800;0;0;0;0;0;0;63;3089400;0;0;64;499800;59;565200;32;154800
04.11.2021 19:00;145;1785000;30;190800;1;1200;11;7800;0;0;21;27000;1;600;10;5400;1;600;16;11400;131;1823400;72;319800;0;0;0;0;120;1005000;59;2058000;53;628800;0;0;0;0;0;0;107;2194200;0;0;43;187800;39;384000;15;31800
04.11.2021 20:00;69;798600;18;58800;0;0;3;8400;0;0;7;5400;0;0;7;4200;0;0;7;4800;127;1453800;52;204000;0;0;0;0;76;318000;55;942000;31;199800;0;0;0;0;0;0;89;1365000;0;0;17;177600;17;161400;7;37800
04.11.2021 21:00;64;694200;17;24600;0;0;2;1200;0;0;1;600;1;600;1;600;0;0;5;3000;98;1038600;32;66600;0;0;0;0;88;329400;46;857400;40;126600;0;0;0;0;0;0;106;1465800;0;0;9;52800;9;54000;5;9000
04.11.2021 22:00;36;392400;8;3000;0;0;1;600;0;0;7;5400;0;0;1;600;0;0;6;4800;99;1020600;33;60600;0;0;0;0;52;266400;28;547800;19;90000;0;0;0;0;0;0;126;1414800;0;0;10;9000;11;31800;5;9000
04.11.2021 23:00;20;175200;8;33000;0;0;5;3000;0;0;3;2400;0;0;4;2400;0;0;4;3000;73;564000;13;36000;0;0;0;0;22;123000;20;251400;16;79200;0;0;0;0;0;0;98;907200;0;0;8;28800;10;40200;4;4800
05.11.2021 00:00;9;24600;4;13200;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;34;296400;3;7800;0;0;0;0;17;104400;11;66600;12;30000;0;0;0;0;0;0;42;402600;0;0;3;2400;3;27000;1;600
05.11.2021 01:00;8;87000;3;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;135600;3;4800;0;0;0;0;9;840000;8;122400;5;23400;0;0;0;0;0;0;39;363600;0;0;1;2400;6;28800;0;0
05.11.2021 02:00;2;19800;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;32400;0;0;0;0;0;0;6;30600;6;49200;4;11400;0;0;0;0;0;0;26;204600;0;0;0;0;1;3000;0;0
05.11.2021 03:00;1;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;48000;0;0;0;0;0;0;1;1800;1;15600;0;0;0;0;0;0;0;0;23;157800;0;0;0;0;0;0;0;0
05.11.2021 04:00;3;20400;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;21;162000;0;0;0;0;0;0;4;9600;3;37800;1;2400;0;0;0;0;0;0;23;213000;0;0;0;0;0;0;0;0
05.11.2021 05:00;11;136800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;47;406800;7;4800;0;0;0;0;9;74400;9;180600;0;0;0;0;0;0;0;0;108;1260600;0;0;2;9600;2;9000;2;3000
05.11.2021 06:00;22;506400;14;138600;0;0;1;1200;0;0;0;0;0;0;5;3000;0;0;1;600;103;1015200;15;29400;0;0;0;0;22;193200;24;576600;9;85200;0;0;0;0;0;0;93;1959000;0;0;17;310200;22;160200;8;22800
05.11.2021 07:00;80;1699800;52;585000;0;0;11;16800;0;0;13;23400;1;600;10;6600;0;0;13;13200;146;1902600;77;331800;0;0;0;0;82;792600;52;1945200;51;273000;0;0;0;0;0;0;77;2781000;0;0;71;999600;75;823800;49;297600
05.11.2021 08:00;92;1419000;54;676800;0;0;6;3600;1;1800;2;1200;1;600;10;6600;0;0;5;3600;162;1893600;76;396600;0;0;0;0;95;864600;61;1633800;51;400800;0;0;0;0;0;0;121;2546400;0;0;76;955200;89;801000;50;265200
05.11.2021 09:00;73;1012200;36;438600;1;600;9;7800;0;0;4;3000;1;600;10;6000;1;600;6;3600;158;1500000;80;281400;0;0;0;0;74;706800;57;1230000;44;224400;0;0;0;0;0;0;130;2005200;0;0;68;507000;72;666000;39;65400
05.11.2021 10:00;110;1324200;48;360000;1;600;12;13200;0;0;10;6000;1;600;14;8400;0;0;12;7800;175;1693800;71;348600;0;0;0;0;106;693600;64;1529400;55;533400;0;0;0;0;0;0;119;2019600;0;0;73;551400;73;740400;39;118200
05.11.2021 11:00;112;1524600;59;498000;1;600;7;5400;0;0;9;6600;1;600;23;18600;0;0;13;10200;171;1764000;128;458400;0;0;0;0;121;735600;63;1711200;59;517200;0;0;0;0;0;0;124;2124600;0;0;63;500400;69;976200;42;99000
05.11.2021 12:00;129;1574400;58;708600;2;1800;18;25800;0;0;11;6600;3;1800;19;14400;1;1800;16;12000;150;2187600;89;598800;0;0;0;0;131;1041600;62;1953000;81;478800;0;0;0;0;0;0;97;2313000;0;0;67;748800;79;971400;36;192600
05.11.2021 13:00;137;1779600;46;641400;5;7200;12;15600;1;600;14;27000;6;3600;15;10800;3;1800;19;13200;145;2376000;116;828600;0;0;0;0;132;1238400;48;2013600;112;676800;0;0;0;0;0;0;98;2484600;0;0;63;605400;57;1074000;42;115800
05.11.2021 14:00;163;1803000;43;474600;0;0;8;7200;0;0;11;16800;0;0;17;13200;1;600;10;6000;162;2446200;86;789600;0;0;0;0;131;1438800;58;2290800;104;684000;0;0;0;0;0;0;115;2504400;0;0;74;772800;72;795000;54;234000
05.11.2021 15:00;152;1947000;45;519000;2;3000;13;13800;1;600;10;16800;4;2400;18;12600;1;600;17;12600;151;2487600;118;829200;0;0;0;0;135;1197600;47;2363400;83;961800;0;0;0;0;0;0;106;2652600;0;0;74;842400;77;700800;46;154800
05.11.2021 16:00;135;2043000;33;358800;9;10200;7;4800;0;0;21;28200;2;1200;20;16800;1;600;17;13800;144;2666400;106;926400;0;0;0;0;136;1585200;66;2269200;89;883200;0;0;0;0;0;0;89;2725200;0;0;49;593400;59;515400;33;61200
05.11.2021 17:00;152;1909800;52;635400;1;600;21;19800;1;1200;10;8400;1;600;18;12000;2;1200;21;18000;196;2414400;134;777600;0;0;0;0;113;1526400;61;2332800;88;819000;0;0;0;0;0;0;110;2686200;0;0;69;553800;67;1009800;47;169800
05.11.2021 18:00;155;1953000;36;288600;2;1800;11;12600;0;0;8;5400;4;2400;12;9000;1;600;16;10800;211;2364600;112;571800;0;0;0;0;126;1644000;55;2317800;85;720600;0;0;0;0;0;0;128;2376000;0;0;56;453000;54;602400;30;79200
05.11.2021 19:00;129;1526400;30;142200;1;600;4;3000;1;600;4;2400;4;2400;16;10800;2;1200;7;4200;223;1759200;81;267600;0;0;0;0;115;1150200;55;1866600;53;478800;0;0;0;0;0;0;141;1809600;0;0;34;384600;39;403800;24;38400
05.11.2021 20:00;67;673200;20;124800;1;600;3;3600;0;0;2;1200;1;600;6;3600;0;0;6;5400;193;1212600;58;144000;0;0;0;0;77;496800;43;924600;34;108600;0;0;0;0;0;0;132;1396800;0;0;20;135600;23;234000;12;25200
05.11.2021 21:00;48;454800;14;31200;1;600;3;1800;0;0;3;2400;2;1200;3;1800;0;0;6;3600;169;1180800;42;141000;0;0;0;0;59;340800;39;615000;33;183000;0;0;0;0;0;0;111;1149000;0;0;14;74400;20;108600;9;15000
05.11.2021 22:00;71;520800;18;62400;1;600;10;12000;0;0;4;3600;2;1200;15;12000;0;0;3;1800;131;1217400;46;135600;0;0;0;0;80;300600;58;732000;33;151800;0;0;0;0;0;0;118;1065600;0;0;13;103200;13;118200;5;7200
05.11.2021 23:00;43;405600;9;30000;0;0;4;2400;0;0;1;1200;0;0;5;3000;0;0;6;3600;125;926400;29;64800;0;0;0;0;58;174000;43;532800;29;85200;0;0;0;0;0;0;109;823200;0;0;11;39000;11;87600;5;14400
06.11.2021 00:00;20;173400;4;26400;0;0;1;600;0;0;0;0;0;0;1;600;0;0;2;1200;83;418200;13;13200;0;0;0;0;22;59400;16;220800;6;10800;0;0;0;0;0;0;77;450600;0;0;5;22800;8;63600;1;1800
06.11.2021 01:00;13;118200;6;41400;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;58;331200;7;9000;0;0;0;0;16;94200;15;172200;7;26400;0;0;0;0;0;0;44;247200;0;0;6;6600;5;147000;1;1200
06.11.2021 02:00;12;51000;2;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;174600;7;6600;0;0;0;0;14;38400;13;99600;8;29400;0;0;0;0;0;0;35;170400;0;0;4;13200;3;31800;1;2400
06.11.2021 03:00;5;36000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;32;171600;4;3600;0;0;0;0;9;54000;7;68400;5;36600;0;0;0;0;0;0;21;111600;0;0;0;0;0;0;0;0
06.11.2021 04:00;3;30000;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;600;22;130800;4;2400;0;0;0;0;6;24000;3;42000;3;7800;0;0;0;0;0;0;24;84600;0;0;0;0;0;0;0;0
06.11.2021 05:00;5;4200;2;13200;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;41;219600;11;9600;0;0;0;0;5;36000;3;13800;3;22800;0;0;0;0;0;0;48;268800;0;0;4;17400;3;28800;1;2400
06.11.2021 06:00;8;96600;4;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;76;385200;9;10200;0;0;0;0;11;38400;10;127800;3;5400;0;0;0;0;0;0;69;364800;0;0;3;3600;5;52200;2;2400
06.11.2021 07:00;20;157800;8;97800;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;1;600;78;521400;9;21000;0;0;0;0;17;36600;16;194400;3;3600;0;0;0;0;0;0;99;718200;0;0;7;45600;8;123000;2;1800
06.11.2021 08:00;34;255000;20;124800;0;0;1;600;0;0;4;2400;0;0;8;6000;0;0;4;2400;105;857400;32;180600;0;0;0;0;39;109800;30;279600;15;46800;0;0;0;0;0;0;110;1168800;0;0;23;45600;25;215400;5;7200
06.11.2021 09:00;57;946200;29;264000;1;600;2;1200;0;0;6;4800;1;600;9;5400;0;0;14;9000;164;1208400;55;178200;0;0;0;0;61;362400;46;992400;26;118200;0;0;0;0;0;0;124;1834200;0;0;46;387000;49;507000;25;51600
06.11.2021 10:00;80;813000;44;295200;0;0;7;9600;0;0;14;16200;2;1200;13;7800;0;0;14;10200;161;1460400;54;243600;0;0;0;0;76;527400;47;936000;47;121800;0;0;0;0;0;0;109;1999800;0;0;59;491400;68;624000;38;95400
06.11.2021 11:00;117;1318800;44;425400;1;600;14;15000;0;0;6;6000;1;600;17;12600;3;1800;14;10200;180;1756200;70;335400;0;0;0;0;128;622200;66;1604400;60;369600;0;0;0;0;0;0;116;2162400;0;0;62;570600;75;642600;48;139200
06.11.2021 12:00;141;1589400;40;266400;0;0;8;7200;0;0;5;3600;0;0;20;16200;0;0;18;12600;185;1857000;94;625800;0;0;0;0;138;1077000;62;1984200;84;456600;0;0;0;0;0;0;109;2151600;0;0;55;670200;69;515400;41;108600
06.11.2021 13:00;145;1624800;39;229200;0;0;5;3000;1;600;9;8400;3;1800;16;10800;3;2400;21;16200;169;1896600;76;404400;0;0;0;0;138;901200;72;1807200;79;415800;0;0;0;0;0;0;116;2108400;0;0;63;500400;65;719400;34;279000
06.11.2021 14:00;138;1587600;42;388800;0;0;10;12000;1;600;17;16200;0;0;20;13800;1;600;28;21600;161;2052000;103;633600;0;0;0;0;152;909000;76;1763400;76;278400;0;0;0;0;0;0;102;2230200;0;0;55;369600;58;606600;31;40800
06.11.2021 15:00;167;1747200;60;313800;1;600;14;13800;2;6600;14;18000;1;600;25;16800;1;600;13;9600;183;2012400;94;592800;0;0;0;0;149;986400;74;2139000;70;396600;0;0;0;0;0;0;116;2289600;0;0;62;501000;79;782400;34;159000
06.11.2021 16:00;156;1962600;42;357000;2;1800;15;18600;1;600;13;12600;1;600;23;18600;1;600;17;11400;181;1719000;74;652800;0;0;0;0;134;1173000;60;2184000;75;472800;0;0;0;0;0;0;102;2245200;0;0;59;404400;48;519000;22;45000
06.11.2021 17:00;144;1667400;42;180600;0;0;16;24000;0;0;12;13800;0;0;34;27000;1;600;14;9600;227;2027400;85;277800;0;0;0;0;133;1149600;70;2028600;59;394200;0;0;0;0;0;0;110;2339400;0;0;41;342600;44;451200;23;94800
06.11.2021 18:00;103;1431000;35;226200;1;1200;3;1800;0;0;11;17400;1;600;8;4800;0;0;11;8400;225;1698600;55;133200;0;0;0;0;100;775800;58;1764600;57;219000;0;0;0;0;0;0;120;2056800;0;0;23;349800;36;423600;16;144000
