01.06.2020 00:00;Bel_A51_M1_1158;Vwz_A51_M1_1158;Bel_A55_M3_1190;Vwz_A55_M3_1190;Bel_D111;Vwz_D111;Bel_D111_1;Vwz_D111_1;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D51;Vwz_D51;Bel_D51_1;Vwz_D51_1;Bel_D81;Vwz_D81;Bel_D91;Vwz_D91;Bel_D98_1;Vwz_D98_1;Bel_H51_A27_M1_1157;Vwz_H51_A27_M1_1157;Bel_H55_M2_1189;Vwz_H55_M2_1189;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_Strab_D51;Vwz_Strab_D51;Bel_T35;Vwz_T35;Bel_T35a;Vwz_T35a;Bel_T38;Vwz_T38;Bel_T38a;Vwz_T38a;Bel_T41;Vwz_T41;Bel_T41a;Vwz_T41a;Bel_T55_M4_3045;Vwz_T55_M4_3045;Bel_V22;Vwz_V22;Bel_V32;Vwz_V32;Bel_V38;Vwz_V38;Bel_V51_A51_M2_1156;Vwz_V51_A51_M2_1156;Bel_V82;Vwz_V82;Bel_V92;Vwz_V92;Bel_V98_2;Vwz_V98_2
25.08.2021 15:00;4;4000;4;4000;104;1268060;101;1200160;522;1234371;58;593088;89;1080511;84;975535;416;862491;13;302977;5;1750;4;3980;4;4000;0;0;0;0;1;4890;1;1440;2;3230;4;6470;11;17840;1;1900;8;14950;4;4000;201;1920034;23;122294;22;185107;4;3980;158;1636031;10;83370;69;218431
25.08.2021 16:00;4;4000;5;4980;125;1323176;122;1271037;530;1389313;54;479260;107;1243349;98;1169899;412;938415;26;566239;9;3940;4;3990;5;5000;0;0;0;0;2;8360;2;2880;3;4840;6;9710;12;19440;7;11280;3;5100;4;4000;155;2194978;24;130060;25;203000;4;3980;168;1666432;20;258438;124;267646
25.08.2021 17:00;5;5000;4;4000;105;1426103;107;1230230;519;1174523;70;1031841;102;1488628;103;1344738;396;1016310;23;399710;5;1150;5;5000;4;4000;0;0;0;0;2;17540;1;1440;3;4850;8;14390;5;8090;1;1590;0;0;4;4000;196;2058740;26;301361;23;162260;5;4990;164;1667641;18;99610;201;159029
25.08.2021 18:00;5;5000;5;5000;120;1641310;116;1413424;484;1324093;56;681734;86;1071704;82;910851;348;760442;37;324063;6;8930;5;4990;5;4990;0;0;0;0;0;0;3;4340;0;0;9;14560;6;9710;4;6400;0;0;4;3990;156;2129691;28;134622;23;184332;5;5000;171;1360612;19;140413;203;164030
25.08.2021 19:00;4;3990;4;4000;91;1152915;87;991549;347;754714;41;542547;67;809579;71;798779;275;724139;17;216052;1;820;4;3990;4;4000;0;0;0;0;1;6370;2;2880;0;0;9;17860;7;11370;2;3200;3;5070;4;4000;169;1394935;17;169340;16;119560;4;3990;142;1249530;11;88160;23;25826
25.08.2021 20:00;3;3000;4;3990;56;595000;61;473204;263;463946;21;287042;39;360053;43;233803;217;426676;15;167846;4;1150;3;3000;4;4000;0;0;0;0;2;20920;0;0;0;0;8;12954;4;6470;3;4770;3;5110;4;4000;147;1134166;12;33344;19;127460;3;3000;133;873608;7;17920;14;16850
25.08.2021 21:00;6;5980;4;3980;62;886964;60;641619;216;435893;29;156680;24;254050;25;242560;155;420647;7;98950;1;80;6;5990;4;4000;0;0;0;0;4;35410;0;0;1;2890;5;8095;6;9710;0;0;0;0;4;4000;141;897944;11;66570;17;122360;6;6000;148;641066;2;19930;5;4570
25.08.2021 22:00;4;3990;5;4990;36;176320;36;115460;172;306850;18;49670;18;167310;17;140700;105;144400;14;31480;0;0;4;4000;5;5000;0;0;0;0;0;0;0;0;2;3220;3;4840;1;1610;0;0;0;0;4;3990;144;633868;10;16880;9;60740;4;4000;115;321680;15;42310;0;0
25.08.2021 23:00;5;5000;2;2000;19;144830;20;95970;89;157713;11;10210;9;52060;8;40740;57;72590;7;39480;0;0;5;5000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;2;3220;0;0;0;0;2;2000;68;400540;5;8510;3;23390;5;5000;58;170890;4;42930;0;0
26.08.2021 00:00;2;1990;2;2000;9;30810;9;19690;43;28940;7;5500;3;12640;2;12180;26;13140;4;580;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;47;151634;3;7850;1;7470;2;2000;35;68140;0;0;1;1280
26.08.2021 01:00;4;4000;0;0;5;57870;6;56240;27;22790;8;2340;2;36520;2;36200;15;23796;2;830;0;0;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;26;87100;1;1370;1;11660;4;4000;17;49416;3;3930;1;2970
26.08.2021 02:00;0;0;0;0;5;26650;5;25580;19;26990;5;1430;1;10930;1;10790;13;6790;4;1170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;62553;0;0;1;2720;0;0;16;35835;1;560;0;0
26.08.2021 03:00;0;0;2;2000;3;42990;3;41170;15;6590;2;310;2;12370;2;11900;10;21040;4;2240;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;12;42790;0;0;0;0;0;0;11;47830;1;1460;6;19100
26.08.2021 04:00;2;2000;4;3990;8;52430;8;51300;27;115930;5;1110;5;108980;5;96900;29;20310;11;5810;0;0;2;1990;4;3990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5000;27;109561;2;1710;0;0;2;2000;37;78470;3;5770;9;10900
26.08.2021 05:00;3;2980;5;5000;21;194289;22;169174;70;115430;7;29770;10;114500;10;112940;165;189450;15;5380;0;0;3;2990;5;4990;0;0;0;0;0;0;0;0;1;1610;0;0;2;3230;0;0;0;0;6;6000;60;351335;4;9280;2;10460;3;3000;118;610357;1;810;18;30760
26.08.2021 06:00;4;4000;4;4000;27;444697;27;444307;165;358640;17;421455;34;651515;32;586070;259;589982;18;52380;0;0;4;4000;5;4980;0;0;0;0;1;10530;0;0;0;0;2;4720;4;7090;0;0;0;0;4;4000;95;817230;18;111370;8;51430;4;4000;130;1132486;1;7070;16;36700
26.08.2021 07:00;4;3990;5;5000;63;856104;60;771486;266;799791;19;120769;74;1447563;76;1239395;399;807794;13;176170;0;0;4;3980;4;4000;0;0;0;0;0;0;1;1450;1;1600;1;1610;3;4830;0;0;0;0;5;4990;128;1350366;9;32940;7;50990;4;4000;135;1674270;5;17960;23;85769
26.08.2021 08:00;4;4000;4;3980;93;1439934;94;1366204;345;821935;28;558698;74;1298267;78;1285632;436;947772;22;233490;1;580;4;4000;4;4000;0;0;0;0;1;84490;2;2890;0;0;3;4830;7;11320;0;0;2;3380;4;3990;147;1533409;17;165111;14;105020;4;3990;177;1763335;11;135600;33;35210
26.08.2021 09:00;4;4000;4;4000;69;1097090;69;1019725;305;795468;38;483288;75;1271192;70;1177021;388;835690;16;402968;3;15896;4;4000;4;4000;0;0;0;0;1;60820;0;0;0;0;5;8050;3;4860;0;0;0;0;4;4000;157;1449272;21;140211;13;79210;4;4000;171;1557631;11;226597;17;46470
26.08.2021 10:00;5;5000;6;6000;81;1150313;77;1112758;334;933185;24;256463;61;960984;60;871314;352;782166;22;550879;2;2400;5;4990;5;5000;0;0;0;0;1;10940;0;0;1;1600;3;4830;13;21060;1;1590;0;0;4;4000;166;1516925;12;152048;20;157500;5;4990;179;1487606;17;72910;24;195829
26.08.2021 11:00;3;2990;4;4000;93;1091792;89;959382;397;900132;34;624306;67;1043798;65;957238;355;819700;21;320816;1;420;3;2990;4;4000;0;0;0;0;0;0;0;0;1;1610;13;21000;5;8080;3;4770;1;1680;4;4000;182;1663608;22;244780;19;190964;3;3000;165;1363112;13;87636;43;170150
26.08.2021 12:00;5;5000;4;3980;88;1322835;83;1185297;407;1006386;57;769904;75;927086;74;797696;400;929275;19;305818;4;7050;5;4990;4;3980;0;0;0;0;2;109050;0;0;0;0;3;4830;13;23110;0;0;0;0;4;4000;193;1791219;36;334259;20;174449;5;5000;167;1706540;9;90300;40;113740
26.08.2021 13:00;4;4000;4;4000;84;1233706;86;1099606;387;987901;29;634055;70;1245253;72;1041138;339;684002;27;433827;2;1390;4;4000;4;4000;0;0;0;0;1;57540;1;1450;1;1600;8;12900;3;4980;4;8970;1;2970;4;4000;173;1624179;19;288160;14;136300;4;4000;153;1319321;15;47440;19;86980
26.08.2021 14:00;5;5000;5;5055;93;1308025;90;1254031;454;1061143;29;471560;81;1301446;75;1130006;397;881097;27;448184;2;750;5;5000;5;4990;0;0;0;0;4;28790;1;1450;1;1610;7;11290;5;22890;3;4790;3;5070;4;4000;160;1854003;16;115160;14;99115;5;4990;179;1555140;22;115130;31;112360
26.08.2021 15:00;4;4000;5;5000;103;1188816;104;1082986;509;1259863;49;662522;80;1104657;79;848667;415;1000899;25;348850;8;9650;4;3990;4;3990;0;0;0;0;2;7880;1;1440;2;3220;6;9700;14;28810;3;4790;1;1680;4;4000;123;2089432;29;153000;25;232620;4;3990;175;1680218;18;102860;36;54300
26.08.2021 16:00;4;4000;6;6000;95;1331252;91;1274556;534;1417658;57;649356;84;1323816;83;1247906;412;898835;20;435404;5;1910;4;3990;6;6000;0;0;0;0;0;0;3;4340;2;3220;10;16140;13;21070;0;0;0;0;4;3990;172;2251361;31;213545;27;202933;5;4990;168;1611217;12;49930;124;217147
26.08.2021 17:00;5;4990;4;4000;100;1168957;104;1251986;540;1389596;54;917917;108;1311133;108;1164172;400;962466;21;422916;5;42060;5;5000;4;3990;0;0;0;0;1;8030;2;2890;1;1610;10;16170;11;17820;3;4770;1;1680;4;3980;137;2268619;39;382680;29;198960;4;4000;165;1646280;17;105670;104;1277933
26.08.2021 18:00;5;5000;4;4000;98;1247924;93;1181816;502;1406743;62;774239;77;1138535;81;1126085;391;865367;30;351550;5;6170;5;5000;4;4000;0;0;0;0;0;0;2;2900;1;1610;11;19100;7;11370;5;7980;1;1690;4;4000;172;2155297;33;250914;21;151700;5;4980;150;1711290;16;540873;86;558347
26.08.2021 19:00;4;3990;5;4980;78;1050303;78;836893;370;889023;52;474740;63;849593;61;761519;264;682866;21;384296;5;9120;4;3990;4;4000;0;0;0;0;1;4750;0;0;0;0;10;16150;6;9700;1;1600;0;0;4;4000;156;1452881;25;124670;28;178830;4;3980;137;1035243;15;126880;30;37843
26.08.2021 20:00;3;2990;4;4000;60;721809;61;576579;227;695524;19;192220;35;342351;35;313992;198;449255;12;267133;5;1590;3;3000;4;4000;0;0;0;0;1;9330;0;0;0;0;7;11280;3;10480;0;0;1;1680;4;3990;132;1123533;8;12970;14;88871;3;3000;133;808845;7;31440;17;35870
26.08.2021 21:00;6;5990;4;4000;38;711962;40;583872;222;542393;22;170310;21;127719;20;131719;162;331170;12;138995;1;410;6;6000;4;4000;0;0;0;0;2;23070;1;1440;0;0;5;8070;4;6480;0;0;0;0;4;3990;148;987821;10;50930;13;96402;6;5990;143;572220;8;13990;8;8360
26.08.2021 22:00;4;4000;4;3980;39;378950;39;356498;147;476155;16;39510;19;134579;18;132879;125;160410;19;143290;5;1390;4;3990;4;3990;0;0;0;0;0;0;0;0;0;0;4;6430;6;9720;2;3190;0;0;4;4000;122;702916;9;19980;14;80810;4;4000;129;367154;16;46550;7;10400
26.08.2021 23:00;4;4000;2;2000;21;126360;20;118050;85;151731;15;25910;11;80660;10;71730;54;73591;10;12860;1;320;4;4000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1590;0;0;2;1990;71;421428;18;33340;0;0;4;3980;54;218180;4;18610;2;3800
27.08.2021 00:00;2;2000;2;2000;13;63380;13;62600;42;43220;16;12580;3;23930;3;23620;28;48570;6;14250;1;410;2;1990;2;1990;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;2;2000;44;196380;7;14340;2;5110;2;2000;35;121258;5;12760;4;4800
27.08.2021 01:00;4;3990;0;0;5;37770;5;37300;27;45210;9;7230;6;59119;5;44320;22;9610;3;580;1;250;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;133796;2;3560;1;2980;4;3980;21;64370;0;0;0;0
27.08.2021 02:00;0;0;0;0;5;34600;5;34410;13;6750;6;2060;1;1100;1;1100;15;12730;6;1910;2;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;52726;1;2030;0;0;0;0;13;51680;0;0;1;3150
27.08.2021 03:00;0;0;2;1980;3;32990;3;24870;16;8780;2;320;3;31230;3;17570;8;8490;3;2080;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2020;15;58490;0;0;1;1920;0;0;8;30440;1;1600;5;6770
27.08.2021 04:00;2;2000;4;4000;8;50220;8;42510;21;60140;4;52520;4;34200;4;34500;32;42790;3;1390;0;0;2;2000;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;20;114294;1;5670;0;0;2;2000;35;122130;0;0;8;9680
27.08.2021 05:00;3;3000;5;4990;12;117540;12;96990;64;140860;6;2680;10;148030;10;128440;156;141229;16;7950;1;170;3;3000;5;5000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;5;5000;69;291733;3;3150;1;8360;3;3000;142;461995;1;2430;17;19050
27.08.2021 06:00;4;4000;4;3990;30;337480;31;336060;149;424627;26;433900;33;826118;31;637668;238;430146;20;119529;0;0;4;4000;5;5000;0;0;0;0;1;9160;0;0;0;0;2;3210;2;3230;1;1580;0;0;4;4044;110;634500;16;89320;8;42840;4;3990;167;860403;2;7930;18;31960
27.08.2021 07:00;4;4000;5;5000;61;828098;60;735548;237;711678;18;280540;69;1295015;66;1167113;380;621156;15;37720;0;0;4;4000;4;4000;0;0;0;0;2;13830;0;0;1;1610;2;3200;3;4850;0;0;1;1680;4;4000;126;1059599;15;35700;4;36064;4;4000;183;1300541;2;5230;17;60120
27.08.2021 08:00;3;2990;5;5000;82;1166536;82;1113936;313;774821;34;681377;95;1199791;94;1183970;396;698277;27;500968;1;4200;3;3000;5;4990;0;0;0;0;1;8080;0;0;0;0;3;4876;5;8070;0;0;0;0;4;4000;166;1359167;21;71621;15;114270;3;3000;155;1388963;19;107020;25;35020
27.08.2021 09:00;6;5990;4;3980;74;1396084;73;1359004;308;756503;30;543896;65;1355826;63;1201576;370;767799;20;500516;1;250;6;6000;4;4000;0;0;0;0;2;6880;1;1440;2;3220;7;11280;4;6450;3;4780;3;5060;4;4000;163;1371680;14;41130;17;143808;6;6000;176;1402142;12;40023;26;70151
27.08.2021 10:00;4;4000;4;3990;63;955647;63;750221;329;1017011;44;809845;80;1194331;73;1185266;381;798465;18;221620;1;12230;4;3990;4;4000;0;0;0;0;2;6800;4;5800;1;1600;8;15000;11;17930;4;13390;0;0;4;4000;159;1622498;31;426005;22;194600;4;3990;170;1490767;6;73490;28;87330
27.08.2021 11:00;3;3000;4;4000;90;1348824;87;1346784;422;1161955;39;1021179;91;1293291;89;1150548;366;1010316;13;323290;3;3280;3;3000;4;4000;0;0;0;0;0;0;5;7250;1;1610;6;9670;8;12940;4;6410;0;0;4;4000;148;1863756;28;236677;23;235640;4;4000;133;1604842;7;134896;28;60840
27.08.2021 12:00;5;5000;4;4000;90;1260459;94;1223774;453;1133134;39;824347;100;1360000;98;1234615;384;872177;23;446792;0;0;5;5000;4;3980;0;0;0;0;0;0;0;0;0;0;10;16180;8;13980;2;3200;1;1735;4;4000;172;1827649;23;171580;27;243666;4;3990;160;1582806;15;45260;37;103413
27.08.2021 13:00;3;3000;4;4000;107;1470849;105;1300699;470;1203888;46;681873;87;1466753;85;1317059;412;831991;22;403615;3;920;3;2990;4;4000;0;0;0;0;1;67648;1;1440;3;4820;8;14180;12;28950;3;4790;3;5090;4;4000;170;2001244;29;188118;23;204894;4;4000;168;1562030;15;46760;21;143510
27.08.2021 14:00;4;4000;4;4000;87;1111203;86;990863;470;1211010;57;711323;88;1287239;83;1225789;479;1170296;27;724373;4;24750;4;4000;4;4000;0;0;0;0;1;4590;0;0;1;1610;5;8220;2;3230;4;6390;0;0;4;4000;200;1968179;41;256421;17;147200;4;3990;162;2023734;19;202319;45;380361
27.08.2021 15:00;4;3990;4;4000;105;1384933;104;1253521;485;991679;34;860025;89;1156879;83;1012772;448;876141;27;592093;3;11830;5;4990;4;4000;0;0;0;0;1;720;1;1440;1;1610;8;12910;6;10360;3;4800;0;0;4;4000;140;1900607;27;290105;17;154623;4;4000;183;1747205;22;171216;27;83770
27.08.2021 16:00;5;4990;4;4000;115;1361450;112;1332180;491;1170303;49;555849;89;1265991;86;1275981;423;945590;32;535252;5;1630;4;3990;4;3990;0;0;0;0;0;0;0;0;1;1610;4;6460;8;13130;3;4790;1;1680;4;4000;158;2061088;18;137520;16;122690;4;3990;157;1778577;22;295220;30;134213
27.08.2021 17:00;3;3000;4;4000;111;1238107;113;979753;484;1202962;43;738317;69;971504;69;832860;366;918898;27;496070;4;1470;3;2990;4;4000;0;0;0;0;0;0;0;0;0;0;5;8070;2;3480;1;8460;0;0;4;4000;146;2084407;22;180770;18;141130;3;3000;144;1617505;18;165205;17;49740
27.08.2021 18:00;5;5000;4;4000;90;1418881;90;1436331;448;906548;52;587949;89;1155454;87;977424;312;727197;17;356506;3;1480;5;4990;4;3990;0;0;0;0;0;0;1;1450;0;0;6;9670;5;8090;3;4847;0;0;4;4000;176;1776508;21;204410;16;128207;5;4990;155;1270517;11;34280;22;27450
27.08.2021 19:00;4;4000;4;4000;84;1048720;83;976267;374;796441;41;316340;53;939526;50;859466;276;658183;21;321650;1;660;4;3980;4;4000;0;0;0;0;1;11080;1;1440;0;0;5;8050;1;1600;0;0;0;0;4;4000;158;1677140;13;100894;13;85920;4;3990;156;1316137;10;90780;8;32140
27.08.2021 20:00;3;2990;4;3990;64;923007;65;772317;259;462270;34;215364;28;592117;28;491004;167;473140;18;247593;3;1160;3;2980;4;3990;0;0;0;0;1;120;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;131;1241117;23;118910;5;20200;3;3000;132;753268;8;82616;7;16910
27.08.2021 21:00;6;6000;4;4000;49;413899;48;396839;221;404750;32;274610;30;613485;31;462614;172;361790;8;133120;2;330;6;6000;4;4000;0;0;0;0;2;29930;1;1440;1;1600;2;3210;3;4840;0;0;0;0;4;3990;128;1094981;25;135360;11;69560;6;5990;122;787113;5;20270;7;5510
27.08.2021 22:00;4;4000;4;4000;28;218424;28;179944;175;251530;18;13670;28;167980;26;154950;159;240450;11;18050;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0;1;1600;2;3220;1;1620;0;0;0;0;4;3990;107;807662;6;18240;3;29480;4;4000;128;640781;5;13620;3;3020
27.08.2021 23:00;4;4000;2;1990;22;169514;21;151654;123;203927;14;17750;15;76067;14;63727;94;93430;11;10980;3;820;4;3990;2;2000;0;0;0;0;0;0;0;0;0;0;1;1610;1;1610;0;0;1;1680;2;2000;83;596627;13;38160;3;20350;4;4000;87;320833;5;10910;2;3400
28.08.2021 00:00;2;2000;2;2000;20;113520;20;155707;96;132800;17;11490;10;56960;10;55240;56;55390;7;9070;1;330;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1610;1;1610;0;0;0;0;2;2000;79;411822;7;13110;5;30430;2;2000;54;204697;4;12220;4;7190
28.08.2021 01:00;4;4000;2;2000;17;86690;18;73420;54;49360;20;16360;9;44220;9;43270;46;58970;9;5020;0;0;4;4000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;2;1990;52;219056;12;26660;4;12300;4;4000;45;153880;1;4400;2;1580
28.08.2021 02:00;2;2000;2;2000;8;26510;8;17790;45;50370;11;16020;3;3780;3;3320;34;26680;4;830;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;2;1990;38;160052;3;10150;2;9500;2;2000;42;90620;0;0;0;0
28.08.2021 03:00;2;2000;2;2000;5;66910;5;66740;31;28420;9;8490;3;26990;3;26670;22;18260;5;1400;0;0;2;1990;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;29;106630;6;10050;1;6110;2;2000;23;62450;0;0;4;5970
28.08.2021 04:00;2;1990;5;5000;1;960;1;860;29;14490;7;2060;0;0;0;0;32;21870;12;5890;0;0;2;2044;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;27;84610;3;3290;0;0;2;2000;34;83610;1;1140;9;8870
28.08.2021 05:00;2;1990;5;4980;4;17600;4;16640;31;44230;4;29970;2;25900;2;25280;50;34530;7;7590;0;0;2;2000;5;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5980;34;117950;4;30141;0;0;2;2000;58;134599;3;6520;5;9220
28.08.2021 06:00;4;4000;4;3990;16;120640;16;94330;68;124910;8;35890;8;27210;7;26910;59;66990;11;7580;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0;1;1610;0;0;1;1610;0;0;0;0;4;3990;61;279030;3;8060;0;0;4;3990;63;176270;1;3790;2;16510
28.08.2021 07:00;4;3990;4;3990;19;98400;18;90610;81;253844;14;37760;8;78380;8;74920;104;130600;13;5060;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0;0;0;1;1600;3;4840;0;0;0;0;4;4000;71;305600;4;47880;5;35930;4;3990;79;300076;1;7240;12;32290
28.08.2021 08:00;4;4000;5;5000;39;387110;41;334520;156;546299;17;169857;34;784252;35;649547;173;414832;9;32140;0;0;4;4000;5;4990;0;0;0;0;1;5390;0;0;0;0;2;3220;2;3230;0;0;0;0;5;5000;121;846362;7;25190;4;26610;4;3980;114;689799;2;7180;9;19370
28.08.2021 09:00;4;3990;4;3980;67;774585;70;731921;253;972703;21;204790;50;716060;48;569900;255;532648;15;120440;0;0;4;4000;4;4000;0;0;0;0;1;3050;0;0;0;0;2;3220;2;3230;0;0;0;0;4;4000;114;1469736;10;29170;7;67647;4;4000;141;1000787;7;34930;24;52939
28.08.2021 10:00;4;3990;6;5980;72;1029185;73;990430;297;1027789;26;763749;59;724762;57;688030;334;872247;16;127780;1;160;4;3990;6;5980;0;0;0;0;2;44590;0;0;1;1610;4;7730;5;8070;0;0;2;3380;6;6000;116;1582212;22;347379;13;110777;4;4000;163;1455243;10;42454;18;131030
28.08.2021 11:00;9;9000;7;6980;100;939437;101;891400;406;1527082;35;648638;87;1224923;82;1047433;355;1068962;18;404315;2;740;9;8990;8;8000;0;0;0;0;7;102600;1;1440;0;0;5;8060;10;17260;1;1590;2;3380;7;7000;128;2243205;29;272578;24;220890;9;8980;155;1698372;15;180525;15;89610
28.08.2021 12:00;10;9990;8;8000;124;1328959;132;1181609;555;1807068;99;419311;93;1209701;87;1023903;434;1104484;23;517539;2;410;11;10970;7;6990;0;0;0;0;7;192041;7;10130;2;3220;10;16150;10;16200;3;4780;2;4670;8;7970;95;2971195;44;190547;27;248577;11;10970;190;1959603;17;107730;20;26660
28.08.2021 13:00;6;6000;4;3980;95;683983;97;649994;421;1370786;43;481667;76;786268;72;716325;413;1043372;15;227370;2;500;5;5000;4;4000;0;0;0;0;3;38450;2;2900;2;3220;7;12700;9;14560;2;4750;1;1690;4;4000;123;2178534;25;170740;24;178346;5;4970;161;1738680;11;48860;13;36640
28.08.2021 14:00;4;4000;4;3990;87;770671;88;707421;372;1329303;30;562118;77;842897;73;749237;373;837757;25;406270;6;2480;4;4000;4;4000;0;0;0;0;1;28670;1;1440;4;6470;5;8070;14;22740;2;3210;4;6800;4;4000;110;2063114;18;191500;20;153520;4;3990;175;1545843;19;97880;16;20410
28.08.2021 15:00;4;4000;7;6990;131;1428412;130;1296124;372;1631749;35;604264;85;1257323;79;1090882;491;1216377;29;269477;9;22250;4;4000;7;6990;0;0;0;0;5;83510;2;2900;8;12910;10;16160;11;17820;5;8000;4;6790;7;7000;100;2374921;16;160660;29;280162;4;4000;167;1987779;19;112830;79;227749
28.08.2021 16:00;7;7000;8;7980;99;1018904;97;976464;368;1549628;30;257993;76;1080063;75;990503;462;1338864;34;436176;4;1310;7;7000;8;7990;0;0;0;0;6;131436;4;5770;5;8050;8;13530;13;21514;4;6390;0;0;8;7990;104;2218555;15;83518;37;314255;7;6990;166;2118658;19;187185;95;309034
28.08.2021 17:00;4;4000;4;3990;76;960603;78;774963;434;1338205;44;351515;69;979112;67;910402;401;1106015;27;44690;6;2140;4;4000;4;3990;0;0;0;0;3;39410;3;4350;1;1655;7;11320;8;15080;2;3190;5;8460;4;3990;111;2257248;26;178755;23;198890;4;3990;184;1706456;7;16480;51;89990
28.08.2021 18:00;5;4990;5;4990;87;1139406;86;1031864;360;1429138;30;271354;72;742334;67;637110;309;622015;32;106220;3;1640;5;4990;4;3990;0;0;0;0;3;67310;2;2900;2;3220;11;17646;13;23810;4;6400;3;5090;4;3980;124;2162833;10;86830;25;193046;5;5000;166;1097696;10;29736;69;1025793
28.08.2021 19:00;4;3990;5;4990;69;704639;70;539626;351;1004632;41;291322;42;466095;41;390675;255;559419;23;361938;3;8260;4;3990;4;4000;0;0;0;0;1;7500;1;1450;1;1610;7;11270;7;12200;0;0;0;0;4;4000;140;1655442;17;48860;18;135740;4;3990;158;949060;15;127270;30;34319
28.08.2021 20:00;5;4990;4;3990;44;680249;44;538409;233;723687;16;103680;27;440160;26;317840;219;468900;21;101862;5;1820;5;4990;4;3990;0;0;0;0;3;64040;0;0;3;4840;6;9690;2;3230;2;3200;0;0;4;4000;124;1324144;8;14570;8;64680;5;5000;148;866931;10;45990;8;10940
28.08.2021 21:00;4;4000;4;4000;33;446655;35;340060;218;560422;21;258754;26;453210;26;418300;139;279004;6;15210;4;990;4;3990;4;4000;0;0;0;0;1;32640;0;0;0;0;2;3210;1;1610;0;0;0;0;4;4000;170;1040515;17;60010;10;75480;4;3990;128;494325;3;8880;5;6468
28.08.2021 22:00;4;3990;5;5000;42;264986;40;245516;176;312533;25;95736;13;151712;13;129115;121;210050;16;49390;1;160;4;3990;5;5000;0;0;0;0;1;20;1;1440;0;0;3;4830;3;4850;0;0;0;0;4;3990;134;735786;11;20990;9;56980;4;3990;119;453397;8;17140;4;4040
28.08.2021 23:00;4;3990;2;2000;34;159080;32;152757;126;210670;15;28240;18;133130;17;87060;116;211343;10;16710;2;580;4;3990;2;2000;0;0;0;0;0;0;0;0;0;0;1;1620;0;0;0;0;0;0;2;1990;96;516967;9;22440;1;9000;4;4000;109;422370;5;13600;2;3390
29.08.2021 00:00;3;3000;2;2000;20;165930;21;158970;85;116650;23;18990;14;92450;14;73630;69;66060;3;410;1;330;3;3000;2;1990;0;0;0;0;0;0;0;0;0;0;2;3220;0;0;0;0;0;0;2;2000;64;391003;12;31230;6;41320;3;3000;68;275747;0;0;3;7660
29.08.2021 01:00;4;4000;2;2000;24;149535;23;117605;70;65910;10;13500;9;47850;8;45790;63;62310;6;3380;0;0;4;4000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;57;310540;9;27800;3;9420;4;4000;55;236680;3;5480;2;3580
29.08.2021 02:00;2;2000;3;3000;22;87619;22;72019;68;59720;16;28240;6;47970;7;5520;36;19100;6;4700;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;51;278654;11;25300;1;6100;2;2000;38;128048;2;4690;0;0
29.08.2021 03:00;2;1990;0;0;8;26880;7;26310;40;46890;13;7560;7;40980;7;40530;44;29630;7;2660;2;500;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;187385;6;17370;0;0;2;1990;49;175250;2;5350;6;8060
