01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_TS57;Vwz_TS57;Bel_TS58;Vwz_TS58;Bel_VD511;Vwz_VD511;Bel_VK1iO;Vwz_VK1iO
16.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7800;0;3600000
16.01.2021 05:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;31200;0;3600000
16.01.2021 06:00;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;32400;0;3600000
16.01.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;31800;0;3600000
16.01.2021 08:00;0;0;3;8400;1;600;0;0;2;1200;4;3000;0;0;0;0;0;0;4;31800;0;3600000
16.01.2021 09:00;0;0;4;12000;1;600;5;13800;8;4800;4;3600;10;7200;0;0;0;0;4;50400;0;3600000
16.01.2021 10:00;0;0;5;15000;2;1200;3;7800;9;4800;5;3000;8;4200;0;0;0;0;4;40800;0;3600000
16.01.2021 11:00;0;0;9;26400;4;2400;2;5400;15;9600;8;5400;13;9000;0;0;0;0;4;51600;0;3600000
16.01.2021 12:00;0;0;11;33000;3;4200;3;7800;14;9600;9;5400;7;4200;0;0;0;0;5;37800;0;3600000
16.01.2021 13:00;0;0;13;38400;10;10800;5;13800;14;9000;19;12000;4;2400;0;0;0;0;4;48000;0;3600000
16.01.2021 14:00;0;0;10;29400;9;10200;11;30600;16;10800;16;12600;14;8400;0;0;0;0;5;49800;0;3600000
16.01.2021 15:00;0;0;2;6000;12;14400;13;36600;5;3000;20;15000;18;14400;0;0;0;0;4;38400;0;3600000
16.01.2021 16:00;0;0;9;25200;7;8400;10;27600;12;8400;23;17400;17;11400;0;0;0;0;4;42600;0;3600000
16.01.2021 17:00;0;0;9;26400;7;5400;9;24000;11;6600;8;6000;14;9000;0;0;0;0;4;45000;0;3600000
16.01.2021 18:00;0;0;3;9000;4;9000;1;2400;3;1800;12;10200;4;2400;0;0;0;0;4;37800;0;3600000
16.01.2021 19:00;0;0;8;23400;4;2400;7;18000;7;4200;10;6600;9;6600;0;0;0;0;4;39600;0;3600000
16.01.2021 20:00;0;0;6;18000;1;600;2;5400;7;4800;1;600;2;1800;0;0;0;0;4;30600;0;3600000
16.01.2021 21:00;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;4;34200;0;3600000
16.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;30600;0;3600000
16.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16800;0;3600000
17.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;21000;0;3600000
17.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;3600000
17.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
17.01.2021 03:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;1;13800;0;3600000
17.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
17.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3600000
17.01.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;24600;0;3600000
17.01.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;25200;0;3600000
17.01.2021 08:00;0;0;1;3000;1;600;1;3000;2;1200;0;0;2;1200;0;0;0;0;2;19800;0;3600000
17.01.2021 09:00;0;0;1;3000;1;600;0;0;2;1200;1;600;3;1800;0;0;0;0;2;18000;0;3600000
17.01.2021 10:00;0;0;3;8400;2;2400;3;8400;2;1200;6;4200;3;1800;0;0;0;0;2;16200;0;3600000
17.01.2021 11:00;0;0;1;2400;3;1800;2;4800;3;2400;13;12000;4;3000;0;0;0;0;2;12600;0;3600000
17.01.2021 12:00;0;0;4;12000;1;600;0;0;2;1200;5;3600;2;1200;0;0;0;0;3;17400;0;3600000
17.01.2021 13:00;0;0;6;16800;9;13800;1;3000;6;3600;20;15600;4;2400;0;0;0;0;4;28800;0;3600000
17.01.2021 14:00;0;0;8;23400;6;3600;9;25800;3;1800;15;13200;8;5400;0;0;0;0;4;33600;0;3600000
17.01.2021 15:00;0;0;6;18000;9;19200;6;16200;1;600;9;6000;6;4200;0;0;0;0;4;29400;0;3600000
17.01.2021 16:00;0;0;10;30000;4;8400;10;27600;5;3000;5;3000;8;7200;0;0;0;0;4;29400;0;3600000
17.01.2021 17:00;0;0;4;12000;4;2400;2;6000;7;4200;7;4800;6;4200;0;0;0;0;6;37200;0;3600000
17.01.2021 18:00;0;0;3;9000;1;600;2;5400;3;1800;9;6600;4;2400;0;0;0;0;5;39000;0;3600000
17.01.2021 19:00;0;0;0;0;2;1200;0;0;0;0;5;4200;0;0;0;0;0;0;6;30000;0;3600000
17.01.2021 20:00;0;0;0;0;2;1200;1;3000;1;600;5;3600;1;600;0;0;0;0;3;25800;0;3600000
17.01.2021 21:00;0;0;1;3000;0;0;2;5400;0;0;0;0;0;0;0;0;0;0;3;19800;0;3600000
17.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22800;0;3600000
17.01.2021 23:00;0;0;0;0;1;600;0;0;0;0;1;600;1;600;0;0;0;0;3;27600;0;3600000
18.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;24000;0;3598800
18.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
18.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
18.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
18.01.2021 04:00;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;6000;0;3600000
18.01.2021 05:00;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;0;0;0;7;48600;0;3600000
18.01.2021 06:00;0;0;2;6000;0;0;0;0;3;1800;1;600;0;0;0;0;0;0;8;57000;0;3600000
18.01.2021 07:00;0;0;4;12000;5;3000;1;3000;10;7200;4;2400;2;1800;0;0;0;0;10;70800;0;3600000
18.01.2021 08:00;0;0;12;35400;5;3000;1;2400;10;6000;6;4200;7;4200;0;0;0;0;10;100200;0;3600000
18.01.2021 09:00;0;0;8;21600;10;6600;11;30600;8;4800;13;8400;9;5400;0;0;0;0;11;184800;0;3600000
18.01.2021 10:00;0;0;7;21000;8;8400;5;13800;12;9000;15;12000;8;4800;0;0;0;0;9;72600;0;3600000
18.01.2021 11:00;0;0;8;23400;8;5400;6;16200;13;8400;16;11400;14;12600;0;0;0;0;8;70200;0;3600000
18.01.2021 12:00;0;0;7;21000;8;6000;8;23400;15;9600;11;9000;12;7800;0;0;0;0;9;89400;0;3600000
18.01.2021 13:00;0;0;13;38400;8;8400;11;30000;16;10800;23;18600;8;4800;0;0;0;0;9;70200;0;3600000
18.01.2021 14:00;0;0;15;43800;8;6000;7;18600;19;12000;14;8400;16;10800;0;0;0;0;10;90600;0;3600000
18.01.2021 15:00;0;0;17;49800;16;16200;7;19800;18;11400;17;14400;13;9000;0;0;0;0;8;79200;0;3600000
18.01.2021 16:00;0;0;9;26400;11;7200;5;13200;17;11400;17;11400;12;7200;0;0;0;0;8;91800;0;3600000
18.01.2021 17:00;0;0;9;27000;8;7200;4;11400;12;7800;26;20400;8;4800;0;0;0;0;8;99000;0;3600000
18.01.2021 18:00;0;0;6;17400;9;10800;4;11400;14;9000;14;10200;6;4200;0;0;0;0;9;69600;0;3600000
18.01.2021 19:00;0;0;2;6000;2;3000;4;10800;2;1800;8;4800;3;1800;0;0;0;0;10;62400;0;3600000
18.01.2021 20:00;0;0;2;6000;4;3600;3;8400;3;2400;6;6000;3;1800;0;0;0;0;5;43800;0;3600000
18.01.2021 21:00;0;0;2;6000;0;0;1;3000;1;600;5;3600;0;0;0;0;0;0;4;26400;0;3600000
18.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;27000;0;3600000
18.01.2021 23:00;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;2;13200;0;3600000
19.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12600;0;3600000
19.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
19.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
19.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
19.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;0;3600000
19.01.2021 05:00;0;0;0;0;1;1200;0;0;0;0;1;600;0;0;0;0;0;0;7;43200;0;3600000
19.01.2021 06:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;8;54600;0;3600000
19.01.2021 07:00;0;0;5;15000;5;4200;4;11400;4;2400;10;6600;5;3000;0;0;0;0;8;72600;0;3600000
19.01.2021 08:00;0;0;13;38400;8;6000;2;6000;16;10200;11;8400;3;1800;0;0;0;0;9;71400;0;3600000
19.01.2021 09:00;0;0;5;15000;6;4200;3;9000;9;5400;15;10200;6;3600;0;0;0;0;10;69600;0;3600000
19.01.2021 10:00;0;0;7;20400;5;3000;4;10200;5;3000;5;3000;4;2400;0;0;0;0;9;76200;0;3600000
19.01.2021 11:00;0;0;9;27000;3;1800;3;8400;4;2400;8;5400;5;3000;0;0;0;0;10;80400;0;3600000
19.01.2021 12:00;0;0;6;17400;3;1800;5;14400;10;6000;9;6000;2;1200;0;0;0;0;8;82200;0;3600000
19.01.2021 13:00;0;0;8;24000;6;4200;4;11400;5;3000;10;7200;7;4200;0;0;0;0;11;80400;0;3600000
19.01.2021 14:00;0;0;9;25800;13;13800;2;6000;8;6000;11;6600;1;600;0;0;0;0;10;84000;0;3600000
19.01.2021 15:00;0;0;10;30000;7;4800;7;19200;6;4800;14;10800;11;7200;0;0;0;0;8;88200;0;3600000
19.01.2021 16:00;0;0;7;20400;7;5400;8;22200;12;7200;15;12600;12;8400;0;0;0;0;9;72600;0;3600000
19.01.2021 17:00;0;0;8;23400;7;6600;6;16200;16;12000;18;12600;10;6000;0;0;0;0;10;69600;0;3600000
19.01.2021 18:00;0;0;1;3000;12;10800;6;18000;1;600;17;12000;6;3600;0;0;0;0;9;56400;0;3600000
19.01.2021 19:00;0;0;4;12000;0;0;2;6000;2;1200;3;1800;1;600;0;0;0;0;8;51000;0;3598800
19.01.2021 20:00;0;0;0;0;1;600;0;0;4;2400;3;1800;0;0;0;0;0;0;5;30000;0;3600000
19.01.2021 21:00;0;0;0;0;0;0;2;5400;0;0;0;0;1;600;0;0;0;0;4;24000;0;3600000
19.01.2021 22:00;0;0;0;0;1;600;2;5400;0;0;1;600;1;600;0;0;0;0;4;25200;0;3600000
19.01.2021 23:00;0;0;0;0;1;2400;0;0;0;0;0;0;0;0;0;0;0;0;2;12600;0;3600000
20.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;2;13200;0;3600000
20.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
20.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
20.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
20.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4800;0;3600000
20.01.2021 05:00;0;0;0;0;0;0;1;2400;0;0;0;0;0;0;0;0;0;0;7;45000;0;3600000
20.01.2021 06:00;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;8;63000;0;3600000
20.01.2021 07:00;0;0;10;28800;5;6000;4;10800;10;6000;11;9600;2;1200;0;0;0;0;11;76800;0;3600000
20.01.2021 08:00;0;0;9;26400;7;4200;3;8400;12;8400;8;4800;6;3600;0;0;0;0;9;85200;0;3600000
20.01.2021 09:00;0;0;4;12000;4;3600;4;12000;11;6600;7;4200;11;7200;0;0;0;0;9;117600;0;3600000
20.01.2021 10:00;0;0;3;9000;7;5400;8;22800;9;6000;10;6600;8;4800;0;0;0;0;9;75000;0;3600000
20.01.2021 11:00;0;0;10;29400;9;9600;7;18600;10;6000;14;10800;11;6600;0;0;0;0;8;81600;0;3600000
20.01.2021 12:00;0;0;13;39000;10;8400;4;10200;17;12000;25;21600;14;12600;0;0;0;0;8;94200;0;3600000
20.01.2021 13:00;0;0;18;51600;10;9600;12;33000;20;13200;15;10200;6;4800;0;0;0;0;10;104400;0;3600000
20.01.2021 14:00;0;0;15;44400;12;13200;7;19800;30;21000;20;16200;16;11400;0;0;0;0;11;92400;0;3600000
20.01.2021 15:00;0;0;17;50400;8;9600;8;23400;37;25800;17;15000;12;8400;0;0;0;0;8;71400;0;3600000
20.01.2021 16:00;0;0;20;59400;8;7200;7;19800;19;13200;11;6600;23;15000;0;0;0;0;9;90000;0;3600000
20.01.2021 17:00;0;0;14;40200;8;16200;14;37200;15;10200;20;15000;12;8400;0;0;0;0;7;75000;0;3600000
20.01.2021 18:00;0;0;6;18000;5;13200;3;9000;10;6600;12;8400;7;4200;0;0;0;0;10;62400;0;3600000
20.01.2021 19:00;0;0;2;5400;6;5400;3;8400;2;1200;13;9600;2;1200;0;0;0;0;9;61800;0;3600000
20.01.2021 20:00;0;0;3;8400;0;0;4;10800;7;6000;4;2400;5;3000;0;0;0;0;5;30600;0;3600000
20.01.2021 21:00;0;0;1;3000;2;2400;1;3000;1;600;2;1200;1;600;0;0;0;0;4;23400;0;3600000
20.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;4;27600;0;3600000
20.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13800;0;3600000
21.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15000;0;3600000
21.01.2021 01:00;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;3600000
21.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
21.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
21.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9600;0;3600000
21.01.2021 05:00;0;0;0;0;1;600;1;2400;0;0;1;600;0;0;0;0;0;0;7;52200;0;3600000
21.01.2021 06:00;0;0;1;2400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;9;60000;0;3597600
21.01.2021 07:00;0;0;8;22800;4;2400;8;21600;9;5400;7;4200;4;3000;0;0;0;0;8;70200;0;3600000
21.01.2021 08:00;0;0;3;9000;9;7800;2;4800;8;4800;7;4800;5;3600;0;0;0;0;10;136200;0;3600000
21.01.2021 09:00;0;0;3;9000;8;7200;0;0;3;1800;9;6600;6;3600;0;0;0;0;9;81600;0;3600000
21.01.2021 10:00;0;0;6;17400;6;6000;6;16800;13;9000;12;11400;7;4200;0;0;0;0;9;81600;0;3600000
21.01.2021 11:00;0;0;5;14400;7;6000;7;18000;4;2400;6;3600;7;4800;0;0;0;0;9;88200;0;3600000
21.01.2021 12:00;0;0;11;33000;8;7200;5;13800;18;14400;14;11400;5;3000;0;0;0;0;10;64200;0;3600000
21.01.2021 13:00;0;0;5;15000;2;1200;5;12600;9;6000;8;4800;3;1800;0;0;0;0;9;87600;0;3600000
21.01.2021 14:00;0;0;9;27000;19;19800;10;25800;21;14400;9;6000;15;9600;0;0;0;0;10;81000;0;3600000
21.01.2021 15:00;0;0;14;42000;8;8400;16;44400;16;10200;22;15600;22;17400;0;0;0;0;8;85800;0;3600000
21.01.2021 16:00;0;0;6;16200;12;10800;17;47400;13;7800;16;11400;18;12600;0;0;0;0;8;94800;0;3600000
21.01.2021 17:00;0;0;17;51600;15;16200;8;20400;15;9000;25;18000;24;18000;0;0;0;0;8;70200;0;3600000
21.01.2021 18:00;0;0;9;26400;3;3000;13;35400;14;10800;12;8400;16;10800;0;0;0;0;8;74400;0;3600000
21.01.2021 19:00;0;0;0;0;7;4800;2;5400;3;1800;9;6000;7;4800;0;0;0;0;8;58800;0;3600000
21.01.2021 20:00;0;0;8;23400;0;0;0;0;3;1800;1;600;2;1200;0;0;0;0;5;36000;0;3600000
21.01.2021 21:00;0;0;0;0;0;0;0;0;1;0;1;600;0;0;0;0;0;0;4;27000;0;3600000
21.01.2021 22:00;0;0;0;0;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;4;28800;0;3600000
21.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15000;0;3600000
22.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12600;0;3600000
22.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
22.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
22.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
22.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7200;0;3600000
22.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;45600;0;3600000
22.01.2021 06:00;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;8;57000;0;3600000
22.01.2021 07:00;0;0;5;15000;6;4800;7;19200;7;4200;9;7200;8;6000;0;0;0;0;9;56400;0;3600000
22.01.2021 08:00;0;0;4;12000;5;4800;4;11400;18;13800;11;7200;5;3000;0;0;0;0;11;120600;0;3600000
22.01.2021 09:00;0;0;5;13800;2;1200;5;13200;1;600;5;3000;2;1200;0;0;0;0;13;113400;0;3600000
22.01.2021 10:00;0;0;2;6000;4;2400;5;13800;4;2400;13;10200;4;2400;0;0;0;0;8;82200;0;3600000
22.01.2021 11:00;0;0;3;9000;7;4200;3;9000;4;3000;9;5400;5;3600;0;0;0;0;8;58200;0;3600000
22.01.2021 12:00;0;0;3;9000;7;4200;2;5400;9;5400;9;5400;2;1200;0;0;0;0;9;129000;0;3600000
22.01.2021 13:00;0;0;8;23400;4;2400;5;13800;5;3000;11;7200;8;5400;0;0;0;0;10;89400;0;3600000
22.01.2021 14:00;0;0;9;25800;9;5400;3;7800;6;3600;11;9000;7;4200;0;0;0;0;10;82800;0;3600000
22.01.2021 15:00;0;0;12;34200;6;4200;4;10800;24;15600;13;7800;19;14400;0;0;0;0;8;74400;0;3598800
22.01.2021 16:00;0;0;17;50400;6;5400;7;19200;21;12600;17;13200;13;8400;0;0;0;0;8;87000;0;3600000
22.01.2021 17:00;0;0;18;52800;6;3600;11;29400;22;14400;21;15600;10;7200;1;600;1;0;8;61200;0;3600000
22.01.2021 18:00;0;0;7;20400;5;5400;4;10200;7;4800;15;11400;8;4800;0;0;0;0;9;60600;0;3600000
22.01.2021 19:00;0;0;4;12000;2;1800;3;8400;5;3000;14;12000;3;1800;0;0;0;0;8;54000;0;3600000
22.01.2021 20:00;0;0;8;24000;2;1200;7;19800;7;5400;4;2400;4;3000;0;0;0;0;5;31200;0;3600000
22.01.2021 21:00;0;0;1;2400;2;1200;3;7800;2;1200;1;600;2;600;0;0;0;0;4;24000;0;3600000
22.01.2021 22:00;0;0;2;6000;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;4;27000;0;3600000
22.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15600;0;3600000
23.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13800;0;3600000
23.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
23.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
23.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
23.01.2021 04:00;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;1;9000;0;3600000
23.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;4;33600;0;3600000
23.01.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;33000;0;3600000
23.01.2021 07:00;0;0;0;0;0;0;1;3000;0;0;1;600;0;0;0;0;0;0;4;31200;0;3600000
23.01.2021 08:00;0;0;3;9000;2;1200;0;0;2;1200;3;1800;1;600;0;0;0;0;4;36000;0;3600000
23.01.2021 09:00;0;0;9;25800;0;0;1;3000;8;4800;5;4200;2;1200;0;0;0;0;4;34800;0;3600000
23.01.2021 10:00;0;0;11;32400;7;5400;4;9600;13;8400;15;10800;5;3000;0;0;0;0;7;55200;0;3600000
23.01.2021 11:00;0;0;8;24000;7;4800;3;7800;13;7800;16;12600;7;4200;0;0;0;0;4;37200;0;3600000
23.01.2021 12:00;0;0;5;14400;7;4200;4;11400;11;6600;23;16800;11;6600;0;0;0;0;4;39600;0;3600000
23.01.2021 13:00;0;0;6;18000;11;14400;4;11400;12;7200;15;10800;8;6600;0;0;0;0;4;32400;0;3600000
23.01.2021 14:00;0;0;10;29400;16;15000;6;16200;16;12000;23;16200;19;14400;0;0;0;0;4;63000;0;3600000
23.01.2021 15:00;0;0;11;31200;11;9600;12;33000;17;11400;18;14400;10;6000;0;0;0;0;4;63600;0;3600000
23.01.2021 16:00;0;0;13;37200;12;16200;8;22200;27;18000;15;12600;14;8400;0;0;0;0;4;39000;0;3600000
23.01.2021 17:00;0;0;9;29400;6;6600;23;66000;21;16800;17;13800;23;15600;0;0;0;0;4;32400;0;3600000
23.01.2021 18:00;0;0;4;12000;8;26400;6;16200;4;2400;17;13800;5;3000;0;0;0;0;5;52800;0;3600000
23.01.2021 19:00;0;0;7;19200;3;4800;4;10800;8;4800;6;3600;14;12000;0;0;0;0;4;31200;0;3600000
23.01.2021 20:00;0;0;3;9000;3;1800;2;5400;5;3000;5;3000;3;2400;0;0;0;0;4;36600;0;3600000
23.01.2021 21:00;0;0;2;6000;0;0;0;0;3;1800;2;1800;0;0;0;0;0;0;4;31200;0;3600000
23.01.2021 22:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;28800;0;3600000
23.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;16200;0;3600000
24.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16200;0;3600000
24.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.01.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16200;0;3600000
24.01.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16200;0;3598800
24.01.2021 08:00;0;0;1;3000;0;0;0;0;4;2400;0;0;0;0;0;0;0;0;2;18000;0;3600000
24.01.2021 09:00;0;0;3;9000;0;0;0;0;4;2400;1;600;1;600;0;0;0;0;2;15000;0;3600000
24.01.2021 10:00;0;0;0;0;1;600;1;2400;3;1800;2;1200;2;1200;0;0;0;0;2;16200;0;3600000
24.01.2021 11:00;0;0;1;3000;3;1800;2;4800;4;2400;4;3000;1;600;0;0;0;0;2;16200;0;3600000
24.01.2021 12:00;0;0;9;27000;2;1200;0;0;4;2400;2;1200;1;600;0;0;0;0;3;38400;0;3600000
24.01.2021 13:00;0;0;1;3000;5;6600;4;10800;7;3600;7;4800;3;1800;0;0;0;0;4;26400;0;3600000
24.01.2021 14:00;0;0;12;34200;1;1200;2;6000;10;7200;8;6000;0;0;0;0;0;0;4;26400;0;3600000
24.01.2021 15:00;0;0;11;31800;8;6000;2;5400;15;9600;10;5400;5;3600;0;0;0;0;4;30000;0;3600000
24.01.2021 16:00;0;0;12;34800;7;5400;9;24600;14;10800;13;7800;12;9000;0;0;0;0;4;30600;0;3600000
24.01.2021 17:00;0;0;3;9000;5;4200;2;5400;15;12000;10;7200;4;3000;0;0;0;0;4;24600;0;3600000
24.01.2021 18:00;0;0;3;9000;0;0;2;6000;3;1800;1;600;2;1200;0;0;0;0;4;27000;0;3600000
24.01.2021 19:00;0;0;4;11400;0;0;1;2400;4;3000;1;600;3;1800;0;0;0;0;3;21600;0;3600000
24.01.2021 20:00;0;0;3;9000;1;600;2;4800;2;1200;1;600;4;2400;0;0;0;0;3;22800;0;3600000
24.01.2021 21:00;0;0;0;0;1;600;0;0;0;0;1;600;1;600;0;0;0;0;2;14400;0;3600000
24.01.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22800;0;3600000
24.01.2021 23:00;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;2;16200;0;3600000
25.01.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15600;0;3600000
25.01.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
25.01.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
25.01.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
25.01.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4200;0;3600000
25.01.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;49800;0;3600000
25.01.2021 06:00;0;0;2;6000;0;0;1;3000;1;600;0;0;0;0;0;0;0;0;8;66000;0;3600000
25.01.2021 07:00;0;0;7;19800;15;18600;6;17400;7;4800;10;7800;2;1200;0;0;0;0;9;96600;0;3600000
25.01.2021 08:00;0;0;13;37800;6;5400;4;12000;15;9000;13;9600;6;4200;0;0;0;0;10;130200;0;3600000
25.01.2021 09:00;0;0;11;32400;4;2400;2;4800;9;5400;9;5400;11;8400;0;0;0;0;9;87000;0;3600000
25.01.2021 10:00;0;0;2;6000;3;2400;6;17400;6;3600;5;3000;10;6600;0;0;0;0;8;69600;0;3600000
25.01.2021 11:00;0;0;7;21000;5;3000;5;15000;8;4800;9;8400;3;1800;0;0;0;0;9;85800;0;3600000
25.01.2021 12:00;0;0;14;40200;13;9600;11;29400;12;8400;11;8400;11;7800;0;0;0;0;9;72600;0;3600000
