01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D43;Vwz_D43;Bel_FQMC55;Vwz_FQMC55;Bel_ST51a;Vwz_ST51a;Bel_ST51b;Vwz_ST51b;Bel_ST55;Vwz_ST55;Bel_T32a;Vwz_T32a;Bel_T32b;Vwz_T32b;Bel_T32b_a;Vwz_T32b_a;Bel_T32b_b;Vwz_T32b_b;Bel_T33b_a;Vwz_T33b_a;Bel_T33b_b;Vwz_T33b_b;Bel_T35b_a;Vwz_T35b_a;Bel_T35b_b;Vwz_T35b_b;Bel_V11;Vwz_V11;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V21;Vwz_V21;Bel_V211;Vwz_V211;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V321;Vwz_V321;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V44;Vwz_V44;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V5_Stoer;Vwz_V5_Stoer;Bel_V81;Vwz_V81;Bel_V91;Vwz_V91
04.06.2020 10:00;33;190200;6;19800;57;407400;3;28200;4;37800;0;0;0;0;0;0;4;2400;3;2400;4;3600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;23;24000;0;0;14;61200;0;0;0;0;0;0;0;0;86;483600;0;0
04.06.2020 11:00;36;202200;10;4800;57;524400;4;24000;7;104400;0;0;0;0;0;0;2;2400;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;28800;0;0;14;69000;0;0;2;55800;0;0;0;0;66;333600;0;0
04.06.2020 12:00;35;313800;6;21600;42;421800;1;600;12;107400;0;0;0;0;0;0;1;600;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;57600;0;0;9;43200;0;0;2;3000;0;0;0;0;77;415800;0;0
04.06.2020 13:00;27;179400;5;4800;48;448200;4;78600;10;81600;0;0;0;0;0;0;3;1800;1;600;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;42000;0;0;86;290400;0;0;2;64200;0;0;0;0;75;315000;0;0
04.06.2020 14:00;25;185400;8;13800;43;336000;0;0;9;71400;0;0;0;0;0;0;3;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;58800;0;0;8;60000;0;0;1;23400;0;0;0;0;75;294600;0;0
04.06.2020 15:00;27;245400;10;4200;73;697800;1;2400;9;78000;0;0;0;0;0;0;7;4800;2;1200;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;22;37800;0;0;14;59400;0;0;0;0;0;0;0;0;75;305400;0;0
04.06.2020 16:00;46;384000;6;2400;61;615600;4;1800;8;64800;0;0;0;0;0;0;0;0;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;86400;0;0;8;39600;0;0;0;0;0;0;0;0;87;424200;0;0
04.06.2020 17:00;38;324000;11;7200;55;338400;4;6000;8;88800;0;0;0;0;0;0;4;3000;2;1200;2;1200;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;35;99000;0;0;18;93000;0;0;1;27600;0;0;0;0;99;360600;0;0
04.06.2020 18:00;63;382800;7;3600;58;427800;3;33600;9;70800;0;0;0;0;0;0;2;1200;3;1800;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;100800;0;0;15;64800;0;0;1;15000;0;0;0;0;73;367800;0;0
04.06.2020 19:00;20;205200;8;4200;34;340200;4;3600;6;42600;0;0;0;0;0;0;2;1200;4;3600;2;1200;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;19;15600;0;0;7;33600;0;0;0;0;0;0;0;0;54;211200;0;0
04.06.2020 20:00;45;201600;5;26400;22;226200;1;600;4;27600;0;0;0;0;0;0;2;1800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;59400;0;0;11;35400;0;0;1;22200;0;0;0;0;47;235800;0;0
04.06.2020 21:00;23;236400;3;1800;11;87600;1;600;3;15600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;19;51000;0;0;5;23400;0;0;0;0;0;0;0;0;32;163200;0;0
04.06.2020 22:00;24;144600;1;0;3;8400;0;0;5;18600;0;0;0;0;0;0;1;600;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;28200;0;0;6;30000;0;0;0;0;0;0;0;0;29;111600;0;0
04.06.2020 23:00;0;0;0;0;4;34800;0;0;3;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;39000;0;0
05.06.2020 00:00;0;0;0;0;1;0;0;0;1;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;36000;0;0
05.06.2020 01:00;0;0;0;0;1;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;22200;0;0
05.06.2020 02:00;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6600;0;0
05.06.2020 03:00;1;600;0;0;0;0;0;0;10;60000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 04:00;0;0;1;0;1;600;0;0;9;64200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;19200;0;0
05.06.2020 05:00;3;24600;0;0;1;0;0;0;18;147000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;1;6600;0;0;0;0;0;0;0;0;47;144000;0;0
05.06.2020 06:00;13;64200;3;6000;15;122400;0;0;10;48600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;19200;0;0;3;9600;0;0;0;0;0;0;0;0;68;270000;0;0
05.06.2020 07:00;25;193200;11;34800;39;271800;2;41400;8;50400;0;0;0;0;0;0;4;4800;6;5400;6;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;25200;0;0;9;36600;0;0;2;70800;0;0;0;0;123;496200;0;0
05.06.2020 08:00;28;150000;4;1200;45;549000;3;5400;8;57600;0;0;0;0;0;0;3;1800;3;1800;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;28800;0;0;13;51600;0;0;0;0;0;0;0;0;90;532200;0;0
05.06.2020 09:00;26;174000;5;2400;56;387600;2;1800;5;72000;0;0;0;0;0;0;1;600;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;27000;0;0;12;51600;0;0;1;10800;0;0;0;0;92;373200;0;0
05.06.2020 10:00;29;192600;6;4200;54;527400;3;50400;4;28800;0;0;0;0;0;0;3;1800;6;4800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;29400;0;0;14;77400;0;0;0;0;0;0;0;0;93;478200;1;36000
05.06.2020 11:00;37;243600;7;6600;37;290400;1;600;6;74400;0;0;0;0;0;0;3;1800;4;3000;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;215400;0;0;13;71400;0;0;1;19200;0;0;0;0;66;314400;0;0
05.06.2020 12:00;40;261600;7;22200;67;468000;5;33000;15;138600;0;0;2;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;82800;0;0;7;37200;0;0;1;8400;0;0;0;0;81;403200;0;0
05.06.2020 13:00;33;208800;10;11400;56;401400;5;10800;9;48600;0;0;0;0;0;0;4;2400;1;600;2;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;58200;0;0;11;36600;0;0;1;18600;0;0;0;0;95;444600;0;0
05.06.2020 14:00;44;413400;7;4800;66;525600;4;27000;9;43800;0;0;0;0;0;0;4;3600;1;1800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;118200;0;0;16;67200;0;0;2;25200;0;0;0;0;83;351600;0;0
05.06.2020 15:00;41;510000;5;3000;33;457800;0;0;9;76800;0;0;0;0;0;0;2;1200;2;1200;2;3000;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;38;88200;0;0;8;30000;0;0;0;0;0;0;0;0;77;495000;0;0
05.06.2020 16:00;49;658200;6;4800;57;593400;3;100200;8;76800;0;0;0;0;0;0;7;7200;5;4800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;115200;0;0;7;30600;0;0;1;600;0;0;0;0;79;422400;0;0
05.06.2020 17:00;34;254400;11;6600;42;398400;3;19800;9;94200;0;0;0;0;0;0;4;2400;5;4200;3;1800;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;35;166200;0;0;18;85200;0;0;4;24000;0;0;0;0;79;481200;0;0
05.06.2020 18:00;37;344400;6;24600;39;355800;2;10200;9;81000;0;0;0;0;0;0;2;1800;3;1800;7;9000;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;35;109200;0;0;13;50400;0;0;0;0;0;0;0;0;70;462600;0;0
05.06.2020 19:00;13;201000;4;600;33;169800;2;35400;9;53400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15000;0;0;3;13200;0;0;0;0;0;0;0;0;68;303600;0;0
05.06.2020 20:00;12;136800;1;600;23;259800;2;14400;4;36000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;14;44400;0;0;2;8400;0;0;0;0;0;0;0;0;48;259800;0;0
05.06.2020 21:00;13;118800;1;0;16;174000;0;0;4;19800;0;0;0;0;0;0;1;600;2;1200;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;12;39000;0;0;6;35400;0;0;0;0;0;0;0;0;38;210000;0;0
05.06.2020 22:00;13;57000;2;1200;5;70200;0;0;4;15000;0;0;0;0;0;0;0;0;4;3000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;31200;0;0;6;19800;0;0;0;0;0;0;0;0;37;102000;0;0
05.06.2020 23:00;10;104400;1;600;5;29400;1;17400;5;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6000;0;0;0;0;0;0;0;0;0;0;0;0;28;103800;0;0
06.06.2020 00:00;2;15600;0;0;2;2400;0;600;1;4200;0;0;0;0;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;16;45000;0;0
06.06.2020 01:00;0;0;1;600;5;16800;0;0;2;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;36600;0;0
06.06.2020 02:00;8;52800;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;10;24000;0;0
06.06.2020 03:00;0;0;1;600;1;1200;0;0;17;147600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18600;0;0
06.06.2020 04:00;0;0;0;0;1;1200;0;0;8;136800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;28800;0;0
06.06.2020 05:00;1;600;2;1800;6;57600;0;0;10;98400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;146400;0;0
06.06.2020 06:00;10;118800;1;600;3;17400;0;0;6;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12600;0;0;0;0;0;0;0;0;0;0;0;0;15;66000;0;0
06.06.2020 07:00;5;66600;2;17400;6;37800;0;0;4;40200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11400;0;0;1;4200;0;0;0;0;0;0;0;0;37;112800;0;0
06.06.2020 08:00;14;123600;6;5400;18;161400;1;17400;4;29400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10800;0;0;2;13200;0;0;0;0;0;0;0;0;34;119400;0;0
06.06.2020 09:00;25;253800;7;20400;28;349800;2;7800;6;69600;0;0;1;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;24600;0;0;11;52200;0;0;0;0;0;0;0;0;62;273000;0;0
06.06.2020 10:00;26;280200;8;56400;32;313800;2;2400;5;52800;0;0;0;0;0;0;2;1200;2;1200;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;43200;0;0;13;53400;0;0;0;0;0;0;0;0;66;279000;0;0
06.06.2020 11:00;32;268800;4;3600;40;488400;1;600;7;31200;0;0;0;0;0;0;3;1800;3;1800;3;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;26;41400;0;0;14;55200;0;0;0;0;0;0;0;0;75;337800;0;0
06.06.2020 12:00;23;227400;7;6000;38;401400;1;0;6;30000;0;0;0;0;0;0;1;1800;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24600;0;0;10;72000;0;0;2;40800;0;0;0;0;81;560400;0;0
06.06.2020 13:00;39;259200;8;6000;50;332400;5;1800;4;26400;0;0;0;0;0;0;1;600;7;5400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;85200;0;0;24;100800;0;0;3;49800;0;0;0;0;66;256200;0;0
06.06.2020 14:00;19;169200;5;3600;29;265200;1;14400;6;27000;0;0;0;0;0;0;2;1200;2;1200;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;21;18000;0;0;54;169200;0;0;2;24000;0;0;0;0;72;257400;0;0
06.06.2020 15:00;29;276600;6;19800;60;300600;4;20400;5;33600;0;0;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;84000;0;0;10;47400;0;0;1;10200;0;0;0;0;68;277200;0;0
06.06.2020 16:00;28;129600;3;600;34;381000;5;45000;14;42000;0;0;0;0;0;0;2;1800;2;1200;2;2400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;31;153000;0;0;12;63000;0;0;0;0;0;0;0;0;46;215400;0;0
06.06.2020 17:00;23;517200;10;6600;40;314400;4;1200;11;29400;0;0;0;0;0;0;2;1200;5;3600;1;600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;30;37800;0;0;10;53400;0;0;2;19200;0;0;0;0;78;277200;0;0
06.06.2020 18:00;28;186000;8;4800;37;328200;4;24600;4;30000;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;23;31800;0;0;13;62400;0;0;0;0;0;0;0;0;76;304200;0;0
06.06.2020 19:00;33;324000;2;1200;13;51000;0;0;2;15600;0;0;0;0;0;0;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;68400;0;0;12;48000;0;0;0;0;0;0;0;0;52;229800;0;0
06.06.2020 20:00;23;103200;4;600;22;204600;3;1200;2;13200;0;0;0;0;0;0;2;1200;1;600;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;18;25200;0;0;11;58200;0;0;0;0;0;0;0;0;46;137400;0;0
06.06.2020 21:00;10;91200;3;1200;17;133200;0;0;4;15000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12000;0;0;3;17400;0;0;0;0;0;0;0;0;32;131400;0;0
06.06.2020 22:00;7;117000;5;4200;8;90000;0;0;5;12600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;16200;0;0;2;15600;0;0;0;0;0;0;0;0;34;117600;0;0
06.06.2020 23:00;8;62400;3;600;3;37200;0;0;2;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;35;99600;0;0
07.06.2020 00:00;6;54000;1;1200;5;35400;0;0;1;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1800;0;0;0;0;0;0;0;0;0;0;0;0;24;69000;0;0
07.06.2020 01:00;1;600;3;1800;1;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;52800;0;0
07.06.2020 02:00;8;39000;0;0;1;15600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1200;0;0;0;0;0;0;0;0;0;0;0;0;9;21600;0;0
07.06.2020 03:00;6;49200;1;600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2400;0;0;0;0;0;0;0;0;0;0;0;0;9;24600;0;0
07.06.2020 04:00;0;0;0;0;0;0;0;0;9;52800;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9600;0;0
07.06.2020 05:00;2;27000;0;0;2;1800;0;0;5;48000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;11;39000;0;0
07.06.2020 06:00;3;0;1;600;2;600;0;0;3;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;30000;0;0
07.06.2020 07:00;1;13800;4;12600;9;76800;0;0;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;3;18600;0;0;0;0;0;0;0;0;7;17400;0;0
07.06.2020 08:00;11;115800;2;18000;12;166200;1;0;2;19200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;28200;0;0;3;16200;0;0;0;0;0;0;0;0;15;43200;0;0
07.06.2020 09:00;19;95400;5;1200;27;225000;2;0;3;19800;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12000;0;0;12;63000;0;0;0;0;0;0;0;0;36;133200;0;0
07.06.2020 10:00;32;123000;7;2400;35;193800;4;55800;3;15600;0;0;0;0;0;0;3;1800;4;3000;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;19200;0;0;16;75000;0;0;0;0;0;0;0;0;37;110400;0;0
07.06.2020 11:00;37;228600;11;6600;47;351600;5;3600;5;54600;0;0;0;0;0;0;2;1200;4;2400;2;3000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;27;30000;0;0;22;76200;0;0;1;7200;0;0;0;0;56;243000;0;0
07.06.2020 12:00;31;252600;11;6000;53;412200;2;1200;9;94200;0;0;1;600;0;0;4;3000;5;3600;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;28;41400;0;0;23;129600;0;0;0;0;0;0;0;0;59;280200;0;0
07.06.2020 13:00;57;248400;11;4800;46;231600;3;1800;4;37800;0;0;0;0;0;0;2;1200;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;80400;0;0;21;138600;0;0;1;20400;0;0;0;0;72;283800;0;0
07.06.2020 14:00;54;270600;19;8400;47;200400;1;600;5;53400;0;0;0;0;0;0;2;1200;5;4200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;54600;0;0;19;115200;0;0;1;4800;0;0;0;0;71;291600;0;0
07.06.2020 15:00;48;166800;15;6600;43;361800;1;19800;4;35400;0;0;0;0;0;0;4;2400;11;7800;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;24;31200;0;0;32;165000;0;0;0;0;0;0;0;0;73;284400;0;0
07.06.2020 16:00;45;121800;12;2400;45;217800;6;2400;4;33000;0;0;0;0;0;0;8;6600;8;6000;4;5400;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;32;93000;0;0;25;147600;0;0;1;1200;0;0;0;0;73;296400;0;0
07.06.2020 17:00;38;189000;16;7800;43;226200;5;5400;5;37800;0;0;0;0;0;0;5;4200;8;5400;3;2400;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;27;34200;0;0;26;144600;0;0;1;0;0;0;0;0;83;322200;0;0
07.06.2020 18:00;37;217200;6;2400;52;262800;10;23400;5;75600;0;0;0;0;0;0;0;0;4;3000;2;2400;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;20;30600;0;0;15;87600;0;0;1;7200;0;0;0;0;85;313800;0;0
07.06.2020 19:00;17;168000;16;13200;26;207600;4;21000;2;13200;0;0;0;0;0;0;2;1200;7;5400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;58800;0;0;11;61800;0;0;0;0;0;0;0;0;62;290400;0;0
07.06.2020 20:00;31;249600;9;4800;24;88800;2;1800;2;15600;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;73200;0;0;5;27000;0;0;3;395400;0;0;0;0;54;255600;0;0
07.06.2020 21:00;9;43200;6;2400;10;88200;0;0;3;15000;0;0;0;0;0;0;1;600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;17400;0;0;7;27000;0;0;0;0;0;0;0;0;37;125400;0;0
07.06.2020 22:00;8;68400;0;0;6;47400;0;0;4;16800;0;0;0;0;0;0;1;600;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2400;0;0;4;27000;0;0;1;17400;0;0;0;0;30;94200;0;0
07.06.2020 23:00;3;25800;1;19800;4;18000;0;0;3;16200;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;24;78000;0;0
08.06.2020 00:00;2;13200;1;600;4;19800;0;0;1;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;12;41400;0;0
08.06.2020 01:00;0;0;0;0;3;36600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;23400;0;0
08.06.2020 02:00;1;0;0;0;1;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7200;0;0
08.06.2020 03:00;3;3000;0;0;1;600;0;0;12;63600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9000;0;0
08.06.2020 04:00;0;0;0;0;2;18600;0;0;10;76200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;31800;0;0
08.06.2020 05:00;6;36000;0;0;3;42600;0;0;22;180000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1200;0;0;1;5400;0;0;0;0;0;0;0;0;32;105600;0;0
08.06.2020 06:00;10;103800;8;19200;16;110400;0;0;8;57000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16800;0;0;2;13200;0;0;2;28200;0;0;0;0;82;276600;0;0
08.06.2020 07:00;50;142800;13;19200;39;273000;7;3600;9;65400;0;0;0;0;0;0;7;6000;14;13200;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;21000;0;0;19;88200;0;0;0;0;0;0;0;0;104;525600;0;0
08.06.2020 08:00;34;202200;8;7800;53;309000;6;26400;8;60600;0;0;0;0;0;0;0;0;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;35400;0;0;8;31200;0;0;0;0;0;0;0;0;100;445800;0;0
08.06.2020 09:00;19;181800;6;27000;53;546600;0;0;6;67800;0;0;0;0;0;0;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;18000;0;0;11;54600;0;0;0;0;0;0;0;0;88;414000;0;0
08.06.2020 10:00;34;119400;8;5400;49;370200;3;7200;7;78600;0;0;0;0;0;0;8;6600;2;1200;3;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;18000;0;0;12;63000;0;0;0;0;0;0;0;0;67;270000;0;0
08.06.2020 11:00;32;171000;6;2400;37;256200;4;6000;5;51000;0;0;0;0;0;0;3;2400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;22800;0;0;15;69000;0;0;1;19200;0;0;0;0;74;257400;0;0
08.06.2020 12:00;47;313200;7;6600;56;325200;2;600;11;101400;0;0;2;1200;0;0;7;5400;1;600;1;600;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;32;94800;0;0;17;83400;0;0;0;0;0;0;0;0;77;331800;0;0
08.06.2020 13:00;37;198000;12;10200;49;397800;5;3000;11;90000;0;0;0;0;0;0;6;5400;4;2400;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;66000;0;0;15;55800;0;0;1;20400;0;0;0;0;78;354600;0;0
08.06.2020 14:00;29;150000;5;6000;52;265200;5;37200;8;64800;0;0;0;0;0;0;6;4800;3;1800;3;4800;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;16;23400;0;0;20;83400;0;0;5;33600;0;0;0;0;71;346800;0;0
08.06.2020 15:00;31;181200;7;1800;62;387600;7;21000;8;52800;0;0;0;0;0;0;2;3600;2;1200;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;28200;0;0;20;84600;0;0;2;17400;0;0;0;0;71;353400;0;0
