01.06.2020 00:00;Bel_D111_1;Vwz_D111_1;Bel_D111_2;Vwz_D111_2;Bel_D51_1;Vwz_D51_1;Bel_D51_2;Vwz_D51_2;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T4_b;Vwz_T4_b;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_b;Vwz_T6_b;Bel_T6_s;Vwz_T6_s;Bel_T7_b;Vwz_T7_b;Bel_T8_b;Vwz_T8_b;Bel_VD113;Vwz_VD113;Bel_VD21;Vwz_VD21;Bel_VD53;Vwz_VD53;Bel_VD81;Vwz_VD81
12.09.2021 01:00;5;77400;5;51600;11;115200;11;113400;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1800;1;3600;0;0;0;0;5;2400;38;118200;12;18600;40;128400
12.09.2021 02:00;0;0;0;0;5;46800;6;43200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;62400;3;8400;29;81600
12.09.2021 03:00;0;0;0;0;2;19800;2;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;65400;2;2400;26;69000
12.09.2021 04:00;2;17400;2;16800;5;63000;5;48000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;56400;3;9600;26;74400
12.09.2021 05:00;2;30000;2;16800;4;32400;4;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;23;60600;2;5400;22;61200
12.09.2021 06:00;3;22800;3;19800;10;198600;10;148800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;12;31800;11;48000;20;49800
12.09.2021 07:00;4;34200;4;7200;14;183000;13;173400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;25200;38;87600;14;84000;28;56400
12.09.2021 08:00;14;137400;13;62400;19;134400;16;118800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;11;19200;75;188400;18;56400;57;169200
12.09.2021 09:00;10;54000;10;31800;36;322800;34;270000;1;0;1;0;0;0;1;600;0;0;0;0;1;0;0;0;0;0;1;2400;0;0;0;0;9;10200;121;409200;34;160200;74;212400
12.09.2021 10:00;39;291600;39;184200;42;280200;42;245400;0;0;1;1200;5;0;2;600;0;0;0;0;1;0;0;0;0;0;1;600;1;0;0;0;25;49200;154;621600;31;125400;111;456600
12.09.2021 11:00;40;461400;45;228000;50;423600;52;414600;0;0;0;0;0;0;0;0;5;0;0;0;2;600;1;1800;0;0;2;3000;0;0;0;0;45;127800;140;628800;39;267000;142;555600
12.09.2021 12:00;30;277200;33;101400;60;587400;60;560400;12;2400;7;12600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;24;46800;169;711600;49;275400;156;829800
12.09.2021 13:00;35;430800;35;243000;54;495000;55;432000;4;600;1;1200;1;600;2;1800;3;0;0;0;0;0;1;0;0;0;7;1800;0;0;0;0;33;312600;155;759000;47;229800;169;780000
12.09.2021 14:00;41;372000;44;226200;64;691200;64;559800;0;0;1;600;1;0;0;0;0;0;0;0;2;600;3;1200;0;0;5;1200;0;0;0;0;47;847200;138;865200;46;335400;160;1176000
12.09.2021 15:00;31;243000;35;154800;55;559800;55;498600;22;4200;2;1800;1;0;2;600;0;0;4;600;4;600;2;0;2;2400;1;600;0;0;0;0;28;1522800;133;691200;44;779400;138;832200
12.09.2021 16:00;31;194400;35;139800;43;474600;44;404400;11;1200;3;9000;1;0;3;0;4;600;0;0;0;0;0;0;6;600;1;0;1;0;0;0;26;91800;142;737400;37;180000;148;684600
12.09.2021 17:00;38;322200;42;163200;68;655800;70;561000;2;0;1;600;1;0;2;2400;0;0;1;0;0;0;2;1800;1;0;2;1200;0;0;1;0;28;247200;140;829800;56;341400;175;999000
12.09.2021 18:00;47;294600;49;178800;51;522600;49;438600;2;0;5;3000;8;1200;4;3600;1;0;0;0;0;0;0;0;4;1200;2;1200;0;0;0;0;28;87600;159;870000;37;205800;164;905400
12.09.2021 19:00;28;223200;35;90600;59;583200;60;537600;30;4800;7;12600;1;0;4;600;1;0;1;0;1;0;2;4800;4;600;2;600;0;0;0;0;18;747000;132;652800;55;463800;173;964200
12.09.2021 20:00;18;137400;17;70200;47;542400;48;482400;2;0;2;600;4;0;3;3000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;703800;116;569400;55;217200;132;730200
12.09.2021 21:00;15;147600;15;75000;30;263400;28;233400;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;3;600;0;0;0;0;0;0;10;15600;85;388200;28;106800;91;459000
12.09.2021 22:00;13;84000;13;51000;21;125400;20;129000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6000;0;0;0;0;0;0;9;10200;59;203400;16;40200;73;223200
12.09.2021 23:00;3;42600;3;36600;7;119400;7;118200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6600;39;100200;11;9600;43;111600
13.09.2021 00:00;1;14400;1;1800;3;16200;3;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;17;41400;1;1200;17;49200
13.09.2021 01:00;0;0;0;0;6;61800;6;49200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;21000;4;10800;16;48000
13.09.2021 02:00;0;0;0;0;1;16200;1;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;23400;1;2400;10;21600
13.09.2021 03:00;0;0;0;0;3;17400;3;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;19200;3;3000;4;8400
13.09.2021 04:00;1;15600;1;1800;13;114600;13;104400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;24;68400;18;34800;20;55800
13.09.2021 05:00;4;94800;4;6000;17;215400;17;207000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4800;89;301800;27;46200;32;99600
13.09.2021 06:00;8;117600;8;37800;26;345600;24;301200;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;13200;111;457800;33;99600;76;306000
13.09.2021 07:00;60;373800;57;230400;102;1102800;102;1044600;3;0;13;10200;0;0;0;0;11;1800;0;0;3;600;1;0;65;11400;3;600;0;0;0;0;41;1558800;163;1473600;73;891600;144;876000
13.09.2021 08:00;39;652200;36;359400;97;1128000;97;982200;0;0;0;0;5;600;2;4200;0;0;0;0;2;0;0;0;16;3000;1;1800;0;0;0;0;35;180000;147;1184400;70;1025400;132;761400
13.09.2021 09:00;46;336000;45;246000;78;844200;75;808200;9;1800;2;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;1;600;0;0;0;0;35;125400;129;1094400;62;589200;151;979200
13.09.2021 10:00;32;381600;35;187200;81;961200;80;812400;0;0;1;0;0;0;0;0;1;0;1;0;5;0;0;0;1;1200;0;0;1;1200;0;0;31;120600;174;1105200;66;506400;157;1000200
13.09.2021 11:00;31;284400;35;210600;87;932400;88;775200;0;0;1;0;2;0;2;1200;0;0;0;0;0;0;1;600;0;0;2;600;0;0;0;0;27;135000;147;960600;107;611400;163;1181400
13.09.2021 12:00;49;398400;50;115200;72;754800;76;649800;0;0;4;3000;24;3600;3;7800;0;0;15;1800;2;0;0;0;3;600;0;0;0;0;1;0;55;568200;153;963600;61;343800;166;1115400
13.09.2021 13:00;29;364200;28;244800;103;825000;102;787200;5;1200;1;600;67;13800;5;9000;0;0;6;600;19;3000;2;1800;0;0;0;0;0;0;0;0;42;1126800;134;989400;88;863400;155;1217400
13.09.2021 14:00;29;256800;31;178200;75;940800;74;807600;1;0;0;0;25;3000;0;0;0;0;13;1200;13;2400;7;4200;0;0;0;0;0;0;0;0;43;801000;144;1159800;51;1051800;193;1084200
13.09.2021 15:00;39;517800;40;233400;77;639600;78;635400;1;600;2;2400;10;600;7;6600;0;0;8;1200;2;600;1;0;12;1200;6;5400;0;0;0;0;35;1158600;154;1176000;77;725400;177;1252200
13.09.2021 16:00;57;674400;59;275400;78;763800;76;745800;14;2400;11;8400;38;7200;11;15600;0;0;2;1200;0;0;1;0;36;6000;14;14400;0;0;3;600;13;2359200;151;1201800;74;607200;195;1399800
13.09.2021 17:00;57;438000;57;277200;94;955800;96;927600;12;1200;8;7800;49;10800;6;5400;1;0;0;0;11;10200;5;16800;7;1200;1;0;0;0;1;0;38;121200;146;1231200;80;627600;196;1547400
13.09.2021 18:00;42;298800;46;224400;84;816600;76;677400;1;0;3;1800;1;0;2;1800;1;0;0;0;6;1800;1;600;29;6600;6;10800;0;0;0;0;28;141000;157;1158000;71;397800;179;1338000
13.09.2021 19:00;26;339600;28;220200;53;593400;56;507000;11;1200;5;7800;8;600;4;4800;0;0;1;0;0;0;3;3000;0;0;0;0;0;0;0;0;24;84600;124;775200;52;183000;139;853200
13.09.2021 20:00;30;207000;31;96600;50;513600;49;456000;2;0;5;15600;12;3600;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;28;60000;115;557400;52;481200;113;721800
13.09.2021 21:00;8;32400;9;7200;31;231600;34;190800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5400;86;282600;26;342000;102;446400
13.09.2021 22:00;9;64200;9;36000;21;138600;22;114600;0;0;0;0;3;0;1;600;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;6;6600;55;160800;15;30600;76;254400
13.09.2021 23:00;0;0;0;0;9;96000;10;98400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;87000;5;7200;39;112200
14.09.2021 00:00;2;600;2;600;9;84000;8;66600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;39600;7;19200;25;76200
14.09.2021 01:00;0;0;0;0;2;30000;2;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;18000;2;1200;12;29400
14.09.2021 02:00;0;0;0;0;1;16200;1;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;25800;1;1800;11;28200
14.09.2021 03:00;0;0;0;0;3;15000;2;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;20400;3;3000;5;11400
14.09.2021 04:00;0;0;0;0;8;99600;9;73800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;49200;8;26400;19;45000
14.09.2021 05:00;7;117000;7;24000;15;246600;15;208200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;14400;82;276600;20;36000;38;118200
14.09.2021 06:00;11;118200;12;48000;28;315600;28;246000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;14400;129;514200;26;108000;63;444000
14.09.2021 07:00;59;487800;61;229800;95;1210200;93;1120200;2;0;9;10800;4;600;0;0;3;0;0;0;3;600;0;0;79;15600;3;600;4;600;45;12000;52;222600;135;1410600;74;746400;153;787800
14.09.2021 08:00;37;318000;35;172800;86;1138200;86;997200;6;1800;0;0;3;0;1;600;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;34;116400;157;985800;49;1063800;150;1136400
14.09.2021 09:00;21;299400;20;175800;64;757800;63;611400;0;0;1;0;1;0;0;0;0;0;0;0;1;0;4;3600;5;600;3;3600;0;0;0;0;17;91800;138;1077000;78;541800;145;688200
14.09.2021 10:00;35;441000;36;267600;54;804600;52;727800;4;0;0;0;0;0;0;0;0;0;2;600;0;0;1;0;0;0;0;0;4;600;0;0;33;134400;148;994800;50;396600;168;896400
14.09.2021 11:00;27;207000;29;129000;71;893400;69;811200;8;1200;2;0;1;0;4;10200;0;0;0;0;4;1200;0;0;0;0;1;600;0;0;0;0;25;368400;152;1035000;67;493800;151;1222200
14.09.2021 12:00;27;369000;32;202200;74;856200;76;808800;9;600;5;2400;22;2400;5;3000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;18;1171200;157;1012800;49;1036200;177;1099200
14.09.2021 13:00;33;306600;36;176400;89;659400;84;638400;3;0;3;1800;35;8400;5;7800;0;0;7;1200;25;2400;10;14400;9;1200;7;7800;0;0;0;0;33;119400;150;858600;87;520800;169;1132800
14.09.2021 14:00;37;342000;43;282600;73;909000;74;854400;0;0;3;600;4;0;5;3000;0;0;4;1200;12;2400;1;2400;52;10800;5;13200;0;0;1;0;27;164400;168;980400;67;576600;162;1063800
14.09.2021 15:00;48;447600;53;216000;95;1143600;92;1077000;0;0;3;600;30;5400;6;6000;1;0;19;1800;6;0;1;600;1;600;5;6600;2;0;0;0;28;107400;149;1071000;50;1567200;192;1213800
14.09.2021 16:00;53;652800;59;435600;61;735600;58;638400;4;600;4;1800;2;600;14;19800;1;0;0;0;1;0;2;0;0;0;8;2400;0;0;3;0;34;309000;178;1039200;41;979200;210;1348800
14.09.2021 17:00;53;628800;55;426000;79;786600;75;745200;1;0;1;600;5;1800;0;0;0;0;1;0;5;600;3;14400;0;0;0;0;0;0;0;0;40;200400;154;958200;62;460800;195;1521600
14.09.2021 18:00;48;451800;49;308400;81;873600;79;730200;0;0;0;0;8;1200;3;600;12;3000;1;0;1;0;1;0;27;6000;5;4800;0;0;1;0;31;142200;157;1187400;60;483600;200;1299000
14.09.2021 19:00;48;555600;49;351000;79;754800;78;687600;88;16800;4;19800;2;600;4;600;0;0;0;0;0;0;5;1200;4;0;0;0;0;0;3;600;43;141000;145;1011000;55;438000;147;1041600
14.09.2021 20:00;22;269400;25;225000;58;706200;55;614400;0;0;1;1800;2;0;2;600;0;0;0;0;4;1200;1;7200;0;0;0;0;0;0;0;0;22;67200;116;551400;55;211800;134;786600
14.09.2021 21:00;14;15600;15;13200;65;633600;62;584400;1;0;0;0;1;0;0;0;0;0;4;600;0;0;0;0;0;0;0;0;0;0;0;0;8;12600;88;374400;56;196800;122;749400
14.09.2021 22:00;13;66600;12;24600;21;183600;21;180600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7200;58;165600;18;57000;87;343200
14.09.2021 23:00;8;95400;8;30000;13;261600;14;223800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9600;31;89400;11;18000;57;176400
15.09.2021 00:00;1;14400;1;1800;2;16800;2;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2400;18;49800;1;4200;20;65400
15.09.2021 01:00;1;16800;1;16800;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;12;23400;0;0;18;39000
15.09.2021 02:00;0;0;0;0;2;15600;2;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23400;1;2400;10;23400
15.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17400;0;0;9;18600
15.09.2021 04:00;0;0;0;0;11;115800;11;97200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;51600;9;21600;15;49200
15.09.2021 05:00;3;43800;4;18600;19;293400;19;222000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;76;285000;23;54000;38;123000
15.09.2021 06:00;12;106200;12;71400;27;466200;25;386400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;26400;105;546600;25;148800;79;532800
15.09.2021 07:00;51;542400;48;450000;90;1272600;90;1123800;0;0;5;19200;0;0;0;0;0;0;0;0;0;0;0;0;14;3600;10;16200;0;0;8;1200;43;184200;162;1383600;66;826200;125;862800
15.09.2021 08:00;36;435000;35;256800;92;1242600;93;1096800;10;1800;1;0;5;1200;0;0;13;2400;0;0;0;0;2;600;2;1200;0;0;0;0;0;0;29;160200;141;1363200;82;883800;147;922200
15.09.2021 09:00;28;282600;30;190800;56;648600;56;495600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;23;126600;132;1098000;63;821400;153;871800
15.09.2021 10:00;26;268200;26;184800;71;714000;68;550200;0;0;0;0;1;0;0;0;0;0;3;600;1;0;2;600;0;0;0;0;0;0;0;0;21;87600;165;1037400;11;2463600;163;1017000
15.09.2021 11:00;33;398400;36;162000;86;1003800;83;858000;5;600;0;0;0;0;0;0;2;0;0;0;0;0;0;0;26;16800;0;0;1;600;0;0;26;159600;143;1029000;76;446400;174;976800
15.09.2021 12:00;34;342000;39;174000;74;754800;79;664200;0;0;0;0;1;0;4;1800;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;26;86400;163;1067400;40;1048800;182;1166400
15.09.2021 13:00;26;187200;26;132000;100;1114200;99;970800;0;0;2;1200;22;4200;11;6600;1;0;2;0;13;2400;3;2400;2;0;0;0;0;0;0;0;22;45000;129;1075200;84;913800;176;1114200
15.09.2021 14:00;40;545400;42;375600;79;871200;77;798000;2;0;0;0;1;600;3;600;0;0;1;0;1;0;0;0;0;0;1;0;0;0;10;1800;28;71400;156;1129800;61;512400;166;1291200
15.09.2021 15:00;34;396600;35;298200;77;754800;76;656400;7;600;1;0;9;600;9;9000;4;0;7;2400;5;1200;3;3000;49;13200;8;11400;0;0;0;0;18;113400;163;1077600;66;464400;210;1218600
15.09.2021 16:00;35;291000;41;226200;79;862200;80;816600;5;600;1;0;0;0;2;1800;0;0;0;0;1;0;1;1800;3;600;4;2400;0;0;2;0;24;71400;168;1043400;50;1533000;200;1346400
15.09.2021 17:00;70;540000;69;354000;94;1036800;88;933000;10;600;3;4200;2;600;4;1800;0;0;0;0;6;1800;1;1200;24;4200;5;1200;0;0;0;0;46;138000;160;1311600;75;796200;198;1407600
15.09.2021 18:00;50;595200;54;340200;71;871200;71;739200;13;1200;5;3000;2;0;0;0;0;0;3;0;5;1200;4;8400;5;600;2;9000;2;0;3;0;42;209400;148;1076400;64;613800;182;1270800
15.09.2021 19:00;58;466800;57;487200;65;702000;67;591000;0;0;0;0;14;2400;5;13800;0;0;0;0;0;0;1;600;2;0;1;1200;0;0;0;0;27;583800;126;868800;50;473400;167;1141200
15.09.2021 20:00;29;184200;30;88800;66;526800;72;429600;0;0;0;0;2;0;1;600;0;0;0;0;5;600;1;1200;0;0;0;0;0;0;0;0;20;65400;96;630600;62;301200;109;865200
15.09.2021 21:00;12;71400;15;45600;39;451800;41;378600;7;1200;2;1800;1;0;6;1200;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11400;88;391200;31;79800;110;510000
15.09.2021 22:00;12;90000;12;59400;14;181200;16;138600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;11400;59;194400;17;37800;94;433800
15.09.2021 23:00;1;0;1;0;9;80400;10;85200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;101400;7;15600;46;127800
16.09.2021 00:00;1;0;1;0;4;32400;3;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;62400;4;5400;26;91800
16.09.2021 01:00;0;0;0;0;1;16200;1;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;27000;1;4800;18;52200
16.09.2021 02:00;0;0;0;0;2;15600;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7800;1;4800;8;21600
16.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;31800;0;0;7;18600
16.09.2021 04:00;1;15000;1;14400;8;94200;8;69000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2400;16;60000;8;28800;16;48600
16.09.2021 05:00;5;73200;6;6600;18;336600;17;274800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19800;75;489000;23;88200;34;152400
16.09.2021 06:00;8;175800;8;155400;25;428400;25;294000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;12;54600;90;585600;28;369600;60;375600
16.09.2021 07:00;61;435600;66;294600;89;1129800;90;926400;1;0;3;10200;2;0;0;0;16;3000;9;1200;2;1800;1;0;91;21000;18;32400;0;0;1;0;61;177000;134;1483800;63;743400;117;1026600
16.09.2021 08:00;39;357600;38;269400;91;1147800;94;913200;0;0;1;0;1;0;2;3000;2;600;0;0;4;600;1;1200;2;0;0;0;0;0;1;0;26;172200;163;1095000;61;1170600;126;1009200
16.09.2021 09:00;24;340800;25;145800;64;900000;65;835200;6;1200;3;600;1;0;2;600;0;0;1;0;1;1200;1;0;1;1200;0;0;0;0;0;0;21;63600;163;1111800;51;452400;161;790200
16.09.2021 10:00;34;243600;35;156600;76;931200;73;831600;0;0;0;0;1;600;0;0;4;600;1;0;0;0;4;3000;0;0;3;3000;0;0;0;0;43;116400;155;957600;63;501600;165;912000
16.09.2021 11:00;30;258600;30;154800;78;931200;78;866400;1;0;0;0;3;0;1;0;5;600;0;0;1;0;2;600;0;0;4;1800;0;0;1;0;19;58200;146;1242000;63;438000;179;1170000
16.09.2021 12:00;34;137400;36;55800;69;893400;67;824400;4;0;0;0;2;0;0;0;0;0;19;3000;2;0;0;0;1;0;0;0;0;0;0;0;24;76800;173;1040400;49;376800;193;1027200
16.09.2021 13:00;49;340200;54;125400;107;1064400;105;914400;2;0;0;0;1;0;2;3000;0;0;0;0;6;1800;6;1200;7;1800;1;3000;0;0;0;0;44;241200;161;1332000;145;631800;168;1177800
16.09.2021 14:00;37;300600;38;179400;63;777000;80;552000;0;0;0;0;23;3000;9;7200;0;0;0;0;90;16800;0;0;10;2400;3;6600;0;0;0;0;27;63000;144;1216800;65;478200;178;1485600
16.09.2021 15:00;44;652800;46;384000;82;956400;72;922800;5;600;2;1200;25;2400;10;7800;0;0;2;600;15;4200;1;2400;3;0;1;0;0;0;0;0;26;732600;186;1112400;46;1533600;195;1482600
16.09.2021 16:00;51;504600;53;412800;94;1152600;90;1060200;67;15000;4;9600;5;0;10;21600;5;600;0;0;0;0;1;1200;2;600;5;1200;0;0;0;0;35;1632600;162;1560000;18;2989200;199;1593600
16.09.2021 17:00;58;768000;60;500400;77;865800;78;741600;78;12000;11;17400;5;0;5;3000;1;0;164;21600;48;7200;1;7200;0;0;1;1200;0;0;0;0;22;1441800;157;1315200;30;1506000;210;1528800
16.09.2021 18:00;44;327600;44;250200;80;739800;79;667800;21;2400;8;3000;6;1200;2;2400;2;600;2;0;0;0;0;0;1;0;0;0;0;0;0;0;35;84600;163;1129800;45;1264200;208;1385400
16.09.2021 19:00;39;342600;38;217800;92;924000;94;865200;3;0;3;7800;2;0;1;0;0;0;3;0;0;0;0;0;7;600;4;4800;3;600;0;0;31;81600;159;870600;42;1711800;149;1195800
16.09.2021 20:00;27;99600;27;55200;84;810600;85;720600;1;0;0;0;2;0;1;0;0;0;0;0;3;0;2;1200;0;0;2;0;0;0;0;0;20;43200;121;578400;62;271200;138;867600
16.09.2021 21:00;14;72600;15;52200;35;442800;36;346200;4;600;1;1200;2;0;1;0;0;0;1;600;2;0;0;0;0;0;0;0;0;0;0;0;6;7200;96;316200;27;74400;110;466800
16.09.2021 22:00;16;75000;17;13800;29;336000;28;327600;0;0;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7800;66;267000;25;39000;111;419400
16.09.2021 23:00;4;85200;4;22200;12;92400;13;90600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6000;52;140400;12;13200;52;167400
17.09.2021 00:00;5;37200;4;22800;4;32400;5;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6600;22;64800;4;4200;27;109800
17.09.2021 01:00;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;600;0;0;0;0;0;0;0;0;13;44400;0;0;22;54000
17.09.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;17400;0;0;11;22800
17.09.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;28200;0;0;5;13200
17.09.2021 04:00;0;0;0;0;6;97800;6;82200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;76800;6;6600;12;41400
17.09.2021 05:00;2;35400;3;3000;17;276600;17;217200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;80;250800;17;52800;31;148800
17.09.2021 06:00;7;226200;7;134400;33;409800;33;351000;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;12;13800;127;480600;21;40800;70;415800
17.09.2021 07:00;68;633000;68;533400;92;1219800;93;1137000;0;0;6;11400;1;0;0;0;23;9000;0;0;4;600;0;0;19;3000;2;600;0;0;17;2400;53;293400;141;1231200;69;811800;147;981000
17.09.2021 08:00;42;406800;44;202800;93;1113000;91;1060200;0;0;2;2400;1;0;2;600;0;0;0;0;0;0;3;1200;9;2400;0;0;0;0;0;0;31;65400;135;1135200;67;843000;148;1059000
17.09.2021 09:00;23;273000;24;144600;76;979200;78;930600;3;0;5;8400;4;600;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;63600;156;1273200;62;541800;154;987600
17.09.2021 10:00;33;537600;34;267600;78;1008000;80;934200;0;0;0;0;2;600;1;600;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;26;103200;149;1174800;59;566400;147;1129200
17.09.2021 11:00;33;420000;35;287400;84;948600;88;855600;0;0;0;0;12;1200;4;4200;1;0;1;0;4;1200;8;1800;12;1200;0;0;0;0;1;0;25;114600;163;1096200;68;527400;168;1184400
17.09.2021 12:00;38;380400;38;214800;88;830400;91;711600;0;0;3;2400;2;1200;2;3600;0;0;0;0;4;0;0;0;1;0;1;0;0;0;1;0;28;102600;169;1144200;66;730200;173;1231200
17.09.2021 13:00;29;426600;29;253200;126;1467000;123;1365600;15;2400;11;6000;8;1200;6;1200;0;0;1;0;20;4800;8;12000;3;0;0;0;1;0;0;0;28;113400;165;1195200;85;1153200;162;1404000
17.09.2021 14:00;51;498000;51;285000;81;936600;80;825600;1;600;2;1200;7;600;3;3600;0;0;0;0;13;2400;7;15600;3;0;1;600;0;0;11;1200;82;697200;135;1428000;72;554400;183;1368000
