01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_ST53;Vwz_ST53;Bel_ST54;Vwz_ST54;Bel_T32;Vwz_T32;Bel_T32a;Vwz_T32a;Bel_T94;Vwz_T94
20.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
20.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
20.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
20.04.2022 06:00;0;0;0;0;0;0;0;0;1;600;7;5400
20.04.2022 07:00;0;0;0;0;0;0;13;5400;8;1800;10;6600
20.04.2022 08:00;0;0;0;0;0;0;43;37800;12;5400;12;9000
20.04.2022 09:00;0;0;0;0;0;0;11;25800;16;10800;14;10800
20.04.2022 10:00;0;0;0;0;0;0;34;35400;8;1200;9;8400
20.04.2022 11:00;0;0;0;0;0;0;24;16200;19;9000;4;3000
20.04.2022 12:00;0;0;0;0;0;0;26;19800;7;8400;14;12000
20.04.2022 13:00;0;0;0;0;0;0;25;31200;7;7800;10;7800
20.04.2022 14:00;0;0;0;0;0;0;61;58200;23;7200;11;8400
20.04.2022 15:00;0;0;0;0;0;0;60;52800;20;21600;30;27000
20.04.2022 16:00;0;0;0;0;0;0;75;110400;21;7200;14;9600
20.04.2022 17:00;0;0;0;0;0;0;66;51000;10;7200;8;5400
20.04.2022 18:00;0;0;0;0;0;0;52;66600;11;6000;9;6600
20.04.2022 19:00;0;0;0;0;0;0;17;40800;8;3600;6;4800
20.04.2022 20:00;0;0;0;0;0;0;15;40200;13;6000;5;4200
20.04.2022 21:00;0;0;0;0;0;0;13;2400;2;2400;0;0
20.04.2022 22:00;0;0;0;0;0;0;7;1800;3;1800;3;2400
20.04.2022 23:00;0;0;0;0;0;0;5;600;0;0;0;0
21.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2022 05:00;0;0;0;0;0;0;3;600;0;0;0;0
21.04.2022 06:00;0;0;0;0;0;0;0;0;1;600;3;1800
21.04.2022 07:00;0;0;0;0;0;0;13;17400;4;6600;4;2400
21.04.2022 08:00;0;0;0;0;0;0;43;81000;14;18600;14;11400
21.04.2022 09:00;0;0;0;0;0;0;34;19800;9;9600;16;11400
21.04.2022 10:00;0;0;0;0;0;0;17;9000;2;1800;11;8400
21.04.2022 11:00;0;0;0;0;0;0;19;63600;8;4200;11;7200
21.04.2022 12:00;0;0;0;0;0;0;29;30600;6;3000;15;10800
21.04.2022 13:00;0;0;0;0;0;0;18;10800;12;11400;9;6600
21.04.2022 14:00;0;0;0;0;0;0;47;42000;9;6600;7;4200
21.04.2022 15:00;0;0;0;0;0;0;30;111000;13;9600;20;16800
21.04.2022 16:00;0;0;0;0;0;0;58;45000;7;7800;25;19800
21.04.2022 17:00;0;0;0;0;0;0;31;37200;18;10200;4;2400
21.04.2022 18:00;0;0;0;0;0;0;21;19800;8;10200;2;1200
21.04.2022 19:00;0;0;0;0;0;0;24;29400;11;8400;6;5400
21.04.2022 20:00;0;0;0;0;0;0;12;11400;0;0;2;1200
21.04.2022 21:00;0;0;0;0;0;0;6;3600;1;0;0;0
21.04.2022 22:00;0;0;0;0;0;0;4;1800;1;2400;1;600
21.04.2022 23:00;0;0;0;0;0;0;0;0;1;0;2;1200
22.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
22.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;1;600
22.04.2022 07:00;0;0;0;0;0;0;8;6600;8;4200;4;3000
22.04.2022 08:00;0;0;0;0;0;0;46;108000;13;14400;11;7200
22.04.2022 09:00;0;0;0;0;0;0;29;20400;18;15600;14;10800
22.04.2022 10:00;0;0;0;0;0;0;21;21000;23;3000;6;5400
22.04.2022 11:00;0;0;0;0;0;0;29;38400;6;3000;8;5400
22.04.2022 12:00;0;0;0;0;0;0;23;81600;19;8400;6;4800
22.04.2022 13:00;0;0;0;0;0;0;21;42000;12;18600;18;15000
22.04.2022 14:00;0;0;0;0;0;0;57;82200;11;4800;7;4200
22.04.2022 15:00;0;0;0;0;0;0;51;71400;8;4200;15;10800
22.04.2022 16:00;0;0;0;0;0;0;55;52800;14;13800;17;14400
22.04.2022 17:00;0;0;0;0;0;0;51;70200;24;12600;11;7800
22.04.2022 18:00;0;0;0;0;0;0;40;63000;10;10200;6;3600
22.04.2022 19:00;0;0;0;0;0;0;43;48000;6;6600;6;4800
22.04.2022 20:00;0;0;0;0;0;0;11;9000;12;3600;4;3000
22.04.2022 21:00;0;0;0;0;0;0;12;3000;10;6000;0;0
22.04.2022 22:00;0;0;0;0;0;0;4;2400;0;0;1;600
22.04.2022 23:00;0;0;0;0;0;0;1;3600;0;0;0;0
23.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
23.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
23.04.2022 02:00;0;0;0;0;0;0;1;1800;0;0;0;0
23.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
23.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
23.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
23.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
23.04.2022 07:00;0;0;0;0;0;0;0;0;0;0;3;2400
23.04.2022 08:00;0;0;0;0;0;0;4;4800;2;2400;6;4800
23.04.2022 09:00;0;0;0;0;0;0;15;19800;1;0;14;10200
23.04.2022 10:00;0;0;0;0;0;0;27;29400;5;600;15;10800
23.04.2022 11:00;0;0;0;0;0;0;19;26400;6;6000;3;1800
23.04.2022 12:00;0;0;0;0;0;0;42;33000;16;3600;10;8400
23.04.2022 13:00;0;0;0;0;0;0;18;16800;8;5400;8;4800
23.04.2022 14:00;0;0;0;0;0;0;10;7200;7;4200;11;7800
23.04.2022 15:00;0;0;0;0;0;0;21;30000;9;4800;12;9600
23.04.2022 16:00;0;0;0;0;0;0;31;17400;5;3000;7;4800
23.04.2022 17:00;0;0;0;0;0;0;29;14400;0;0;8;6000
23.04.2022 18:00;0;0;0;0;0;0;45;55200;19;13800;3;2400
23.04.2022 19:00;0;0;0;0;0;0;36;36600;4;3000;2;1800
23.04.2022 20:00;0;0;0;0;0;0;26;55200;3;5400;4;3000
23.04.2022 21:00;0;0;0;0;0;0;4;6000;0;0;1;600
23.04.2022 22:00;0;0;0;0;0;0;4;600;0;0;0;0
23.04.2022 23:00;0;0;0;0;0;0;5;11400;1;600;0;0
24.04.2022 00:00;0;0;0;0;0;0;2;1200;0;0;0;0
24.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
24.04.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 08:00;0;0;0;0;0;0;0;0;4;2400;4;2400
24.04.2022 09:00;0;0;0;0;0;0;6;6000;2;1200;0;0
24.04.2022 10:00;0;0;0;0;0;0;8;6000;1;600;3;1800
24.04.2022 11:00;0;0;0;0;0;0;9;10200;2;3600;4;3000
24.04.2022 12:00;0;0;0;0;0;0;12;6000;8;3600;4;3000
24.04.2022 13:00;0;0;0;0;0;0;40;57600;7;6000;4;3000
24.04.2022 14:00;0;0;0;0;0;0;8;4800;3;2400;1;600
24.04.2022 15:00;0;0;0;0;0;0;21;26400;5;1800;5;4200
24.04.2022 16:00;0;0;0;0;0;0;13;8400;3;7800;3;1800
24.04.2022 17:00;0;0;0;0;0;0;31;22200;8;6600;2;1200
24.04.2022 18:00;0;0;0;0;0;0;18;15000;3;2400;5;3600
24.04.2022 19:00;0;0;0;0;0;0;13;6600;0;0;0;0
24.04.2022 20:00;0;0;0;0;0;0;5;3600;2;600;0;0
24.04.2022 21:00;0;0;0;0;0;0;1;1200;0;0;1;600
24.04.2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0
24.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
25.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
25.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
25.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
25.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
25.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
25.04.2022 05:00;0;0;0;0;0;0;0;0;2;600;1;600
25.04.2022 06:00;0;0;0;0;0;0;4;13200;2;1800;1;600
25.04.2022 07:00;0;0;0;0;0;0;69;54000;4;2400;8;6600
25.04.2022 08:00;0;0;0;0;0;0;47;135600;11;8400;16;12000
25.04.2022 09:00;0;0;0;0;0;0;24;14400;1;1200;10;7800
25.04.2022 10:00;0;0;0;0;0;0;8;8400;14;6000;11;8400
25.04.2022 11:00;0;0;0;0;0;0;20;15000;5;4200;8;6600
25.04.2022 12:00;0;0;0;0;0;0;56;68400;17;4200;9;7200
25.04.2022 13:00;0;0;0;0;0;0;42;53400;20;13800;7;5400
25.04.2022 14:00;0;0;0;0;0;0;39;87600;26;27000;14;10800
25.04.2022 15:00;0;0;0;0;0;0;64;108000;24;31800;19;14400
25.04.2022 16:00;0;0;0;0;0;0;42;133800;18;24000;18;13800
25.04.2022 17:00;0;0;0;0;0;0;37;75000;23;15000;8;6000
25.04.2022 18:00;0;0;0;0;0;0;32;48600;13;6600;5;3000
25.04.2022 19:00;0;0;0;0;0;0;10;37200;2;600;2;1800
25.04.2022 20:00;0;0;0;0;0;0;5;2400;7;1200;2;1200
25.04.2022 21:00;0;0;0;0;0;0;8;3000;1;600;0;0
25.04.2022 22:00;0;0;0;0;0;0;5;600;1;0;1;600
25.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
26.04.2022 00:00;0;0;0;0;0;0;1;0;0;0;1;600
26.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
26.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
26.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
26.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
26.04.2022 05:00;0;0;0;0;0;0;2;1800;0;0;1;600
26.04.2022 06:00;0;0;0;0;0;0;1;1800;2;1800;1;600
26.04.2022 07:00;0;0;0;0;0;0;57;94800;6;4200;7;5400
26.04.2022 08:00;0;0;0;0;0;0;47;43800;14;9000;12;9000
26.04.2022 09:00;0;0;0;0;0;0;17;18000;5;3000;4;2400
26.04.2022 10:00;0;0;0;0;0;0;17;9000;9;4200;3;1800
26.04.2022 11:00;0;0;0;0;0;0;4;13800;7;2400;2;1200
26.04.2022 12:00;0;0;0;0;0;0;19;24600;12;12600;8;6600
26.04.2022 13:00;0;0;0;0;0;0;23;12000;16;16800;5;3600
26.04.2022 14:00;0;0;0;0;0;0;29;93000;28;13800;18;12600
26.04.2022 15:00;0;0;0;0;0;0;40;85200;34;29400;12;9000
26.04.2022 16:00;0;0;0;0;0;0;59;151200;19;6600;11;8400
26.04.2022 17:00;0;0;0;0;0;0;44;32400;26;18600;10;6600
26.04.2022 18:00;0;0;0;0;0;0;26;15000;18;4200;10;9000
26.04.2022 19:00;0;0;0;0;0;0;1;1200;3;1200;4;3600
26.04.2022 20:00;0;0;0;0;0;0;3;600;4;0;4;3000
26.04.2022 21:00;0;0;0;0;0;0;3;1800;0;0;0;0
26.04.2022 22:00;0;0;0;0;0;0;0;0;1;600;0;0
26.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
27.04.2022 00:00;0;0;0;0;0;0;2;9600;0;0;0;0
27.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
27.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
27.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
27.04.2022 04:00;0;0;0;0;0;0;6;600;0;0;2;1800
27.04.2022 05:00;0;0;0;0;0;0;1;1800;0;0;0;0
27.04.2022 06:00;0;0;0;0;0;0;10;13800;2;1200;3;1800
27.04.2022 07:00;0;0;0;0;0;0;70;62400;9;4800;18;13200
27.04.2022 08:00;0;0;0;0;0;0;70;61200;18;13200;19;15600
27.04.2022 09:00;0;0;0;0;0;0;33;28200;3;1800;16;12000
27.04.2022 10:00;0;0;0;0;0;0;28;15000;8;3000;5;3600
27.04.2022 11:00;0;0;0;0;0;0;24;48000;7;2400;10;7200
27.04.2022 12:00;0;0;0;0;0;0;20;44400;14;12000;11;7800
27.04.2022 13:00;0;0;0;0;0;0;15;17400;22;12000;14;10200
27.04.2022 14:00;0;0;0;0;0;0;66;96600;33;12000;11;7200
27.04.2022 15:00;0;0;0;0;0;0;56;61200;29;30600;9;6000
27.04.2022 16:00;0;0;0;0;0;0;73;90600;26;35400;22;17400
27.04.2022 17:00;0;0;0;0;0;0;44;102000;15;18000;10;6600
27.04.2022 18:00;0;0;0;0;0;0;33;22800;15;13200;16;12000
27.04.2022 19:00;0;0;0;0;0;0;46;54600;6;1200;7;4800
27.04.2022 20:00;0;0;0;0;0;0;45;42600;4;1200;2;1800
27.04.2022 21:00;0;0;0;0;0;0;18;4800;0;0;2;1200
27.04.2022 22:00;0;0;0;0;0;0;13;5400;0;0;1;600
27.04.2022 23:00;0;0;0;0;0;0;2;0;0;0;0;0
28.04.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2022 05:00;0;0;0;0;0;0;3;1200;2;1800;0;0
28.04.2022 06:00;0;0;0;0;0;0;3;10800;4;1200;3;1800
28.04.2022 07:00;0;0;0;0;0;0;52;61200;12;600;12;9000
28.04.2022 08:00;0;0;0;0;0;0;73;169800;14;13200;16;12600
28.04.2022 09:00;0;0;0;0;0;0;30;34200;7;3600;8;4800
28.04.2022 10:00;0;0;0;0;0;0;18;12600;14;5400;7;6000
28.04.2022 11:00;0;0;0;0;0;0;16;23400;3;5400;12;9600
28.04.2022 12:00;0;0;0;0;0;0;30;52800;15;9000;15;11400
28.04.2022 13:00;0;0;0;0;0;0;59;82800;23;14400;9;6600
28.04.2022 14:00;0;0;0;0;0;0;41;43200;33;10200;25;19800
28.04.2022 15:00;0;0;0;0;0;0;60;114000;28;25200;14;10200
28.04.2022 16:00;0;0;0;0;0;0;87;154200;30;20400;21;16200
28.04.2022 17:00;0;0;0;0;0;0;56;60600;28;27000;10;7200
28.04.2022 18:00;0;0;0;0;0;0;36;42000;7;7200;5;3600
28.04.2022 19:00;0;0;0;0;0;0;25;25800;22;13200;10;7800
28.04.2022 20:00;0;0;0;0;0;0;19;30600;3;1200;2;1200
28.04.2022 21:00;0;0;0;0;0;0;9;3600;0;0;4;3000
28.04.2022 22:00;0;0;0;0;0;0;2;10200;1;600;1;600
28.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
29.04.2022 00:00;0;0;0;0;0;0;1;0;0;0;0;0
29.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
29.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
29.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
29.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
29.04.2022 05:00;0;0;0;0;0;0;2;1200;1;1200;2;1200
29.04.2022 06:00;0;0;0;0;0;0;1;1800;2;600;1;600
29.04.2022 07:00;0;0;0;0;0;0;65;84600;3;1800;12;8400
29.04.2022 08:00;0;0;0;0;0;0;52;78600;18;9000;22;16200
29.04.2022 09:00;0;0;0;0;0;0;23;36000;5;2400;14;9600
29.04.2022 10:00;0;0;0;0;0;0;26;22200;10;5400;10;9000
29.04.2022 11:00;0;0;0;0;0;0;30;26400;3;3600;15;11400
29.04.2022 12:00;0;0;0;0;0;0;30;52800;20;15600;15;10800
29.04.2022 13:00;0;0;0;0;0;0;43;137400;21;25800;15;12000
29.04.2022 14:00;0;0;0;0;0;0;67;57000;31;34200;16;12000
29.04.2022 15:00;0;0;0;0;0;0;67;139800;15;9600;16;11400
29.04.2022 16:00;0;0;0;0;0;0;73;61800;17;12600;13;9600
29.04.2022 17:00;0;0;0;0;0;0;37;48600;28;18000;10;6000
29.04.2022 18:00;0;0;0;0;0;0;65;73800;10;8400;17;13800
29.04.2022 19:00;0;0;0;0;0;0;65;93000;4;1200;8;6000
29.04.2022 20:00;0;0;0;0;0;0;22;18600;7;1800;3;2400
29.04.2022 21:00;0;0;0;0;0;0;13;22200;13;4800;1;600
29.04.2022 22:00;0;0;0;0;0;0;6;4200;2;0;1;600
29.04.2022 23:00;0;0;0;0;0;0;4;1200;1;600;7;5400
30.04.2022 00:00;0;0;0;0;0;0;2;3600;0;0;0;0
30.04.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
30.04.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
30.04.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
30.04.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
30.04.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0
30.04.2022 06:00;0;0;0;0;0;0;1;0;0;0;0;0
30.04.2022 07:00;0;0;0;0;0;0;1;0;0;0;1;600
30.04.2022 08:00;0;0;0;0;0;0;5;4200;3;2400;0;0
30.04.2022 09:00;0;0;0;0;0;0;6;8400;1;0;4;3000
30.04.2022 10:00;0;0;0;0;0;0;26;7200;10;4200;10;8400
30.04.2022 11:00;0;0;0;0;0;0;18;19200;3;1200;4;3600
30.04.2022 12:00;0;0;0;0;0;0;15;6600;5;1200;3;1800
30.04.2022 13:00;0;0;0;0;0;0;19;44400;5;0;2;1800
30.04.2022 14:00;0;0;0;0;0;0;11;5400;1;1800;16;13800
30.04.2022 15:00;0;0;0;0;0;0;34;58800;12;8400;5;3600
30.04.2022 16:00;0;0;0;0;0;0;27;27000;4;4200;8;7200
30.04.2022 17:00;0;0;0;0;0;0;25;39000;12;5400;7;5400
30.04.2022 18:00;0;0;0;0;0;0;31;26400;11;15600;2;1200
30.04.2022 19:00;0;0;0;0;0;0;23;16800;14;4800;5;4200
30.04.2022 20:00;0;0;0;0;0;0;11;4800;1;0;6;4800
30.04.2022 21:00;0;0;0;0;0;0;7;15600;5;2400;7;5400
30.04.2022 22:00;0;0;0;0;0;0;7;11400;1;1800;0;0
30.04.2022 23:00;0;0;0;0;0;0;0;0;0;0;1;600
01.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;1;600
01.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
01.05.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2022 08:00;0;0;0;0;0;0;14;12600;2;600;3;2400
01.05.2022 09:00;0;0;0;0;0;0;5;8400;0;0;2;1200
01.05.2022 10:00;0;0;0;0;0;0;14;14400;6;5400;4;3000
01.05.2022 11:00;0;0;0;0;0;0;22;27000;17;6000;2;1200
01.05.2022 12:00;0;0;0;0;0;0;17;22200;13;18000;12;9600
01.05.2022 13:00;0;0;0;0;0;0;14;9000;9;11400;3;1800
01.05.2022 14:00;0;0;0;0;0;0;53;39600;7;5400;10;8400
01.05.2022 15:00;0;0;0;0;0;0;54;49800;10;4200;8;5400
01.05.2022 16:00;0;0;0;0;0;0;57;40800;7;3600;8;6000
01.05.2022 17:00;0;0;0;0;0;0;12;21600;11;12000;8;6600
01.05.2022 18:00;0;0;0;0;0;0;23;25200;10;4200;6;3000
01.05.2022 19:00;0;0;0;0;0;0;23;32400;5;2400;1;600
01.05.2022 20:00;0;0;0;0;0;0;5;7200;0;0;1;600
01.05.2022 21:00;0;0;0;0;0;0;5;4200;0;0;0;0
01.05.2022 22:00;0;0;0;0;0;0;6;2400;4;600;0;0
01.05.2022 23:00;0;0;0;0;0;0;7;76200;0;0;0;0
02.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
02.05.2022 05:00;0;0;0;0;0;0;1;1200;0;0;2;1800
02.05.2022 06:00;0;0;0;0;0;0;11;6000;6;1800;7;5400
02.05.2022 07:00;0;0;0;0;0;0;80;80400;6;3600;12;7800
02.05.2022 08:00;0;0;0;0;0;0;46;48600;13;3600;20;14400
02.05.2022 09:00;0;0;0;0;0;0;24;55200;6;2400;11;7800
02.05.2022 10:00;0;0;0;0;0;0;19;18000;18;12600;15;10800
02.05.2022 11:00;0;0;0;0;0;0;24;69600;15;9000;8;7200
02.05.2022 12:00;0;0;0;0;0;0;30;35400;8;8400;10;6000
02.05.2022 13:00;0;0;0;0;0;0;59;52800;17;17400;14;9600
02.05.2022 14:00;0;0;0;0;0;0;22;61800;23;21600;18;13800
02.05.2022 15:00;0;0;0;0;0;0;32;99600;31;15000;21;18000
02.05.2022 16:00;0;0;0;0;0;0;74;131400;13;12600;23;18000
02.05.2022 17:00;0;0;0;0;0;0;60;72000;24;15000;15;11400
02.05.2022 18:00;0;0;0;0;0;0;40;73200;5;3000;19;15000
02.05.2022 19:00;0;0;0;0;0;0;26;76800;9;4800;8;5400
02.05.2022 20:00;0;0;0;0;0;0;33;31200;8;4200;1;600
02.05.2022 21:00;0;0;0;0;0;0;8;6000;6;3600;0;0
02.05.2022 22:00;0;0;0;0;0;0;10;7200;0;0;1;600
02.05.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
03.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
03.05.2022 06:00;0;0;0;0;0;0;14;5400;6;2400;2;1200
03.05.2022 07:00;0;0;0;0;0;0;46;106800;2;1800;10;6600
03.05.2022 08:00;0;0;0;0;0;0;51;97200;11;5400;25;19800
03.05.2022 09:00;0;0;0;0;0;0;29;16200;9;6000;19;13800
03.05.2022 10:00;0;0;0;0;0;0;25;15000;18;6600;15;12000
03.05.2022 11:00;0;0;0;0;0;0;23;33000;11;12000;6;4800
03.05.2022 12:00;0;0;0;0;0;0;18;13200;15;6000;14;10200
03.05.2022 13:00;0;0;0;0;0;0;26;21000;10;12600;19;15600
03.05.2022 14:00;0;0;0;0;0;0;52;122400;18;15600;22;18000
03.05.2022 15:00;0;0;0;0;0;0;80;182400;18;10800;19;14400
03.05.2022 16:00;0;0;0;0;0;0;51;46200;17;12000;26;18600
03.05.2022 17:00;0;0;0;0;0;0;58;141600;31;28800;11;7800
03.05.2022 18:00;0;0;0;0;0;0;40;66000;3;1800;18;15000
03.05.2022 19:00;0;0;0;0;0;0;40;51000;7;3000;6;4200
03.05.2022 20:00;0;0;0;0;0;0;20;40800;6;5400;5;3000
03.05.2022 21:00;0;0;0;0;0;0;18;24600;6;3600;1;600
03.05.2022 22:00;0;0;0;0;0;0;4;1200;2;600;2;1800
03.05.2022 23:00;0;0;0;0;0;0;2;1800;0;0;0;0
04.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2022 01:00;0;0;0;0;0;0;4;1200;0;0;0;0
04.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2022 05:00;0;0;0;0;0;0;0;0;0;0;1;600
04.05.2022 06:00;0;0;0;0;0;0;4;2400;0;0;2;1200
04.05.2022 07:00;0;0;0;0;0;0;83;88200;10;10200;17;13200
04.05.2022 08:00;0;0;0;0;0;0;47;49200;16;9600;22;16800
04.05.2022 09:00;0;0;0;0;0;0;23;32400;4;2400;14;9600
04.05.2022 10:00;0;0;0;0;0;0;8;11400;4;600;8;4800
04.05.2022 11:00;0;0;0;0;0;0;35;33600;4;5400;10;7800
04.05.2022 12:00;0;0;0;0;0;0;32;54600;12;6600;25;22200
04.05.2022 13:00;0;0;0;0;0;0;36;58800;15;15000;23;18000
04.05.2022 14:00;0;0;0;0;0;0;54;93000;24;15600;13;11400
04.05.2022 15:00;0;0;0;0;0;0;57;85200;25;18600;14;11400
04.05.2022 16:00;0;0;0;0;0;0;78;57000;27;10800;22;17400
04.05.2022 17:00;0;0;0;0;0;0;56;114600;20;7800;13;10800
04.05.2022 18:00;0;0;0;0;0;0;33;36000;4;3600;11;7800
04.05.2022 19:00;0;0;0;0;0;0;20;28200;9;2400;3;2400
04.05.2022 20:00;0;0;0;0;0;0;11;36600;10;11400;4;2400
04.05.2022 21:00;0;0;0;0;0;0;12;28200;4;1200;2;600
04.05.2022 22:00;0;0;0;0;0;0;4;1800;1;0;0;0
04.05.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0
05.05.2022 05:00;0;0;0;0;0;0;2;1200;0;0;1;600
05.05.2022 06:00;0;0;0;0;0;0;9;2400;3;600;1;600
05.05.2022 07:00;0;0;0;0;0;0;55;65400;4;3600;6;4200
05.05.2022 08:00;0;0;0;0;0;0;47;66000;23;11400;12;9600
05.05.2022 09:00;0;0;0;0;0;0;13;10800;8;5400;16;11400
05.05.2022 10:00;0;0;0;0;0;0;16;38400;9;4800;5;3600
05.05.2022 11:00;0;0;0;0;0;0;22;14400;5;1800;4;3000
05.05.2022 12:00;0;0;0;0;0;0;28;19200;24;12600;13;9000
05.05.2022 13:00;0;0;0;0;0;0;25;25200;20;16800;12;8400
05.05.2022 14:00;0;0;0;0;0;0;53;168600;28;26400;17;13800
05.05.2022 15:00;0;0;0;0;0;0;87;69000;35;42000;15;11400
05.05.2022 16:00;0;0;0;0;0;0;103;70200;18;8400;20;15600
05.05.2022 17:00;0;0;0;0;0;0;40;52800;17;12000;15;12000
05.05.2022 18:00;0;0;0;0;0;0;33;164400;14;12000;12;10200
