01.06.2020 00:00;Bel_A51_M2_645;Vwz_A51_M2_645;Bel_A55_M4_649;Vwz_A55_M4_649;Bel_H51_M1_644;Vwz_H51_M1_644;Bel_H55_M3_648;Vwz_H55_M3_648;Bel_T1;Vwz_T1;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4;Bel_T5;Vwz_T5
22.03.2021 13:00;7;6990;8;8000;7;6990;8;7990;18;19990;3;5620;0;0;0;0
22.03.2021 14:00;6;5980;6;6056;6;5990;6;5980;8;9120;7;10370;0;0;0;0
22.03.2021 15:00;4;3990;4;3990;4;3990;4;4000;12;14080;10;10980;0;0;0;0
22.03.2021 16:00;3;2980;4;4000;3;3000;4;3980;13;13770;5;7070;0;0;0;0
22.03.2021 17:00;5;5000;4;3990;5;4980;4;4000;10;10183;6;9910;0;0;0;0
22.03.2021 18:00;4;3990;4;3990;4;3990;4;3990;9;9100;3;3410;0;0;0;0
22.03.2021 19:00;4;3980;4;4000;4;4057;4;3980;0;0;0;0;0;0;0;0
22.03.2021 20:00;4;4000;4;3990;4;3990;4;3990;0;0;0;0;0;0;0;0
22.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;1;1010;1;1010;0;0;0;0
22.03.2021 22:00;2;1990;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
22.03.2021 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
23.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
23.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
23.03.2021 05:00;3;2990;3;3000;3;2990;3;2990;0;0;0;0;0;0;0;0
23.03.2021 06:00;4;4000;4;4000;4;4000;4;4039;0;0;0;0;0;0;0;0
23.03.2021 07:00;6;6000;6;5980;6;5970;6;6000;7;7070;15;18980;0;0;0;0
23.03.2021 08:00;9;8990;8;7990;8;7980;8;8000;3;3030;3;3030;0;0;0;0
23.03.2021 09:00;4;3990;4;3990;4;3990;4;3990;1;1020;1;1700;0;0;0;0
23.03.2021 10:00;5;4990;4;3990;5;5000;4;4000;4;4040;2;2030;0;0;0;0
23.03.2021 11:00;4;4000;5;4990;4;3990;5;5000;24;26200;10;14180;0;0;0;0
23.03.2021 12:00;5;4990;5;5000;5;4990;5;4980;24;27780;11;13700;0;0;0;0
23.03.2021 13:00;8;8000;8;7990;8;7990;8;8000;9;11120;2;2980;0;0;0;0
23.03.2021 14:00;5;4980;6;6000;6;6000;6;6000;4;4950;4;6450;0;0;0;0
23.03.2021 15:00;4;3990;4;4000;4;3990;4;4000;15;16890;7;9780;0;0;0;0
23.03.2021 16:00;5;4990;4;4000;4;3990;4;3980;11;11350;8;13050;0;0;0;0
23.03.2021 17:00;4;4000;4;4000;4;4000;4;3980;15;17100;4;5284;0;0;0;0
23.03.2021 18:00;4;4000;4;4000;4;4000;4;4000;3;3040;7;7090;0;0;0;0
23.03.2021 19:00;4;3990;4;4000;4;4000;4;3990;1;1010;1;2230;0;0;0;0
23.03.2021 20:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0
23.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
23.03.2021 22:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
23.03.2021 23:00;2;1990;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
24.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
24.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
24.03.2021 05:00;2;2000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
24.03.2021 06:00;5;5000;4;4000;4;3990;4;4000;0;0;0;0;0;0;0;0
24.03.2021 07:00;6;5980;6;5990;7;7000;6;5990;8;8110;22;30770;0;0;0;0
24.03.2021 08:00;8;8000;8;8000;7;6990;8;7980;5;5870;6;8700;0;0;0;0
24.03.2021 09:00;4;3980;4;3990;4;3990;4;3990;2;2020;1;2010;0;0;0;0
24.03.2021 10:00;4;4000;4;3990;4;4000;4;4000;5;6070;2;2020;0;0;0;0
24.03.2021 11:00;5;5000;5;5000;5;4990;5;5000;30;32940;8;24360;0;0;0;0
24.03.2021 12:00;5;4990;5;5000;5;5000;5;4990;26;29900;2;2020;0;0;0;0
24.03.2021 13:00;9;8980;8;7990;9;8990;8;7980;19;19200;8;8090;0;0;0;0
24.03.2021 14:00;4;4000;6;6000;4;3990;6;5990;13;13246;6;6630;0;0;0;0
24.03.2021 15:00;5;5000;4;4000;5;4980;4;4032;11;11130;12;18020;0;0;0;0
24.03.2021 16:00;4;3990;4;4000;4;3990;4;4000;19;19260;11;22310;0;0;0;0
24.03.2021 17:00;4;3990;4;4000;4;3990;4;4000;22;22290;6;6970;0;0;0;0
24.03.2021 18:00;4;4000;4;3990;4;4000;4;3990;11;13140;2;2020;0;0;0;0
24.03.2021 19:00;4;3990;4;4000;4;4000;4;4000;3;3030;0;0;0;0;0;0
24.03.2021 20:00;4;4000;4;4000;4;3980;4;3990;2;3020;0;0;0;0;0;0
24.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;4;4040;0;0;0;0;0;0
24.03.2021 22:00;2;1990;2;1990;2;2000;2;2000;1;1010;1;1010;0;0;0;0
24.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
25.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
25.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
25.03.2021 05:00;3;3000;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
25.03.2021 06:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0;0;0;0;0
25.03.2021 07:00;6;5990;6;5990;6;6000;6;6000;5;5670;10;11080;0;0;0;0
25.03.2021 08:00;8;7960;8;7960;8;8000;8;8000;4;4050;2;3230;0;0;0;0
25.03.2021 09:00;4;4000;4;3990;4;4000;4;3980;4;5540;2;2020;0;0;0;0
25.03.2021 10:00;4;4000;4;4000;4;4000;4;4000;10;11930;2;2210;0;0;0;0
25.03.2021 11:00;4;4000;4;4000;4;3990;4;4000;26;28170;11;16000;0;0;0;0
25.03.2021 12:00;5;5000;5;4980;5;4980;5;5000;31;33010;8;9080;0;0;0;0
25.03.2021 13:00;8;7980;8;7960;9;8940;8;7990;17;18217;11;19240;0;0;0;0
25.03.2021 14:00;5;5000;6;6000;5;5040;6;6000;15;16880;4;4040;0;0;0;0
25.03.2021 15:00;4;4000;4;4000;3;3000;4;4000;15;15870;7;10840;0;0;0;0
25.03.2021 16:00;5;4990;4;3990;5;4990;4;4000;21;21600;11;14270;0;0;0;0
25.03.2021 17:00;4;3990;4;3990;4;4000;4;3990;26;26320;1;1010;0;0;0;0
25.03.2021 18:00;4;3980;4;4000;4;4000;4;3990;18;19950;6;6104;0;0;0;0
25.03.2021 19:00;4;3990;4;3990;5;4990;4;4000;1;1020;1;1010;0;0;0;0
25.03.2021 20:00;4;4000;4;4000;4;4000;5;4990;0;0;0;0;0;0;0;0
25.03.2021 21:00;2;1990;2;2000;2;2000;2;2000;0;0;2;2020;0;0;0;0
25.03.2021 22:00;2;1980;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
25.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
26.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
26.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2021 04:00;2;2000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
26.03.2021 05:00;3;3000;3;2990;3;3000;3;3000;0;0;0;0;0;0;0;0
26.03.2021 06:00;4;3990;4;3980;4;3990;4;4000;0;0;0;0;0;0;0;0
26.03.2021 07:00;7;6990;6;6000;7;6980;6;6000;4;5050;22;28560;0;0;0;0
26.03.2021 08:00;7;7000;8;7990;7;7000;8;8000;16;16230;4;6320;0;0;0;0
26.03.2021 09:00;4;4000;4;3980;4;4000;4;3990;4;4040;1;1100;0;0;0;0
26.03.2021 10:00;5;4990;4;3990;5;5000;4;3990;0;0;3;3240;0;0;0;0
26.03.2021 11:00;4;3990;5;5000;4;3990;5;5000;34;37680;6;8200;0;0;0;0
26.03.2021 12:00;5;5000;5;5000;5;4990;5;4990;33;34400;3;7500;0;0;0;0
26.03.2021 13:00;9;8990;8;8000;9;8990;8;7990;15;15190;7;7090;0;0;0;0
26.03.2021 14:00;4;4000;6;6000;4;4000;6;6000;8;8154;3;3020;0;0;0;0
26.03.2021 15:00;4;4000;4;4000;4;4000;4;3990;21;22420;10;11270;0;0;0;0
26.03.2021 16:00;4;4000;4;4000;4;4000;4;4000;16;16850;11;11780;0;0;0;0
26.03.2021 17:00;5;5000;4;4000;5;4980;4;4000;22;24700;5;7760;0;0;0;0
26.03.2021 18:00;4;3980;4;4000;4;4000;4;3990;12;15430;6;10419;0;0;0;0
26.03.2021 19:00;4;4000;4;3990;4;4000;4;4000;4;4050;0;0;0;0;0;0
26.03.2021 20:00;4;4000;4;3990;4;3980;4;3990;1;1010;0;0;0;0;0;0
26.03.2021 21:00;2;1990;2;2000;2;1990;2;2000;1;1910;1;1020;0;0;0;0
26.03.2021 22:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
26.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
27.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
27.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2021 02:00;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0
27.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
27.03.2021 05:00;3;2990;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
27.03.2021 06:00;4;3990;4;3990;4;3990;4;4000;0;0;0;0;0;0;0;0
27.03.2021 07:00;4;4000;4;3990;4;3990;4;4000;1;1010;0;0;0;0;0;0
27.03.2021 08:00;5;5000;4;3970;5;4990;4;4000;0;0;0;0;0;0;0;0
27.03.2021 09:00;4;3990;4;4000;4;3990;4;4000;3;3040;0;0;0;0;0;0
27.03.2021 10:00;4;4000;4;4000;4;3980;4;4000;1;1010;6;6480;0;0;0;0
27.03.2021 11:00;4;4000;4;3990;4;4000;4;4000;3;3030;2;2290;0;0;0;0
27.03.2021 12:00;4;3990;4;4000;4;4000;4;3990;5;5060;4;5940;0;0;0;0
27.03.2021 13:00;4;3980;4;4000;4;3990;4;4000;4;4040;2;2070;0;0;0;0
27.03.2021 14:00;4;4000;4;3990;4;4000;4;3990;2;2020;4;6330;0;0;0;0
27.03.2021 15:00;4;3990;4;4000;4;4000;4;4000;6;6070;1;2310;0;0;0;0
27.03.2021 16:00;4;3990;4;4054;4;3980;4;4000;8;8100;7;7060;0;0;0;0
27.03.2021 17:00;4;4000;5;5000;4;3970;5;4990;8;12050;4;4050;0;0;0;0
27.03.2021 18:00;4;4000;4;3980;4;3990;4;3990;5;5130;2;2020;0;0;0;0
27.03.2021 19:00;4;4000;4;3980;4;3990;4;4000;2;2020;0;0;0;0;0;0
27.03.2021 20:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
27.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
27.03.2021 22:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
27.03.2021 23:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
28.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
28.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2021 03:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
28.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.2021 05:00;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0
28.03.2021 06:00;3;3000;2;2000;3;2990;2;2000;0;0;0;0;0;0;0;0
28.03.2021 07:00;2;2000;2;1990;2;2054;2;2000;0;0;0;0;0;0;0;0
28.03.2021 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
28.03.2021 09:00;2;2000;2;2055;2;2054;2;2000;0;0;0;0;0;0;0;0
28.03.2021 10:00;2;2000;2;2000;2;2000;2;2000;2;2030;4;5660;0;0;0;0
28.03.2021 11:00;2;1980;2;1990;2;2000;2;2000;5;6870;5;5050;0;0;0;0
28.03.2021 12:00;3;2990;3;2980;3;3000;3;3000;5;5060;0;0;0;0;0;0
28.03.2021 13:00;4;4000;4;4000;4;3980;4;4000;8;8080;2;2950;0;0;0;0
28.03.2021 14:00;4;3980;4;3990;4;4000;4;4000;13;13140;4;4050;0;0;0;0
28.03.2021 15:00;4;3990;4;4000;4;3980;4;4000;4;4060;4;5360;0;0;0;0
28.03.2021 16:00;4;4000;4;4000;4;4000;4;4000;15;15710;3;3870;0;0;0;0
28.03.2021 17:00;4;4000;4;4000;4;3990;4;3990;21;21260;2;2020;0;0;0;0
28.03.2021 18:00;4;3980;4;3990;4;4000;4;4000;5;5050;4;4040;0;0;0;0
28.03.2021 19:00;2;2000;2;2000;2;2000;2;2000;2;2820;0;0;0;0;0;0
28.03.2021 20:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
28.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
28.03.2021 22:00;2;2000;2;1990;2;1980;2;2000;0;0;0;0;0;0;0;0
28.03.2021 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
29.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
29.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.03.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
29.03.2021 05:00;4;4000;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
29.03.2021 06:00;4;3990;4;4000;4;4000;4;4051;0;0;0;0;0;0;0;0
29.03.2021 07:00;6;5990;6;6000;6;5980;6;5990;6;6060;14;15400;0;0;0;0
29.03.2021 08:00;8;7990;8;8000;8;7990;8;7980;4;4040;5;6670;0;0;0;0
29.03.2021 09:00;4;3990;4;3990;4;4000;4;4000;5;5060;2;2020;0;0;0;0
29.03.2021 10:00;4;3990;4;3990;4;3980;4;3990;7;7070;3;3290;0;0;0;0
29.03.2021 11:00;5;4990;5;4990;5;4990;5;5000;15;16890;9;9930;0;0;0;0
29.03.2021 12:00;6;6000;5;5000;6;5990;5;5000;28;29340;10;11210;0;0;0;0
29.03.2021 13:00;7;6980;8;8000;8;8000;8;7980;36;36470;1;2470;0;0;0;0
29.03.2021 14:00;6;6000;6;5990;5;4980;6;6000;27;27397;11;17220;0;0;0;0
29.03.2021 15:00;3;3000;4;4000;3;3000;4;4000;16;17100;10;13520;0;0;0;0
29.03.2021 16:00;4;4000;4;4000;4;3990;4;3990;20;21570;8;8060;0;0;0;0
29.03.2021 17:00;6;6000;4;3980;5;5000;4;4000;15;16060;2;2020;0;0;0;0
29.03.2021 18:00;4;4000;4;3990;4;3990;4;3990;17;18920;5;5040;0;0;0;0
29.03.2021 19:00;4;3990;4;4000;4;3970;4;4000;5;5070;1;1890;0;0;0;0
29.03.2021 20:00;4;3990;4;3990;4;4000;4;3990;0;0;0;0;0;0;0;0
29.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;1;1010;0;0;0;0;0;0
29.03.2021 22:00;2;2000;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
29.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2020;0;0;0;0;0;0
30.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
30.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
30.03.2021 05:00;3;2990;3;3000;3;3000;3;2990;0;0;0;0;0;0;0;0
30.03.2021 06:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0
30.03.2021 07:00;6;5990;6;5990;6;5990;6;5990;7;7080;19;34663;0;0;0;0
30.03.2021 08:00;8;7990;8;7980;8;7990;8;7990;5;5060;5;8080;0;0;0;0
30.03.2021 09:00;4;4000;4;4000;4;4000;4;3990;2;2020;3;3210;0;0;0;0
30.03.2021 10:00;4;3990;4;4000;4;3990;4;3990;8;8100;0;0;0;0;0;0
30.03.2021 11:00;5;5000;4;4000;5;4990;4;4000;25;27180;6;6060;0;0;0;0
30.03.2021 12:00;6;6000;5;4980;6;6000;5;4980;23;27930;18;25990;0;0;0;0
30.03.2021 13:00;7;6970;8;8000;7;7000;8;7980;17;18200;15;29189;0;0;0;0
30.03.2021 14:00;5;4990;6;5990;5;5000;6;5990;17;17230;5;5630;0;0;0;0
30.03.2021 15:00;4;3990;4;3990;4;3990;4;4000;13;14150;14;15660;0;0;0;0
30.03.2021 16:00;4;4000;4;4000;4;3990;4;4000;13;13301;4;8550;0;0;0;0
30.03.2021 17:00;4;4000;4;4000;4;4000;4;3990;13;13160;3;3020;0;0;0;0
30.03.2021 18:00;4;4000;4;4000;4;4000;4;4056;16;17200;2;2020;0;0;0;0
30.03.2021 19:00;5;4980;4;4000;5;5000;4;3980;6;6070;1;1010;0;0;0;0
30.03.2021 20:00;4;4000;4;3990;4;4000;4;4000;2;2030;4;5050;0;0;0;0
30.03.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;1;1020;0;0;0;0
30.03.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;1;1010;0;0;0;0
30.03.2021 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
31.03.2021 00:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
31.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.03.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
31.03.2021 05:00;4;3990;3;3000;3;2990;3;3000;0;0;0;0;0;0;0;0
31.03.2021 06:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0;0;0;0;0
31.03.2021 07:00;6;5990;6;5990;6;6000;6;5990;7;6939;15;19000;0;0;0;0
31.03.2021 08:00;9;8980;8;7990;8;8000;8;8000;3;3490;9;11690;0;0;0;0
31.03.2021 09:00;4;4000;4;4000;4;4000;4;4000;4;4050;6;6970;0;0;0;0
31.03.2021 10:00;5;4990;5;4990;5;4990;5;5000;7;7090;3;3030;0;0;0;0
31.03.2021 11:00;4;4000;4;4035;4;4000;4;3990;18;19240;13;18880;0;0;0;0
31.03.2021 12:00;5;5000;5;5000;6;5990;5;4990;34;36260;3;5247;0;0;0;0
31.03.2021 13:00;9;9055;8;8035;8;8000;8;7980;9;9100;7;7120;0;0;0;0
31.03.2021 14:00;3;3000;5;5000;3;2990;5;5000;11;11160;4;4800;0;0;0;0
31.03.2021 15:00;5;4990;5;4990;5;4990;5;4990;11;11170;21;25550;0;0;0;0
31.03.2021 16:00;4;3990;4;4000;4;3990;4;4000;20;21700;9;12740;0;0;0;0
31.03.2021 17:00;4;4000;4;3980;4;3990;4;4000;12;13010;8;13100;0;0;0;0
31.03.2021 18:00;3;3000;4;4000;3;2990;4;4000;23;23310;2;2810;0;0;0;0
31.03.2021 19:00;5;4990;4;4000;5;5000;4;4000;8;9120;0;0;0;0;0;0
31.03.2021 20:00;4;4000;4;4000;4;4000;4;4000;1;1010;0;0;0;0;0;0
31.03.2021 21:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0;0;0;0;0
31.03.2021 22:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
31.03.2021 23:00;2;2000;2;2000;2;1990;2;1990;1;1020;0;0;0;0;0;0
01.04.2021 00:00;0;0;1;990;0;0;1;1000;0;0;0;0;0;0;0;0
01.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.04.2021 04:00;1;1000;0;0;1;990;0;0;0;0;0;0;0;0;0;0
01.04.2021 05:00;3;2990;3;3000;3;2990;3;3000;0;0;0;0;0;0;0;0
01.04.2021 06:00;3;2990;4;3990;4;3980;4;3990;0;0;0;0;0;0;0;0
01.04.2021 07:00;7;6990;6;5990;7;7000;6;6000;6;6070;18;26710;0;0;0;0
01.04.2021 08:00;8;8000;8;7990;7;6980;8;7980;5;5800;7;9600;0;0;0;0
01.04.2021 09:00;4;3990;4;4000;4;4000;4;3990;2;2030;8;10700;0;0;0;0
01.04.2021 10:00;4;4000;4;4000;4;4000;4;4000;32;35190;12;14800;0;0;0;0
01.04.2021 11:00;4;4000;4;4000;4;4000;4;3990;16;16990;5;5050;0;0;0;0
01.04.2021 12:00;6;5990;5;4990;5;5000;5;4990;13;15820;1;2700;0;0;0;0
01.04.2021 13:00;9;8980;8;7990;8;7980;8;7980;11;12140;8;10010;0;0;0;0
01.04.2021 14:00;6;6000;6;5990;6;6000;6;5990;14;15060;6;7580;0;0;0;0
01.04.2021 15:00;3;3000;4;3980;3;2980;4;4000;9;9090;10;17843;0;0;0;0
01.04.2021 16:00;4;4000;4;3970;4;3980;4;4000;12;13030;12;12910;0;0;0;0
01.04.2021 17:00;5;4990;4;4000;5;5000;4;3990;17;20500;14;15290;0;0;0;0
01.04.2021 18:00;3;3000;4;4000;3;3000;4;4000;7;8080;6;7070;0;0;0;0
01.04.2021 19:00;5;4990;4;3990;5;5000;4;4000;6;6100;3;4890;0;0;0;0
01.04.2021 20:00;4;3970;4;4000;4;3990;4;4044;0;0;2;2020;0;0;0;0
01.04.2021 21:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
01.04.2021 22:00;2;2000;2;2000;2;2000;2;2000;1;1020;0;0;0;0;0;0
01.04.2021 23:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
02.04.2021 00:00;0;0;1;1000;0;0;1;1000;2;2030;0;0;0;0;0;0
02.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.04.2021 04:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0
02.04.2021 05:00;2;2045;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
02.04.2021 06:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
02.04.2021 07:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
02.04.2021 08:00;2;2000;2;2000;2;2000;2;2000;1;1010;0;0;0;0;0;0
02.04.2021 09:00;3;2990;2;2000;2;2000;2;2000;2;2030;2;2020;0;0;0;0
02.04.2021 10:00;2;1990;2;2000;2;1990;2;2000;2;2020;2;2020;0;0;0;0
02.04.2021 11:00;2;2000;2;1990;3;2990;2;2000;1;1010;3;3040;0;0;0;0
02.04.2021 12:00;2;1990;2;2000;2;1990;2;2000;3;3030;9;13990;0;0;0;0
02.04.2021 13:00;4;4000;4;3990;4;4000;4;3990;1;1010;2;2020;0;0;0;0
02.04.2021 14:00;4;4000;4;4000;4;3970;4;4000;8;9220;2;3820;0;0;0;0
02.04.2021 15:00;4;3990;4;3990;4;3990;4;4000;3;3030;2;2130;0;0;0;0
02.04.2021 16:00;4;4000;4;4000;4;3990;4;4000;8;9840;8;10490;0;0;0;0
02.04.2021 17:00;4;4000;4;4000;4;3990;4;4000;4;4060;1;1010;0;0;0;0
02.04.2021 18:00;4;3990;4;3990;4;3980;4;3990;20;21139;3;3030;0;0;0;0
02.04.2021 19:00;4;4000;4;4000;4;3990;4;4000;10;10140;0;0;0;0;0;0
02.04.2021 20:00;2;2000;2;2000;2;1990;2;2000;4;5050;0;0;0;0;0;0
02.04.2021 21:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
02.04.2021 22:00;2;2000;2;2000;2;2000;2;2000;1;1010;0;0;0;0;0;0
02.04.2021 23:00;2;1990;2;2000;2;2000;2;1990;1;1010;0;0;0;0;0;0
03.04.2021 00:00;1;1000;2;2000;1;1000;2;2000;0;0;0;0;0;0;0;0
03.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.04.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.04.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.04.2021 04:00;3;3000;2;1990;3;3000;2;2000;0;0;0;0;0;0;0;0
03.04.2021 05:00;5;4990;4;3990;4;3990;4;4000;0;0;0;0;0;0;0;0
03.04.2021 06:00;6;6000;5;5000;6;5980;5;4990;0;0;0;0;0;0;0;0
03.04.2021 07:00;6;5990;6;5990;6;5970;6;6000;0;0;0;0;0;0;0;0
03.04.2021 08:00;6;5980;6;6000;6;6000;6;5990;0;0;0;0;0;0;0;0
03.04.2021 09:00;6;5970;6;5990;6;6000;6;5990;5;4930;0;0;0;0;0;0
03.04.2021 10:00;7;6990;6;6000;6;6000;6;5990;5;6060;1;1010;0;0;0;0
03.04.2021 11:00;6;5990;6;5990;6;6053;7;7000;1;1010;3;3083;0;0;0;0
03.04.2021 12:00;6;6000;6;6000;6;5990;6;5980;6;6060;6;6720;0;0;0;0
03.04.2021 13:00;6;6000;6;6000;6;6000;6;5980;7;7090;0;0;0;0;0;0
03.04.2021 14:00;7;7000;6;6000;6;5990;6;6000;3;3050;4;4040;0;0;0;0
03.04.2021 15:00;6;5990;6;5990;6;5990;6;6000;10;12710;0;0;0;0;0;0
03.04.2021 16:00;6;5990;6;6000;6;5990;6;5990;1;1010;2;2020;0;0;0;0
