01.06.2020 00:00;Bel_AB_MP03;Vwz_AB_MP03;Bel_AB_MP06;Vwz_AB_MP06;Bel_AB_MP09;Vwz_AB_MP09;Bel_AB_MP12;Vwz_AB_MP12;Bel_AB_MP15;Vwz_AB_MP15;Bel_AB_MP18;Vwz_AB_MP18;Bel_D111;Vwz_D111;Bel_D21;Vwz_D21;Bel_D51;Vwz_D51;Bel_D81;Vwz_D81;Bel_HA_MP02;Vwz_HA_MP02;Bel_HA_MP05;Vwz_HA_MP05;Bel_HA_MP08;Vwz_HA_MP08;Bel_HA_MP11;Vwz_HA_MP11;Bel_HA_MP14;Vwz_HA_MP14;Bel_HA_MP17;Vwz_HA_MP17;Bel_T1_T2;Vwz_T1_T2;Bel_T5_T6;Vwz_T5_T6;Bel_VA_MP01;Vwz_VA_MP01;Bel_VA_MP04;Vwz_VA_MP04;Bel_VA_MP07;Vwz_VA_MP07;Bel_VA_MP10;Vwz_VA_MP10;Bel_VA_MP13;Vwz_VA_MP13;Bel_VA_MP16;Vwz_VA_MP16
05.06.2020 17:00;4;3980;9;8990;4;4000;4;4000;0;0;0;0;428;983859;0;0;90;155737;0;0;4;4000;12;11980;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4000;12;11980;4;4000;4;4000;0;0;0;0
05.06.2020 18:00;4;4000;10;9980;4;3990;4;4018;0;0;0;0;366;980894;0;0;71;131580;0;0;4;3990;13;12970;3;3000;4;4000;0;0;0;0;0;0;0;0;4;3990;13;12980;4;3980;4;4000;0;0;0;0
05.06.2020 19:00;4;3990;10;10000;3;2990;5;4990;0;0;0;0;275;637999;0;0;57;100192;0;0;4;4000;12;11970;3;3000;5;5000;0;0;0;0;0;0;0;0;4;4000;12;12000;3;3000;5;4980;0;0;0;0
05.06.2020 20:00;4;3990;7;7000;2;2000;3;3000;0;0;0;0;237;446956;0;0;30;67702;0;0;4;4000;8;8000;2;2000;3;3016;0;0;0;0;0;0;0;0;4;4000;8;8000;2;1990;3;3000;0;0;0;0
05.06.2020 21:00;4;3990;4;4000;2;2000;2;2000;0;0;0;0;147;235580;0;0;26;51840;0;0;4;3990;5;5000;1;1000;2;2000;0;0;0;0;0;0;0;0;4;4000;5;5000;2;2000;2;2000;0;0;0;0
05.06.2020 22:00;4;4000;3;2990;2;1990;2;2000;0;0;0;0;126;215310;0;0;26;90630;0;0;4;3990;4;4000;2;2000;2;2000;0;0;0;0;0;0;0;0;4;4000;4;3990;2;2000;2;2000;0;0;0;0
05.06.2020 23:00;4;3990;4;4000;2;2000;2;2000;0;0;0;0;83;130140;0;0;29;48400;0;0;4;3990;6;5980;2;1980;2;1990;0;0;0;0;0;0;0;0;5;5000;6;6000;2;2000;2;2000;0;0;0;0
06.06.2020 00:00;3;3000;3;2990;0;0;0;0;0;0;0;0;57;59320;0;0;13;26517;0;0;3;3017;4;3990;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;4;3990;0;0;0;0;0;0;0;0
06.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;38;31500;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;25;25650;0;0;5;4140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;22;24054;0;0;4;5760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 04:00;0;0;1;1000;0;0;1;1000;0;0;0;0;22;41490;0;0;3;5040;0;0;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;1;1000;0;0;0;0
06.06.2020 05:00;2;2000;3;3000;3;2990;4;4000;0;0;0;0;84;195505;0;0;13;30240;0;0;2;2000;4;4000;2;2000;4;3990;0;0;0;0;0;0;0;0;3;3000;4;3990;3;3000;4;3990;0;0;0;0
06.06.2020 06:00;4;3980;7;6990;4;3990;4;4000;0;0;0;0;87;233640;0;0;25;51531;0;0;4;4000;9;9025;3;3000;4;3990;0;0;0;0;0;0;0;0;4;4000;9;9000;4;3980;4;3980;0;0;0;0
06.06.2020 07:00;4;4000;7;7000;4;4000;4;4000;0;0;0;0;96;195030;0;0;23;47160;0;0;4;3990;8;8000;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4000;7;6980;4;3990;4;4000;0;0;0;0
06.06.2020 08:00;4;3990;8;7970;4;4000;4;4000;0;0;0;0;155;332550;0;0;29;61460;0;0;4;4000;9;8970;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4000;10;9990;4;3990;4;4000;0;0;0;0
06.06.2020 09:00;4;4000;8;8000;4;3990;4;4000;0;0;0;0;198;334132;0;0;42;79650;0;0;4;3990;10;9990;4;3990;4;4000;0;0;0;0;0;0;0;0;4;4000;10;9990;4;3990;4;4000;0;0;0;0
06.06.2020 10:00;4;4000;8;7990;4;4000;4;4000;0;0;0;0;290;547630;0;0;56;103770;0;0;4;4000;8;7990;4;3990;4;3990;0;0;0;0;0;0;0;0;4;4000;7;7000;4;4000;4;3990;0;0;0;0
06.06.2020 11:00;4;3990;7;6990;4;4000;4;3990;0;0;0;0;319;591370;0;0;45;89550;0;0;4;4000;9;8990;4;4000;4;3990;0;0;0;0;0;0;0;0;4;4000;9;9000;4;3970;4;3980;0;0;0;0
06.06.2020 12:00;4;3990;8;8000;4;3980;4;4000;0;0;0;0;382;698068;0;0;65;99450;0;0;4;4000;10;10000;3;3000;4;3980;0;0;0;0;0;0;0;0;4;4000;10;10000;4;4000;4;4000;0;0;0;0
06.06.2020 13:00;4;3990;7;6980;4;3990;4;3990;0;0;0;0;359;624669;0;0;67;122670;0;0;5;4990;9;8980;3;2990;4;3980;0;0;0;0;0;0;0;0;5;5000;9;9000;4;4000;4;4000;0;0;0;0
06.06.2020 14:00;4;3990;8;7970;4;4000;4;3990;0;0;0;0;362;722783;0;0;64;151830;0;0;3;3000;9;8990;4;4000;4;3980;0;0;0;0;0;0;0;0;3;3000;9;9000;4;4000;4;4000;0;0;0;0
06.06.2020 15:00;4;4000;8;7990;4;3980;4;4000;0;0;0;0;353;603229;0;0;62;102292;0;0;4;3990;10;9980;4;3990;4;4000;0;0;0;0;0;0;0;0;4;4000;9;8990;4;4000;4;3990;0;0;0;0
06.06.2020 16:00;4;4000;7;7000;4;4000;4;4000;0;0;0;0;344;594301;0;0;47;80100;0;0;4;3990;7;7000;3;2990;4;3990;0;0;0;0;0;0;0;0;5;5000;8;8000;4;4000;4;4000;0;0;0;0
06.06.2020 17:00;4;3990;8;7980;4;4000;4;4000;0;0;0;0;321;597347;0;0;46;116640;0;0;4;3990;10;9980;4;4000;4;3990;0;0;0;0;0;0;0;0;4;4000;10;9990;4;4000;4;4000;0;0;0;0
06.06.2020 18:00;4;3990;7;6990;4;3990;4;3990;0;0;0;0;285;417165;0;0;58;87030;0;0;4;4000;8;7980;4;3990;4;4000;0;0;0;0;0;0;0;0;5;5000;8;8000;4;4000;4;3990;0;0;0;0
06.06.2020 19:00;4;3990;4;4000;2;2000;3;3000;0;0;0;0;248;395060;0;0;29;55080;0;0;4;4000;5;5000;2;1990;3;3000;0;0;0;0;0;0;0;0;3;2990;6;5980;2;2000;3;2990;0;0;0;0
06.06.2020 20:00;4;4000;2;2000;2;2000;3;3000;0;0;0;0;200;350673;0;0;42;56250;0;0;4;4000;3;2980;2;2000;3;2990;0;0;0;0;0;0;0;0;4;4000;3;3000;2;1990;3;2990;0;0;0;0
06.06.2020 21:00;4;4000;3;3000;2;2000;2;2000;0;0;0;0;158;227160;0;0;37;62640;0;0;4;4000;4;3990;2;1980;2;2000;0;0;0;0;0;0;0;0;4;4000;4;3990;2;2000;2;2000;0;0;0;0
06.06.2020 22:00;4;3990;2;2000;2;2000;2;2000;0;0;0;0;126;219230;0;0;27;43830;0;0;4;3990;2;2000;1;1000;2;2000;0;0;0;0;0;0;0;0;4;4000;2;2000;2;2000;2;1990;0;0;0;0
06.06.2020 23:00;4;3990;3;2990;2;2000;2;2000;0;0;0;0;97;147420;0;0;20;42570;0;0;4;4000;4;4000;1;1000;2;2000;0;0;0;0;0;0;0;0;4;4000;4;4000;2;2000;2;2000;0;0;0;0
07.06.2020 00:00;3;2990;3;3000;0;0;0;0;0;0;0;0;73;83790;0;0;24;39542;0;0;3;3000;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;3;2990;4;4000;0;0;0;0;0;0;0;0
07.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;60;62100;0;0;4;4590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;41;36090;0;0;2;1620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;35;30330;0;0;3;2430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 04:00;0;0;1;1000;0;0;0;0;0;0;0;0;28;28620;0;0;2;3960;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
07.06.2020 05:00;1;990;1;1000;0;0;2;2000;0;0;0;0;80;134760;0;0;13;18630;0;0;1;1000;1;1000;0;0;2;2000;0;0;0;0;0;0;0;0;1;1000;1;990;0;0;2;2000;0;0;0;0
07.06.2020 06:00;2;1990;3;2990;2;2000;2;2000;0;0;0;0;44;76580;0;0;11;21600;0;0;2;2000;3;3000;2;1990;2;2000;0;0;0;0;0;0;0;0;2;2000;3;2990;2;2000;2;2000;0;0;0;0
07.06.2020 07:00;2;2000;1;1000;2;2000;2;2000;0;0;0;0;39;82700;0;0;8;17910;0;0;2;2000;1;1000;1;1000;2;2000;0;0;0;0;0;0;0;0;2;2026;1;1000;2;2000;2;2000;0;0;0;0
07.06.2020 08:00;2;2000;3;3000;2;2000;2;2000;0;0;0;0;55;100170;0;0;12;22400;0;0;2;1990;3;3000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;3;2980;2;1990;2;2000;0;0;0;0
07.06.2020 09:00;2;2000;1;990;2;2000;2;1990;0;0;0;0;99;156510;0;0;23;36270;0;0;2;1990;1;1000;2;1990;2;1990;0;0;0;0;0;0;0;0;2;2000;1;1000;2;2000;2;2000;0;0;0;0
07.06.2020 10:00;2;2000;5;5000;2;2000;2;2000;0;0;0;0;127;200980;0;0;27;38970;0;0;2;2000;6;5990;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;6;5970;2;2000;2;1990;0;0;0;0
07.06.2020 11:00;2;2000;2;1990;2;1990;2;2000;0;0;0;0;181;298049;0;0;32;44730;0;0;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;2;2000;2;2000;2;2000;0;0;0;0
07.06.2020 12:00;2;2000;7;7000;2;2000;4;4000;0;0;0;0;207;367934;0;0;35;51300;0;0;2;2000;8;7990;2;2000;4;4014;0;0;0;0;0;0;0;0;2;2000;9;8990;2;1990;4;4000;0;0;0;0
07.06.2020 13:00;4;3990;7;6980;4;4000;4;3990;0;0;0;0;214;405688;0;0;42;70120;0;0;4;4000;8;7990;4;3990;4;4000;0;0;0;0;0;0;0;0;4;3980;8;7980;4;3980;4;4000;0;0;0;0
07.06.2020 14:00;4;4000;7;6990;4;4000;4;4000;0;0;0;0;239;488013;0;0;41;71280;0;0;4;4000;9;8990;2;2000;4;4000;0;0;0;0;0;0;0;0;5;4990;9;9000;4;3990;4;4000;0;0;0;0
07.06.2020 15:00;4;4000;8;7990;4;4000;4;4000;0;0;0;0;224;389530;0;0;48;78324;0;0;4;4000;9;9000;4;4000;4;4000;0;0;0;0;0;0;0;0;4;3990;9;8990;4;4000;4;4000;0;0;0;0
07.06.2020 16:00;4;4000;7;6980;4;4000;4;4000;0;0;0;0;261;462433;0;0;51;109890;0;0;4;3990;9;9020;3;2990;4;4000;0;0;0;0;0;0;0;0;4;4000;9;9000;4;3990;4;3990;0;0;0;0
07.06.2020 17:00;4;3990;8;7990;4;3990;4;3990;0;0;0;0;214;412020;0;0;45;88830;0;0;4;4000;9;8980;4;4000;4;3990;0;0;0;0;0;0;0;0;6;6000;9;8990;4;4014;4;3990;0;0;0;0
07.06.2020 18:00;4;4000;7;7000;3;2990;3;3000;0;0;0;0;198;337445;0;0;40;63370;0;0;4;4000;8;7990;3;3000;3;3000;0;0;0;0;0;0;0;0;3;2990;8;7980;4;4000;3;3000;0;0;0;0
07.06.2020 19:00;4;4000;5;4980;2;2000;2;2000;0;0;0;0;209;318250;0;0;29;50310;0;0;4;4000;6;6000;2;1990;2;2000;0;0;0;0;0;0;0;0;5;5000;6;6000;2;2000;2;1990;0;0;0;0
07.06.2020 20:00;7;7000;4;4000;2;2000;6;5990;0;0;0;0;190;454008;0;0;37;58649;0;0;7;6990;5;4980;2;2000;6;6000;0;0;0;0;0;0;0;0;6;6000;5;4990;2;1990;6;5990;0;0;0;0
07.06.2020 21:00;3;3000;1;1000;2;2000;2;2000;0;0;0;0;120;172992;0;0;32;54990;0;0;3;3000;2;2000;1;990;2;1990;0;0;0;0;0;0;0;0;3;3000;2;2000;2;2000;2;1980;0;0;0;0
07.06.2020 22:00;4;3990;2;2000;2;2000;2;2000;0;0;0;0;109;155970;0;0;20;39780;0;0;4;4000;2;1990;1;990;2;2000;0;0;0;0;0;0;0;0;4;3990;2;2000;2;2000;2;2000;0;0;0;0
07.06.2020 23:00;4;4000;2;2000;2;2000;2;2000;0;0;0;0;59;106314;0;0;12;29070;0;0;4;3990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;4;4000;2;2000;2;1990;2;2000;0;0;0;0
08.06.2020 00:00;3;3000;3;3000;0;0;0;0;0;0;0;0;43;43020;0;0;10;21410;0;0;3;3000;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;3;2980;0;0;0;0;0;0;0;0
08.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;20;21330;0;0;2;2070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;14;15030;0;0;5;5310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;12;15930;0;0;1;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 04:00;0;0;2;2000;0;0;1;1000;0;0;0;0;17;40974;0;0;6;11520;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0
08.06.2020 05:00;2;2000;8;8000;3;3000;3;3000;0;0;0;0;133;313936;0;0;22;44180;0;0;2;1990;10;10016;3;3000;3;3000;0;0;0;0;0;0;0;0;2;2000;10;9990;3;3000;3;3000;0;0;0;0
08.06.2020 06:00;4;3990;9;8980;4;4000;4;4000;0;0;0;0;286;647153;0;0;46;93330;0;0;4;4000;10;10000;3;3000;4;4000;0;0;0;0;0;0;0;0;4;4000;11;10970;4;4000;4;4000;0;0;0;0
08.06.2020 07:00;4;4000;13;12980;4;3990;4;4000;0;0;0;0;539;1455416;0;0;86;188200;0;0;4;4000;13;12970;2;2000;4;4000;0;0;0;0;0;0;0;0;4;4000;15;15000;4;3990;4;3990;0;0;0;0
08.06.2020 08:00;4;4000;11;10980;4;4000;5;5000;0;0;0;0;519;1674504;0;0;87;188460;0;0;4;3990;14;13980;3;2990;5;4990;0;0;0;0;0;0;0;0;5;5000;14;14000;4;3990;4;3990;0;0;0;0
08.06.2020 09:00;5;4980;12;12003;4;4000;4;3990;0;0;0;0;529;1463924;0;0;91;210189;0;0;5;5019;15;14990;3;2980;4;4000;0;0;0;0;0;0;0;0;5;5000;15;14980;4;4000;4;4000;0;0;0;0
08.06.2020 10:00;4;3990;8;7990;4;3970;4;3990;0;0;0;0;472;1443831;0;0;106;188190;0;0;4;4000;12;11970;4;3990;4;4000;0;0;0;0;0;0;0;0;4;3980;12;11980;4;4000;4;4000;0;0;0;0
08.06.2020 11:00;4;3990;9;8990;4;4000;4;4000;0;0;0;0;544;1673712;0;0;114;214677;0;0;4;4000;11;10990;4;4000;4;3990;0;0;0;0;0;0;0;0;4;3990;11;10980;4;4000;4;3990;0;0;0;0
08.06.2020 12:00;5;4980;10;9990;4;3990;4;4000;0;0;0;0;460;1288942;0;0;99;160200;0;0;5;5000;12;11980;4;4000;4;3990;0;0;0;0;0;0;0;0;5;4980;11;10970;4;4000;4;4000;0;0;0;0
08.06.2020 13:00;5;5000;9;8990;4;4013;3;3000;0;0;0;0;508;1477989;0;0;73;134820;0;0;5;5000;12;12013;3;2990;3;2980;0;0;0;0;0;0;0;0;5;4990;12;11980;4;4000;3;3000;0;0;0;0
08.06.2020 14:00;4;4000;10;9990;4;3980;4;4000;0;0;0;0;496;1352321;0;0;85;176023;0;0;4;4000;12;11970;3;3000;4;4000;0;0;0;0;0;0;0;0;4;4000;12;11990;4;4000;4;4000;0;0;0;0
08.06.2020 15:00;4;4026;10;10000;4;4000;4;4000;0;0;0;0;541;1398799;0;0;108;186300;0;0;4;4000;12;12000;2;2000;4;4000;0;0;0;0;0;0;0;0;4;4000;14;13980;4;3980;4;3980;0;0;0;0
08.06.2020 16:00;4;3980;10;10000;4;3990;4;4000;0;0;0;0;485;1231869;0;0;94;154284;0;0;4;4000;12;11980;3;3000;4;3990;0;0;0;0;0;0;0;0;4;4000;12;11980;4;3990;4;3980;0;0;0;0
08.06.2020 17:00;4;4000;11;11000;4;4000;4;4000;0;0;0;0;442;1055354;0;0;85;217626;0;0;4;4000;13;12990;4;3990;4;3980;0;0;0;0;0;0;0;0;4;3980;13;12990;4;4000;4;3990;0;0;0;0
08.06.2020 18:00;4;4000;10;9980;4;4000;4;4000;0;0;0;0;371;812796;0;0;69;165330;0;0;4;4000;13;12970;3;3000;4;4000;0;0;0;0;0;0;0;0;4;3980;13;13000;4;3990;4;4015;0;0;0;0
08.06.2020 19:00;4;3980;9;9000;3;3000;5;5000;0;0;0;0;259;593571;0;0;53;105850;0;0;4;3990;11;10990;1;1000;5;5000;0;0;0;0;0;0;0;0;4;4000;11;10990;3;3000;5;5000;0;0;0;0
08.06.2020 20:00;4;4000;7;7000;2;2000;3;3000;0;0;0;0;202;440355;0;0;43;75950;0;0;4;4000;7;7000;1;1000;3;3000;0;0;0;0;0;0;0;0;4;3980;7;7000;2;2000;3;3000;0;0;0;0
08.06.2020 21:00;4;4000;3;3000;2;2000;2;2000;0;0;0;0;144;238975;0;0;38;63450;0;0;4;4000;4;3980;1;1000;2;2000;0;0;0;0;0;0;0;0;4;3990;4;3990;2;2000;2;2000;0;0;0;0
08.06.2020 22:00;4;4000;4;3990;2;2000;2;2000;0;0;0;0;97;142920;0;0;24;62730;0;0;4;4000;6;5980;2;2000;2;2000;0;0;0;0;0;0;0;0;4;3990;6;6000;2;2000;2;2000;0;0;0;0
08.06.2020 23:00;4;3990;4;3990;2;1990;2;2000;0;0;0;0;54;108810;0;0;19;37890;0;0;4;4000;6;6000;2;2000;2;2000;0;0;0;0;0;0;0;0;5;5000;6;5990;2;2000;2;2000;0;0;0;0
09.06.2020 00:00;3;3000;3;3000;0;0;0;0;0;0;0;0;50;54180;0;0;8;22590;0;0;3;2990;3;2990;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;3;2990;0;0;0;0;0;0;0;0
09.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;22;18540;0;0;6;6120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;18;17280;0;0;3;3060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;5;4680;0;0;2;2250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 04:00;0;0;2;2014;0;0;1;1000;0;0;0;0;23;48690;0;0;6;12320;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0
09.06.2020 05:00;2;2000;8;7990;3;3000;3;3000;0;0;0;0;125;209016;0;0;19;39960;0;0;2;2000;10;9990;3;2980;3;3000;0;0;0;0;0;0;0;0;2;2000;10;10000;3;3000;3;3000;0;0;0;0
09.06.2020 06:00;4;4000;8;7980;4;4000;4;4000;0;0;0;0;322;759482;0;0;45;141413;0;0;4;3990;12;11990;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4000;11;10990;4;3980;4;4000;0;0;0;0
09.06.2020 07:00;4;3990;14;13960;4;4000;4;4000;0;0;0;0;539;1487980;0;0;84;155724;0;0;4;3990;18;17960;4;3990;4;3990;0;0;0;0;0;0;0;0;4;3990;17;16980;4;4000;4;4000;0;0;0;0
09.06.2020 08:00;4;4000;11;11000;4;4000;5;5000;0;0;0;0;538;1677736;0;0;92;236532;0;0;4;4000;13;12980;1;1000;5;5000;0;0;0;0;0;0;0;0;4;3980;12;11990;4;4000;5;5000;0;0;0;0
09.06.2020 09:00;4;3990;12;11960;4;4000;4;4000;0;0;0;0;526;1402905;0;0;102;200896;0;0;4;4000;14;14000;3;3000;4;4000;0;0;0;0;0;0;0;0;4;4000;14;14000;4;4000;4;3990;0;0;0;0
09.06.2020 10:00;4;4000;9;9000;4;4000;4;4000;0;0;0;0;466;1269941;0;0;92;144270;0;0;4;4000;12;11980;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4000;11;10990;4;4000;3;2990;0;0;0;0
09.06.2020 11:00;4;4000;9;8980;4;3990;4;4000;0;0;0;0;477;1333236;0;0;96;151841;0;0;4;3990;11;10990;3;3000;4;3990;0;0;0;0;0;0;0;0;4;3990;11;10980;4;3990;4;3990;0;0;0;0
09.06.2020 12:00;5;5000;10;9990;4;3990;4;3990;0;0;0;0;468;1320232;0;0;100;209080;0;0;5;5000;13;12990;2;2000;4;4000;0;0;0;0;0;0;0;0;5;5000;12;11980;4;4000;4;3990;0;0;0;0
09.06.2020 13:00;4;3990;9;8980;4;4000;4;4000;0;0;0;0;496;1294871;0;0;93;135114;0;0;4;4000;11;11000;3;3000;4;3980;0;0;0;0;0;0;0;0;4;3990;11;10990;4;4000;4;3970;0;0;0;0
09.06.2020 14:00;4;4000;10;9970;4;3980;4;3990;0;0;0;0;520;1539881;0;0;75;163980;0;0;4;3990;13;13000;2;2000;4;3970;0;0;0;0;0;0;0;0;4;3990;13;12990;4;3990;4;3990;0;0;0;0
09.06.2020 15:00;4;4000;10;9980;4;3990;4;4000;0;0;0;0;494;1305737;0;0;109;179100;0;0;4;3990;12;11980;3;2990;5;5000;0;0;0;0;0;0;0;0;4;4000;12;11960;4;4000;5;5000;0;0;0;0
09.06.2020 16:00;4;3990;10;10000;4;4000;4;4000;0;0;0;0;530;1353819;0;0;103;170910;0;0;4;3990;12;11960;4;4000;3;3014;0;0;0;0;0;0;0;0;4;4000;10;9970;4;4000;3;2990;0;0;0;0
09.06.2020 17:00;4;3980;11;10980;4;3990;4;3990;0;0;0;0;475;1338199;0;0;102;215270;0;0;4;4000;12;12000;3;2990;4;3990;0;0;0;0;0;0;0;0;4;3990;13;12990;4;4000;5;4980;0;0;0;0
09.06.2020 18:00;4;4000;11;10960;4;4000;4;3990;0;0;0;0;348;870626;0;0;74;120640;0;0;4;4000;12;11990;4;4000;4;4000;0;0;0;0;0;0;0;0;4;3990;12;11990;4;4000;3;2990;0;0;0;0
09.06.2020 19:00;4;4000;10;10000;3;2990;5;5000;0;0;0;0;268;553945;0;0;45;106680;0;0;4;4000;12;11990;3;3000;5;4990;0;0;0;0;0;0;0;0;4;3990;13;12970;3;2990;5;4990;0;0;0;0
09.06.2020 20:00;4;4000;7;7000;2;1990;3;3000;0;0;0;0;202;432036;0;0;36;77220;0;0;4;4000;7;6990;1;1000;3;3000;0;0;0;0;0;0;0;0;4;3990;7;7000;2;2000;3;3000;0;0;0;0
09.06.2020 21:00;4;4000;4;3990;2;2000;2;1990;0;0;0;0;116;180471;0;0;30;53100;0;0;4;4000;5;4990;1;1000;2;2000;0;0;0;0;0;0;0;0;4;4000;5;4990;2;1990;2;2000;0;0;0;0
09.06.2020 22:00;4;3980;4;4000;2;2000;2;2000;0;0;0;0;98;150235;0;0;23;43470;0;0;4;4000;6;5970;1;1000;2;1990;0;0;0;0;0;0;0;0;4;4000;3;3000;2;1990;2;2000;0;0;0;0
09.06.2020 23:00;4;4015;4;3990;2;2000;2;2000;0;0;0;0;53;101070;0;0;16;36810;0;0;4;4000;6;5980;2;2000;2;2000;0;0;0;0;0;0;0;0;4;4000;6;6000;2;2000;2;2000;0;0;0;0
10.06.2020 00:00;3;3000;3;3000;0;0;0;0;0;0;0;0;46;51300;0;0;7;21060;0;0;3;3000;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;4;3990;0;0;0;0;0;0;0;0
10.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;24;20520;0;0;1;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;15;15120;0;0;2;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;19;18450;0;0;1;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 04:00;0;0;2;1990;0;0;1;1000;0;0;0;0;16;40320;0;0;9;15660;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;1;1000;0;0;0;0
10.06.2020 05:00;2;2000;8;7980;3;3000;3;3000;0;0;0;0;134;283907;0;0;22;44550;0;0;2;1990;10;9990;3;2990;3;3000;0;0;0;0;0;0;0;0;2;2000;10;10000;3;3000;3;3000;0;0;0;0
10.06.2020 06:00;4;4000;8;8000;4;3990;4;4000;0;0;0;0;296;615922;0;0;43;87310;0;0;4;4000;12;11990;4;4000;4;4000;0;0;0;0;0;0;0;0;4;3990;11;10990;4;4000;4;4000;0;0;0;0
10.06.2020 07:00;4;4000;13;12980;4;4000;4;4000;0;0;0;0;540;1379664;0;0;81;198201;0;0;4;3980;15;14990;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4026;15;14980;4;3980;4;4000;0;0;0;0
10.06.2020 08:00;5;5000;12;12000;4;4000;5;5000;0;0;0;0;553;1715694;0;0;96;261219;0;0;5;5000;14;13970;3;2990;5;5000;0;0;0;0;0;0;0;0;5;5000;15;14970;3;2990;5;5000;0;0;0;0
10.06.2020 09:00;4;3980;13;13000;4;3990;4;4000;0;0;0;0;548;1670746;0;0;96;210075;0;0;4;3990;14;14000;3;3000;4;3990;0;0;0;0;0;0;0;0;4;4000;14;13990;4;4000;4;4000;0;0;0;0
