01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_T3_4;Vwz_T3_4;Bel_T7_8;Vwz_T7_8
01.01.2022 07:00;5;40200;17;207000;9;7800;5;7200;28;252000;2;10800;5;3600;4054;480600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13800;0;0;21;145200;2;7800;0;0;0;0;0;0;0;0;36;132600;1;2400
01.01.2022 08:00;4;24600;37;147600;1;0;3;99000;22;108600;1;0;4;2400;3473;413400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14400;0;0;34;156000;0;0;0;0;0;0;0;0;0;0;24;84000;0;0
01.01.2022 09:00;6;82200;41;169800;3;1200;5;28800;47;160200;0;0;4;3000;3686;441600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12600;0;0;38;175200;0;0;0;0;0;0;0;0;0;0;39;145800;0;0
01.01.2022 10:00;7;60600;67;285600;0;0;7;121800;60;277200;1;10800;5;4200;4634;580200;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;4;12600;0;0;59;259200;0;0;0;0;0;0;0;0;0;0;51;234600;2;3000
01.01.2022 11:00;19;126600;99;413400;6;12600;18;178800;105;484200;2;1200;17;13800;4210;537000;1;600;0;0;0;0;0;0;2;1200;0;0;2;1200;0;0;19;46200;0;0;81;437400;3;7800;0;0;0;0;0;0;0;0;79;563400;2;2400
01.01.2022 12:00;31;355800;150;469200;9;33000;22;229800;173;561600;4;33000;28;32400;4016;498600;0;0;0;0;8;18600;0;0;4;4800;0;0;13;10800;0;0;25;143400;0;0;105;706200;8;19800;0;0;0;0;0;0;0;0;99;791400;3;9000
01.01.2022 13:00;32;429600;180;630000;10;36000;26;269400;210;791400;5;22800;30;33600;4260;523800;3;1800;1;600;1;600;0;0;2;1200;2;1800;1;600;0;0;27;147000;0;0;115;883200;6;14400;0;0;0;0;0;0;0;0;135;999600;5;7200
01.01.2022 14:00;28;252600;214;690000;14;31200;32;360000;270;846000;3;0;20;18000;4473;578400;4;2400;1;600;2;1200;1;600;8;6000;1;600;5;3600;3;2400;18;72000;0;0;123;999000;15;54600;0;0;0;0;0;0;0;0;143;1221600;0;0
01.01.2022 15:00;43;448200;236;798600;13;102000;23;369600;303;879600;5;10800;38;39600;4258;562800;2;1200;3;1800;2;1200;0;0;3;1800;0;0;1;600;0;0;41;118800;0;0;141;1051200;11;28800;0;0;0;0;0;0;0;0;134;1423200;3;9600
01.01.2022 16:00;42;570600;296;895800;18;57600;20;294600;278;840600;6;1800;40;47400;5007;650400;4;3600;1;600;5;4800;11;12000;20;18000;0;0;4;3000;2;1200;59;189000;0;0;132;1458600;14;64800;0;0;0;0;0;0;0;0;126;1335600;3;4200
01.01.2022 17:00;36;628200;246;683400;22;91200;22;474600;256;658800;7;9600;34;43200;4782;621000;0;0;1;600;2;1200;0;0;0;0;1;600;3;3000;2;2400;34;147000;0;0;153;1108800;20;61200;0;0;0;0;0;0;0;0;157;1042800;6;5400
01.01.2022 18:00;40;406800;180;636000;9;42600;18;306000;171;736800;2;26400;35;35400;6538;859200;1;600;0;0;1;3000;0;0;5;5400;0;0;1;600;0;0;36;232200;0;0;128;726000;8;13200;0;0;0;0;0;0;0;0;154;796800;1;1200
01.01.2022 19:00;41;515400;185;630600;11;49200;16;230400;134;555000;3;23400;34;32400;5878;780000;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;42;157200;0;0;131;796200;8;19200;0;0;0;0;0;0;0;0;118;645000;1;23400
01.01.2022 20:00;24;220200;136;527400;11;22200;54;250800;114;385800;8;44400;20;17400;3950;496800;0;0;0;0;2;1200;0;0;0;0;0;0;3;2400;1;600;15;61200;0;0;108;646800;10;41400;0;0;0;0;0;0;0;0;108;473400;4;3600
01.01.2022 21:00;20;293400;97;499800;7;28200;16;330000;88;472800;0;0;17;17400;3979;500400;3;2400;0;0;5;12600;0;0;2;1200;0;0;3;2400;0;0;18;125400;0;0;84;607800;11;18000;0;0;0;0;0;0;0;0;117;432600;0;0
01.01.2022 22:00;18;133800;98;661200;6;76800;14;58800;64;389400;2;10800;18;16800;4684;589200;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;38;55200;0;0;84;580200;7;13200;0;0;0;0;0;0;0;0;74;257400;2;1800
01.01.2022 23:00;12;43800;58;279000;5;5400;11;41400;43;286200;1;600;8;6600;4367;538200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;55800;0;0;52;245400;4;4800;0;0;0;0;0;0;0;0;55;209400;1;1800
02.01.2022 00:00;5;12000;50;204000;2;1200;2;600;35;226800;1;0;3;5400;4782;587400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10800;0;0;44;264600;6;38400;0;0;0;0;0;0;0;0;44;129000;0;0
02.01.2022 01:00;3;1200;28;186600;1;17400;3;2400;18;102600;0;0;3;1800;4145;508800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7200;0;0;30;123000;1;3600;0;0;0;0;0;0;0;0;17;61200;0;0
02.01.2022 02:00;6;30600;17;160800;2;600;2;1200;16;52800;1;0;5;6000;4599;552000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;40200;0;0;13;139200;4;22200;0;0;0;0;0;0;0;0;17;50400;0;0
02.01.2022 03:00;0;0;8;57000;0;0;0;0;11;87000;0;0;0;0;4673;569400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;10;30600;0;0;0;0;0;0;0;0;0;0;14;43200;0;0
02.01.2022 04:00;4;28200;13;79800;1;0;0;0;15;133200;0;0;3;3000;4411;539400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9000;0;0;14;88800;0;0;0;0;0;0;0;0;0;0;18;124200;0;0
02.01.2022 05:00;3;6600;21;184800;5;1200;2;600;39;258600;2;600;3;1800;4723;565200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8400;0;0;24;132000;1;3600;0;0;0;0;0;0;0;0;34;247800;0;0
02.01.2022 06:00;4;24000;20;126000;0;0;2;1200;35;248400;1;21000;4;3000;4571;559800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12000;0;0;25;92400;0;0;0;0;0;0;0;0;0;0;37;206400;1;1800
02.01.2022 07:00;3;1800;32;80400;2;22200;3;36600;29;166200;2;19200;3;2400;5195;657600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4800;0;0;18;108000;1;2400;0;0;0;0;0;0;0;0;29;142200;1;1800
02.01.2022 08:00;9;110400;41;184200;4;11400;4;58200;54;253200;2;18600;7;4200;4775;582000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19800;0;0;38;155400;7;7800;0;0;0;0;0;0;0;0;50;210000;1;19200
02.01.2022 09:00;9;128400;77;330000;2;19200;7;23400;106;370200;1;0;7;8400;5212;645000;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;10;34200;0;0;73;303000;2;6000;0;0;0;0;0;0;0;0;74;498000;0;0
02.01.2022 10:00;20;347400;116;501000;7;70200;20;366600;145;505200;0;0;20;22200;4616;585600;1;600;0;0;1;600;0;0;1;600;0;0;1;600;0;0;19;74400;0;0;91;575400;6;11400;0;0;0;0;0;0;0;0;102;625200;1;6000
02.01.2022 11:00;29;338400;194;744600;8;3000;24;239400;205;645600;1;600;22;29400;4792;613200;1;600;0;0;2;1200;0;0;2;1200;0;0;2;600;1;600;24;126000;0;0;109;891000;5;7800;0;0;0;0;0;0;0;0;124;882000;1;0
02.01.2022 12:00;43;655800;231;793200;10;46200;20;141600;237;724200;5;34200;47;62400;5517;728400;4;2400;0;0;3;3000;0;0;3;1800;0;0;4;2400;1;600;40;267600;0;0;136;998400;6;18000;0;0;0;0;0;0;0;0;119;1023000;4;7800
02.01.2022 13:00;48;579000;286;734400;18;35400;25;400800;261;842400;1;600;37;45000;4633;592200;4;3000;0;0;3;1800;1;600;1;600;0;0;6;4800;2;1200;39;280800;0;0;152;1209000;13;29400;0;0;0;0;0;0;0;0;140;1211400;0;0
02.01.2022 14:00;69;788400;323;817800;17;73200;33;183600;324;991200;7;52200;58;71400;5168;694800;4;3000;0;0;4;2400;0;0;5;3000;0;0;5;3000;0;0;63;417600;0;0;156;1299600;15;35400;0;0;0;0;0;0;0;0;157;1416000;3;10200
02.01.2022 15:00;59;703800;301;814200;29;136200;37;318600;370;993000;19;35400;57;78000;4794;623400;0;0;0;0;3;2400;1;600;3;1800;1;600;7;6000;2;1200;53;328800;0;0;155;1254600;21;51000;0;0;0;0;0;0;0;0;186;1446000;11;24000
02.01.2022 16:00;65;802800;321;1030800;18;120000;36;270600;303;870600;7;10200;60;66000;5749;804600;3;3000;0;0;7;15000;0;0;5;3000;0;0;8;6000;0;0;53;351000;0;0;144;1592400;15;68400;0;0;0;0;0;0;0;0;131;1421400;5;9000
02.01.2022 17:00;46;531000;282;796200;23;144600;38;555000;257;871800;3;1800;40;39600;5810;793200;3;1800;0;0;0;0;0;0;5;3600;0;0;2;1200;0;0;38;278400;0;0;181;1126800;21;83400;0;0;0;0;0;0;0;0;155;1078800;2;2400
02.01.2022 18:00;49;454200;213;706200;15;41400;27;377400;210;712800;7;19800;42;48000;6339;853800;1;600;0;0;1;600;0;0;2;1200;1;600;1;600;0;0;47;271200;0;0;146;867000;11;22800;0;0;0;0;0;0;0;0;160;843000;6;10200
02.01.2022 19:00;35;540600;179;643200;17;29400;19;265200;177;605400;5;14400;37;44400;4170;533400;2;1800;0;0;1;600;0;0;1;600;0;0;3;1800;1;600;35;202200;0;0;130;814800;15;24000;0;0;0;0;0;0;0;0;120;784200;3;6000
02.01.2022 20:00;36;418200;160;535200;18;111000;25;207000;145;621600;6;19800;34;35400;4225;532200;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;36;154800;0;0;108;708000;16;27000;0;0;0;0;0;0;0;0;131;644400;4;3000
02.01.2022 21:00;39;509400;113;435000;9;3600;12;250200;103;469800;4;1200;37;33000;4211;519600;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;42;153600;0;0;100;514800;6;13200;0;0;0;0;0;0;0;0;95;459600;2;2400
02.01.2022 22:00;27;214200;87;628200;10;23400;14;88800;72;511200;3;4800;21;18000;5579;723600;0;0;0;0;4;6000;1;600;0;0;0;0;2;1800;0;0;25;87000;0;0;108;462000;3;12600;0;0;0;0;0;0;0;0;85;406200;1;1800
02.01.2022 23:00;10;10200;60;448800;5;10200;5;7800;36;368400;1;0;10;7200;5014;611400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;18000;0;0;59;324000;2;3000;0;0;0;0;0;0;0;0;45;181800;0;0
03.01.2022 00:00;11;63000;42;322200;1;600;3;2400;38;243000;3;600;9;6600;4695;594000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;45600;0;0;43;325200;8;88200;0;0;0;0;0;0;0;0;44;168000;0;0
03.01.2022 01:00;6;9000;20;46200;1;600;2;0;20;208800;0;0;5;3600;4173;498000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;6;75600;0;0;23;181800;9;14400;0;0;0;0;0;0;0;0;23;161400;0;0
03.01.2022 02:00;5;3000;24;117600;0;0;1;0;18;118200;0;0;4;3600;4722;568200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9600;0;0;22;186000;2;1800;0;0;0;0;0;0;0;0;21;94800;0;0
03.01.2022 03:00;2;13800;11;51000;3;7200;0;0;7;36000;0;0;1;600;4229;502800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6000;0;0;10;64800;0;0;0;0;0;0;0;0;0;0;7;49200;0;0
03.01.2022 04:00;4;22200;20;93600;6;600;0;0;32;237000;1;1200;4;3000;4413;541200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;116400;0;0;23;149400;0;0;0;0;0;0;0;0;0;0;34;205800;0;0
03.01.2022 05:00;14;58200;58;261600;3;0;2;1800;156;471000;6;17400;15;11400;4817;596400;1;600;1;600;1;600;1;600;1;600;1;600;0;0;0;0;11;64800;0;0;46;402600;4;1800;0;0;0;0;0;0;0;0;79;1053600;6;21000
03.01.2022 06:00;23;396000;109;447000;5;1800;8;159600;240;459000;19;87600;34;28200;5261;668400;0;0;0;0;2;1200;2;1200;0;0;0;0;1;600;2;1800;19;139800;0;0;66;799200;14;90000;0;0;0;0;0;0;0;0;131;843000;18;45600
03.01.2022 07:00;23;339600;166;236400;7;4800;30;531000;334;477000;11;4200;24;28200;4624;612600;2;1200;0;0;0;0;0;0;4;4200;0;0;0;0;0;0;22;135600;0;0;90;823200;13;31800;0;0;0;0;0;0;0;0;130;1093200;5;6000
03.01.2022 08:00;43;886200;206;468600;12;4200;35;342000;310;472200;6;1200;39;61200;5001;662400;3;1800;0;0;0;0;0;0;1;600;0;0;1;600;0;0;35;433200;0;0;109;783000;19;85800;0;0;0;0;0;0;0;0;167;1060800;3;2400
03.01.2022 09:00;47;862800;256;853200;8;48600;38;495600;315;656400;6;9000;41;57600;5094;725400;4;2400;0;0;1;600;0;0;2;1200;3;3600;2;1200;0;0;38;375000;0;0;132;1387200;27;89400;0;0;0;0;0;0;0;0;144;1144200;4;10200
03.01.2022 10:00;61;528000;234;1206000;16;209400;34;315000;318;942600;4;22800;44;55200;4302;561600;5;3000;0;0;3;2400;1;1200;3;1800;0;0;1;600;1;600;42;288600;0;0;94;1576800;22;97200;0;0;0;0;0;0;0;0;165;1360800;5;8400
03.01.2022 11:00;78;956400;310;1388400;22;214200;51;458400;308;874800;10;15000;67;115800;4483;584400;13;42000;0;0;3;1800;0;0;7;4200;1;600;4;3000;0;0;64;526200;0;0;116;1939800;34;130800;0;0;0;0;0;0;0;0;154;1445400;4;9000
03.01.2022 12:00;98;992400;353;1444800;21;231000;46;483600;343;945000;8;49200;88;109800;4857;678000;5;3600;1;600;1;600;1;600;2;1200;0;0;6;4200;2;1200;78;504600;0;0;105;2097000;41;174600;0;0;0;0;0;0;0;0;169;1447800;4;13800
03.01.2022 13:00;92;1023600;307;1369800;18;187200;42;310800;335;1011000;10;67800;81;98400;4783;642600;7;4800;0;0;4;3600;0;0;7;4200;0;0;5;3000;0;0;73;450000;0;0;99;1892400;31;158400;0;0;0;0;0;0;0;0;172;1494000;9;18600
03.01.2022 14:00;87;945000;368;1480200;15;184800;50;637800;317;959400;7;19200;80;114600;6078;874200;11;10200;0;0;2;1200;1;600;4;2400;0;0;6;4800;0;0;73;597000;0;0;112;2132400;23;90000;0;0;0;0;0;0;0;0;169;1378200;3;4800
03.01.2022 15:00;119;1627800;390;1191600;22;154800;38;406200;465;880200;4;24600;107;180600;6769;1011000;3;1800;0;0;6;4200;1;600;3;1800;0;0;18;13800;1;600;85;972600;0;0;102;1848600;17;57600;0;0;0;0;0;0;0;0;210;1531800;5;7200
03.01.2022 16:00;118;1722000;385;841800;18;64200;61;845400;326;555600;10;11400;112;202200;6659;985800;14;13200;0;0;12;9600;0;0;9;6000;0;0;11;7800;0;0;87;1027200;0;0;104;1486800;24;60600;0;0;0;0;0;0;0;0;213;1111800;15;17400
03.01.2022 17:00;100;1413600;372;664200;23;73200;42;606600;305;388800;5;4200;97;147000;6254;935400;10;8400;0;0;5;4200;1;600;10;7200;0;0;14;9000;0;0;79;776400;0;0;104;1421400;21;91200;0;0;0;0;0;0;0;0;205;935400;7;8400
03.01.2022 18:00;72;1291200;230;441000;15;35400;39;532800;236;325200;14;6600;77;110400;4840;633000;10;6000;0;0;4;2400;0;0;10;6600;0;0;4;3600;1;600;61;569400;0;0;74;978000;10;44400;0;0;0;0;0;0;0;0;169;805200;5;7200
03.01.2022 19:00;61;1038000;184;345600;19;25200;38;517800;179;240000;12;3000;51;90000;4627;639000;8;8400;0;0;11;9600;2;1800;9;5400;0;0;7;4200;2;1200;44;298200;0;0;86;840600;14;40200;0;0;0;0;0;0;0;0;136;529800;3;4200
03.01.2022 20:00;45;570000;166;781200;12;111600;16;244800;134;522000;3;1200;36;47400;4564;570600;2;1200;1;600;2;1200;0;0;2;1200;0;0;2;1200;0;0;37;246600;0;0;100;1041000;12;39600;0;0;0;0;0;0;0;0;105;679200;4;3000
03.01.2022 21:00;32;352200;118;334800;8;1800;10;40800;101;405600;4;1800;30;28800;6176;823200;4;4200;0;0;2;1200;0;0;1;600;0;0;1;600;0;0;25;180600;0;0;78;685200;7;37200;0;0;0;0;0;0;0;0;90;414000;0;0
03.01.2022 22:00;21;44400;94;444600;5;1200;12;56400;79;437400;2;600;16;13800;6288;805200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;15;109800;0;0;75;802800;4;18600;0;0;0;0;0;0;0;0;71;520200;0;0
03.01.2022 23:00;16;85200;69;297600;3;2400;7;22200;48;210000;2;7200;13;12600;6346;828600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;12;99000;0;0;59;576600;4;11400;0;0;0;0;0;0;0;0;38;319800;3;6000
04.01.2022 00:00;7;37800;50;213600;4;28800;3;14400;34;266400;0;0;6;6000;6079;780000;0;0;1;600;0;0;0;0;1;600;0;0;1;600;0;0;6;39000;0;0;48;426000;7;11400;0;0;0;0;0;0;0;0;34;217200;4;6000
04.01.2022 01:00;5;36000;26;129600;0;0;1;600;15;131400;1;0;3;2400;6558;853800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4800;0;0;27;249000;2;22800;0;0;0;0;0;0;0;0;15;90600;0;0
04.01.2022 02:00;4;6000;7;40200;1;600;1;1200;6;45000;1;600;3;3000;6149;805200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11400;0;0;10;66600;0;0;0;0;0;0;0;0;0;0;6;34200;0;0
04.01.2022 03:00;1;0;14;54000;0;0;0;0;6;24600;0;0;1;600;6348;829200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;116400;1;6000;0;0;0;0;0;0;0;0;5;28800;0;0
04.01.2022 04:00;0;0;19;126600;2;6000;4;20400;29;133800;0;0;0;0;6471;827400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;183600;2;9000;0;0;0;0;0;0;0;0;33;216000;0;0
04.01.2022 05:00;14;96600;61;310800;4;3600;9;41400;160;565800;8;20400;17;16800;6407;828600;0;0;0;0;1;600;1;600;0;0;0;0;2;1200;0;0;13;109800;0;0;45;478200;6;28800;0;0;0;0;0;0;0;0;96;950400;10;48000
04.01.2022 06:00;14;244200;119;502200;5;24000;10;184800;252;424200;16;53400;24;16200;6994;960600;1;600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;11;52800;0;0;73;858600;5;26400;0;0;0;0;0;0;0;0;101;990000;15;36000
04.01.2022 07:00;28;493800;178;235200;5;2400;27;477600;340;433800;9;6000;27;25200;6032;795600;2;2400;0;0;1;600;0;0;2;600;0;0;1;600;0;0;26;195000;0;0;74;747600;9;21600;0;0;0;0;0;0;0;0;111;1332000;16;64800
04.01.2022 08:00;40;642000;238;391800;12;39000;32;487800;326;474000;11;3000;41;52200;5585;751200;3;1800;0;0;0;0;0;0;1;600;0;0;1;600;0;0;37;390000;0;0;117;1083600;19;71400;0;0;0;0;0;0;0;0;152;1282200;7;10200
04.01.2022 09:00;40;583200;233;795600;9;29400;22;381000;336;762000;6;22200;41;58200;6951;954600;1;600;0;0;2;1200;0;0;0;0;1;600;3;1800;1;600;43;343200;0;0;106;1314600;21;106800;0;0;0;0;0;0;0;0;144;1451400;7;13800
04.01.2022 10:00;60;666000;279;1330800;14;123600;53;698400;330;1050000;11;37200;54;71400;5774;812400;3;1800;0;0;1;600;0;0;4;2400;0;0;1;600;0;0;48;424800;0;0;111;1988400;31;153000;0;0;0;0;0;0;0;0;119;1738200;9;27000
04.01.2022 11:00;61;716400;315;1450800;12;90000;33;279600;330;982200;4;46200;60;73800;5673;762600;5;3600;1;600;6;17400;0;0;1;600;0;0;5;4200;0;0;50;445800;0;0;120;2095800;30;137400;0;0;0;0;0;0;0;0;128;1731000;4;9600
04.01.2022 12:00;76;752400;331;1328400;22;287400;36;451800;280;894000;10;33600;64;92400;5827;786000;9;7800;0;0;2;1200;0;0;5;4200;0;0;1;600;0;0;62;399000;0;0;105;2046000;30;180000;0;0;0;0;0;0;0;0;124;1329000;8;19800
04.01.2022 13:00;83;853800;316;1380000;16;96000;44;492600;320;1091400;10;66000;76;94200;5948;802800;4;2400;0;0;4;2400;0;0;3;1800;0;0;2;1200;0;0;58;779400;0;0;102;2037000;23;119400;0;0;0;0;0;0;0;0;135;1691400;8;15000
04.01.2022 14:00;109;1048200;356;1556400;15;165600;32;363600;318;1029600;10;94800;100;135600;6305;860400;2;1200;0;0;1;600;0;0;2;1200;0;0;4;3600;0;0;83;1246800;0;0;112;2257200;41;180600;0;0;0;0;0;0;0;0;134;1747200;12;61800
04.01.2022 15:00;86;1372200;366;1111200;19;125400;47;682800;373;840000;14;13800;88;138000;5782;805200;6;3600;0;0;6;6000;0;0;3;1800;0;0;6;3600;0;0;63;1001400;0;0;104;1809000;23;64800;0;0;0;0;0;0;0;0;175;1597200;6;12600
04.01.2022 16:00;116;1642200;411;782400;27;78600;43;583800;308;492000;10;3600;109;154800;5945;811800;10;7800;0;0;3;1800;0;0;8;4800;0;0;7;4200;0;0;88;1318800;0;0;80;1756200;50;188400;0;0;0;0;0;0;0;0;162;1333200;19;25200
04.01.2022 17:00;103;1473600;381;625800;22;58200;43;684600;327;619200;8;28800;96;138600;6448;914400;11;10800;0;0;8;15600;0;0;10;6600;0;0;8;4800;0;0;94;905400;0;0;86;1732200;31;123600;0;0;0;0;0;0;0;0;165;1183800;7;10200
04.01.2022 18:00;85;989400;307;505200;26;47400;43;860400;260;323400;12;3000;80;104400;6365;882600;11;13200;1;600;2;1200;0;0;7;4200;0;0;7;4200;0;0;69;717600;0;0;77;1468800;15;58200;0;0;0;0;0;0;0;0;163;836400;13;17400
04.01.2022 19:00;78;1182000;222;488400;28;79200;35;499200;195;205800;5;1800;69;105600;6586;903600;8;7800;0;0;3;3000;0;0;19;12000;0;0;10;7200;0;0;59;775800;0;0;84;1237200;23;72600;0;0;0;0;0;0;0;0;116;562200;2;6600
04.01.2022 20:00;46;517200;171;721800;10;27000;24;288000;146;510000;1;600;45;51600;7162;990000;2;1200;0;0;0;0;0;0;3;1800;0;0;1;600;0;0;29;200400;0;0;94;1144800;7;19800;0;0;0;0;0;0;0;0;95;646800;4;9000
04.01.2022 21:00;29;239400;146;420000;14;57600;16;78000;96;433200;2;1200;25;27000;7777;1098000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;23;184800;0;0;84;1015800;8;34200;0;0;0;0;0;0;0;0;86;542400;3;5400
04.01.2022 22:00;21;89400;122;538200;5;14400;6;72600;66;355200;1;4800;17;14400;7682;1048800;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;15;102000;0;0;104;978600;6;22200;0;0;0;0;0;0;0;0;54;405000;4;8400
04.01.2022 23:00;14;86400;54;235200;4;44400;8;58800;66;364200;1;600;11;13800;7841;1098600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;77400;0;0;48;454200;7;22200;0;0;0;0;0;0;0;0;51;478800;1;3000
05.01.2022 00:00;3;36000;48;222000;5;74400;5;49200;32;237000;1;0;3;3000;6166;799200;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;4;18600;0;0;51;450000;8;66000;0;0;0;0;0;0;0;0;27;184800;0;0
05.01.2022 01:00;3;24600;23;100200;0;0;2;19200;30;185400;0;0;3;3000;6536;824400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9600;0;0;26;205800;1;1800;0;0;0;0;0;0;0;0;29;165000;0;0
05.01.2022 02:00;3;40200;13;61800;0;0;1;600;17;60600;1;0;3;1800;6276;823800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10200;0;0;13;121800;0;0;0;0;0;0;0;0;0;0;17;81000;0;0
05.01.2022 03:00;2;1200;13;102600;0;0;1;600;13;82800;0;0;0;0;7096;943200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;100200;0;0;0;0;0;0;0;0;0;0;15;100200;2;4800
05.01.2022 04:00;0;0;11;34800;0;0;2;1800;27;205800;0;0;1;600;7314;950400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;13;97200;1;600;0;0;0;0;0;0;0;0;24;267600;2;1200
05.01.2022 05:00;10;55200;57;220200;4;0;3;37800;161;649800;4;2400;13;9000;6289;821400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;37200;0;0;41;473400;1;1800;0;0;0;0;0;0;0;0;80;802800;6;31200
05.01.2022 06:00;19;281400;108;544800;12;3600;14;152400;260;487800;21;50400;27;40200;7224;1000800;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;0;0;12;67200;0;0;73;761400;8;52200;0;0;0;0;0;0;0;0;123;910200;17;26400
05.01.2022 07:00;29;445800;167;178200;14;6000;23;246000;350;481200;10;8400;29;45000;7013;932400;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;36;181200;0;0;87;663600;14;60600;0;0;0;0;0;0;0;0;170;1042800;7;13200
05.01.2022 08:00;37;1047600;242;367200;12;8400;29;493200;332;504600;15;3600;35;45000;5845;795000;4;3600;0;0;1;1200;0;0;0;0;0;0;4;2400;0;0;33;340200;0;0;142;867000;26;115800;0;0;0;0;0;0;0;0;166;1057800;3;3600
05.01.2022 09:00;46;787200;242;942600;11;36600;48;617400;296;694800;9;3600;50;63600;5994;818400;5;3000;0;0;2;1200;1;600;3;2400;0;0;2;2400;1;1800;41;417000;0;0;127;1241400;27;93600;0;0;0;0;0;0;0;0;172;1090800;7;11400
05.01.2022 10:00;62;544800;288;1397400;20;111600;45;463800;356;1016400;11;47400;50;72600;5709;788400;4;3600;0;0;6;4200;0;0;5;3000;0;0;3;1800;0;0;61;276000;0;0;113;1939800;33;81000;0;0;0;0;0;0;0;0;180;1590000;32;91200
05.01.2022 11:00;79;735600;339;1450200;19;95400;50;360600;353;1099800;13;29400;72;118800;6427;874800;6;4200;1;600;1;600;0;0;10;7200;0;0;3;1800;2;1800;63;613200;0;0;127;2184600;29;60600;0;0;0;0;0;0;0;0;161;1729200;10;21600
05.01.2022 12:00;105;889800;385;1531800;19;280200;63;681600;389;1176600;10;60600;92;153000;5493;781800;2;2400;3;2400;5;3600;2;1800;7;6000;2;1200;9;6000;1;600;66;1105200;0;0;130;2219400;30;117000;0;0;0;0;0;0;0;0;168;1672800;9;18600
05.01.2022 13:00;106;1050000;349;1508400;23;331800;44;381600;342;1021800;12;59400;88;124200;6316;889200;3;1800;1;1800;3;1800;1;600;2;1200;0;0;5;3600;0;0;72;1024200;0;0;121;2095200;34;136800;0;0;0;0;0;0;0;0;179;1474200;7;12600
05.01.2022 14:00;103;1062000;366;1417800;30;217200;62;509400;372;1068000;9;41400;90;129600;6086;891000;5;6600;1;600;4;2400;0;0;5;3600;0;0;5;3000;1;600;81;558000;0;0;129;2097000;26;72000;0;0;0;0;0;0;0;0;165;1636800;12;24600
05.01.2022 15:00;118;1468200;407;1099800;26;165000;165;676800;370;871200;16;6000;110;166800;7302;1109400;7;4800;1;1200;7;6600;0;0;6;3600;2;1200;12;10800;0;0;85;996000;0;0;109;1833000;34;138600;0;0;0;0;0;0;0;0;216;1436400;8;13200
05.01.2022 16:00;124;1548000;415;840600;42;126600;70;764400;342;563400;17;54000;103;165600;6871;1054200;9;6000;0;0;10;8400;0;0;12;7800;1;600;18;13200;0;0;91;1030800;0;0;100;1605000;40;108000;0;0;0;0;0;0;0;0;213;1124400;6;10200
