01.06.2020 00:00;Bel_ABMP02;Vwz_ABMP02;Bel_ABMP04;Vwz_ABMP04;Bel_HAMP01;Vwz_HAMP01;Bel_HAMP03;Vwz_HAMP03;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2
02.03.2022 23:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0
03.03.2022 00:00;2;2000;3;3000;2;2000;3;3000;0;0;0;0
03.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
03.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
03.03.2022 04:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0
03.03.2022 05:00;4;3990;5;5000;4;4000;5;5000;0;0;0;0
03.03.2022 06:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
03.03.2022 07:00;6;6000;5;5273;6;5990;5;5000;0;0;0;0
03.03.2022 08:00;7;7000;7;6980;7;6990;7;7000;0;0;0;0
03.03.2022 09:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
03.03.2022 10:00;6;5990;5;5000;6;5990;5;4990;0;0;0;0
03.03.2022 11:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
03.03.2022 12:00;6;5970;5;5000;6;6000;5;5000;0;0;0;0
03.03.2022 13:00;8;8000;8;8000;8;7990;8;7990;0;0;0;0
03.03.2022 14:00;5;5000;6;5980;5;4990;6;5990;0;0;0;0
03.03.2022 15:00;4;3990;3;2990;4;4000;4;3990;0;0;0;0
03.03.2022 16:00;3;3000;5;5000;3;3000;5;4990;0;0;0;0
03.03.2022 17:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
03.03.2022 18:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
03.03.2022 19:00;5;5000;4;4000;5;4990;4;3990;0;0;0;0
03.03.2022 20:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
03.03.2022 21:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
03.03.2022 22:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
03.03.2022 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
04.03.2022 00:00;2;2000;3;3000;2;2000;3;2990;0;0;0;0
04.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
04.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
04.03.2022 04:00;3;3000;2;2000;3;2990;2;1990;0;0;0;0
04.03.2022 05:00;4;4000;5;5000;4;3990;5;4990;0;0;0;0
04.03.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
04.03.2022 07:00;7;6960;5;5000;7;7000;6;6000;0;0;0;0
04.03.2022 08:00;7;7020;9;9000;7;6980;8;7990;0;0;0;0
04.03.2022 09:00;4;4000;4;4000;5;4990;5;5000;0;0;0;0
04.03.2022 10:00;5;5000;4;4000;4;3980;5;4980;0;0;0;0
04.03.2022 11:00;3;2990;4;4000;3;2990;4;4000;0;0;0;0
04.03.2022 12:00;6;6023;5;5000;6;5990;5;5000;0;0;0;0
04.03.2022 13:00;8;7980;7;6990;8;8000;7;7000;0;0;0;0
04.03.2022 14:00;4;4024;7;6980;4;4000;8;7990;0;0;0;0
04.03.2022 15:00;4;4000;4;4000;5;4990;4;3990;0;0;0;0
04.03.2022 16:00;4;4000;4;3990;3;3000;4;3990;0;0;0;0
04.03.2022 17:00;5;4990;4;4000;5;4990;4;4000;0;0;0;0
04.03.2022 18:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
04.03.2022 19:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
04.03.2022 20:00;4;4036;4;4000;4;3990;4;4000;0;0;0;0
04.03.2022 21:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
04.03.2022 22:00;4;3990;4;3990;4;3990;4;3990;0;0;0;0
04.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
05.03.2022 00:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
05.03.2022 01:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
05.03.2022 02:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
05.03.2022 03:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
05.03.2022 04:00;3;3000;3;3000;3;2980;3;3000;0;0;0;0
05.03.2022 05:00;4;4000;4;4000;4;3980;4;3980;0;0;0;0
05.03.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 07:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0
05.03.2022 08:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
05.03.2022 09:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 10:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
05.03.2022 11:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 12:00;4;4000;4;3980;4;4000;4;4000;0;0;0;0
05.03.2022 13:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
05.03.2022 14:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
05.03.2022 15:00;3;2990;4;3990;4;4000;4;4000;0;0;0;0
05.03.2022 16:00;5;4990;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 18:00;3;3000;4;4000;4;3990;4;4000;0;0;0;0
05.03.2022 19:00;5;4990;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 20:00;4;3990;4;4000;4;4000;4;3980;0;0;0;0
05.03.2022 21:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0
05.03.2022 22:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
05.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 01:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 02:00;2;2000;2;2023;2;2000;2;2000;0;0;0;0
06.03.2022 03:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
06.03.2022 04:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 05:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 06:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 07:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
06.03.2022 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
06.03.2022 09:00;4;3980;4;4000;4;4000;4;3990;0;0;0;0
06.03.2022 10:00;4;4000;4;4023;4;4000;4;4000;0;0;0;0
06.03.2022 11:00;4;3990;4;3990;4;4000;4;3990;0;0;0;0
06.03.2022 12:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
06.03.2022 13:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
06.03.2022 14:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
06.03.2022 15:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
06.03.2022 16:00;4;4000;4;3990;4;4000;5;4990;0;0;0;0
06.03.2022 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
06.03.2022 18:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
06.03.2022 19:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
06.03.2022 20:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
06.03.2022 21:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0
06.03.2022 22:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
06.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
07.03.2022 00:00;2;2000;3;2990;2;2000;3;2990;0;0;0;0
07.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
07.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
07.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
07.03.2022 04:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0
07.03.2022 05:00;4;3990;5;5000;4;4000;5;5000;0;0;0;0
07.03.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
07.03.2022 07:00;4;4000;5;5000;4;4000;5;5000;0;0;0;0
07.03.2022 08:00;9;8980;7;7000;9;9000;7;6980;0;0;0;0
07.03.2022 09:00;3;3000;4;4000;3;3000;4;3990;0;0;0;0
07.03.2022 10:00;4;4000;4;4000;5;4780;4;4000;0;0;0;0
07.03.2022 11:00;4;4000;4;3990;3;3220;4;4000;0;0;0;0
07.03.2022 12:00;5;4990;5;5000;5;5000;5;5000;0;0;0;0
07.03.2022 13:00;5;5000;5;5000;5;5000;5;5000;0;0;0;0
07.03.2022 14:00;4;3980;5;5000;5;4280;6;5990;0;0;0;0
07.03.2022 15:00;5;4990;4;4000;4;4780;4;3990;0;0;0;0
07.03.2022 16:00;4;3990;3;3000;4;4000;4;3990;0;0;0;0
07.03.2022 17:00;4;4000;5;5000;4;4000;5;5000;0;0;0;0
07.03.2022 18:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
07.03.2022 19:00;5;5000;4;3990;6;5990;4;3990;0;0;0;0
07.03.2022 20:00;5;5000;4;4000;4;4000;4;4000;0;0;0;0
07.03.2022 21:00;4;4000;4;4000;4;3980;5;4990;0;0;0;0
07.03.2022 22:00;4;4000;4;4000;4;4000;4;3980;0;0;0;0
07.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
08.03.2022 00:00;2;2000;3;3000;2;2000;3;3000;0;0;0;0
08.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
08.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
08.03.2022 04:00;3;3000;2;2000;3;2990;2;2000;0;0;0;0
08.03.2022 05:00;4;4000;5;5000;4;4003;5;5000;0;0;0;0
08.03.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
08.03.2022 07:00;5;5000;3;2990;5;5000;3;3000;0;0;0;0
08.03.2022 08:00;5;4990;7;7000;5;5000;7;7000;0;0;0;0
08.03.2022 09:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
08.03.2022 10:00;4;4000;4;4000;4;4000;5;4980;0;0;0;0
08.03.2022 11:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
08.03.2022 12:00;4;4000;5;5000;4;4000;6;6000;0;0;0;0
08.03.2022 13:00;6;6000;4;3980;6;6000;4;4000;0;0;0;0
08.03.2022 14:00;5;4060;6;6000;5;5000;6;6000;0;0;0;0
08.03.2022 15:00;4;4920;4;4000;4;4000;4;4000;0;0;0;0
08.03.2022 16:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
08.03.2022 17:00;4;4023;4;3990;4;3990;4;3990;0;0;0;0
08.03.2022 18:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
08.03.2022 19:00;5;5000;4;3990;5;4990;4;4000;0;0;0;0
08.03.2022 20:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
08.03.2022 21:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
08.03.2022 22:00;4;4000;4;3990;4;3990;4;3990;0;0;0;0
08.03.2022 23:00;2;2000;2;2000;2;2000;3;3000;0;0;0;0
09.03.2022 00:00;2;2000;3;3000;2;2000;3;3000;0;0;0;0
09.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
09.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
09.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
09.03.2022 04:00;3;2990;2;2000;3;2990;2;2000;0;0;0;0
09.03.2022 05:00;4;4000;5;5000;4;4000;6;5990;0;0;0;0
09.03.2022 06:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
09.03.2022 07:00;5;5000;4;3990;5;4990;4;4000;0;0;0;0
09.03.2022 08:00;5;4970;6;6000;5;4990;6;6000;0;0;0;0
09.03.2022 09:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
09.03.2022 10:00;4;4000;4;4000;4;3980;4;4000;0;0;0;0
09.03.2022 11:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
09.03.2022 12:00;5;5000;5;5000;5;5000;5;4970;0;0;0;0
09.03.2022 13:00;4;4000;5;4990;5;4710;5;5000;0;0;0;0
09.03.2022 14:00;6;6000;5;4990;5;5270;5;5000;0;0;0;0
09.03.2022 15:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
09.03.2022 16:00;3;3000;4;4000;3;3000;4;3980;0;0;0;0
09.03.2022 17:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
09.03.2022 18:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
09.03.2022 19:00;4;4000;4;3990;4;4000;5;5000;0;0;0;0
09.03.2022 20:00;5;4990;4;4000;5;4990;4;4000;0;0;0;0
09.03.2022 21:00;4;4004;4;4000;4;4000;4;3980;0;0;0;0
09.03.2022 22:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
09.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
10.03.2022 00:00;2;2000;3;3000;2;2000;3;3000;0;0;0;0
10.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
10.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
10.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
10.03.2022 04:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0
10.03.2022 05:00;4;3990;5;5000;4;4000;5;4980;0;0;0;0
10.03.2022 06:00;4;4000;4;4000;4;4000;5;5020;0;0;0;0
10.03.2022 07:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
10.03.2022 08:00;6;5990;6;5990;6;6000;6;5990;0;0;0;0
10.03.2022 09:00;4;3980;4;4000;4;3990;4;3990;0;0;0;0
10.03.2022 10:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
10.03.2022 11:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
10.03.2022 12:00;5;4990;5;5000;5;5000;5;4990;0;0;0;0
10.03.2022 13:00;5;5000;4;4000;5;5000;4;4000;0;0;0;0
10.03.2022 14:00;4;4000;6;6000;4;4000;6;6000;0;0;0;0
10.03.2022 15:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
10.03.2022 16:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
10.03.2022 17:00;4;4000;3;3000;4;4000;3;3000;0;0;0;0
10.03.2022 18:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
10.03.2022 19:00;5;4990;3;3000;5;5000;3;3000;0;0;0;0
10.03.2022 20:00;4;4000;5;4990;4;4000;5;5000;0;0;0;0
10.03.2022 21:00;4;4000;4;3990;4;3980;4;4000;0;0;0;0
10.03.2022 22:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
10.03.2022 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
11.03.2022 00:00;2;2000;3;2984;2;1990;3;3000;0;0;0;0
11.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
11.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
11.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
11.03.2022 04:00;3;3000;2;2000;3;3000;2;1990;0;0;0;0
11.03.2022 05:00;3;3000;5;5000;3;3000;5;4980;0;0;0;0
11.03.2022 06:00;5;4990;4;4000;5;5000;4;3990;0;0;0;0
11.03.2022 07:00;5;5000;4;3990;5;5000;4;3980;0;0;0;0
11.03.2022 08:00;6;5990;6;5990;6;6000;7;6980;0;0;0;0
11.03.2022 09:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
11.03.2022 10:00;5;5000;5;5000;5;5000;5;4990;0;0;0;0
11.03.2022 11:00;4;4000;5;5000;4;3990;5;5000;0;0;0;0
11.03.2022 12:00;5;5000;5;5000;5;5000;5;5000;0;0;0;0
11.03.2022 13:00;5;4990;5;4980;5;5000;5;5000;0;0;0;0
11.03.2022 14:00;5;4980;4;4000;5;5000;4;3980;0;0;0;0
11.03.2022 15:00;3;2990;4;4000;3;3000;4;4000;0;0;0;0
11.03.2022 16:00;5;5000;5;5000;5;5000;5;4990;0;0;0;0
11.03.2022 17:00;3;2980;4;4000;3;2990;4;3990;0;0;0;0
11.03.2022 18:00;5;5000;4;3990;5;5010;4;4000;0;0;0;0
11.03.2022 19:00;4;4000;4;4000;4;3990;4;3990;0;0;0;0
11.03.2022 20:00;4;3990;4;3990;5;5000;4;4000;0;0;0;0
11.03.2022 21:00;5;4980;4;4000;4;4000;4;4000;0;0;0;0
11.03.2022 22:00;3;3000;4;4000;3;2990;4;4000;0;0;0;0
11.03.2022 23:00;2;1990;1;1000;2;2000;1;1000;0;0;0;0
12.03.2022 00:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
12.03.2022 01:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
12.03.2022 02:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
12.03.2022 03:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
12.03.2022 04:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
12.03.2022 05:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
12.03.2022 06:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
12.03.2022 07:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
12.03.2022 08:00;4;4021;4;4000;4;3990;4;4000;0;0;0;0
12.03.2022 09:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0
12.03.2022 10:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
12.03.2022 11:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
12.03.2022 12:00;5;5000;5;5000;5;4990;5;4990;0;0;0;0
12.03.2022 13:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
12.03.2022 14:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
12.03.2022 15:00;3;2990;4;4000;3;2990;4;3990;0;0;0;0
12.03.2022 16:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
12.03.2022 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
12.03.2022 18:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
12.03.2022 19:00;4;3990;4;3990;4;3980;4;4000;0;0;0;0
12.03.2022 20:00;4;4000;4;3990;4;3990;4;3990;0;0;0;0
12.03.2022 21:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
12.03.2022 22:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
12.03.2022 23:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0
13.03.2022 00:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
13.03.2022 01:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0
13.03.2022 02:00;2;1990;2;2000;2;2000;2;1990;0;0;0;0
13.03.2022 03:00;2;1990;2;1990;2;2000;2;2000;0;0;0;0
13.03.2022 04:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0
13.03.2022 05:00;2;2000;2;1990;2;2000;3;2990;0;0;0;0
13.03.2022 06:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0
13.03.2022 07:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
13.03.2022 08:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
13.03.2022 09:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 10:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 11:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0
13.03.2022 12:00;4;4000;4;4021;4;4000;4;4000;0;0;0;0
13.03.2022 13:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 14:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0
13.03.2022 15:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
13.03.2022 16:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 17:00;4;4000;4;4000;4;3990;5;4990;0;0;0;0
13.03.2022 18:00;4;4023;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 19:00;4;3990;4;3990;4;4000;4;3980;0;0;0;0
13.03.2022 20:00;4;4000;4;3990;4;4000;4;4020;0;0;0;0
13.03.2022 21:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 22:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
13.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
14.03.2022 00:00;2;2000;3;2990;2;2000;3;2990;0;0;0;0
14.03.2022 01:00;0;0;1;1000;0;0;1;990;0;0;0;0
14.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
14.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
14.03.2022 04:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0
14.03.2022 05:00;4;4000;5;5000;4;4000;5;5000;0;0;0;0
14.03.2022 06:00;4;3990;4;3990;4;4000;4;4000;0;0;0;0
14.03.2022 07:00;4;4000;3;3000;5;5000;3;3000;0;0;0;0
14.03.2022 08:00;7;6990;7;7000;6;5980;7;7000;0;0;0;0
14.03.2022 09:00;3;2990;4;4000;3;2990;4;3980;0;0;0;0
14.03.2022 10:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
14.03.2022 11:00;4;4000;4;4000;5;5000;4;4000;0;0;0;0
14.03.2022 12:00;4;4000;5;5000;3;3000;5;5000;0;0;0;0
14.03.2022 13:00;6;6000;5;5000;6;6000;5;5000;0;0;0;0
14.03.2022 14:00;4;4000;5;4980;4;4000;5;5000;0;0;0;0
14.03.2022 15:00;5;5000;4;4000;5;4990;4;4000;0;0;0;0
14.03.2022 16:00;3;3000;4;4000;3;3000;5;4990;0;0;0;0
14.03.2022 17:00;5;4990;4;3990;5;5000;4;3990;0;0;0;0
14.03.2022 18:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
14.03.2022 19:00;5;5000;4;3990;5;4990;4;3990;0;0;0;0
14.03.2022 20:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
14.03.2022 21:00;4;4000;4;4013;4;4000;4;4000;0;0;0;0
14.03.2022 22:00;4;3990;4;4000;4;3990;4;3990;0;0;0;0
14.03.2022 23:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0
15.03.2022 00:00;2;2000;3;3000;2;1980;3;2990;0;0;0;0
15.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
15.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
15.03.2022 03:00;1;990;0;0;1;1000;0;0;0;0;0;0
15.03.2022 04:00;3;3000;2;2021;3;2990;2;2000;0;0;0;0
15.03.2022 05:00;4;4000;5;5022;4;3980;5;4990;0;0;0;0
15.03.2022 06:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
15.03.2022 07:00;5;5000;3;3000;5;5000;3;2990;0;0;0;0
15.03.2022 08:00;5;4990;6;6000;5;4990;6;5990;0;0;0;0
15.03.2022 09:00;4;3990;5;5000;5;4990;5;5000;0;0;0;0
15.03.2022 10:00;5;5000;4;4000;4;3990;4;3990;0;0;0;0
15.03.2022 11:00;3;3000;4;4000;3;3000;4;4000;0;0;0;0
15.03.2022 12:00;5;4990;5;5000;5;5000;5;4990;0;0;0;0
15.03.2022 13:00;5;4990;5;5000;5;5000;5;4990;0;0;0;0
15.03.2022 14:00;5;4990;5;4990;5;5000;5;5000;0;0;0;0
15.03.2022 15:00;4;4000;3;2990;4;4000;3;3000;0;0;0;0
15.03.2022 16:00;4;4000;5;5000;4;4000;5;5000;0;0;0;0
15.03.2022 17:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
15.03.2022 18:00;4;4000;4;3980;4;4000;4;3990;0;0;0;0
15.03.2022 19:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
15.03.2022 20:00;5;4990;4;4000;5;5000;4;4000;0;0;0;0
15.03.2022 21:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
15.03.2022 22:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
15.03.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0
16.03.2022 00:00;2;2000;3;2990;2;2000;3;3000;0;0;0;0
16.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
16.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
16.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
16.03.2022 04:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0
16.03.2022 05:00;4;4035;4;3990;4;4000;5;4990;0;0;0;0
16.03.2022 06:00;4;3990;5;5000;4;3990;5;5000;0;0;0;0
16.03.2022 07:00;4;4000;5;4990;4;4000;5;4980;0;0;0;0
16.03.2022 08:00;5;5000;4;4000;6;6000;5;5000;0;0;0;0
16.03.2022 09:00;4;3990;4;4000;4;3990;4;4000;0;0;0;0
16.03.2022 10:00;4;4000;4;4000;3;3000;4;4000;0;0;0;0
16.03.2022 11:00;4;4000;4;3980;5;5002;4;4000;0;0;0;0
16.03.2022 12:00;4;4000;4;4000;3;2990;4;4000;0;0;0;0
16.03.2022 13:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
16.03.2022 14:00;4;4000;4;4000;4;4000;5;5000;0;0;0;0
16.03.2022 15:00;4;4000;4;4000;4;3990;4;4000;0;0;0;0
16.03.2022 16:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
16.03.2022 17:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
16.03.2022 18:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
16.03.2022 19:00;5;4980;4;4000;5;5000;4;3990;0;0;0;0
16.03.2022 20:00;3;3000;4;4000;3;3000;5;5000;0;0;0;0
16.03.2022 21:00;5;5120;4;4000;5;5000;4;4000;0;0;0;0
16.03.2022 22:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
16.03.2022 23:00;2;2023;2;1990;2;2000;2;2000;0;0;0;0
17.03.2022 00:00;2;2000;3;3000;2;2000;3;3000;0;0;0;0
17.03.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0
17.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0
17.03.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0
17.03.2022 04:00;3;3000;2;2000;3;2990;2;2000;0;0;0;0
17.03.2022 05:00;4;3970;4;4000;4;4000;4;4000;0;0;0;0
17.03.2022 06:00;4;3990;5;5000;4;4000;5;5000;0;0;0;0
17.03.2022 07:00;5;5000;5;5000;5;5000;5;4990;0;0;0;0
17.03.2022 08:00;4;4000;4;4010;4;4000;4;4000;0;0;0;0
17.03.2022 09:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
17.03.2022 10:00;5;5000;3;3000;5;4990;4;4000;0;0;0;0
17.03.2022 11:00;4;3990;6;6000;4;4000;5;5000;0;0;0;0
17.03.2022 12:00;4;4000;4;3990;4;4000;4;3990;0;0;0;0
17.03.2022 13:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0
17.03.2022 14:00;4;4000;4;3990;4;4000;4;4020;0;0;0;0
17.03.2022 15:00;4;3990;4;4000;4;4000;4;3990;0;0;0;0
17.03.2022 16:00;4;4000;4;4000;4;4000;4;3990;0;0;0;0
17.03.2022 17:00;4;4000;4;4018;4;3990;4;3990;0;0;0;0
17.03.2022 18:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0
17.03.2022 19:00;4;3990;4;4000;4;4000;4;4000;0;0;0;0
17.03.2022 20:00;4;3980;4;4000;4;3990;4;4000;0;0;0;0
